"id","female","city","age","logins","mandalorian","unsubscribe"
2859,0,1,53,7,1,0
2860,0,1,39,5,1,0
2861,0,0,46,2,1,0
2862,0,1,45,7,0,0
2863,1,1,41,0,0,0
2864,1,0,51,10,0,0
2865,1,1,42,3,1,0
2866,0,1,49,7,1,1
2867,0,1,45,2,1,0
2868,0,1,40,0,1,0
2869,0,0,56,10,1,1
2870,1,1,36,0,1,0
2871,1,1,39,3,0,0
2872,0,1,47,10,1,0
2873,1,1,40,1,1,0
2874,1,1,53,6,1,1
2875,0,1,48,4,0,0
2876,1,1,44,10,1,1
2877,0,0,34,10,1,0
2878,1,1,49,10,0,0
2879,1,1,40,5,1,0
2880,1,1,44,5,1,0
2881,1,0,42,0,0,0
2882,0,1,59,7,1,0
2883,1,1,48,0,1,1
2884,0,1,36,10,0,0
2885,0,1,48,3,1,0
2886,1,1,40,6,0,0
2887,0,1,43,8,1,0
2888,1,1,50,1,1,1
2889,1,0,42,10,1,1
2890,1,1,47,10,1,1
2891,0,0,30,10,1,0
2892,0,0,38,10,1,0
2893,0,1,39,0,1,0
2894,0,0,44,5,1,0
2895,1,1,57,8,1,1
2896,0,1,43,10,1,1
2897,0,1,55,5,0,0
2898,1,1,45,10,0,0
2899,1,1,52,10,1,0
2900,1,0,60,2,1,1
2901,1,1,41,1,0,0
2902,1,0,45,0,1,0
2903,1,1,50,10,1,1
2904,0,0,44,0,1,0
2905,1,1,46,0,1,1
2906,0,1,55,2,0,0
2907,1,1,57,2,1,0
2908,1,1,38,8,1,1
2909,1,1,52,7,0,0
2910,1,1,39,5,1,0
2911,0,0,32,2,1,1
2912,0,1,46,10,1,0
2913,0,1,40,0,1,1
2914,0,1,33,4,0,0
2915,1,1,46,1,0,0
2916,1,0,45,1,0,0
2917,0,1,45,10,1,1
2918,1,1,38,9,1,1
2919,1,1,45,10,1,0
2920,1,1,52,0,1,1
2921,1,1,46,7,0,0
2922,0,1,33,6,0,0
2923,1,0,55,1,0,0
2924,0,1,41,5,1,0
2925,1,1,62,2,0,0
2926,1,1,45,0,0,0
2927,0,1,39,4,0,0
2928,1,1,51,0,1,0
2929,0,1,45,0,1,1
2930,0,1,44,0,0,0
2931,0,1,41,1,1,0
2932,0,0,50,0,0,0
2933,0,1,41,2,1,0
2934,0,1,46,0,1,0
2935,0,1,34,5,0,0
2936,0,1,44,10,1,0
2937,0,1,40,0,1,1
2938,1,1,40,2,1,0
2939,1,0,50,7,1,1
2940,0,1,49,10,1,0
2941,0,1,42,3,1,0
2942,0,0,47,7,1,0
2943,1,1,49,10,1,1
2944,1,1,48,10,1,0
2945,0,0,42,0,0,1
2946,0,1,42,0,0,0
2947,1,1,59,5,1,1
2948,1,1,46,0,1,1
2949,1,1,36,4,1,1
2950,0,1,44,5,0,0
2951,1,1,48,0,1,0
2952,1,1,51,10,1,1
2953,0,1,56,5,1,1
2954,1,0,48,9,1,0
2955,0,1,45,7,0,0
2956,0,1,49,10,1,0
2957,0,1,46,10,1,0
2958,0,1,55,5,1,1
2959,1,1,46,5,1,0
2960,1,0,42,4,0,0
2961,0,1,38,0,1,1
2962,1,1,50,0,1,0
2963,0,1,38,1,0,0
2964,0,0,40,5,1,0
2965,1,1,34,5,0,0
2966,0,1,40,2,1,0
2967,0,1,43,3,1,1
2968,0,1,44,10,0,0
2969,0,1,44,10,1,1
2970,0,1,55,8,0,0
2971,0,1,51,5,1,0
2972,0,1,64,0,1,0
2973,1,1,47,10,1,0
2974,0,0,39,0,1,1
2975,0,0,48,3,0,0
2976,0,1,54,10,1,0
2977,1,0,43,6,1,0
2978,1,0,52,5,1,1
2979,1,1,43,5,0,0
2980,0,1,50,4,0,0
2981,0,1,49,1,1,1
2982,0,1,48,0,1,0
2983,1,1,45,5,0,0
2984,0,1,49,0,1,0
2985,0,0,43,9,0,0
2986,1,0,44,6,0,0
2987,1,1,49,10,1,1
2988,1,1,53,5,1,0
2989,0,1,41,0,1,1
2990,0,1,55,0,1,1
2991,1,1,44,2,1,1
2992,1,1,56,2,1,0
2993,0,1,47,10,1,0
2994,0,1,38,5,0,0
2995,1,1,46,0,1,0
2996,1,0,48,2,0,1
2997,0,1,43,0,1,0
2998,0,1,36,4,1,1
2999,1,1,47,10,1,1
3000,0,1,53,10,1,1
3001,1,1,45,2,0,0
3002,1,1,50,0,1,0
3003,0,1,49,10,1,0
3004,1,1,44,7,1,0
3005,0,0,42,10,1,0
3006,1,1,42,0,1,1
3007,0,0,40,1,1,0
3008,0,1,46,10,1,1
3009,1,1,45,1,1,0
3010,0,1,41,10,1,1
3011,1,1,39,1,1,1
3012,1,1,45,10,1,1
3013,0,1,55,10,1,0
3014,0,0,53,10,1,0
3015,0,1,53,6,1,0
3016,0,0,44,0,0,0
3017,0,1,51,3,1,0
3018,0,0,30,6,1,0
3019,0,1,49,3,1,0
3020,0,1,41,8,1,0
3021,1,1,46,6,1,0
3022,0,1,42,5,1,1
3023,0,1,48,0,1,0
3024,0,1,58,6,0,0
3025,1,1,40,4,1,0
3026,0,1,44,3,0,1
3027,0,1,54,10,0,0
3028,1,1,46,2,1,0
3029,0,1,39,3,0,0
3030,1,1,32,2,0,1
3031,0,1,51,3,1,0
3032,1,1,39,8,1,1
3033,0,1,40,10,1,0
3034,1,1,50,3,0,0
3035,1,1,46,8,0,0
3036,0,0,45,2,1,0
3037,0,1,43,6,1,1
3038,1,1,45,8,1,0
3039,0,0,55,0,0,0
3040,0,1,46,7,1,0
3041,0,1,48,0,1,0
3042,0,1,52,4,1,0
3043,0,1,47,10,1,1
3044,1,1,29,5,0,0
3045,0,0,44,0,1,1
3046,1,1,43,7,1,0
3047,1,1,46,7,1,1
3048,1,1,47,10,1,0
3049,1,1,35,10,0,1
3050,0,1,43,10,0,0
3051,0,1,47,2,0,0
3052,0,0,43,2,1,0
3053,0,1,41,8,1,0
3054,1,1,35,10,1,0
3055,1,1,46,7,1,1
3056,1,1,43,3,1,1
3057,0,1,58,10,0,0
3058,0,1,40,7,1,0
3059,1,1,40,10,1,0
3060,1,1,41,5,1,0
3061,0,1,42,8,1,1
3062,0,1,39,1,1,0
3063,0,1,46,10,1,0
3064,1,1,45,3,1,1
3065,1,1,39,10,1,0
3066,1,1,53,1,1,1
3067,0,1,49,6,1,0
3068,0,1,44,0,1,0
3069,0,1,53,6,1,0
3070,1,1,43,6,0,0
3071,1,1,39,0,1,1
3072,0,1,55,10,1,0
3073,1,1,53,10,0,0
3074,0,1,45,7,1,1
3075,1,1,41,3,1,1
3076,0,1,36,0,1,1
3077,0,1,41,2,0,1
3078,1,0,32,0,0,1
3079,1,1,39,0,1,0
3080,0,1,45,5,1,0
3081,1,1,40,4,1,0
3082,1,1,41,5,1,1
3083,1,1,31,7,1,1
3084,0,1,55,5,1,1
3085,1,1,39,10,1,0
3086,1,1,39,6,1,0
3087,1,0,48,0,1,0
3088,1,1,23,0,1,0
3089,0,1,50,10,1,0
3090,0,1,42,0,0,0
3091,1,1,44,6,1,0
3092,0,1,49,3,1,0
3093,0,1,44,7,1,0
3094,1,1,40,10,1,1
3095,0,1,41,1,1,1
3096,0,1,42,2,0,0
3097,0,0,47,3,1,0
3098,1,1,41,10,1,0
3099,1,1,44,0,1,0
3100,1,1,41,4,1,0
3101,0,1,39,6,0,0
3102,1,1,33,5,0,0
3103,1,1,56,7,1,1
3104,0,0,43,2,1,1
3105,0,1,50,4,1,0
3106,1,1,52,3,1,0
3107,0,1,38,1,0,0
3108,1,1,40,8,1,1
3109,1,1,34,3,1,0
3110,1,1,42,2,1,0
3111,0,1,50,0,0,1
3112,0,1,38,4,1,0
3113,1,1,54,10,1,0
3114,1,1,44,10,0,0
3115,0,1,41,1,1,0
3116,1,1,51,10,1,0
3117,0,1,45,10,0,0
3118,0,1,45,2,1,0
3119,0,1,41,0,1,0
3120,1,1,28,3,1,0
3121,1,1,31,8,1,0
3122,1,1,60,9,1,1
3123,0,1,44,7,1,0
3124,1,1,35,10,1,0
3125,1,1,51,10,1,0
3126,1,1,47,10,1,1
3127,1,1,44,7,1,0
3128,1,1,50,6,0,1
3129,1,1,41,3,1,0
3130,0,1,48,4,1,0
3131,1,1,48,3,1,0
3132,1,0,48,1,1,0
3133,0,1,49,2,0,0
3134,0,1,48,0,1,0
3135,1,1,42,1,1,0
3136,0,1,46,10,0,0
3137,0,0,45,10,1,0
3138,0,1,50,8,1,0
3139,1,1,57,0,1,0
3140,1,1,43,7,1,1
3141,1,1,51,4,1,1
3142,1,0,37,0,1,0
3143,1,1,49,10,1,0
3144,0,1,47,3,1,0
3145,1,1,51,5,1,0
3146,1,1,41,5,1,0
3147,1,1,40,3,0,0
3148,0,1,29,3,0,0
3149,1,1,49,10,1,0
3150,0,0,51,5,1,0
3151,1,1,48,10,1,0
3152,1,1,44,8,1,0
3153,1,1,36,2,0,0
3154,0,1,39,2,1,0
3155,1,0,35,3,1,0
3156,1,1,30,5,0,0
3157,1,1,52,2,0,0
3158,1,1,39,1,0,0
3159,1,1,47,4,0,0
3160,1,1,47,9,0,0
3161,1,0,52,0,1,1
3162,1,1,38,6,0,1
3163,0,1,62,2,1,0
3164,0,1,56,1,0,0
3165,1,0,37,1,1,0
3166,1,1,43,1,1,0
3167,1,1,53,0,1,1
3168,1,1,46,10,1,0
3169,0,1,37,0,1,0
3170,0,1,36,5,0,0
3171,0,1,50,10,0,0
3172,1,1,41,9,0,0
3173,1,1,52,8,0,0
3174,1,1,53,10,1,1
3175,1,1,52,3,0,0
3176,1,1,53,0,0,0
3177,1,1,52,4,0,0
3178,1,1,52,1,1,1
3179,1,1,42,0,1,1
3180,1,1,41,2,1,0
3181,1,1,48,7,1,1
3182,1,1,39,0,0,0
3183,0,1,34,7,0,1
3184,1,1,43,0,1,0
3185,1,1,44,1,1,1
3186,0,1,39,1,1,0
3187,0,1,53,0,1,1
3188,1,1,59,9,0,0
3189,0,1,32,2,1,0
3190,0,1,43,10,1,0
3191,0,1,46,8,0,0
3192,1,1,55,10,1,0
3193,0,1,42,6,1,1
3194,0,1,53,4,1,0
3195,0,1,53,7,1,0
3196,0,1,41,0,0,0
3197,1,1,50,1,1,0
3198,1,1,42,0,0,1
3199,1,1,51,0,1,1
3200,1,1,44,4,1,0
3201,0,1,48,5,1,1
3202,0,1,49,5,1,1
3203,1,1,50,0,1,1
3204,1,1,45,4,1,1
3205,1,1,72,10,1,0
3206,1,1,53,9,1,0
3207,1,1,52,0,1,0
3208,0,1,51,9,1,1
3209,1,1,47,5,1,0
3210,0,1,43,2,1,0
3211,1,1,29,10,1,1
3212,0,1,42,10,1,0
3213,1,1,45,0,0,0
3214,0,1,32,8,0,1
3215,0,1,53,10,0,1
3216,0,1,42,0,1,0
3217,0,1,34,10,1,0
3218,1,1,58,2,0,0
3219,0,1,50,10,1,0
3220,1,1,51,0,0,0
3221,1,1,38,1,1,0
3222,0,1,46,0,1,0
3223,0,1,40,2,1,1
3224,0,1,50,2,1,1
3225,1,0,45,5,0,0
3226,1,0,56,10,0,0
3227,1,1,43,0,0,0
3228,1,1,37,2,0,0
3229,0,1,57,2,0,0
3230,0,1,38,2,1,0
3231,0,1,47,1,1,0
3232,0,1,52,1,1,0
3233,1,1,62,0,1,1
3234,0,1,57,10,1,1
3235,0,1,49,4,1,1
3236,1,1,45,0,1,0
3237,0,1,41,3,1,0
3238,1,1,35,8,1,0
3239,1,1,32,2,1,0
3240,0,1,40,6,1,0
3241,1,1,49,1,1,1
3242,1,1,38,0,0,0
3243,1,1,46,2,1,1
3244,0,1,42,10,1,0
3245,1,0,49,10,1,0
3246,0,1,42,3,1,0
3247,0,0,53,3,0,0
3248,0,1,35,0,1,0
3249,0,1,45,7,1,0
3250,1,0,55,3,1,0
3251,0,1,52,8,0,0
3252,0,1,31,7,0,0
3253,0,1,46,5,1,0
3254,0,1,47,2,1,0
3255,1,0,39,6,1,0
3256,1,1,45,3,1,0
3257,1,1,47,7,0,0
3258,1,1,47,10,1,0
3259,0,1,47,7,1,0
3260,0,0,46,4,1,0
3261,1,1,46,5,1,0
3262,0,1,51,10,1,0
3263,0,1,50,0,1,0
3264,0,1,41,2,0,0
3265,0,1,40,4,1,0
3266,1,1,40,4,1,0
3267,0,1,47,5,1,0
3268,1,1,49,0,1,1
3269,1,1,36,0,1,0
3270,1,1,50,3,1,0
3271,0,1,49,8,1,0
3272,0,0,53,7,0,1
3273,0,1,49,1,1,0
3274,1,1,48,0,0,0
3275,0,1,34,2,1,0
3276,0,0,53,10,1,1
3277,0,0,48,1,1,0
3278,1,1,39,5,0,0
3279,1,1,53,7,0,0
3280,1,0,47,10,1,0
3281,1,1,50,6,1,0
3282,1,1,41,5,1,1
3283,0,1,53,1,1,1
3284,1,1,36,0,0,0
3285,0,0,45,1,1,0
3286,0,1,34,0,1,0
3287,1,0,44,9,1,1
3288,1,1,49,10,1,0
3289,1,1,32,1,0,0
3290,1,1,51,0,1,0
3291,1,1,34,0,0,0
3292,1,1,43,6,1,1
3293,0,1,39,0,0,0
3294,1,1,47,10,1,0
3295,0,1,56,10,0,0
3296,1,1,40,3,1,0
3297,1,1,54,5,0,0
3298,0,1,56,10,1,0
3299,1,1,42,2,1,0
3300,0,1,62,1,0,1
3301,0,0,45,0,1,1
3302,0,1,46,0,1,1
3303,1,1,31,1,1,0
3304,1,1,46,3,1,0
3305,0,1,58,2,1,1
3306,0,1,45,10,1,0
3307,0,1,54,6,0,0
3308,0,1,39,3,1,0
3309,1,0,44,2,0,0
3310,1,1,42,0,0,0
3311,1,1,49,4,1,0
3312,1,1,55,6,1,0
3313,1,1,47,2,1,0
3314,1,1,52,1,1,0
3315,0,0,49,2,1,0
3316,1,1,54,3,1,0
3317,0,0,47,1,1,0
3318,0,1,40,10,1,0
3319,0,1,46,10,1,0
3320,1,1,29,0,1,0
3321,1,1,34,7,0,0
3322,0,1,42,4,1,0
3323,1,1,48,2,0,0
3324,0,1,55,10,0,0
3325,0,1,39,9,1,0
3326,1,1,46,0,0,0
3327,1,1,52,6,0,0
3328,0,1,38,1,0,0
3329,0,1,48,0,1,0
3330,1,1,41,0,1,0
3331,0,1,55,4,1,1
3332,0,1,47,0,1,0
3333,1,1,47,10,0,0
3334,0,0,43,0,1,1
3335,1,1,36,10,0,0
3336,1,1,51,7,1,1
3337,1,1,43,1,1,0
3338,0,1,48,0,1,0
3339,1,1,36,1,1,0
3340,1,1,42,3,1,0
3341,0,0,40,3,1,0
3342,0,1,49,3,1,0
3343,1,1,51,5,1,0
3344,0,1,38,0,1,1
3345,0,1,38,4,1,0
3346,1,1,46,10,0,0
3347,1,1,49,0,0,0
3348,1,0,38,0,0,0
3349,1,1,46,10,1,0
3350,1,0,41,7,1,0
3351,1,1,44,0,1,0
3352,1,1,46,8,1,0
3353,0,1,43,0,0,0
3354,0,1,42,8,1,0
3355,0,1,29,5,1,0
3356,1,0,44,1,1,0
3357,0,1,47,5,1,0
3358,0,1,40,8,0,1
3359,1,1,45,10,1,0
3360,0,1,44,2,1,0
3361,0,1,54,1,0,0
3362,1,1,41,8,1,0
3363,0,1,38,4,1,0
3364,0,1,45,3,1,0
3365,0,1,36,0,1,1
3366,0,1,42,2,1,0
3367,1,1,42,10,1,0
3368,0,1,46,6,1,0
3369,0,1,45,8,1,0
3370,1,0,45,10,1,1
3371,0,1,43,10,1,1
3372,1,1,43,3,1,1
3373,0,1,41,10,1,0
3374,1,1,53,6,1,1
3375,0,1,46,6,1,1
3376,0,0,39,10,1,0
3377,0,0,35,2,0,1
3378,0,0,42,1,1,1
3379,0,1,45,6,0,0
3380,0,1,36,0,1,1
3381,0,1,47,1,1,0
3382,0,1,48,9,1,0
3383,0,1,32,2,1,0
3384,1,1,58,5,1,0
3385,0,1,41,2,0,0
3386,1,1,42,0,0,0
3387,0,1,39,8,1,1
3388,1,1,45,4,1,1
3389,0,1,38,3,1,1
3390,1,1,49,0,1,0
3391,1,1,43,10,0,0
3392,0,1,45,5,1,1
3393,0,1,47,7,1,0
3394,1,1,27,6,1,0
3395,1,1,51,4,1,1
3396,1,1,40,10,0,0
3397,1,1,48,4,0,0
3398,1,1,33,0,1,0
3399,0,1,30,1,1,0
3400,0,1,46,3,1,0
3401,0,1,42,1,1,1
3402,1,1,45,2,1,0
3403,0,1,49,1,1,1
3404,0,1,45,10,1,1
3405,1,1,45,0,0,0
3406,1,1,40,8,0,0
3407,0,1,49,10,1,0
3408,1,1,46,10,1,1
3409,0,0,39,0,0,0
3410,1,1,43,0,0,0
3411,1,0,54,10,1,0
3412,1,1,40,0,1,1
3413,1,1,61,0,1,0
3414,0,1,39,3,1,0
3415,1,0,46,10,0,0
3416,1,1,39,2,1,0
3417,1,1,48,1,0,0
3418,1,1,54,7,0,0
3419,1,1,51,9,1,1
3420,1,1,45,8,0,0
3421,1,0,33,5,0,0
3422,0,1,50,0,1,0
3423,0,1,35,10,1,0
3424,0,1,29,8,1,0
3425,0,1,37,0,0,0
3426,1,1,47,10,1,0
3427,0,1,52,1,1,1
3428,0,1,49,8,0,0
3429,0,1,51,4,0,0
3430,0,1,38,7,1,1
3431,1,1,45,4,0,0
3432,0,1,43,2,1,1
3433,1,1,44,10,1,1
3434,1,1,40,0,0,0
3435,0,1,51,0,0,0
3436,0,1,36,0,1,1
3437,1,1,46,0,1,0
3438,0,1,35,10,1,0
3439,0,1,54,6,1,0
3440,0,1,47,2,1,0
3441,1,1,41,9,1,1
3442,1,1,53,2,1,1
3443,1,1,33,0,1,0
3444,0,0,37,4,0,0
3445,1,0,50,0,0,0
3446,1,1,50,9,1,1
3447,1,1,42,3,0,0
3448,0,1,53,10,0,0
3449,1,1,46,4,0,1
3450,0,1,42,0,1,1
3451,0,1,44,1,0,0
3452,1,1,40,5,1,0
3453,0,1,52,10,1,0
3454,1,1,39,0,1,0
3455,0,1,35,6,1,0
3456,1,1,46,5,1,1
3457,0,1,56,10,1,1
3458,1,1,50,8,0,0
3459,1,1,44,2,0,0
3460,1,1,39,10,1,1
3461,1,1,43,7,1,0
3462,0,1,51,2,0,0
3463,1,1,60,10,1,1
3464,1,1,53,10,1,0
3465,0,1,43,10,0,0
3466,1,1,37,10,0,0
3467,1,0,48,4,1,0
3468,1,1,49,3,1,1
3469,1,1,53,4,1,0
3470,1,1,49,10,0,0
3471,0,1,36,8,1,0
3472,1,1,41,1,0,0
3473,1,1,45,1,0,0
3474,1,0,49,0,0,0
3475,1,1,47,10,1,0
3476,0,1,45,4,0,0
3477,0,0,47,10,1,0
3478,1,1,38,1,0,0
3479,1,1,55,1,0,0
3480,0,1,29,0,1,1
3481,1,1,45,0,0,1
3482,0,1,54,2,1,0
3483,0,1,43,5,1,0
3484,0,1,40,8,1,0
3485,1,1,52,4,1,0
3486,0,1,47,10,1,0
3487,0,1,48,3,1,0
3488,0,1,40,6,0,0
3489,1,1,35,4,0,0
3490,0,0,31,2,0,0
3491,0,1,50,1,1,0
3492,1,1,43,2,0,0
3493,1,1,29,10,0,0
3494,1,1,41,5,0,0
3495,1,1,51,0,1,0
3496,1,1,42,3,0,0
3497,1,1,49,3,1,0
3498,0,1,56,0,1,1
3499,1,1,44,10,1,0
3500,1,1,45,0,1,1
3501,0,1,48,0,1,0
3502,0,1,35,6,0,0
3503,1,1,49,0,0,1
3504,1,1,47,8,1,1
3505,1,1,41,0,0,0
3506,0,1,49,5,1,0
3507,0,0,51,8,1,1
3508,1,1,48,3,1,0
3509,1,1,37,2,1,1
3510,1,1,52,8,1,0
3511,1,1,41,1,1,0
3512,0,1,32,0,0,0
3513,0,1,35,0,1,0
3514,0,1,50,10,1,0
3515,1,1,44,1,1,0
3516,1,1,23,2,1,0
3517,0,1,40,3,1,0
3518,0,1,43,7,1,1
3519,1,1,42,8,1,1
3520,1,0,34,1,1,1
3521,0,1,44,6,1,0
3522,1,1,32,10,1,0
3523,0,1,47,10,1,0
3524,1,1,55,9,1,0
3525,1,1,36,1,0,0
3526,0,0,44,10,1,0
3527,1,1,34,9,1,0
3528,1,1,44,8,1,1
3529,1,1,52,4,1,0
3530,0,1,45,9,0,0
3531,1,0,43,7,0,0
3532,1,1,45,5,1,0
3533,1,1,49,10,1,0
3534,1,1,46,1,1,0
3535,1,1,44,4,1,1
3536,1,1,34,4,1,0
3537,0,1,41,10,1,0
3538,0,0,59,10,1,0
3539,1,1,41,2,1,0
3540,0,1,45,5,1,0
3541,0,0,57,3,1,0
3542,0,1,40,1,1,0
3543,1,1,34,0,1,0
3544,1,1,46,0,0,0
3545,0,1,43,7,1,0
3546,1,1,51,6,0,1
3547,1,1,45,0,1,0
3548,0,1,50,1,1,1
3549,1,1,43,0,0,1
3550,0,1,50,9,1,0
3551,1,1,37,0,0,1
3552,1,1,32,2,0,0
3553,1,1,45,0,1,1
3554,1,1,43,5,1,0
3555,0,1,38,2,1,0
3556,1,1,45,0,1,0
3557,0,1,37,6,0,1
3558,1,1,48,0,1,1
3559,0,0,45,5,1,1
3560,0,1,42,2,1,0
3561,1,1,47,10,0,0
3562,0,1,54,7,0,0
3563,0,1,51,2,1,0
3564,1,1,51,2,1,0
3565,0,1,61,10,0,1
3566,0,0,44,5,1,1
3567,0,1,42,2,1,0
3568,1,0,39,0,0,0
3569,0,0,48,2,1,1
3570,1,1,47,2,1,0
3571,0,1,46,10,1,1
3572,0,0,50,4,1,1
3573,1,1,49,2,1,0
3574,1,1,54,10,1,0
3575,1,1,49,6,0,1
3576,1,1,45,10,1,0
3577,0,1,35,5,1,1
3578,1,1,45,1,1,0
3579,0,0,46,0,1,1
3580,1,1,41,0,1,0
3581,1,1,55,6,1,0
3582,0,1,48,0,1,0
3583,0,0,46,5,0,1
3584,1,1,46,0,1,0
3585,1,1,32,1,1,1
3586,1,1,32,2,1,1
3587,0,1,50,7,1,0
3588,0,0,43,10,0,0
3589,0,1,46,5,0,0
3590,1,1,41,8,1,1
3591,0,0,36,5,1,0
3592,0,1,52,5,1,0
3593,0,1,53,5,1,0
3594,0,1,44,6,1,1
3595,0,1,39,6,0,1
3596,0,1,46,7,1,1
3597,1,1,57,10,1,0
3598,0,1,46,10,1,0
3599,1,1,40,6,1,0
3600,1,1,39,5,1,0
3601,0,1,43,10,1,1
3602,0,1,44,10,0,0
3603,1,1,42,5,1,1
3604,1,1,43,0,1,0
3605,1,1,40,7,0,0
3606,1,1,48,3,0,0
3607,0,1,32,6,0,0
3608,1,1,46,10,1,0
3609,0,1,48,5,1,0
3610,1,0,54,7,1,0
3611,0,1,53,3,1,1
3612,0,1,42,4,1,0
3613,0,0,49,3,0,0
3614,0,1,46,10,0,0
3615,0,1,47,0,1,0
3616,0,1,40,10,1,0
3617,0,1,58,2,0,0
3618,0,1,35,10,1,0
3619,1,0,51,7,1,1
3620,1,1,45,4,1,1
3621,1,1,44,3,1,0
3622,1,1,46,3,0,0
3623,0,1,44,6,1,0
3624,1,1,38,0,0,0
3625,1,1,47,10,0,0
3626,1,1,40,2,1,1
3627,0,1,56,0,0,1
3628,1,1,40,10,1,0
3629,1,0,37,0,0,0
3630,1,1,38,10,0,0
3631,0,1,44,3,1,0
3632,0,1,37,9,0,1
3633,1,1,47,10,1,0
3634,0,1,39,1,1,0
3635,0,1,49,2,1,0
3636,0,1,48,10,1,0
3637,1,0,49,0,0,1
3638,1,1,48,10,1,0
3639,0,1,53,3,0,0
3640,1,1,46,7,1,1
3641,0,1,45,0,1,1
3642,1,0,55,4,1,1
3643,1,1,46,10,1,1
3644,1,1,50,10,0,0
3645,0,0,42,10,1,0
3646,1,1,44,2,1,0
3647,0,1,51,3,1,0
3648,0,1,38,4,0,0
3649,1,1,39,10,1,0
3650,1,1,36,1,0,0
3651,1,1,29,6,1,0
3652,1,1,54,0,0,0
3653,0,1,44,2,0,0
3654,1,1,47,10,1,1
3655,0,0,40,10,0,1
3656,1,1,39,2,0,0
3657,1,0,39,0,1,0
3658,0,0,52,1,1,0
3659,1,1,40,0,0,0
3660,0,1,50,6,1,0
3661,0,1,40,2,0,0
3662,0,0,37,3,0,0
3663,1,1,36,1,1,1
3664,1,1,52,5,1,1
3665,0,1,47,2,0,1
3666,0,0,37,5,0,1
3667,0,1,40,6,1,0
3668,0,1,31,7,1,1
3669,0,0,43,1,0,0
3670,1,1,33,3,1,0
3671,1,1,28,3,0,0
3672,0,1,42,1,1,0
3673,1,1,41,10,1,1
3674,0,1,62,8,1,0
3675,1,1,34,10,1,0
3676,1,1,49,10,1,0
3677,1,0,49,0,1,0
3678,1,1,52,10,1,0
3679,0,0,39,1,1,0
3680,1,0,49,1,1,0
3681,0,0,50,1,1,0
3682,0,0,41,6,1,0
3683,1,1,39,3,1,1
3684,0,1,54,6,0,0
3685,1,1,53,1,1,1
3686,1,1,50,8,1,0
3687,0,1,50,0,0,0
3688,1,1,43,5,1,0
3689,1,0,47,10,1,0
3690,0,1,47,0,1,1
3691,1,1,42,9,1,1
3692,0,0,64,0,1,0
3693,0,1,38,1,0,1
3694,1,0,37,5,0,0
3695,1,1,44,10,1,0
3696,0,1,49,10,1,0
3697,0,1,44,10,1,0
3698,1,1,39,5,1,1
3699,0,1,32,10,1,0
3700,1,1,52,7,1,1
3701,1,1,32,5,1,0
3702,1,1,47,2,1,0
3703,0,1,49,0,0,0
3704,1,1,50,7,0,1
3705,1,1,47,10,1,0
3706,0,1,41,5,1,1
3707,1,1,48,10,1,0
3708,0,1,36,6,0,0
3709,1,1,44,0,1,0
3710,0,1,47,3,0,0
3711,1,1,38,0,1,0
3712,1,1,55,1,0,1
3713,0,1,48,2,1,1
3714,0,1,35,7,0,0
3715,1,1,49,2,1,0
3716,1,1,52,1,0,0
3717,1,0,49,10,0,0
3718,1,1,47,0,1,0
3719,0,0,47,0,1,1
3720,0,1,39,0,1,1
3721,0,0,52,0,1,1
3722,1,1,41,7,1,1
3723,0,1,48,0,1,0
3724,0,1,41,10,1,0
3725,0,1,37,6,0,0
3726,1,1,31,10,1,0
3727,1,1,53,8,1,0
3728,0,1,41,6,1,0
3729,1,1,49,5,0,0
3730,0,1,41,9,0,0
3731,0,0,36,0,1,0
3732,1,1,38,5,1,0
3733,0,1,42,2,1,0
3734,1,1,39,1,1,1
3735,0,1,49,0,1,0
3736,1,1,42,7,1,1
3737,0,1,36,3,1,0
3738,1,1,32,10,1,1
3739,0,1,44,2,1,1
3740,1,1,42,4,0,0
3741,1,1,45,5,0,0
3742,0,1,50,0,1,1
3743,1,1,47,0,1,1
3744,1,1,41,2,0,0
3745,1,1,41,1,1,1
3746,0,1,53,5,0,0
3747,0,1,55,6,0,0
3748,0,1,42,6,0,0
3749,0,1,41,3,1,0
3750,0,1,44,0,0,0
3751,0,1,38,5,1,0
3752,1,0,44,10,1,0
3753,1,1,52,2,0,1
3754,0,1,50,3,0,0
3755,1,1,47,7,0,0
3756,0,1,46,0,1,0
3757,0,1,36,2,1,0
3758,1,1,42,4,0,0
3759,0,1,40,10,1,0
3760,1,1,48,10,1,0
3761,1,1,33,1,1,0
3762,0,1,45,0,1,0
3763,0,1,35,1,1,1
3764,0,1,51,10,0,0
3765,1,1,43,9,1,0
3766,0,1,29,4,1,0
3767,0,1,49,10,1,0
3768,1,1,51,4,1,0
3769,1,0,48,5,1,0
3770,1,1,45,5,1,0
3771,0,1,45,5,1,1
3772,0,1,55,10,1,0
3773,1,1,54,4,0,0
3774,1,1,58,5,1,0
3775,0,0,58,0,1,1
3776,1,1,51,5,1,0
3777,0,1,53,3,1,1
3778,0,1,40,0,1,0
3779,0,0,38,5,1,1
3780,0,1,48,8,1,1
3781,1,1,51,5,0,1
3782,0,1,44,10,1,1
3783,1,1,42,0,1,0
3784,1,1,49,0,1,0
3785,1,1,40,10,1,1
3786,0,1,43,3,1,0
3787,0,1,37,3,1,1
3788,1,1,56,6,1,0
3789,0,1,45,7,1,0
