,user_id,signup_month,month,spend,treatment
101374,8447,11,11,390,True
101375,8447,11,12,464,True
101376,8448,2,1,482,True
101377,8448,2,2,451,True
101378,8448,2,3,578,True
101379,8448,2,4,538,True
101380,8448,2,5,562,True
101381,8448,2,6,562,True
101382,8448,2,7,534,True
101383,8448,2,8,480,True
101384,8448,2,9,506,True
101385,8448,2,10,474,True
101386,8448,2,11,471,True
101387,8448,2,12,469,True
101388,8449,0,1,468,False
101389,8449,0,2,463,False
101390,8449,0,3,518,False
101391,8449,0,4,466,False
101392,8449,0,5,448,False
101393,8449,0,6,468,False
101394,8449,0,7,422,False
101395,8449,0,8,431,False
101396,8449,0,9,420,False
101397,8449,0,10,367,False
101398,8449,0,11,411,False
101399,8449,0,12,394,False
101400,8450,0,1,476,False
101401,8450,0,2,509,False
101402,8450,0,3,445,False
101403,8450,0,4,452,False
101404,8450,0,5,457,False
101405,8450,0,6,460,False
101406,8450,0,7,422,False
101407,8450,0,8,396,False
101408,8450,0,9,406,False
101409,8450,0,10,382,False
101410,8450,0,11,373,False
101411,8450,0,12,388,False
101412,8451,6,1,537,True
101413,8451,6,2,520,True
101414,8451,6,3,517,True
101415,8451,6,4,443,True
101416,8451,6,5,467,True
101417,8451,6,6,468,True
101418,8451,6,7,534,True
101419,8451,6,8,509,True
101420,8451,6,9,508,True
101421,8451,6,10,490,True
101422,8451,6,11,513,True
101423,8451,6,12,458,True
101424,8452,0,1,487,False
101425,8452,0,2,500,False
101426,8452,0,3,464,False
101427,8452,0,4,479,False
101428,8452,0,5,478,False
101429,8452,0,6,443,False
101430,8452,0,7,454,False
101431,8452,0,8,453,False
101432,8452,0,9,427,False
101433,8452,0,10,382,False
101434,8452,0,11,378,False
101435,8452,0,12,330,False
101436,8453,2,1,490,True
101437,8453,2,2,467,True
101438,8453,2,3,559,True
101439,8453,2,4,556,True
101440,8453,2,5,563,True
101441,8453,2,6,547,True
101442,8453,2,7,550,True
101443,8453,2,8,514,True
101444,8453,2,9,520,True
101445,8453,2,10,508,True
101446,8453,2,11,472,True
101447,8453,2,12,512,True
101448,8454,0,1,494,False
101449,8454,0,2,503,False
101450,8454,0,3,467,False
101451,8454,0,4,452,False
101452,8454,0,5,490,False
101453,8454,0,6,435,False
101454,8454,0,7,421,False
101455,8454,0,8,429,False
101456,8454,0,9,395,False
101457,8454,0,10,425,False
101458,8454,0,11,361,False
101459,8454,0,12,395,False
101460,8455,10,1,507,True
101461,8455,10,2,485,True
101462,8455,10,3,477,True
101463,8455,10,4,426,True
101464,8455,10,5,476,True
101465,8455,10,6,443,True
101466,8455,10,7,413,True
101467,8455,10,8,407,True
101468,8455,10,9,407,True
101469,8455,10,10,359,True
101470,8455,10,11,467,True
101471,8455,10,12,446,True
101472,8456,0,1,451,False
101473,8456,0,2,486,False
101474,8456,0,3,472,False
101475,8456,0,4,497,False
101476,8456,0,5,449,False
101477,8456,0,6,448,False
101478,8456,0,7,422,False
101479,8456,0,8,410,False
101480,8456,0,9,392,False
101481,8456,0,10,402,False
101482,8456,0,11,405,False
101483,8456,0,12,355,False
101484,8457,1,1,468,True
101485,8457,1,2,576,True
101486,8457,1,3,577,True
101487,8457,1,4,545,True
101488,8457,1,5,528,True
101489,8457,1,6,527,True
101490,8457,1,7,524,True
101491,8457,1,8,531,True
101492,8457,1,9,496,True
101493,8457,1,10,453,True
101494,8457,1,11,482,True
101495,8457,1,12,504,True
101496,8458,5,1,492,True
101497,8458,5,2,452,True
101498,8458,5,3,454,True
101499,8458,5,4,513,True
101500,8458,5,5,494,True
101501,8458,5,6,513,True
101502,8458,5,7,523,True
101503,8458,5,8,508,True
101504,8458,5,9,493,True
101505,8458,5,10,500,True
101506,8458,5,11,499,True
101507,8458,5,12,421,True
101508,8459,2,1,465,True
101509,8459,2,2,445,True
101510,8459,2,3,572,True
101511,8459,2,4,543,True
101512,8459,2,5,524,True
101513,8459,2,6,505,True
101514,8459,2,7,522,True
101515,8459,2,8,529,True
101516,8459,2,9,503,True
101517,8459,2,10,517,True
101518,8459,2,11,527,True
101519,8459,2,12,446,True
101520,8460,0,1,511,False
101521,8460,0,2,475,False
101522,8460,0,3,455,False
101523,8460,0,4,475,False
101524,8460,0,5,460,False
101525,8460,0,6,421,False
101526,8460,0,7,455,False
101527,8460,0,8,402,False
101528,8460,0,9,420,False
101529,8460,0,10,398,False
101530,8460,0,11,379,False
101531,8460,0,12,402,False
101532,8461,2,1,495,True
101533,8461,2,2,486,True
101534,8461,2,3,569,True
101535,8461,2,4,530,True
101536,8461,2,5,548,True
101537,8461,2,6,567,True
101538,8461,2,7,504,True
101539,8461,2,8,493,True
101540,8461,2,9,510,True
101541,8461,2,10,547,True
101542,8461,2,11,489,True
101543,8461,2,12,520,True
101544,8462,3,1,516,True
101545,8462,3,2,469,True
101546,8462,3,3,521,True
101547,8462,3,4,537,True
101548,8462,3,5,541,True
101549,8462,3,6,516,True
101550,8462,3,7,504,True
101551,8462,3,8,545,True
101552,8462,3,9,530,True
101553,8462,3,10,476,True
101554,8462,3,11,492,True
101555,8462,3,12,469,True
101556,8463,1,1,472,True
101557,8463,1,2,559,True
101558,8463,1,3,578,True
101559,8463,1,4,578,True
101560,8463,1,5,552,True
101561,8463,1,6,546,True
101562,8463,1,7,548,True
101563,8463,1,8,501,True
101564,8463,1,9,531,True
101565,8463,1,10,541,True
101566,8463,1,11,486,True
101567,8463,1,12,479,True
101568,8464,0,1,469,False
101569,8464,0,2,478,False
101570,8464,0,3,470,False
101571,8464,0,4,483,False
101572,8464,0,5,446,False
101573,8464,0,6,410,False
101574,8464,0,7,416,False
101575,8464,0,8,382,False
101576,8464,0,9,438,False
101577,8464,0,10,397,False
101578,8464,0,11,390,False
101579,8464,0,12,352,False
101580,8465,3,1,480,True
101581,8465,3,2,514,True
101582,8465,3,3,477,True
101583,8465,3,4,589,True
101584,8465,3,5,580,True
101585,8465,3,6,523,True
101586,8465,3,7,540,True
101587,8465,3,8,527,True
101588,8465,3,9,495,True
101589,8465,3,10,497,True
101590,8465,3,11,460,True
101591,8465,3,12,481,True
101592,8466,11,1,486,True
101593,8466,11,2,444,True
101594,8466,11,3,465,True
101595,8466,11,4,451,True
101596,8466,11,5,457,True
101597,8466,11,6,447,True
101598,8466,11,7,452,True
101599,8466,11,8,454,True
101600,8466,11,9,423,True
101601,8466,11,10,413,True
101602,8466,11,11,401,True
101603,8466,11,12,445,True
101604,8467,0,1,491,False
101605,8467,0,2,457,False
101606,8467,0,3,473,False
101607,8467,0,4,421,False
101608,8467,0,5,433,False
101609,8467,0,6,462,False
101610,8467,0,7,428,False
101611,8467,0,8,419,False
101612,8467,0,9,394,False
101613,8467,0,10,430,False
101614,8467,0,11,385,False
101615,8467,0,12,358,False
101616,8468,0,1,476,False
101617,8468,0,2,466,False
101618,8468,0,3,488,False
101619,8468,0,4,498,False
101620,8468,0,5,442,False
101621,8468,0,6,422,False
101622,8468,0,7,416,False
101623,8468,0,8,421,False
101624,8468,0,9,400,False
101625,8468,0,10,400,False
101626,8468,0,11,392,False
101627,8468,0,12,366,False
101628,8469,0,1,497,False
101629,8469,0,2,451,False
101630,8469,0,3,453,False
101631,8469,0,4,471,False
101632,8469,0,5,457,False
101633,8469,0,6,441,False
101634,8469,0,7,423,False
101635,8469,0,8,429,False
101636,8469,0,9,457,False
101637,8469,0,10,379,False
101638,8469,0,11,363,False
101639,8469,0,12,382,False
101640,8470,0,1,492,False
101641,8470,0,2,456,False
101642,8470,0,3,486,False
101643,8470,0,4,501,False
101644,8470,0,5,453,False
101645,8470,0,6,413,False
101646,8470,0,7,401,False
101647,8470,0,8,457,False
101648,8470,0,9,421,False
101649,8470,0,10,363,False
101650,8470,0,11,413,False
101651,8470,0,12,406,False
101652,8471,11,1,478,True
101653,8471,11,2,509,True
101654,8471,11,3,510,True
101655,8471,11,4,441,True
101656,8471,11,5,420,True
101657,8471,11,6,464,True
101658,8471,11,7,416,True
101659,8471,11,8,386,True
101660,8471,11,9,421,True
101661,8471,11,10,418,True
101662,8471,11,11,404,True
101663,8471,11,12,470,True
101664,8472,0,1,523,False
101665,8472,0,2,515,False
101666,8472,0,3,477,False
101667,8472,0,4,464,False
101668,8472,0,5,507,False
101669,8472,0,6,437,False
101670,8472,0,7,412,False
101671,8472,0,8,389,False
101672,8472,0,9,402,False
101673,8472,0,10,373,False
101674,8472,0,11,352,False
101675,8472,0,12,361,False
101676,8473,0,1,501,False
101677,8473,0,2,486,False
101678,8473,0,3,463,False
101679,8473,0,4,454,False
101680,8473,0,5,444,False
101681,8473,0,6,434,False
101682,8473,0,7,452,False
101683,8473,0,8,400,False
101684,8473,0,9,436,False
101685,8473,0,10,387,False
101686,8473,0,11,384,False
101687,8473,0,12,415,False
101688,8474,0,1,449,False
101689,8474,0,2,512,False
101690,8474,0,3,499,False
101691,8474,0,4,455,False
101692,8474,0,5,445,False
101693,8474,0,6,469,False
101694,8474,0,7,382,False
101695,8474,0,8,444,False
101696,8474,0,9,470,False
101697,8474,0,10,387,False
101698,8474,0,11,402,False
101699,8474,0,12,368,False
101700,8475,0,1,462,False
101701,8475,0,2,517,False
101702,8475,0,3,476,False
101703,8475,0,4,469,False
101704,8475,0,5,406,False
101705,8475,0,6,450,False
101706,8475,0,7,438,False
101707,8475,0,8,434,False
101708,8475,0,9,436,False
101709,8475,0,10,378,False
101710,8475,0,11,394,False
101711,8475,0,12,361,False
101712,8476,0,1,502,False
101713,8476,0,2,490,False
101714,8476,0,3,507,False
101715,8476,0,4,468,False
101716,8476,0,5,445,False
101717,8476,0,6,428,False
101718,8476,0,7,388,False
101719,8476,0,8,384,False
101720,8476,0,9,430,False
101721,8476,0,10,407,False
101722,8476,0,11,352,False
101723,8476,0,12,384,False
101724,8477,0,1,489,False
101725,8477,0,2,489,False
101726,8477,0,3,495,False
101727,8477,0,4,461,False
101728,8477,0,5,472,False
101729,8477,0,6,436,False
101730,8477,0,7,438,False
101731,8477,0,8,385,False
101732,8477,0,9,366,False
101733,8477,0,10,422,False
101734,8477,0,11,355,False
101735,8477,0,12,363,False
101736,8478,0,1,508,False
101737,8478,0,2,472,False
101738,8478,0,3,487,False
101739,8478,0,4,424,False
101740,8478,0,5,465,False
101741,8478,0,6,455,False
101742,8478,0,7,423,False
101743,8478,0,8,441,False
101744,8478,0,9,393,False
101745,8478,0,10,391,False
101746,8478,0,11,413,False
101747,8478,0,12,380,False
101748,8479,0,1,454,False
101749,8479,0,2,525,False
101750,8479,0,3,462,False
101751,8479,0,4,434,False
101752,8479,0,5,451,False
101753,8479,0,6,422,False
101754,8479,0,7,412,False
101755,8479,0,8,448,False
101756,8479,0,9,424,False
101757,8479,0,10,397,False
101758,8479,0,11,380,False
101759,8479,0,12,405,False
101760,8480,6,1,506,True
101761,8480,6,2,463,True
101762,8480,6,3,449,True
101763,8480,6,4,484,True
101764,8480,6,5,447,True
101765,8480,6,6,408,True
101766,8480,6,7,551,True
101767,8480,6,8,470,True
101768,8480,6,9,520,True
101769,8480,6,10,537,True
101770,8480,6,11,480,True
101771,8480,6,12,493,True
101772,8481,7,1,513,True
101773,8481,7,2,474,True
101774,8481,7,3,438,True
101775,8481,7,4,431,True
101776,8481,7,5,473,True
101777,8481,7,6,436,True
101778,8481,7,7,408,True
101779,8481,7,8,547,True
101780,8481,7,9,486,True
101781,8481,7,10,505,True
101782,8481,7,11,475,True
101783,8481,7,12,487,True
101784,8482,2,1,489,True
101785,8482,2,2,487,True
101786,8482,2,3,544,True
101787,8482,2,4,571,True
101788,8482,2,5,564,True
101789,8482,2,6,529,True
101790,8482,2,7,543,True
101791,8482,2,8,507,True
101792,8482,2,9,523,True
101793,8482,2,10,463,True
101794,8482,2,11,495,True
101795,8482,2,12,474,True
101796,8483,3,1,459,True
101797,8483,3,2,452,True
101798,8483,3,3,455,True
101799,8483,3,4,581,True
101800,8483,3,5,589,True
101801,8483,3,6,528,True
101802,8483,3,7,544,True
101803,8483,3,8,544,True
101804,8483,3,9,513,True
101805,8483,3,10,480,True
101806,8483,3,11,466,True
101807,8483,3,12,476,True
101808,8484,0,1,475,False
101809,8484,0,2,409,False
101810,8484,0,3,462,False
101811,8484,0,4,434,False
101812,8484,0,5,482,False
101813,8484,0,6,385,False
101814,8484,0,7,452,False
101815,8484,0,8,405,False
101816,8484,0,9,389,False
101817,8484,0,10,433,False
101818,8484,0,11,391,False
101819,8484,0,12,384,False
101820,8485,1,1,447,True
101821,8485,1,2,581,True
101822,8485,1,3,551,True
101823,8485,1,4,563,True
101824,8485,1,5,546,True
101825,8485,1,6,577,True
101826,8485,1,7,531,True
101827,8485,1,8,540,True
101828,8485,1,9,514,True
101829,8485,1,10,476,True
101830,8485,1,11,465,True
101831,8485,1,12,476,True
101832,8486,3,1,471,True
101833,8486,3,2,444,True
101834,8486,3,3,529,True
101835,8486,3,4,522,True
101836,8486,3,5,613,True
101837,8486,3,6,561,True
101838,8486,3,7,602,True
101839,8486,3,8,512,True
101840,8486,3,9,533,True
101841,8486,3,10,475,True
101842,8486,3,11,469,True
101843,8486,3,12,495,True
101844,8487,10,1,498,True
101845,8487,10,2,508,True
101846,8487,10,3,463,True
101847,8487,10,4,481,True
101848,8487,10,5,445,True
101849,8487,10,6,422,True
101850,8487,10,7,478,True
101851,8487,10,8,397,True
101852,8487,10,9,415,True
101853,8487,10,10,406,True
101854,8487,10,11,484,True
101855,8487,10,12,444,True
101856,8488,0,1,479,False
101857,8488,0,2,459,False
101858,8488,0,3,454,False
101859,8488,0,4,467,False
101860,8488,0,5,456,False
101861,8488,0,6,443,False
101862,8488,0,7,436,False
101863,8488,0,8,430,False
101864,8488,0,9,475,False
101865,8488,0,10,386,False
101866,8488,0,11,388,False
101867,8488,0,12,395,False
101868,8489,0,1,488,False
101869,8489,0,2,512,False
101870,8489,0,3,454,False
101871,8489,0,4,475,False
101872,8489,0,5,465,False
101873,8489,0,6,428,False
101874,8489,0,7,445,False
101875,8489,0,8,423,False
101876,8489,0,9,404,False
101877,8489,0,10,420,False
101878,8489,0,11,380,False
101879,8489,0,12,378,False
101880,8490,0,1,490,False
101881,8490,0,2,474,False
101882,8490,0,3,459,False
101883,8490,0,4,490,False
101884,8490,0,5,435,False
101885,8490,0,6,446,False
101886,8490,0,7,432,False
101887,8490,0,8,431,False
101888,8490,0,9,384,False
101889,8490,0,10,367,False
101890,8490,0,11,333,False
101891,8490,0,12,415,False
101892,8491,6,1,526,True
101893,8491,6,2,449,True
101894,8491,6,3,477,True
101895,8491,6,4,512,True
101896,8491,6,5,402,True
101897,8491,6,6,458,True
101898,8491,6,7,508,True
101899,8491,6,8,522,True
101900,8491,6,9,509,True
101901,8491,6,10,496,True
101902,8491,6,11,496,True
101903,8491,6,12,480,True
101904,8492,1,1,467,True
101905,8492,1,2,629,True
101906,8492,1,3,582,True
101907,8492,1,4,562,True
101908,8492,1,5,507,True
101909,8492,1,6,538,True
101910,8492,1,7,550,True
101911,8492,1,8,543,True
101912,8492,1,9,540,True
101913,8492,1,10,463,True
101914,8492,1,11,518,True
101915,8492,1,12,482,True
101916,8493,0,1,540,False
101917,8493,0,2,500,False
101918,8493,0,3,461,False
101919,8493,0,4,508,False
101920,8493,0,5,467,False
101921,8493,0,6,438,False
101922,8493,0,7,463,False
101923,8493,0,8,431,False
101924,8493,0,9,431,False
101925,8493,0,10,403,False
101926,8493,0,11,404,False
101927,8493,0,12,364,False
101928,8494,5,1,462,True
101929,8494,5,2,476,True
101930,8494,5,3,490,True
101931,8494,5,4,479,True
101932,8494,5,5,459,True
101933,8494,5,6,543,True
101934,8494,5,7,490,True
101935,8494,5,8,539,True
101936,8494,5,9,517,True
101937,8494,5,10,477,True
101938,8494,5,11,518,True
101939,8494,5,12,443,True
101940,8495,9,1,485,True
101941,8495,9,2,477,True
101942,8495,9,3,483,True
101943,8495,9,4,476,True
101944,8495,9,5,378,True
101945,8495,9,6,456,True
101946,8495,9,7,403,True
101947,8495,9,8,418,True
101948,8495,9,9,395,True
101949,8495,9,10,518,True
101950,8495,9,11,469,True
101951,8495,9,12,506,True
101952,8496,0,1,504,False
101953,8496,0,2,470,False
101954,8496,0,3,423,False
101955,8496,0,4,424,False
101956,8496,0,5,471,False
101957,8496,0,6,439,False
101958,8496,0,7,476,False
101959,8496,0,8,460,False
101960,8496,0,9,423,False
101961,8496,0,10,387,False
101962,8496,0,11,441,False
101963,8496,0,12,396,False
101964,8497,10,1,476,True
101965,8497,10,2,516,True
101966,8497,10,3,481,True
101967,8497,10,4,444,True
101968,8497,10,5,499,True
101969,8497,10,6,432,True
101970,8497,10,7,448,True
101971,8497,10,8,453,True
101972,8497,10,9,441,True
101973,8497,10,10,391,True
101974,8497,10,11,467,True
101975,8497,10,12,450,True
101976,8498,0,1,525,False
101977,8498,0,2,474,False
101978,8498,0,3,477,False
101979,8498,0,4,462,False
101980,8498,0,5,438,False
101981,8498,0,6,428,False
101982,8498,0,7,389,False
101983,8498,0,8,390,False
101984,8498,0,9,416,False
101985,8498,0,10,408,False
101986,8498,0,11,445,False
101987,8498,0,12,383,False
101988,8499,9,1,462,True
101989,8499,9,2,490,True
101990,8499,9,3,455,True
101991,8499,9,4,440,True
101992,8499,9,5,424,True
101993,8499,9,6,416,True
101994,8499,9,7,431,True
101995,8499,9,8,438,True
101996,8499,9,9,383,True
101997,8499,9,10,487,True
101998,8499,9,11,476,True
101999,8499,9,12,460,True
102000,8500,7,1,472,True
102001,8500,7,2,478,True
102002,8500,7,3,497,True
102003,8500,7,4,473,True
102004,8500,7,5,447,True
102005,8500,7,6,475,True
102006,8500,7,7,463,True
102007,8500,7,8,512,True
102008,8500,7,9,529,True
102009,8500,7,10,507,True
102010,8500,7,11,465,True
102011,8500,7,12,490,True
102012,8501,9,1,471,True
102013,8501,9,2,510,True
102014,8501,9,3,496,True
102015,8501,9,4,416,True
102016,8501,9,5,447,True
102017,8501,9,6,412,True
102018,8501,9,7,456,True
102019,8501,9,8,444,True
102020,8501,9,9,386,True
102021,8501,9,10,497,True
102022,8501,9,11,515,True
102023,8501,9,12,489,True
102024,8502,0,1,483,False
102025,8502,0,2,457,False
102026,8502,0,3,475,False
102027,8502,0,4,445,False
102028,8502,0,5,478,False
102029,8502,0,6,447,False
102030,8502,0,7,432,False
102031,8502,0,8,446,False
102032,8502,0,9,392,False
102033,8502,0,10,412,False
102034,8502,0,11,394,False
102035,8502,0,12,379,False
102036,8503,11,1,469,True
102037,8503,11,2,476,True
102038,8503,11,3,482,True
102039,8503,11,4,439,True
102040,8503,11,5,494,True
102041,8503,11,6,437,True
102042,8503,11,7,451,True
102043,8503,11,8,417,True
102044,8503,11,9,428,True
102045,8503,11,10,373,True
102046,8503,11,11,422,True
102047,8503,11,12,483,True
102048,8504,0,1,509,False
102049,8504,0,2,469,False
102050,8504,0,3,477,False
102051,8504,0,4,436,False
102052,8504,0,5,449,False
102053,8504,0,6,467,False
102054,8504,0,7,422,False
102055,8504,0,8,410,False
102056,8504,0,9,458,False
102057,8504,0,10,383,False
102058,8504,0,11,434,False
102059,8504,0,12,362,False
102060,8505,6,1,463,True
102061,8505,6,2,525,True
102062,8505,6,3,478,True
102063,8505,6,4,504,True
102064,8505,6,5,458,True
102065,8505,6,6,408,True
102066,8505,6,7,536,True
102067,8505,6,8,525,True
102068,8505,6,9,513,True
102069,8505,6,10,481,True
102070,8505,6,11,472,True
102071,8505,6,12,475,True
102072,8506,6,1,490,True
102073,8506,6,2,440,True
102074,8506,6,3,458,True
102075,8506,6,4,456,True
102076,8506,6,5,452,True
102077,8506,6,6,469,True
102078,8506,6,7,517,True
102079,8506,6,8,523,True
102080,8506,6,9,534,True
102081,8506,6,10,506,True
102082,8506,6,11,469,True
102083,8506,6,12,497,True
102084,8507,11,1,491,True
102085,8507,11,2,464,True
102086,8507,11,3,450,True
102087,8507,11,4,479,True
102088,8507,11,5,479,True
102089,8507,11,6,473,True
102090,8507,11,7,432,True
102091,8507,11,8,395,True
102092,8507,11,9,397,True
102093,8507,11,10,420,True
102094,8507,11,11,391,True
102095,8507,11,12,502,True
102096,8508,0,1,473,False
102097,8508,0,2,490,False
102098,8508,0,3,427,False
102099,8508,0,4,443,False
102100,8508,0,5,470,False
102101,8508,0,6,446,False
102102,8508,0,7,452,False
102103,8508,0,8,435,False
102104,8508,0,9,418,False
102105,8508,0,10,377,False
102106,8508,0,11,386,False
102107,8508,0,12,395,False
102108,8509,0,1,457,False
102109,8509,0,2,471,False
102110,8509,0,3,499,False
102111,8509,0,4,497,False
102112,8509,0,5,448,False
102113,8509,0,6,468,False
102114,8509,0,7,454,False
102115,8509,0,8,391,False
102116,8509,0,9,410,False
102117,8509,0,10,386,False
102118,8509,0,11,411,False
102119,8509,0,12,382,False
102120,8510,0,1,477,False
102121,8510,0,2,487,False
102122,8510,0,3,469,False
102123,8510,0,4,460,False
102124,8510,0,5,380,False
102125,8510,0,6,441,False
102126,8510,0,7,430,False
102127,8510,0,8,406,False
102128,8510,0,9,392,False
102129,8510,0,10,421,False
102130,8510,0,11,388,False
102131,8510,0,12,382,False
102132,8511,0,1,536,False
102133,8511,0,2,437,False
102134,8511,0,3,467,False
102135,8511,0,4,433,False
102136,8511,0,5,439,False
102137,8511,0,6,451,False
102138,8511,0,7,420,False
102139,8511,0,8,401,False
102140,8511,0,9,424,False
102141,8511,0,10,406,False
102142,8511,0,11,400,False
102143,8511,0,12,343,False
102144,8512,0,1,481,False
102145,8512,0,2,475,False
102146,8512,0,3,451,False
102147,8512,0,4,473,False
102148,8512,0,5,422,False
102149,8512,0,6,443,False
102150,8512,0,7,420,False
102151,8512,0,8,415,False
102152,8512,0,9,393,False
102153,8512,0,10,378,False
102154,8512,0,11,386,False
102155,8512,0,12,360,False
102156,8513,0,1,502,False
102157,8513,0,2,437,False
102158,8513,0,3,498,False
102159,8513,0,4,464,False
102160,8513,0,5,431,False
102161,8513,0,6,450,False
102162,8513,0,7,391,False
102163,8513,0,8,457,False
102164,8513,0,9,409,False
102165,8513,0,10,393,False
102166,8513,0,11,339,False
102167,8513,0,12,350,False
102168,8514,1,1,453,True
102169,8514,1,2,554,True
102170,8514,1,3,539,True
102171,8514,1,4,524,True
102172,8514,1,5,584,True
102173,8514,1,6,540,True
102174,8514,1,7,503,True
102175,8514,1,8,515,True
102176,8514,1,9,472,True
102177,8514,1,10,499,True
102178,8514,1,11,460,True
102179,8514,1,12,505,True
102180,8515,0,1,483,False
102181,8515,0,2,458,False
102182,8515,0,3,458,False
102183,8515,0,4,475,False
102184,8515,0,5,471,False
102185,8515,0,6,408,False
102186,8515,0,7,413,False
102187,8515,0,8,418,False
102188,8515,0,9,432,False
102189,8515,0,10,391,False
102190,8515,0,11,339,False
102191,8515,0,12,371,False
102192,8516,2,1,483,True
102193,8516,2,2,517,True
102194,8516,2,3,532,True
102195,8516,2,4,563,True
102196,8516,2,5,556,True
102197,8516,2,6,557,True
102198,8516,2,7,500,True
102199,8516,2,8,481,True
102200,8516,2,9,462,True
102201,8516,2,10,492,True
102202,8516,2,11,477,True
102203,8516,2,12,518,True
102204,8517,0,1,503,False
102205,8517,0,2,502,False
102206,8517,0,3,480,False
102207,8517,0,4,449,False
102208,8517,0,5,472,False
102209,8517,0,6,453,False
102210,8517,0,7,455,False
102211,8517,0,8,408,False
102212,8517,0,9,422,False
102213,8517,0,10,410,False
102214,8517,0,11,405,False
102215,8517,0,12,398,False
102216,8518,0,1,479,False
102217,8518,0,2,472,False
102218,8518,0,3,489,False
102219,8518,0,4,465,False
102220,8518,0,5,428,False
102221,8518,0,6,462,False
102222,8518,0,7,430,False
102223,8518,0,8,417,False
102224,8518,0,9,380,False
102225,8518,0,10,424,False
102226,8518,0,11,416,False
102227,8518,0,12,341,False
102228,8519,11,1,481,True
102229,8519,11,2,478,True
102230,8519,11,3,483,True
102231,8519,11,4,448,True
102232,8519,11,5,437,True
102233,8519,11,6,457,True
102234,8519,11,7,421,True
102235,8519,11,8,397,True
102236,8519,11,9,390,True
102237,8519,11,10,376,True
102238,8519,11,11,348,True
102239,8519,11,12,468,True
102240,8520,0,1,514,False
102241,8520,0,2,452,False
102242,8520,0,3,502,False
102243,8520,0,4,444,False
102244,8520,0,5,427,False
102245,8520,0,6,409,False
102246,8520,0,7,410,False
102247,8520,0,8,474,False
102248,8520,0,9,405,False
102249,8520,0,10,414,False
102250,8520,0,11,419,False
102251,8520,0,12,337,False
102252,8521,0,1,462,False
102253,8521,0,2,503,False
102254,8521,0,3,473,False
102255,8521,0,4,439,False
102256,8521,0,5,434,False
102257,8521,0,6,448,False
102258,8521,0,7,410,False
102259,8521,0,8,404,False
102260,8521,0,9,415,False
102261,8521,0,10,413,False
102262,8521,0,11,394,False
102263,8521,0,12,396,False
102264,8522,4,1,509,True
102265,8522,4,2,486,True
102266,8522,4,3,470,True
102267,8522,4,4,434,True
102268,8522,4,5,550,True
102269,8522,4,6,578,True
102270,8522,4,7,496,True
102271,8522,4,8,525,True
102272,8522,4,9,525,True
102273,8522,4,10,498,True
102274,8522,4,11,469,True
102275,8522,4,12,467,True
102276,8523,3,1,509,True
102277,8523,3,2,544,True
102278,8523,3,3,466,True
102279,8523,3,4,603,True
102280,8523,3,5,605,True
102281,8523,3,6,545,True
102282,8523,3,7,536,True
102283,8523,3,8,514,True
102284,8523,3,9,507,True
102285,8523,3,10,535,True
102286,8523,3,11,464,True
102287,8523,3,12,523,True
102288,8524,0,1,504,False
102289,8524,0,2,443,False
102290,8524,0,3,503,False
102291,8524,0,4,489,False
102292,8524,0,5,433,False
102293,8524,0,6,478,False
102294,8524,0,7,469,False
102295,8524,0,8,398,False
102296,8524,0,9,408,False
102297,8524,0,10,422,False
102298,8524,0,11,405,False
102299,8524,0,12,361,False
102300,8525,0,1,516,False
102301,8525,0,2,466,False
102302,8525,0,3,449,False
102303,8525,0,4,458,False
102304,8525,0,5,492,False
102305,8525,0,6,404,False
102306,8525,0,7,445,False
102307,8525,0,8,491,False
102308,8525,0,9,370,False
102309,8525,0,10,412,False
102310,8525,0,11,408,False
102311,8525,0,12,376,False
102312,8526,6,1,488,True
102313,8526,6,2,497,True
102314,8526,6,3,476,True
102315,8526,6,4,478,True
102316,8526,6,5,455,True
102317,8526,6,6,433,True
102318,8526,6,7,531,True
102319,8526,6,8,532,True
102320,8526,6,9,485,True
102321,8526,6,10,506,True
102322,8526,6,11,480,True
102323,8526,6,12,500,True
102324,8527,0,1,460,False
102325,8527,0,2,458,False
102326,8527,0,3,459,False
102327,8527,0,4,478,False
102328,8527,0,5,442,False
102329,8527,0,6,418,False
102330,8527,0,7,466,False
102331,8527,0,8,403,False
102332,8527,0,9,437,False
102333,8527,0,10,362,False
102334,8527,0,11,416,False
102335,8527,0,12,368,False
102336,8528,7,1,483,True
102337,8528,7,2,494,True
102338,8528,7,3,474,True
102339,8528,7,4,445,True
102340,8528,7,5,479,True
102341,8528,7,6,409,True
102342,8528,7,7,430,True
102343,8528,7,8,508,True
102344,8528,7,9,541,True
102345,8528,7,10,516,True
102346,8528,7,11,526,True
102347,8528,7,12,483,True
102348,8529,1,1,511,True
102349,8529,1,2,537,True
102350,8529,1,3,508,True
102351,8529,1,4,583,True
102352,8529,1,5,519,True
102353,8529,1,6,579,True
102354,8529,1,7,541,True
102355,8529,1,8,526,True
102356,8529,1,9,514,True
102357,8529,1,10,478,True
102358,8529,1,11,508,True
102359,8529,1,12,462,True
102360,8530,0,1,471,False
102361,8530,0,2,464,False
102362,8530,0,3,474,False
102363,8530,0,4,405,False
102364,8530,0,5,453,False
102365,8530,0,6,451,False
102366,8530,0,7,422,False
102367,8530,0,8,383,False
102368,8530,0,9,423,False
102369,8530,0,10,411,False
102370,8530,0,11,425,False
102371,8530,0,12,387,False
