data_id,treat,age,education,black,hispanic,married,nodegree,re74,re75,re78
CPS1,0,39,15,0,0,0,0,25862.32,24821.029,0
CPS1,0,25,15,0,0,1,0,16238.4,10673.9,20335
CPS1,0,41,11,0,0,1,1,10041.24,7241.855,3740.126
CPS1,0,19,12,0,0,0,0,2178.7051,11586.97,10361.82
CPS1,0,33,16,0,0,1,0,0,1031.226,3514.0339
CPS1,0,36,10,0,0,1,1,8368.0293,12643.26,21014.75
CPS1,0,23,16,0,0,1,0,11714.46,12888.53,14531.96
CPS1,0,31,14,0,0,1,0,23111.51,24452.23,25564.67
CPS1,0,33,12,0,0,1,0,17384.57,16524.68,17440.131
CPS1,0,26,12,0,0,1,0,7480.481,8475.3867,0
CPS1,0,52,10,0,0,0,1,25862.32,25243.551,25564.67
CPS1,0,24,18,0,0,0,0,129.3116,89.516129,0
CPS1,0,41,12,0,0,0,0,3793.1411,2735.613,0
CPS1,0,50,9,0,0,1,1,4639.5439,5850.7739,4524.7988
CPS1,0,53,12,0,0,1,0,25725.17,25243.551,25564.67
CPS1,0,50,12,0,0,1,0,25862.32,25243.551,25564.67
CPS1,0,18,12,0,0,0,0,299.76779,1009.742,3165.29
CPS1,0,18,10,0,0,0,1,0,1092.097,1038.842
CPS1,0,24,12,1,0,1,0,4232.0161,320.46771,1273.8
CPS1,0,36,12,0,1,1,0,12772.46,18989.949,10267.24
CPS1,0,21,12,0,0,0,0,7764.5742,6251.8062,3290.897
CPS1,0,25,13,0,0,0,0,20258.82,19765.16,23170.75
CPS1,0,27,16,0,0,1,0,21526.461,19686.391,25564.67
CPS1,0,35,11,0,1,1,1,19528.01,14950.98,23717.51
CPS1,0,44,12,0,0,1,0,25862.32,25243.551,25564.67
CPS1,0,36,14,0,0,1,0,25862.32,22554.48,25564.67
CPS1,0,48,12,0,0,1,0,17539.359,10629.15,0
CPS1,0,22,13,0,0,0,0,0,5079.145,13810.83
CPS1,0,27,13,0,0,1,0,25862.32,25243.551,19964.09
CPS1,0,27,14,0,0,1,0,20229.43,17136.971,13445.83
CPS1,0,36,12,0,0,1,0,0,13534.84,21490.58
CPS1,0,41,14,1,0,1,0,25862.32,25243.551,25564.67
CPS1,0,35,14,0,0,1,0,22028.039,15649.21,15894.43
CPS1,0,55,11,0,0,0,1,14874.75,14902.65,14413.75
CPS1,0,27,4,0,1,1,1,10768.13,10152.92,12863.61
CPS1,0,47,6,0,1,1,1,10207.78,14018.23,0
CPS1,0,21,15,0,0,0,0,5274.3462,4674.5322,16262.38
CPS1,0,51,12,0,0,0,0,25862.32,23274.189,25564.67
CPS1,0,25,12,1,0,0,0,14876.71,15842.56,18048.949
CPS1,0,29,12,1,0,1,0,25695.779,25243.551,25564.67
CPS1,0,33,12,1,0,1,0,11931.93,12639.68,14496.5
CPS1,0,18,12,0,1,0,0,0,630.19348,4843.9878
CPS1,0,27,9,0,1,1,1,12829.28,0,0
CPS1,0,27,4,0,1,1,1,626.96539,3410.5649,3367.739
CPS1,0,19,12,0,1,0,0,6806.4932,15053.03,15343.24
CPS1,0,49,10,0,0,1,1,21477.48,19254.92,21277.779
CPS1,0,43,8,0,0,1,1,25772.199,25243.551,25564.67
CPS1,0,54,12,0,0,1,0,25862.32,19213.74,16144.16
CPS1,0,55,12,0,0,1,0,0,0,3370.6941
CPS1,0,30,13,0,0,1,0,11996.59,20101.74,23857.9
CPS1,0,42,12,0,0,1,0,17815.609,20492.029,0
CPS1,0,32,12,0,1,1,0,8663.8779,9506.6133,15684.59
CPS1,0,52,12,0,0,0,0,0,0,0
CPS1,0,21,9,0,0,0,1,5017.6821,0,3200.7561
CPS1,0,35,18,0,1,1,0,20674.18,21593.08,21107.85
CPS1,0,49,5,0,0,1,1,16428.449,17255.131,21571.85
CPS1,0,19,13,0,0,0,0,0,0,5452.811
CPS1,0,29,16,0,0,0,0,19594.631,19695.34,19133.6
CPS1,0,32,12,0,0,1,0,11248.15,23816.66,8921.0352
CPS1,0,48,18,0,0,0,0,18614.99,17905.02,17904.141
CPS1,0,28,12,0,0,1,0,25862.32,24428.949,7283.7139
CPS1,0,20,8,0,0,1,1,2360.916,1741.984,0
CPS1,0,24,14,0,0,1,0,16242.32,17790.439,12334.58
CPS1,0,21,12,0,0,0,0,9719.9229,5592.9678,17394.32
CPS1,0,18,12,0,0,0,0,0,0,0
CPS1,0,27,12,0,0,1,0,18671.811,17469.971,17827.289
CPS1,0,29,12,0,0,1,0,19586.789,21195.631,25564.67
CPS1,0,33,8,0,0,1,1,25862.32,25243.551,25564.67
CPS1,0,52,6,0,0,1,1,24386.99,23868.58,22046.199
CPS1,0,43,12,0,0,1,0,0,0,0
CPS1,0,34,12,0,0,1,0,23256.5,22776.48,16853.471
CPS1,0,47,8,1,0,1,1,25862.32,25243.551,25564.67
CPS1,0,41,10,1,0,0,1,11140.39,10783.11,10120.95
CPS1,0,29,16,1,0,1,0,2703.7881,236.3226,0
CPS1,0,28,12,1,0,1,0,0,0,177.32719
CPS1,0,46,14,0,0,0,0,25862.32,25243.551,25564.67
CPS1,0,46,15,0,0,1,0,21655.779,22690.551,23816.52
CPS1,0,51,12,0,0,1,0,21996.689,24095.949,10757.85
CPS1,0,23,15,0,0,0,0,8875.4785,4425.6768,25564.67
CPS1,0,19,13,0,0,0,0,4431.8618,7068.1938,12702.54
CPS1,0,45,12,0,1,0,0,22335.641,11010.48,18196.73
CPS1,0,37,16,0,1,1,0,8620.7744,7877.4189,14777.27
CPS1,0,39,12,0,0,1,0,2748.8511,10838.61,0
CPS1,0,29,12,0,0,0,0,0,5990.4189,7508.3291
CPS1,0,18,11,0,0,0,1,540.75763,4644.0972,8344.7217
CPS1,0,35,9,0,0,0,1,23182.039,22801.551,0
CPS1,0,34,12,0,0,1,0,25862.32,25243.551,25564.67
CPS1,0,40,12,0,0,1,0,25862.32,25243.551,25564.67
CPS1,0,30,13,0,0,1,0,25862.32,25243.551,25564.67
CPS1,0,54,8,0,0,0,1,15501.72,14977.84,12172.03
CPS1,0,52,15,0,0,1,0,0,0,0
CPS1,0,19,12,0,0,0,0,99.922607,3172.4519,15436.33
CPS1,0,23,12,0,0,0,0,10062.79,11196.68,16266.81
CPS1,0,41,12,0,0,1,0,25862.32,14823.87,25564.67
CPS1,0,19,13,0,0,0,0,3011.3931,1826.129,8015.189
CPS1,0,30,18,0,0,1,0,25860.359,25243.551,25564.67
CPS1,0,40,12,0,0,1,0,25862.32,25243.551,25564.67
CPS1,0,18,12,0,0,0,0,0,0,0
CPS1,0,23,8,0,0,1,1,4610.1548,0,0
CPS1,0,33,11,0,0,1,1,23542.551,19072.311,24717.93
CPS1,0,35,12,0,0,1,0,19937.5,19962.1,18007.58
CPS1,0,50,13,0,0,1,0,0,4305.7261,16651.02
CPS1,0,37,12,0,0,1,0,12296.36,10534.26,10045.59
CPS1,0,47,13,0,0,1,0,22251.391,25243.551,25564.67
CPS1,0,55,12,0,0,1,0,21297.23,17299.891,20673.391
CPS1,0,32,18,0,0,1,0,1332.301,1058.0811,1279.7111
CPS1,0,41,6,0,0,1,1,13634.54,13618.98,14265.97
CPS1,0,16,9,0,0,0,1,579.94299,0,4483.4219
CPS1,0,23,12,0,0,1,0,23793.34,24269.609,25564.67
CPS1,0,48,10,0,0,1,1,14220.36,14711.08,10605.64
CPS1,0,19,12,0,0,0,0,2641.092,4448.9521,10432.75
CPS1,0,44,12,0,0,1,0,11847.69,14503.4,16188.49
CPS1,0,29,4,0,0,1,1,15109.87,15520.31,23528.359
CPS1,0,37,10,0,0,1,1,15721.16,15036.92,16504.73
CPS1,0,37,12,0,0,1,0,17803.859,6165.8711,25564.67
CPS1,0,34,12,0,0,1,0,10936.63,2003.371,12008.01
CPS1,0,28,16,0,0,1,0,5217.5269,6178.4028,6979.3032
CPS1,0,48,8,0,0,1,1,5470.2729,2588.8059,8703.8096
CPS1,0,20,12,0,0,0,0,1829.955,7141.5972,8783.6074
CPS1,0,18,11,0,0,0,1,3025.1079,2177.032,15647.65
CPS1,0,16,10,0,0,0,1,0,769.83868,12356.75
CPS1,0,53,10,0,0,0,1,24185.189,19541.369,8326.9893
CPS1,0,50,10,0,0,1,1,24294.91,24581.131,25564.67
CPS1,0,23,12,0,0,0,0,3893.063,0,16324.45
CPS1,0,44,14,0,0,1,0,23240.82,15620.56,22634.34
CPS1,0,38,12,0,0,1,0,25862.32,24504.15,25564.67
CPS1,0,32,18,0,0,1,0,0,0,7109.3428
CPS1,0,46,13,0,0,1,0,24524.141,24339.439,25564.67
CPS1,0,44,12,0,0,1,0,23295.68,23100.529,25564.67
CPS1,0,30,12,0,0,1,0,25862.32,25243.551,25564.67
CPS1,0,32,12,0,0,1,0,21691.039,19990.74,17320.43
CPS1,0,30,12,0,0,0,0,1969.063,0,9520.9922
CPS1,0,47,5,0,0,1,1,20113.83,20030.131,17871.631
CPS1,0,18,9,0,0,0,1,3544.314,7565.9028,16293.41
CPS1,0,18,12,0,0,0,0,2325.6499,6105,2365.8401
CPS1,0,17,11,0,0,0,1,1408.713,5387.0811,6496.0859
CPS1,0,52,11,0,0,1,1,0,0,0
CPS1,0,21,12,0,0,0,0,13793.24,14161.45,18722.801
CPS1,0,45,12,0,0,1,0,0,0,0
CPS1,0,29,13,0,0,1,0,15299.91,7472.8062,16243.17
CPS1,0,28,16,0,0,1,0,0,0,432.97391
CPS1,0,36,14,0,0,1,0,12888.06,25243.551,0
CPS1,0,31,12,0,0,0,0,21943.789,25243.551,19956.699
CPS1,0,49,12,0,0,0,0,19361.471,0,0
CPS1,0,53,9,0,0,1,1,20866.189,19453.65,20296.57
CPS1,0,34,12,0,0,1,0,23358.381,20517.1,21220.15
CPS1,0,29,12,0,0,0,0,25862.32,25243.551,25564.67
CPS1,0,28,12,0,0,0,0,20154.98,14891.9,2624.4419
CPS1,0,39,11,0,0,0,1,0,930.96771,0
CPS1,0,36,13,0,0,1,0,25862.32,16567.65,25564.67
CPS1,0,51,12,0,0,1,0,0,0,0
CPS1,0,27,12,0,0,1,0,25862.32,25239.971,25564.67
CPS1,0,23,13,0,0,1,0,5632.8921,4597.5479,8536.8262
CPS1,0,20,12,0,0,0,0,9283.0059,3167.0811,6574.4058
CPS1,0,25,16,0,0,0,0,14114.56,10949.61,12387.78
CPS1,0,47,12,0,0,1,0,25862.32,25243.551,25564.67
CPS1,0,21,12,0,0,0,0,9471.0957,8962.3555,14364.98
CPS1,0,23,16,0,0,0,0,6647.792,16435.16,19019.82
CPS1,0,34,12,0,0,1,0,24406.59,15742.31,16240.22
CPS1,0,28,11,0,0,1,1,19204.73,19557.48,20089.689
CPS1,0,52,12,0,0,1,0,24565.289,9384.8711,11201.17
CPS1,0,41,5,0,0,1,1,5807.2671,13425.63,15167.39
CPS1,0,21,9,0,0,0,1,5625.0552,12641.47,13878.81
CPS1,0,31,16,0,0,1,0,25862.32,25243.551,25564.67
CPS1,0,42,12,0,0,1,0,25862.32,23698.5,25564.67
CPS1,0,34,8,0,0,1,1,9390.7656,10707.92,8516.1377
CPS1,0,27,10,0,0,1,1,12441.34,13977.05,25564.67
CPS1,0,24,14,0,0,1,0,15873.98,20561.85,19003.561
CPS1,0,33,16,0,0,1,0,23276.09,24753,23445.609
CPS1,0,27,16,0,0,1,0,18818.76,19833.189,25564.67
CPS1,0,38,12,0,0,1,0,23368.18,23139.92,22619.561
CPS1,0,25,12,0,0,0,0,15785.81,18880.74,8607.7568
CPS1,0,39,16,0,0,1,0,25862.32,25243.551,25564.67
CPS1,0,44,16,0,0,1,0,25862.32,25243.551,25564.67
CPS1,0,16,9,0,0,0,1,0,655.25812,2961.364
CPS1,0,52,14,0,0,0,0,0,0,0
CPS1,0,28,16,0,0,1,0,0,1312.306,0
CPS1,0,34,13,0,0,1,0,25862.32,25243.551,25564.67
CPS1,0,35,15,0,0,1,0,14296.77,12654,22028.471
CPS1,0,36,18,0,0,1,0,21536.26,20816.08,21633.92
CPS1,0,48,11,0,0,1,1,18930.439,18039.289,21391.57
CPS1,0,53,12,0,0,1,0,19361.471,19224.48,21778.73
CPS1,0,45,8,0,0,1,1,25862.32,8888.9521,25564.67
CPS1,0,49,10,0,0,1,1,25862.32,23984.949,5294.6938
CPS1,0,25,13,0,0,1,0,19259.59,6652.8389,13015.82
CPS1,0,51,16,0,0,1,0,3607.01,25243.551,0
CPS1,0,36,12,0,0,1,0,3820.5701,0,24623.359
CPS1,0,50,9,0,0,1,1,17913.58,17317.789,12526.69
CPS1,0,48,10,0,0,1,1,25862.32,19920.92,21249.711
CPS1,0,25,18,0,0,0,0,0,0,0
CPS1,0,29,12,0,0,1,0,15881.82,13509.77,25564.67
CPS1,0,55,8,0,0,1,1,18850.109,19310.42,0
CPS1,0,47,9,0,0,1,1,25862.32,0,25564.67
CPS1,0,45,15,0,0,1,0,25862.32,25243.551,24456.369
CPS1,0,20,11,0,0,1,1,4478.8838,39.3871,6280.3379
CPS1,0,45,8,0,0,1,1,16714.51,16012.65,15594.45
CPS1,0,21,12,0,0,0,0,11988.75,14354.81,19466.09
CPS1,0,18,9,0,0,0,1,0,701.80652,11286.88
CPS1,0,24,12,0,0,1,0,17304.24,17446.689,24122.41
CPS1,0,49,9,0,0,1,1,0,0,0
CPS1,0,20,12,0,0,1,0,8908.7861,4706.7578,12102.58
CPS1,0,21,12,0,0,1,0,6032.582,0,0
CPS1,0,34,12,0,0,0,0,15405.71,12929.71,15833.84
CPS1,0,51,12,0,0,1,0,25862.32,25243.551,25564.67
CPS1,0,16,9,0,0,0,1,0,0,5551.8188
CPS1,0,16,9,0,0,0,1,0,1188.774,2451.5481
CPS1,0,22,12,0,0,0,0,12237.58,10274.66,13572.92
CPS1,0,21,7,0,0,0,1,21971.221,12824.08,22581.141
CPS1,0,45,12,0,0,1,0,9277.1279,0,12108.49
CPS1,0,22,13,0,0,1,0,16796.789,5186.5649,19817.789
CPS1,0,43,6,0,0,0,1,11587.1,9741.1445,10443.09
CPS1,0,42,7,0,0,0,1,11114.92,9818.1289,9438.2402
CPS1,0,38,7,0,0,0,1,11422.53,9696.3867,9696.8418
CPS1,0,50,18,0,0,1,0,25862.32,25243.551,24648.48
CPS1,0,17,9,0,0,1,1,1204.949,1367.806,2745.616
CPS1,0,51,12,0,0,1,0,21810.561,18069.73,19553.279
CPS1,0,38,17,0,0,0,0,14057.74,12084.68,14707.81
CPS1,0,45,12,1,0,1,0,0,0,0
CPS1,0,47,6,0,0,0,1,20823.09,19892.27,19272.51
CPS1,0,16,9,0,0,0,1,411.44601,254.2258,1725.985
CPS1,0,22,13,0,0,1,0,25862.32,25243.551,25564.67
CPS1,0,44,10,0,0,1,1,18914.76,23034.289,22278.211
CPS1,0,27,13,0,0,1,0,20456.699,25243.551,25564.67
CPS1,0,51,10,0,0,1,1,20439.07,18168.189,17803.65
CPS1,0,50,13,0,0,1,0,25372.51,25243.551,25564.67
CPS1,0,22,12,0,0,1,0,16242.32,13726.4,15360.97
CPS1,0,22,15,0,0,0,0,0,1251.4351,6481.3091
CPS1,0,50,8,0,0,1,1,15723.12,16349.23,25564.67
CPS1,0,39,12,0,0,1,0,25862.32,25243.551,25564.67
CPS1,0,43,12,0,0,1,0,13959.78,15199.84,13608.38
CPS1,0,47,8,0,0,1,1,25862.32,25243.551,17502.189
CPS1,0,28,12,0,0,1,0,25862.32,25243.551,25564.67
CPS1,0,33,12,0,0,1,0,25862.32,25243.551,25564.67
CPS1,0,52,10,0,0,1,1,25862.32,25243.551,25564.67
CPS1,0,42,18,0,0,1,0,25862.32,25243.551,25564.67
CPS1,0,54,12,0,0,1,0,25862.32,24872.949,25564.67
CPS1,0,50,16,0,0,1,0,20376.369,25243.551,25564.67
CPS1,0,52,12,0,0,1,0,19674.961,15190.89,0
CPS1,0,17,11,0,0,0,1,317.40121,2517.1941,144.8172
CPS1,0,45,12,0,0,1,0,25862.32,21125.811,15303.34
CPS1,0,22,13,0,0,1,0,7862.5381,7979.4678,14186.18
CPS1,0,45,12,0,0,1,0,25180.5,15971.47,25564.67
CPS1,0,41,17,0,0,1,0,0,0,0
CPS1,0,35,10,1,0,1,1,16042.48,19953.15,14752.14
CPS1,0,39,13,0,0,1,0,25862.32,25243.551,25564.67
CPS1,0,36,15,0,0,1,0,21069.961,0,2068.8169
CPS1,0,35,12,0,0,1,0,19608.34,18771.529,19658.199
CPS1,0,36,12,0,0,1,0,25862.32,25243.551,25564.67
CPS1,0,30,16,0,0,1,0,24676.971,25025.131,25564.67
CPS1,0,38,14,0,0,0,0,25862.32,25243.551,25564.67
CPS1,0,44,16,0,0,1,0,25862.32,13726.4,25564.67
CPS1,0,32,13,0,0,1,0,24502.59,19586.131,25564.67
CPS1,0,39,7,0,0,1,1,25862.32,22978.789,25564.67
CPS1,0,51,10,0,0,1,1,25860.359,10104.58,25038.6
CPS1,0,41,16,0,0,1,0,25862.32,25243.551,25564.67
CPS1,0,50,11,0,0,1,1,23552.35,20314.789,25564.67
CPS1,0,27,10,0,0,1,1,16943.74,16130.81,15796.9
CPS1,0,27,10,1,0,0,1,0,0,7543.7939
CPS1,0,28,16,0,0,1,0,20113.83,19086.631,22983.08
CPS1,0,35,17,0,0,1,0,6916.2119,7152.3389,15660.95
CPS1,0,29,16,0,0,1,0,23777.66,25243.551,25564.67
CPS1,0,45,12,0,0,1,0,25862.32,25243.551,25564.67
CPS1,0,20,12,0,0,0,0,6822.167,10473.39,13447.31
CPS1,0,18,11,0,0,0,1,0,1620.2419,18507.051
CPS1,0,44,12,0,0,1,0,0,0,0
CPS1,0,24,12,0,0,0,0,7482.4399,11964.73,25564.67
CPS1,0,21,12,0,0,0,0,7835.1079,3355.0649,11546.96
CPS1,0,29,12,0,0,1,0,18356.369,19525.26,25227.75
CPS1,0,29,14,0,0,0,0,19961.01,9730.4033,1157.0601
CPS1,0,21,14,0,0,0,0,13080.07,21134.76,24892.301
CPS1,0,21,15,0,0,0,0,3942.0449,2196.7261,22131.91
CPS1,0,16,10,0,0,0,1,0,1271.129,4942.9951
CPS1,0,55,14,0,0,1,0,0,15418.26,10515.5
CPS1,0,31,14,0,0,1,0,25862.32,25243.551,25564.67
CPS1,0,32,12,0,0,1,0,2878.1631,114.5806,0
CPS1,0,25,16,0,0,0,0,9326.1104,12696.97,12262.18
CPS1,0,25,12,0,0,0,0,20008.029,20207.369,20760.58
CPS1,0,55,12,0,0,1,0,25862.32,25243.551,25564.67
CPS1,0,27,12,0,0,1,0,16544.051,14632.31,13770.93
CPS1,0,36,8,0,0,0,1,5393.8618,0,0
CPS1,0,31,10,0,0,1,1,25862.32,15187.31,20326.131
CPS1,0,32,11,0,0,1,1,25862.32,23132.76,25564.67
CPS1,0,33,12,0,0,1,0,25862.32,25243.551,25564.67
CPS1,0,21,15,0,0,0,0,1445.939,395.66129,4821.8218
CPS1,0,34,16,0,0,1,0,10260.68,5682.4839,5637.5269
CPS1,0,42,12,0,0,1,0,0,0,0
CPS1,0,47,12,0,0,1,0,25862.32,25243.551,25564.67
CPS1,0,49,12,0,0,1,0,25156.99,20128.6,25564.67
CPS1,0,50,14,0,0,1,0,12727.4,16243.6,2980.575
CPS1,0,53,16,0,0,1,0,25862.32,22309.211,22569.32
CPS1,0,47,12,0,0,1,0,20348.949,19331.9,14797.95
CPS1,0,28,12,0,0,1,0,18025.25,19335.48,21410.779
CPS1,0,23,16,0,0,0,0,21.551929,0,14484.68
CPS1,0,19,12,0,0,0,0,5797.4702,0,2160.436
CPS1,0,31,12,0,1,1,0,11875.12,25243.551,25564.67
CPS1,0,45,12,0,0,1,0,25862.32,25243.551,25564.67
CPS1,0,20,12,0,0,0,0,4962.8232,4606.5,25564.67
CPS1,0,18,12,0,0,0,0,0,1663.21,21610.27
CPS1,0,49,12,0,0,0,0,19171.43,15960.73,16441.189
CPS1,0,53,8,0,0,1,1,15546.78,15309.05,14582.21
CPS1,0,36,8,0,0,1,1,0,28.645161,0
CPS1,0,31,14,0,0,1,0,24298.83,25243.551,25564.67
CPS1,0,52,14,0,0,1,0,25862.32,25243.551,25564.67
CPS1,0,21,8,0,0,0,1,9347.6621,4425.6768,0
CPS1,0,41,14,1,0,1,0,0,0,20241.9
CPS1,0,37,9,1,0,1,1,13685.48,12756.05,17833.199
CPS1,0,35,6,1,0,1,1,2300.179,0,4425.791
CPS1,0,42,12,1,0,1,0,1545.8621,8980.2578,12981.83
CPS1,0,45,12,0,0,1,0,25862.32,23548.109,24738.619
CPS1,0,55,4,1,0,1,1,22990.039,23651.949,0
CPS1,0,29,9,0,0,1,1,2934.9819,4570.6938,3901.198
CPS1,0,21,12,1,0,0,0,13558.13,3752.5161,0
CPS1,0,25,11,1,0,1,1,14853.2,14186.52,16569.75
CPS1,0,24,12,1,0,0,0,9431.9102,3043.5481,0
CPS1,0,23,11,1,0,0,1,35.2668,0,0
CPS1,0,29,18,0,0,1,0,17825.41,18968.471,25564.67
CPS1,0,29,16,0,0,1,0,14667.07,19618.35,11572.08
CPS1,0,25,18,0,0,0,0,25862.32,25243.551,25564.67
CPS1,0,55,14,0,0,1,0,24782.77,25243.551,25564.67
CPS1,0,34,16,0,0,1,0,25862.32,25243.551,25564.67
CPS1,0,43,12,1,0,0,0,25862.32,25243.551,25564.67
CPS1,0,32,9,1,0,1,1,25862.32,18483.289,25564.67
CPS1,0,48,18,1,0,1,0,0,3544.8391,700.44238
CPS1,0,31,12,1,0,1,0,23652.27,24341.23,0
CPS1,0,48,18,0,0,1,0,17051.5,15488.08,19845.869
CPS1,0,26,12,0,0,0,0,6792.7778,11067.77,17500.721
CPS1,0,22,12,0,0,0,0,21461.811,24095.949,22381.65
CPS1,0,41,12,0,0,1,0,25862.32,23005.65,11422.83
CPS1,0,22,12,0,0,1,0,4870.7368,8987.4189,11747.93
CPS1,0,50,12,0,0,1,0,21162.039,21485.66,21698.939
CPS1,0,49,12,0,0,1,0,0,0,0
CPS1,0,25,15,0,0,0,0,12956.63,5020.0649,19145.43
CPS1,0,29,12,0,0,1,0,17899.859,18368.711,25341.529
CPS1,0,20,12,0,0,0,0,11242.27,13844.56,2209.2009
CPS1,0,54,12,0,0,1,0,20358.74,12675.48,25564.67
CPS1,0,21,14,0,0,0,0,7116.0571,1781.371,12373
CPS1,0,17,11,0,0,0,1,0,1656.048,8358.0225
CPS1,0,47,12,0,0,1,0,25862.32,23293.891,0
CPS1,0,39,9,0,0,1,1,25862.32,25064.52,25564.67
CPS1,0,39,10,0,0,1,1,16767.41,12022.02,4433.1802
CPS1,0,28,12,0,0,1,0,0,2119.7419,0
CPS1,0,16,9,0,0,0,1,68.574341,911.27417,10246.56
CPS1,0,30,12,0,0,1,0,17421.801,21732.73,25564.67
CPS1,0,33,17,0,0,0,0,25862.32,25243.551,25564.67
CPS1,0,52,15,0,0,1,0,25862.32,25243.551,25564.67
CPS1,0,18,12,0,0,0,0,0,0,3417.9819
CPS1,0,38,12,0,0,0,0,20376.369,20230.65,25564.67
CPS1,0,37,17,0,0,0,0,0,0,8010.7559
CPS1,0,54,15,0,0,1,0,4406.3911,6412.9351,67.975418
CPS1,0,48,12,0,0,0,0,248.8269,298.98389,0
CPS1,0,25,12,0,0,1,0,16986.84,8969.5156,17239.16
CPS1,0,33,12,0,0,1,0,25862.32,24878.32,25564.67
CPS1,0,28,12,0,0,1,0,1487.084,8930.1289,17482.98
CPS1,0,38,12,1,0,1,0,24602.51,25243.551,25564.67
CPS1,0,39,12,0,0,1,0,0,0,0
CPS1,0,35,12,0,0,1,0,1128.538,0,0
CPS1,0,46,12,0,0,1,0,25862.32,24706.449,25564.67
CPS1,0,34,12,0,0,0,0,19674.961,8564.9033,18329.721
CPS1,0,48,8,0,0,0,1,15760.34,13783.69,15556.03
CPS1,0,19,12,0,0,1,0,11542.04,9827.0811,19185.32
CPS1,0,27,18,0,0,1,0,0,0,16767.76
CPS1,0,51,16,0,0,1,0,10409.58,232.7419,16136.77
CPS1,0,46,13,0,0,1,0,25862.32,25243.551,25564.67
CPS1,0,23,12,0,0,1,0,19351.68,8280.2422,14579.25
CPS1,0,34,12,0,0,1,0,25862.32,25243.551,25564.67
CPS1,0,42,12,0,0,1,0,24890.529,18648,18818.85
CPS1,0,52,16,0,0,1,0,5478.1099,22507.939,23877.109
CPS1,0,25,12,0,0,1,0,9220.3096,11062.4,7115.2529
CPS1,0,20,12,1,0,1,0,9555.3438,7055.6611,0
CPS1,0,33,11,1,0,0,1,13487.59,10095.63,11567.64
CPS1,0,19,10,0,0,1,1,1014.9,1075.984,468.4393
CPS1,0,18,12,0,0,0,0,818.97351,1075.984,3206.667
CPS1,0,31,18,0,0,0,0,0,0,0
CPS1,0,48,11,0,0,1,1,25862.32,25243.551,25564.67
CPS1,0,20,13,0,0,0,0,11783.03,2280.8711,6268.5161
CPS1,0,40,7,0,0,1,1,14512.29,7397.6128,21489.1
CPS1,0,53,12,0,0,1,0,19927.699,18323.949,13943.83
CPS1,0,19,12,0,0,0,0,7123.894,9809.1768,16565.311
CPS1,0,34,9,0,0,1,1,25862.32,25243.551,25564.67
CPS1,0,19,12,0,0,1,0,14510.33,16868.42,18722.801
CPS1,0,21,16,1,0,1,0,117.556,4445.3711,13333.53
CPS1,0,30,11,0,0,1,1,88.167007,4321.8389,0
CPS1,0,24,12,0,0,1,0,21048.4,17389.4,6766.5098
CPS1,0,29,12,0,0,0,0,25501.82,17777.9,24457.85
CPS1,0,41,8,0,0,1,1,16326.57,10179.77,9751.5176
CPS1,0,22,12,0,0,1,0,17321.881,21564.439,25564.67
CPS1,0,20,11,0,0,1,1,5166.5869,128.9032,4057.8369
CPS1,0,39,8,0,0,1,1,25243.189,25243.551,25564.67
CPS1,0,16,9,0,0,0,1,0,0,9680.5869
CPS1,0,27,12,0,0,0,0,20617.359,22541.949,22666.85
CPS1,0,19,13,0,0,0,0,1161.845,5415.7261,8055.0879
CPS1,0,49,12,0,1,1,0,11671.35,12272.66,316.23349
CPS1,0,49,12,0,0,1,0,3650.114,1579.0649,0
CPS1,0,18,12,0,0,0,0,3250.4241,1161.9189,6283.293
CPS1,0,16,10,0,0,0,1,762.15479,904.11292,11004.63
CPS1,0,49,13,0,0,0,0,20772.15,22640.42,21469.891
CPS1,0,29,12,0,0,1,0,25043.35,25243.551,25564.67
CPS1,0,26,12,0,0,1,0,11614.53,418.93549,2441.2041
CPS1,0,28,14,0,0,1,0,25862.32,25243.551,25564.67
CPS1,0,46,17,0,0,1,0,25862.32,25243.551,25564.67
CPS1,0,31,14,0,0,0,0,8027.1162,13429.21,0
CPS1,0,48,12,0,0,1,0,25862.32,25243.551,24273.141
CPS1,0,27,15,0,1,0,0,13536.57,13688.81,15912.16
CPS1,0,42,11,0,0,1,1,0,5508.8232,10676.57
CPS1,0,31,12,0,0,0,0,21224.74,23211.529,24159.35
CPS1,0,52,12,1,0,1,0,25862.32,20660.32,13125.17
CPS1,0,36,12,0,0,1,0,25862.32,25243.551,22505.779
CPS1,0,38,9,0,0,1,1,10648.62,17632.891,24664.73
CPS1,0,16,9,0,0,0,1,0,2764.2581,9157.4717
CPS1,0,28,12,0,0,0,0,13515.02,12890.32,13674.88
CPS1,0,54,7,0,0,1,1,25862.32,21899.23,25564.67
CPS1,0,52,14,0,0,1,0,25862.32,25243.551,25564.67
CPS1,0,22,12,0,0,0,0,11888.83,12084.68,13729.56
CPS1,0,19,12,0,0,0,0,6796.6968,8786.9033,12989.22
CPS1,0,50,10,0,0,1,1,16201.18,13194.68,1006.332
CPS1,0,50,10,0,0,1,1,25862.32,25243.551,25564.67
CPS1,0,27,12,0,0,1,0,7357.0469,19806.34,16504.73
CPS1,0,22,13,0,0,1,0,21691.039,4926.9678,6484.2642
CPS1,0,29,12,0,0,1,0,14122.4,14868.63,4040.104
