"address","village","takeup_survey","age","agpop","educ","rice_inc","disaster_prob","male","default","delay","intensive","risk_averse","disaster_yes","network_obs","network_rate_presession","network_onlyone","network_onlytwo","network_twomore","network_yes","pre_takeup_rate","disaster"
"xiecheng8","xiecheng","no",58,2,2,70,60,1,1,1,0,0,1,5,0.2,1,0,0,1,0.5,"yes"
"xiecheng8","xiecheng","yes",59,7,1,80,30,1,1,1,0,0,1,5,0.80000001,0,0,1,1,0.5,"yes"
"xiecheng8","xiecheng","no",54,5,1,15,40,1,1,0,0,0,1,5,0,0,0,0,0,0.5,"yes"
"xiecheng8","xiecheng","no",70,6,1,60,30,1,1,0,1,0.2,NA,NA,NA,NA,NA,NA,NA,0.5,NA
"xiecheng8","xiecheng","yes",45,2,3,15,15,1,1,1,0,0,0,5,0.2,1,0,0,1,0.5,"no"
"xiecheng8","xiecheng","no",62,4,0,100,50,1,1,0,0,0,1,5,0.60000002,1,0,0,1,0.5,"yes"
"xiecheng8","xiecheng","yes",56,4,1,60,50,1,1,1,0,0,1,1,1,1,0,0,1,0.5,"yes"
"xiecheng8","xiecheng","no",64,6,NA,20,50,1,1,1,0,0,0,5,0.2,0,0,0,0,0.5,"no"
"xiecheng8","xiecheng","yes",38,4,2,90,30,1,1,1,0,0,1,5,0.40000001,0,0,0,0,0.5,"yes"
"xiecheng8","xiecheng","yes",36,5,2,80,30,1,1,1,1,1,1,5,0,0,0,0,0,0.5,"yes"
"xiecheng8","xiecheng","no",65,7,2,20,20,1,1,1,0,0,1,5,0.40000001,0,1,1,1,0.5,"yes"
"xiecheng8","xiecheng","yes",42,5,2,40,50,1,1,0,1,0,1,5,0.40000001,0,1,1,1,0.5,"yes"
"xiecheng8","xiecheng","no",65,11,0,40,50,1,1,1,0,0,1,5,0.2,0,0,0,0,0.5,"yes"
"xiecheng8","xiecheng","no",70,6,1,70,0,1,1,1,1,0,0,5,0.2,0,0,0,0,0.5,"no"
"xiecheng8","xiecheng","no",59,4,1,70,40,1,1,0,0,0.60000002,NA,NA,NA,NA,NA,NA,NA,0.5,NA
"xiecheng8","xiecheng","no",50,9,2,16,20,1,1,1,1,0,0,5,0.40000001,1,0,0,1,0.5,"no"
"xiecheng8","xiecheng","no",57,2,0,80,20,1,1,0,0,0,0,5,0.40000001,0,1,1,1,0.5,"no"
"xiecheng8","xiecheng","no",47,4,2,40,10,1,1,1,0,0,1,5,0.40000001,1,0,0,1,0.5,"yes"
"xiecheng8","xiecheng","yes",47,4,2,60,30,1,1,1,0,1,0,5,0,0,0,0,0,0.5,"no"
"xiecheng8","xiecheng","no",55,7,1,60,20,1,1,1,1,0,1,5,0.40000001,1,0,0,1,0.5,"yes"
"xiecheng8","xiecheng","yes",53,6,1,80,50,1,1,0,1,0,1,5,0.40000001,1,0,0,1,0.5,"yes"
"xiecheng8","xiecheng","yes",53,7,2,NA,10,1,1,1,0,0,0,5,0.40000001,1,0,0,1,0.5,"no"
"xiecheng8","xiecheng","yes",61,10,1,50,50,1,1,0,1,0.19999999,1,5,0.40000001,0,1,1,1,0.5,"yes"
"xiecheng8","xiecheng","yes",51,6,2,70,40,1,1,1,1,0.60000002,NA,NA,NA,NA,NA,NA,NA,0.5,NA
"xiecheng8","xiecheng","yes",66,5,1,70,40,1,1,0,1,0,0,5,1,0,0,1,1,0.5,"no"
"xiecheng8","xiecheng","no",60,4,1,90,20,1,1,1,0,1,1,5,0,0,0,0,0,0.5,"yes"
"xiecheng8","xiecheng","no",36,7,1,100,50,1,1,1,1,0,1,5,0,0,0,0,0,0.5,"yes"
"xiecheng8","xiecheng","yes",66,3,1,80,50,1,1,1,0,0,1,5,0,0,0,0,0,0.5,"yes"
"xiecheng8","xiecheng","no",73,6,0,100,50,1,1,0,0,0,1,5,0,0,0,0,0,0.5,"yes"
"xiecheng8","xiecheng","yes",70,6,0,20,30,1,1,0,1,0,1,5,0.2,1,0,0,1,0.5,"yes"
"xiecheng8","xiecheng","yes",42,4,2,70,20,1,1,0,1,0,1,5,0.80000001,0,0,1,1,0.5,"yes"
"xiecheng8","xiecheng","yes",42,3,2,60,0,1,1,0,1,0,0,5,0.60000002,0,1,1,1,0.5,"no"
"xihe2","xihe","no",36,5,2,100,50,1,1,1,0,0.19999999,1,5,0.2,0,0,0,0,0.5,"yes"
"xihe2","xihe","no",60,12,1,90,40,1,1,1,1,0,1,5,0.2,1,0,0,1,0.5,"yes"
"xihe2","xihe","yes",43,3,3,100,30,1,1,0,1,1,1,5,0,0,0,0,0,0.5,"yes"
"xihe2","xihe","no",46,4,1,100,20,1,1,1,1,0.19999999,1,5,0.40000001,0,0,0,0,0.5,"yes"
"xihe2","xihe","no",76,3,0,90,20,1,1,0,1,0,1,5,0.2,0,0,0,0,0.5,"yes"
"xihe2","xihe","yes",66,8,1,100,30,1,1,1,1,0,1,5,0.40000001,1,0,0,1,0.5,"yes"
"xihe2","xihe","yes",65,2,1,60,30,1,1,1,0,0,1,5,0.2,0,0,0,0,0.5,"yes"
"xihe2","xihe","yes",70,6,0,95,50,1,1,1,1,0,1,5,0.2,0,0,0,0,0.5,"yes"
"xihe2","xihe","yes",64,6,0,100,20,1,1,1,0,0.19999999,1,5,0.2,0,0,0,0,0.5,"yes"
"xihe2","xihe","yes",43,4,2,60,50,1,1,0,0,1,1,5,0.40000001,0,1,1,1,0.5,"yes"
"xihe2","xihe","no",74,3,0,40,50,1,1,0,1,0.40000001,NA,NA,NA,NA,NA,NA,NA,0.5,NA
"xihe2","xihe","yes",61,2,1,100,20,1,1,0,1,0,1,5,0,0,0,0,0,0.5,"yes"
"xihe2","xihe","no",58,10,0,60,30,1,1,1,0,0,0,5,0.2,0,0,0,0,0.5,"no"
"xihe2","xihe","no",60,6,0,100,50,1,1,1,0,0,1,5,0.2,1,0,0,1,0.5,"yes"
"xihe2","xihe","yes",47,7,1,90,50,1,1,1,0,0,0,5,0.2,0,0,0,0,0.5,"no"
"xihe2","xihe","yes",35,4,2,80,50,1,1,1,1,0.19999999,0,5,0.40000001,0,0,0,0,0.5,"no"
"xihe2","xihe","no",38,4,0,100,20,0,1,1,0,0,0,5,0.40000001,1,0,0,1,0.5,"no"
"xihe2","xihe","no",36,6,0,100,30,0,1,1,1,0,1,5,0.2,0,0,0,0,0.5,"yes"
"xihe2","xihe","no",54,6,1,95,20,1,1,1,0,0,1,5,0.40000001,1,0,0,1,0.5,"yes"
"xihe2","xihe","yes",62,3,1,100,50,1,1,0,1,1,0,5,0.2,1,0,0,1,0.5,"no"
"xihe2","xihe","yes",70,4,0,60,40,1,1,1,1,0.19999999,1,5,0.40000001,0,1,1,1,0.5,"yes"
"xihe2","xihe","no",74,6,1,30,20,1,1,0,0,0.80000001,NA,NA,NA,NA,NA,NA,NA,0.5,NA
"xihe2","xihe","yes",46,4,2,80,50,1,1,0,0,0,0,5,0.40000001,0,0,0,0,0.5,"no"
"xihe2","xihe","no",55,6,1,NA,20,1,1,0,0,0,1,5,0.2,1,0,0,1,0.5,"yes"
"xihe2","xihe","no",47,4,2,70,50,1,1,0,1,0,0,5,0.40000001,1,0,0,1,0.5,"no"
"xihe2","xihe","no",66,2,1,30,30,1,1,1,1,0,0,5,0.40000001,1,0,0,1,0.5,"no"
"xihe2","xihe","yes",59,5,1,100,50,1,1,0,1,0,0,5,0.40000001,0,1,1,1,0.5,"no"
"xihe2","xihe","no",44,5,1,100,20,1,1,0,0,0,0,5,0.80000001,1,0,0,1,0.5,"no"
"xihe2","xihe","no",84,6,1,10,40,1,1,0,0,0.60000002,NA,NA,NA,NA,NA,NA,NA,0.5,NA
"xihe2","xihe","no",43,5,1,90,50,0,1,1,0,0,0,5,0.40000001,1,0,0,1,0.5,"no"
"xihe2","xihe","no",46,4,1,100,20,1,1,0,0,0,0,5,0,0,0,0,0,0.5,"no"
"xihe2","xihe","yes",43,5,2,100,20,1,1,1,1,0.39999998,1,5,0.40000001,1,0,0,1,0.5,"yes"
"xihe2","xihe","no",45,5,1,50,50,1,1,1,1,0.39999998,1,5,0.2,0,0,0,0,0.5,"yes"
"xihe2","xihe","no",39,4,2,100,10,1,1,1,0,0.19999999,1,5,0,0,0,0,0,0.5,"yes"
"xihe2","xihe","yes",47,4,2,100,50,1,1,0,0,0,1,5,0.2,0,0,0,0,0.5,"yes"
"xihe2","xihe","yes",49,6,2,100,30,1,1,0,0,1,1,5,0.2,0,0,0,0,0.5,"yes"
"xihe2","xihe","yes",76,6,0,100,40,1,1,1,1,0,0,5,0.40000001,1,0,0,1,0.5,"no"
"xihe4","xihe","yes",67,5,2,100,10,1,0,0,1,0,0,5,0.2,0,0,0,0,0.2857143,"no"
"xihe4","xihe","no",45,3,1,40,20,1,0,1,1,0,0,5,0.2,0,0,0,0,0.2857143,"no"
"xihe4","xihe","yes",56,6,1,90,0,1,0,1,1,0.19999999,0,5,0.40000001,0,1,1,1,0.2857143,"no"
"xihe4","xihe","no",40,3,0,90,0,0,0,1,1,0,0,5,0.2,0,0,0,0,0.2857143,"no"
"xihe4","xihe","no",45,5,1,50,50,1,0,0,1,0,0,5,0,0,0,0,0,0.2857143,"no"
"xihe4","xihe","no",63,5,0,20,0,1,0,1,1,0,0,5,0.40000001,1,0,0,1,0.2857143,"no"
"xihe4","xihe","no",47,5,2,40,50,1,0,1,0,0,0,5,0.2,0,0,0,0,0.2857143,"no"
"xihe4","xihe","yes",44,5,3,50,10,1,0,1,1,0.80000001,1,5,0.2,0,0,0,0,0.2857143,"yes"
"xihe4","xihe","yes",51,4,0,70,0,1,0,1,0,0,0,5,0.60000002,1,0,0,1,0.2857143,"no"
"xihe4","xihe","no",73,1,0,30,40,1,0,0,0,0.60000002,NA,NA,NA,NA,NA,NA,NA,0.2857143,NA
"xihe4","xihe","yes",38,5,1,30,50,1,0,0,0,0.39999998,1,5,0.2,1,0,0,1,0.2857143,"yes"
"xihe4","xihe","no",70,3,1,20,0,1,0,0,1,0,0,5,0.40000001,0,0,0,0,0.2857143,"no"
"xihe4","xihe","yes",41,4,2,60,50,1,0,1,1,0.80000001,1,5,0.2,0,0,0,0,0.2857143,"yes"
"xihe4","xihe","yes",69,2,1,70,20,1,0,1,1,0.80000001,NA,NA,NA,NA,NA,NA,NA,0.2857143,NA
"xihe4","xihe","no",70,6,0,100,50,1,0,1,0,0,1,5,0.2,1,0,0,1,0.2857143,"yes"
"xihe4","xihe","no",61,8,2,40,50,1,0,0,0,0,0,5,0.40000001,0,0,0,0,0.2857143,"no"
"xihe4","xihe","no",45,4,1,35,20,1,0,0,1,0,0,5,0.40000001,0,1,1,1,0.2857143,"no"
"xihe4","xihe","no",58,6,0,100,100,1,0,1,0,0,1,5,0,0,0,0,0,0.2857143,"yes"
"xihe4","xihe","yes",53,4,1,100,100,0,0,1,0,0,1,5,0,0,0,0,0,0.2857143,"yes"
"xihe4","xihe","no",71,11,1,100,50,1,0,0,0,0,1,5,0.2,1,0,0,1,0.2857143,"yes"
"xihe4","xihe","no",48,2,1,90,50,1,0,1,1,0,0,5,0,0,0,0,0,0.2857143,"no"
"xihe4","xihe","no",62,8,1,70,20,1,0,1,0,0,0,5,0,0,0,0,0,0.2857143,"no"
"xihe4","xihe","no",62,2,0,100,0,1,0,1,1,0,0,5,0.40000001,1,0,0,1,0.2857143,"no"
"xihe4","xihe","no",72,2,1,100,0,1,0,1,1,0,0,5,0.2,1,0,0,1,0.2857143,"no"
"xihe4","xihe","no",40,6,1,80,0,1,0,0,0,0,0,5,0,0,0,0,0,0.2857143,"no"
"xihe4","xihe","no",63,1,1,100,100,1,0,1,0,0,1,5,0.2,1,0,0,1,0.2857143,"yes"
"xihe4","xihe","no",61,8,0,90,20,1,0,1,0,0,1,5,0,0,0,0,0,0.2857143,"yes"
"xihe4","xihe","yes",65,10,0,90,0,1,0,0,1,0.39999998,0,5,0.40000001,1,0,0,1,0.2857143,"no"
"xihe4","xihe","yes",51,9,0,100,100,0,0,1,0,0,1,5,0.2,1,0,0,1,0.2857143,"yes"
"xihe4","xihe","no",58,7,2,15,30,1,0,0,0,0,1,5,0.60000002,0,1,1,1,0.2857143,"yes"
"xihe4","xihe","no",36,4,1,60,40,1,0,1,0,0,0,5,0,0,0,0,0,0.2857143,"no"
"xihe4","xihe","yes",67,4,0,90,40,1,0,0,1,0,1,5,0.2,0,0,0,0,0.2857143,"yes"
"xihe4","xihe","no",68,7,0,30,30,1,0,0,0,0,1,5,0.40000001,1,0,0,1,0.2857143,"yes"
"xihe4","xihe","no",39,8,1,50,20,1,0,1,0,0,1,5,0.2,0,0,0,0,0.2857143,"yes"
"xihe4","xihe","yes",43,6,2,50,10,1,0,1,0,0.39999998,0,5,0,0,0,0,0,0.2857143,"no"
"xihe4","xihe","no",50,7,2,70,50,1,0,0,0,0,0,5,0.2,0,0,0,0,0.2857143,"no"
"xihe67","xihe","no",67,8,1,100,50,1,1,1,1,0,1,5,0,0,0,0,0,0.16666667,"yes"
"xihe67","xihe","no",67,2,0,80,40,1,1,0,0,0.80000001,0,5,0.60000002,0,0,0,0,0.16666667,"no"
"xihe67","xihe","no",61,4,1,100,40,1,1,1,1,0,1,5,0.2,0,0,0,0,0.16666667,"yes"
"xihe67","xihe","no",57,2,3,30,0,1,1,1,0,0,0,5,0.40000001,1,0,0,1,0.16666667,"no"
"xihe67","xihe","no",62,18,1,15,50,0,1,1,0,0,0,5,0.40000001,0,1,1,1,0.16666667,"no"
"xihe67","xihe","no",49,5,1,70,20,1,1,0,1,0.39999998,1,1,1,1,0,0,1,0.16666667,"yes"
"xihe67","xihe","no",62,6,0,30,20,1,1,0,0,0,1,3,0.66666669,0,0,0,0,0.16666667,"yes"
"xihe67","xihe","no",41,5,1,50,40,1,1,1,0,0,0,5,0.2,1,0,0,1,0.16666667,"no"
"xihe67","xihe","no",74,5,0,100,20,1,1,1,0,0,0,5,0.60000002,0,1,1,1,0.16666667,"no"
"xihe67","xihe","yes",45,5,1,30,50,1,1,0,1,0,0,5,0.40000001,0,0,0,0,0.16666667,"no"
"xihe67","xihe","no",32,3,2,70,50,1,1,0,0,0.40000001,NA,NA,NA,NA,NA,NA,NA,0.16666667,NA
"xihe67","xihe","no",53,5,0,90,30,1,1,0,1,0,1,5,0.40000001,0,1,1,1,0.16666667,"yes"
"xihe67","xihe","no",37,6,1,100,50,1,1,0,0,0,1,5,0.40000001,1,0,0,1,0.16666667,"yes"
"xihe67","xihe","no",43,8,1,80,40,1,1,0,0,0,0,5,0.2,1,0,0,1,0.16666667,"no"
"xihe67","xihe","no",42,5,1,95,50,1,1,0,1,0,0,5,0.40000001,1,0,0,1,0.16666667,"no"
"xihe67","xihe","no",38,10,1,100,0,1,1,1,0,0,1,5,0.2,0,0,0,0,0.16666667,"yes"
"xihe67","xihe","yes",53,7,3,100,20,1,1,1,1,0.60000002,1,5,0.40000001,0,1,1,1,0.16666667,"yes"
"xihe67","xihe","no",66,10,2,40,50,1,1,1,1,0,1,5,0.2,0,0,0,0,0.16666667,"yes"
"xihe67","xihe","no",43,5,2,100,50,1,1,0,1,0.39999998,1,5,0.60000002,0,1,1,1,0.16666667,"yes"
"xihe67","xihe","no",44,5,1,90,20,1,1,1,1,0.19999999,1,5,0,0,0,0,0,0.16666667,"yes"
"xihe67","xihe","no",45,4,1,40,30,1,1,1,0,0,0,5,0.40000001,1,0,0,1,0.16666667,"no"
"xihe67","xihe","no",67,3,2,40,20,1,1,0,0,0.39999998,0,5,0,0,0,0,0,0.16666667,"no"
"xihe67","xihe","no",53,5,0,90,20,1,1,1,1,0,0,5,0,0,0,0,0,0.16666667,"no"
"xihe67","xihe","yes",57,5,1,60,20,1,1,0,1,1,0,5,0,0,0,0,0,0.16666667,"no"
"xihe67","xihe","yes",60,5,2,100,40,1,1,1,1,0,1,5,0.2,0,0,0,0,0.16666667,"yes"
"xihe67","xihe","yes",60,2,0,100,30,1,1,1,1,0,1,5,0.2,1,0,0,1,0.16666667,"yes"
"xihe67","xihe","no",59,6,1,100,20,1,1,1,0,0.80000001,1,5,0.2,1,0,0,1,0.16666667,"yes"
"xihuxinze1","xihu","no",55,6,2,100,50,1,1,1,1,0,1,5,0.60000002,0,0,1,1,0.71428573,"yes"
"xihuxinze1","xihu","no",54,6,2,100,20,1,1,1,1,0,0,5,0.40000001,0,1,1,1,0.71428573,"no"
"xihuxinze1","xihu","yes",42,5,1,80,20,1,1,0,0,0,1,5,0.80000001,0,0,0,0,0.71428573,"yes"
"xihuxinze1","xihu","yes",59,2,1,80,50,1,1,1,0,1,1,5,0.2,0,0,0,0,0.71428573,"yes"
"xihuxinze1","xihu","yes",58,5,2,80,20,1,1,0,1,0,1,5,0.40000001,0,1,1,1,0.71428573,"yes"
"xihuxinze1","xihu","yes",46,7,2,85,20,1,1,1,1,0,1,5,0.60000002,0,1,1,1,0.71428573,"yes"
"xihuxinze1","xihu","no",70,5,0,100,40,1,1,1,1,0,0,4,0.25,1,0,0,1,0.71428573,"no"
"xihuxinze1","xihu","no",50,5,1,100,50,1,1,1,1,0,1,5,0.2,1,0,0,1,0.71428573,"yes"
"xihuxinze1","xihu","no",53,4,2,90,30,1,1,0,1,0.60000002,1,5,0,0,0,0,0,0.71428573,"yes"
"xihuxinze1","xihu","yes",54,6,2,100,30,1,1,0,1,0,1,5,0.2,1,0,0,1,0.71428573,"yes"
"xihuxinze1","xihu","no",63,10,2,100,80,1,1,0,0,0,1,5,0.60000002,0,0,1,1,0.71428573,"yes"
"xihuxinze1","xihu","yes",37,4,1,80,30,1,1,0,1,0,1,5,0,0,0,0,0,0.71428573,"yes"
"xihuxinze1","xihu","yes",43,4,2,100,50,1,1,1,1,0,1,5,0.2,0,0,0,0,0.71428573,"yes"
"xihuxinze1","xihu","yes",65,4,1,75,40,1,1,0,0,0,1,5,0.80000001,1,0,0,1,0.71428573,"yes"
"xihuxinze1","xihu","yes",42,4,1,40,50,1,1,0,1,0,1,5,0.40000001,0,1,1,1,0.71428573,"yes"
"xihuxinze1","xihu","no",50,5,1,100,0,1,1,1,0,0.39999998,0,5,0.2,1,0,0,1,0.71428573,"no"
"xihuxinze1","xihu","no",44,4,1,90,50,1,1,1,0,0,1,5,0.2,0,0,0,0,0.71428573,"yes"
"xihuxinze1","xihu","no",57,6,0,100,30,1,1,1,1,0,1,5,0.40000001,1,0,0,1,0.71428573,"yes"
"xihuxinze1","xihu","yes",67,2,2,100,20,1,1,1,0,0,1,5,0.60000002,0,0,1,1,0.71428573,"yes"
"xihuxinze1","xihu","yes",54,6,2,70,40,1,1,0,0,1,1,5,0.60000002,1,0,0,1,0.71428573,"yes"
"xihuxinze1","xihu","yes",56,5,0,70,20,1,1,0,1,0,1,5,0.40000001,0,1,1,1,0.71428573,"yes"
"xihuxinze1","xihu","yes",73,9,0,NA,50,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,0.71428573,NA
"xihuxinze1","xihu","no",61,2,0,100,50,1,1,1,1,0,1,5,0.2,1,0,0,1,0.71428573,"yes"
"xihuxinze1","xihu","no",36,5,1,70,40,1,1,0,0,0.19999999,1,5,0.60000002,0,0,0,0,0.71428573,"yes"
"xihuxinze1","xihu","yes",36,6,3,100,50,1,1,1,1,0,1,5,0.40000001,1,0,0,1,0.71428573,"yes"
"xihuxinze1","xihu","yes",41,5,2,40,0,1,1,0,0,0.19999999,0,4,0.5,1,0,0,1,0.71428573,"no"
"xihuxinze1","xihu","yes",33,6,3,100,50,1,1,0,1,0.19999999,1,5,0.2,0,0,0,0,0.71428573,"yes"
"xihuxinze1","xihu","no",62,5,1,20,20,1,1,1,1,0,1,5,0.2,1,0,0,1,0.71428573,"yes"
"xihuxinze1","xihu","no",32,6,2,25,40,1,1,0,0,0.39999998,1,4,0.75,0,0,0,0,0.71428573,"yes"
"xihuxinze2","xihu","yes",43,6,2,80,40,1,1,0,1,0.60000002,0,5,0.2,1,0,0,1,0.66666669,"no"
"xihuxinze2","xihu","no",36,4,1,60,20,0,1,0,0,0.19999999,1,5,1,0,0,1,1,0.66666669,"yes"
"xihuxinze2","xihu","no",66,6,1,20,30,1,1,1,1,0,0,5,0.40000001,0,0,0,0,0.66666669,"no"
"xihuxinze2","xihu","yes",60,8,1,100,20,1,1,0,0,0,1,5,0.60000002,1,0,0,1,0.66666669,"yes"
"xihuxinze2","xihu","yes",46,5,2,40,50,1,1,1,0,0.39999998,1,5,0.2,0,0,0,0,0.66666669,"yes"
"xihuxinze2","xihu","yes",47,4,2,50,10,1,1,1,0,0,0,5,0.40000001,1,0,0,1,0.66666669,"no"
"xihuxinze2","xihu","yes",57,6,1,100,30,1,1,0,1,0,1,5,0.40000001,0,1,1,1,0.66666669,"yes"
"xihuxinze2","xihu","yes",50,6,2,100,20,1,1,1,1,1,1,5,0.2,1,0,0,1,0.66666669,"yes"
"xihuxinze2","xihu","yes",41,4,2,50,20,1,1,1,1,1,1,5,0.40000001,0,1,1,1,0.66666669,"yes"
"xihuxinze2","xihu","yes",35,6,2,95,50,1,1,0,0,0.39999998,0,4,0.25,0,0,0,0,0.66666669,"no"
"xihuxinze2","xihu","yes",37,5,2,100,10,1,1,1,1,1,1,5,0.2,0,0,0,0,0.66666669,"yes"
"xihuxinze2","xihu","yes",56,5,0,50,50,1,1,1,0,0,1,5,0.2,1,0,0,1,0.66666669,"yes"
"xihuxinze2","xihu","yes",49,8,2,90,40,1,1,0,0,0,1,5,0.2,0,0,0,0,0.66666669,"yes"
"xihuxinze2","xihu","yes",42,5,3,40,20,1,1,1,0,0,0,5,0.2,0,0,0,0,0.66666669,"no"
"xihuxinze2","xihu","yes",39,6,2,100,50,1,1,0,0,0,0,2,0.5,0,0,0,0,0.66666669,"no"
"xihuxinze2","xihu","yes",56,11,0,60,50,1,1,0,0,1,0,5,0.40000001,1,0,0,1,0.66666669,"no"
"xihuxinze2","xihu","yes",54,9,2,30,40,1,1,0,0,1,1,5,0,0,0,0,0,0.66666669,"yes"
"xihuxinze2","xihu","yes",48,4,1,50,20,1,1,0,1,0,1,5,0.40000001,1,0,0,1,0.66666669,"yes"
"xihuxinze2","xihu","no",38,5,2,100,20,1,1,0,0,0,0,5,0,0,0,0,0,0.66666669,"no"
"xihuxinze2","xihu","yes",43,4,2,100,50,1,1,1,1,0.19999999,0,5,0.40000001,1,0,0,1,0.66666669,"no"
"xihuxinze2","xihu","yes",46,4,2,100,30,1,1,1,0,1,1,5,0.2,1,0,0,1,0.66666669,"yes"
"xihuxinze2","xihu","no",80,2,0,60,40,1,1,0,1,0,1,5,0,0,0,0,0,0.66666669,"yes"
"xihuxinze2","xihu","yes",43,6,2,100,30,1,1,1,1,0.19999999,1,5,0.40000001,0,0,0,0,0.66666669,"yes"
"xihuxinze2","xihu","no",56,1,2,30,20,1,1,1,1,0,0,5,0.2,0,0,0,0,0.66666669,"no"
"xihuxinze2","xihu","no",35,5,1,100,20,1,1,1,0,0,1,5,0.60000002,0,0,0,0,0.66666669,"yes"
"xihuxinze2","xihu","no",48,7,2,40,30,1,1,0,1,0,0,5,0.40000001,0,0,0,0,0.66666669,"no"
"xihuxinze2","xihu","yes",29,5,1,60,30,1,1,0,1,0,1,5,0.2,1,0,0,1,0.66666669,"yes"
"xihuxinze2","xihu","yes",43,4,1,70,50,1,1,1,1,0,1,5,0.40000001,1,0,0,1,0.66666669,"yes"
"xihuxinze2","xihu","no",39,5,2,60,50,1,1,1,0,1,0,5,0.40000001,0,0,0,0,0.66666669,"no"
"xihuxinze2","xihu","no",55,7,1,40,20,1,1,0,1,0.39999998,1,5,0.40000001,0,1,1,1,0.66666669,"yes"
"xihuxinze2","xihu","no",43,2,4,80,30,1,1,1,0,0,0,5,0.2,0,0,0,0,0.66666669,"no"
"xihuxinze2","xihu","no",64,3,1,100,50,1,1,1,0,0,1,5,0.2,1,0,0,1,0.66666669,"yes"
"xilian5","xilian","no",40,5,1,100,20,1,0,1,1,0,1,5,0,0,0,0,0,0.33333334,"yes"
"xilian5","xilian","yes",40,6,1,90,50,1,0,1,0,1,1,5,0.40000001,1,0,0,1,0.33333334,"yes"
"xilian5","xilian","no",48,4,2,100,20,1,0,1,1,0,1,1,0,0,0,0,0,0.33333334,"yes"
"xilian5","xilian","no",60,5,0,75,20,1,0,0,0,0,1,5,0.60000002,1,0,0,1,0.33333334,"yes"
"xilian5","xilian","no",36,6,1,100,10,1,0,0,1,0,0,5,0,0,0,0,0,0.33333334,"no"
"xilian5","xilian","yes",48,4,3,40,50,1,0,1,0,0,1,5,0.2,0,0,0,0,0.33333334,"yes"
"xilian5","xilian","no",41,4,1,NA,0,1,0,0,0,0.39999998,1,5,0.40000001,0,0,0,0,0.33333334,"yes"
"xilian5","xilian","no",34,4,2,20,40,1,0,0,0,0.39999998,1,5,0.60000002,1,0,0,1,0.33333334,"yes"
"xilian5","xilian","yes",54,2,0,100,30,1,0,1,0,0.39999998,0,5,0.2,1,0,0,1,0.33333334,"no"
"xilian5","xilian","no",58,3,1,60,50,1,0,0,1,0,1,5,0,0,0,0,0,0.33333334,"yes"
"xilian5","xilian","yes",45,6,1,70,40,1,0,0,1,0.39999998,1,5,0.40000001,0,1,1,1,0.33333334,"yes"
"xilian5","xilian","yes",60,5,NA,100,20,1,0,0,1,0.39999998,1,5,0.2,0,0,0,0,0.33333334,"yes"
"xilian5","xilian","yes",53,8,2,80,0,1,0,1,0,0,0,5,0.2,1,0,0,1,0.33333334,"no"
"xilian5","xilian","no",48,4,1,100,40,1,0,1,0,0,1,5,0,0,0,0,0,0.33333334,"yes"
"xilian5","xilian","yes",54,6,2,100,20,1,0,1,1,0,1,5,0,0,0,0,0,0.33333334,"yes"
"xilian5","xilian","no",41,4,2,100,50,1,0,0,0,0.19999999,1,5,0.40000001,0,0,0,0,0.33333334,"yes"
"xilian5","xilian","yes",56,6,1,90,30,1,0,0,1,0.80000001,1,5,0.2,1,0,0,1,0.33333334,"yes"
"xilian5","xilian","no",45,4,1,70,20,1,0,1,1,0,1,5,0.80000001,0,0,0,0,0.33333334,"yes"
"xilian5","xilian","yes",57,7,1,90,20,1,0,1,0,1,1,5,0.2,0,0,0,0,0.33333334,"yes"
"xilian5","xilian","yes",65,4,1,60,50,1,0,1,0,0,1,5,0.2,1,0,0,1,0.33333334,"yes"
"xilian5","xilian","yes",32,4,2,100,50,1,0,1,1,0,1,5,0.60000002,0,0,1,1,0.33333334,"yes"
"xilian5","xilian","no",43,4,0,100,50,1,0,1,1,0,1,5,0.2,0,0,0,0,0.33333334,"yes"
"xilian8","xilian","no",65,9,0,70,40,1,1,0,0,0,0,2,0.5,1,0,0,1,0.13333334,"no"
"xilian8","xilian","yes",51,7,0,100,50,1,1,0,0,0,1,5,0.2,0,0,0,0,0.13333334,"yes"
"xilian8","xilian","yes",35,4,1,80,40,1,1,1,0,0.60000002,NA,5,0.2,0,0,0,0,0.13333334,NA
"xilian8","xilian","no",57,5,2,30,20,1,1,0,1,0,0,5,0.80000001,0,0,1,1,0.13333334,"no"
"xilian8","xilian","no",36,4,1,90,0,1,1,0,0,0.80000001,1,5,0.2,1,0,0,1,0.13333334,"yes"
"xilian8","xilian","no",55,6,1,70,50,1,1,1,0,0,1,5,0,0,0,0,0,0.13333334,"yes"
"xilian8","xilian","no",49,3,1,30,30,1,1,1,0,0.39999998,0,5,0.2,1,0,0,1,0.13333334,"no"
"xilian8","xilian","no",58,8,1,100,50,1,1,1,0,0,1,5,0,0,0,0,0,0.13333334,"yes"
"xilian8","xilian","no",67,2,1,40,40,1,1,1,1,0.39999998,0,5,0,0,0,0,0,0.13333334,"no"
"xilian8","xilian","no",38,4,1,80,30,1,1,0,1,0,1,5,0.80000001,0,1,1,1,0.13333334,"yes"
"xilian8","xilian","no",43,6,NA,40,5,1,1,0,1,0,0,5,0.2,0,0,0,0,0.13333334,"no"
