room_id,host_id,room_type,address,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,last_modified,latitude,longitude,location,name,currency,rate_type
27262812,98297276,Shared room,"Seattle, WA, United States",12,4.5,1,1,3.5,25,09:57.7,47.63042,-122.301983,0101000020E6100000AC3C81B053935EC0465F419AB1D04740,Crayola Home - North Capitol Hill hidden gem,USD,nightly
27262867,98297276,Shared room,"Seattle, WA, United States",7,5,1,1,3.5,25,51:54.9,47.631218,-122.303527,0101000020E6100000FE9C82FC6C935EC0C1525DC0CBD04740,Crayola Home - Vintage house in North Cap Hill,USD,nightly
27262940,98297276,Shared room,"Seattle, WA, United States",12,4.5,1,1,3.5,25,51:58.0,47.630317,-122.303797,0101000020E6100000DEE7F86871935EC0718E3A3AAED04740,Crayola Home - Spacious North Capitol Hill house,USD,nightly
27263037,98297276,Shared room,"Seattle, WA, United States",4,5,1,1,3.5,25,52:00.3,47.62998,-122.302176,0101000020E6100000B66801DA56935EC02A91442FA3D04740,Crayola Home - North Capitol Hill dream house,USD,nightly
27263134,98297276,Shared room,"Seattle, WA, United States",6,4,1,1,3.5,25,11:11.8,47.630313,-122.303771,0101000020E6100000499EEBFB70935EC0309FAC18AED04740,Crayola Home -  beautiful mountain and lake view,USD,nightly
27264133,48640578,Entire home/apt,"Bellevue, WA, United States",15,5,6,2,2,99,54:19.7,47.621854,-122.201289,0101000020E6100000DA0242EBE18C5EC0827170E998CF4740,Clean and Convenient Condo in Downtown Bellevue,USD,nightly
27265141,23701506,Entire home/apt,"Seattle, WA, United States",14,5,3,1,1,68,06:44.7,47.565519,-122.39134,0101000020E61000007767EDB60B995EC0212235ED62C84740,Genesee Guesthouse,USD,nightly
27265146,98297276,Shared room,"Seattle, WA, United States",2,,1,1,3.5,25,52:36.7,47.631602,-122.302919,0101000020E610000092955F0663935EC04A0B9755D8D04740,Crayola Home - spectacular view of Lake Washington,USD,nightly
27265230,98297276,Shared room,"Seattle, WA, United States",8,4.5,1,1,3.5,25,52:49.2,47.629496,-122.302923,0101000020E6100000338D261763935EC03E7B2E5393D04740,Crayola Home - stunning view of Lake Washington,USD,nightly
27269243,176092793,Private room,"Seattle, WA, United States",18,5,2,1,1,98,27:22.4,47.647804,-122.397728,0101000020E6100000062D246074995EC0E71BD13DEBD24740,Quiet n’Cozy Room  in Magnolia,USD,nightly
27270094,3074414,Entire home/apt,"Seattle, WA, United States",2,,3,1,1,90,14:04.4,47.656919,-122.318024,0101000020E6100000F5D555815A945EC07E8FFAEB15D44740,Short Walk to UW many buslines downtown (2),USD,nightly
27273400,35961304,Entire home/apt,"Seattle, WA, United States",34,4.5,8,2,1,70,49:10.9,47.612608,-122.330424,0101000020E61000001074B4AA25955EC04DA25EF069CE4740,"✨Beautiful, 2 Bedroom Apt for 1-8 guests @Downtown",USD,nightly
27283827,202069967,Entire home/apt,"Seattle, WA, United States",26,5,3,0,1,60,52:49.2,47.618576,-122.302008,0101000020E610000058C85C1954935EC0950B957F2DCF4740,Modern Apartment -Pretty Lake and Bellevue View,USD,nightly
27284606,20113561,Private room,"Bellevue, WA, United States",2,,2,1,1,95,38:48.8,47.615216,-122.176998,0101000020E6100000465D6BEF538B5EC0EBFCDB65BFCE4740,Sunniest Place in Seattle!,USD,nightly
27284766,205529492,Entire home/apt,"Seattle, WA, United States",20,5,9,4,2,143,15:53.8,47.640456,-122.303775,0101000020E6100000EA95B20C71935EC074435376FAD14740,Secluded in Seattle★Spacious &Central★Blocks to UW,USD,nightly
27285783,22872352,Entire home/apt,"Seattle, WA, United States",40,5,2,0,1,69,15:20.3,47.625279,-122.306028,0101000020E610000042EA76F695935EC013F06B2409D04740,Walnut Cottage on Capitol Hill,USD,nightly
27287563,2824268,Entire home/apt,"Seattle, WA, United States",15,5,6,3,2.5,93,04:59.9,47.573174,-122.372754,0101000020E610000001DD9733DB975EC0717500C45DC94740,West Seattle Art-filled Home Near Alki,USD,nightly
27287682,180543579,Entire home/apt,"Seattle, WA, United States",14,5,2,1,1,64,11:20.3,47.658405,-122.315796,0101000020E61000004A0D6D0036945EC0EE42739D46D44740,Chic Vintage One Bedroom Apartment-Close to UW,USD,nightly
27288666,21506079,Private room,"Seattle, WA, United States",3,5,4,2,1,128,04:33.6,47.685898,-122.329315,0101000020E610000043C5387F13955EC027327381CBD74740,Private lower level in adorable Green Lake home,USD,nightly
27291808,202109317,Entire home/apt,"Seattle, WA, United States",28,5,3,1,1,53,11:20.3,47.619458,-122.309835,0101000020E6100000FF092E56D4935EC06F9F55664ACF4740,"Quirky, Clean One Bedroom in Capitol Hill",USD,nightly
27291968,11464597,Private room,"Seattle, WA, United States",5,4.5,1,1,2,55,45:45.1,47.602911,-122.290233,0101000020E610000014CE6E2D93925EC007B309302CCD4740,Tiny Private Room in Beautiful Leschi House,USD,nightly
27292154,11464597,Private room,"Seattle, WA, United States",2,,2,1,2,62,45:44.0,47.604981,-122.292161,0101000020E6100000AA0A0DC4B2925EC0C7D9740470CD4740,Spacious Private Room in Central District,USD,nightly
27292950,2994387,Entire home/apt,"Seattle, WA, United States",5,5,16,2,1,59,01:44.0,47.688675,-122.312058,0101000020E6100000211D1EC2F8935EC052499D8026D84740,Launchpad to Seattle: Group Heaven!,USD,nightly
27293035,158190182,Entire home/apt,"Seattle, WA, United States",5,4.5,6,3,2.5,128,40:40.1,47.517321,-122.270911,0101000020E61000001B48179B56915EC05B44149337C24740,3 BR Townhouse between Downtown and Airport,USD,nightly
27293775,2994387,Entire home/apt,"Seattle, WA, United States",0,,16,5,2,250,04:33.6,47.689639,-122.31359,0101000020E61000009296CADB11945EC0E8853B1746D84740,"""Sleepin' in Seattle"": Best of Pacific Northwest!",USD,nightly
27303441,2994387,Private room,"Seattle, WA, United States",5,5,4,1,1,99,04:19.9,47.688775,-122.312276,0101000020E6100000D8D47954FC935EC0B5A679C729D84740,"The ""Northwest is Best"" Forest Room",USD,nightly
27307691,147707227,Entire home/apt,"Seattle, WA, United States",13,5,2,1,1,150,02:38.3,47.600638,-122.334384,0101000020E61000009013268C66955EC00F5EBBB4E1CC4740,Home of the Mayor of Pioneer Square,USD,nightly
27308446,3755315,Entire home/apt,"Seattle, WA, United States",35,5,8,3,2.5,33,59:20.7,47.696275,-122.348451,0101000020E61000008B506C054D965EC0DE02098A1FD94740,Trendy Townhouse close to Downtown,USD,nightly
27309563,98297276,Shared room,"Seattle, WA, United States",11,5,1,1,3.5,25,51:47.7,47.630332,-122.302901,0101000020E61000003F3BE0BA62935EC0A7CF0EB8AED04740,Crayola Home - Spacious vintage house,USD,nightly
27310651,26967583,Shared room,"Seattle, WA, United States",5,4,1,1,1,20,11:55.7,47.64382,-122.304435,0101000020E61000007F30F0DC7B935EC05F419AB168D24740,The Sun Room - Shared Coed (Left Top Bed),USD,nightly
27311466,166446054,Entire home/apt,"Seattle, WA, United States",19,5,2,0,1,104,45:42.9,47.59792,-122.286164,0101000020E6100000B952CF8250925EC0EACF7EA488CC4740,Breathtaking VIEW suite in the heart of Seattle,USD,nightly
27315817,75506030,Entire home/apt,"Seattle, WA, United States",19,5,11,3,2.5,159,07:31.1,47.676223,-122.378251,0101000020E61000007AABAE4335985EC0C9E6AA798ED64740,Ballard's Birch House*Modern Living*Mt. view Deck,USD,nightly
27316005,60146823,Entire home/apt,"Seattle, WA, United States",12,5,6,2,1,119,50:33.2,47.614344,-122.327572,0101000020E610000076C58CF0F6945EC0363FFED2A2CE4740,Penthouse & incredible views in exciting Cap. Hill,USD,nightly
27331743,21376171,Entire home/apt,"Seattle, WA, United States",3,5,4,1,1,130,05:54.3,47.693439,-122.355834,0101000020E61000008333F8FBC5965EC0AE62F19BC2D84740,Charming Home in the Heart of Greenwood,USD,nightly
27334292,286318,Private room,"Bellevue, WA, United States",12,5,2,1,1,49,37:11.8,47.598028,-122.199985,0101000020E610000032ACE28DCC8C5EC0D00B772E8CCC4740,Perfectly Located Downtown Bellevue Guest Room A,USD,nightly
27334813,197363501,Entire home/apt,"Seattle, WA, United States",14,5,8,2,3,125,38:40.3,47.563126,-122.269814,0101000020E61000003080F0A144915EC07EC3448314C84740,Entire House - Bright and Sunny Lake View Cottage!,USD,nightly
27341321,176092793,Private room,"Seattle, WA, United States",5,5,3,1,1,98,27:22.4,47.64679,-122.398986,0101000020E6100000F56393FC88995EC09FB0C403CAD24740,Cozy & Eco Private Room,USD,nightly
27342432,49375630,Entire home/apt,"Seattle, WA, United States",24,5,3,1,1,124,19:04.9,47.62373,-122.325251,0101000020E610000071FF91E9D0945EC05DC47762D6CF4740,Penthouse Apt Seattle & Olympic Mtn Range View!,USD,nightly
27342661,39098168,Entire home/apt,"Seattle, WA, United States",3,4.5,2,1,1,89,15:36.5,47.628333,-122.288313,0101000020E6100000BF805EB873925EC0B0FF3A376DD04740,Modern Condo Gorgeous Madison Park Location,USD,nightly
27342729,206056391,Entire home/apt,"Seattle, WA, United States",13,5,2,1,1,99,32:23.8,47.635334,-122.359737,0101000020E6100000508A56EE05975EC0B804E09F52D14740,Cozy Studio in Upper Queen Anne.,USD,nightly
27342857,88527479,Entire home/apt,"Seattle, WA, United States",2,,4,1,1,150,03:07.9,47.578481,-122.303341,0101000020E61000004DA25EF069935EC0BE2D58AA0BCA4740,Family Friendly Urban Guest Suite,USD,nightly
27343176,24946457,Private room,"Seattle, WA, United States",18,5,4,2,1.5,100,15:49.7,47.619897,-122.303033,0101000020E6100000F62686E464935EC0BBF1EEC858CF4740,Bright Seattle Modern Home with Mountain Views,USD,nightly
27344667,50550045,Entire home/apt,"Seattle, WA, United States",3,5,2,1,1,100,26:19.1,47.616554,-122.3331,0101000020E61000000C93A98251955EC0E71BD13DEBCE4740,Convention Center | High Rise | Corpte Hsng | 2 PC,USD,nightly
27344789,50550045,Entire home/apt,"Seattle, WA, United States",3,4.5,2,1,1,100,56:19.1,47.611366,-122.335982,0101000020E6100000DC82A5BA80955EC073F1B73D41CE4740,Convention Center | High Rise | Corpte Hsng | 3 PB,USD,nightly
27344879,50550045,Entire home/apt,"Seattle, WA, United States",2,,2,1,1,100,56:19.1,47.610551,-122.335206,0101000020E610000012DBDD0374955EC022C5008926CE4740,Convention Center | High Rise | Corpte Hsng | 4 PD,USD,nightly
27344904,176092793,Private room,"Seattle, WA, United States",9,5,2,1,2,95,27:26.9,47.648589,-122.399235,0101000020E6100000CA1AF5108D995EC0CEC5DFF604D34740,Cozy Rendezvous in Magnolia 2,USD,nightly
27345031,50550045,Entire home/apt,"Seattle, WA, United States",1,,2,1,1,100,56:39.2,47.612199,-122.333118,0101000020E61000005FED28CE51955EC06BD26D895CCE4740,Convention Center | High Rise | Corpte Hsng | 5 PE,USD,nightly
27345189,50550045,Entire home/apt,"Seattle, WA, United States",2,,2,1,1,85,56:30.2,47.60986,-122.33296,0101000020E610000013B875374F955EC0BC9179E40FCE4740,Convention Center | High Rise | Corpte Hsng| 6 PJ,USD,nightly
27345331,50550045,Entire home/apt,"Seattle, WA, United States",1,,2,1,1,100,56:45.7,47.610451,-122.332139,0101000020E610000079AEEFC341955EC0BE67244223CE4740,Convention Center | High Rise | Corpte Hsng | 7 PF,USD,nightly
27345565,50550045,Entire home/apt,"Seattle, WA, United States",1,,2,1,1,120,56:45.7,47.610631,-122.332464,0101000020E61000003BC6151747955EC03E76172829CE4740,Convention Center | High Rise | Corpte Hsng | 9 PI,USD,nightly
27345980,50550045,Entire home/apt,"Seattle, WA, United States",0,,2,1,1,100,56:39.2,47.612229,-122.331556,0101000020E6100000BA32A83638955EC0D65416855DCE4740,Convention Center | High Rise | Corpte Hsng| 8 PD,USD,nightly
27348364,165923901,Entire home/apt,"Seattle, WA, United States",42,4,2,0,1,60,52:03.2,47.618238,-122.316038,0101000020E6100000C59272F739945EC07D923B6C22CF4740,Cozy studio on Capitol Hill,USD,nightly
27368337,104400025,Entire home/apt,"Seattle, WA, United States",15,4.5,2,1,1,60,08:02.6,47.542463,-122.279431,0101000020E6100000459F8F32E2915EC02025766D6FC54740,Charming Brighton Bungalow,USD,nightly
27368377,25851366,Entire home/apt,"Seattle, WA, United States",24,5,2,1,1,75,59:56.0,47.69097,-122.303012,0101000020E6100000EA92718C64935EC0314278B471D84740,Willow Creek Cabin. Private Guesthouse.,USD,nightly
27368489,881584,Entire home/apt,"Seattle, WA, United States",16,5,2,1,1,50,08:06.5,47.553217,-122.283376,0101000020E61000002A1E17D522925EC0AD4B8DD0CFC64740,Columbia City studio apartment,USD,nightly
27369320,4730169,Entire home/apt,"Seattle, WA, United States",36,5,4,0,1,45,50:20.4,47.605696,-122.320106,0101000020E61000003750E09D7C945EC0B5A84F7287CD4740,Cabre Near Downtown,USD,nightly
27369848,26967583,Shared room,"Seattle, WA, United States",5,4,1,1,1,20,11:20.3,47.643871,-122.303934,0101000020E61000001E8997A773935EC0E1EB6B5D6AD24740,The Owl Room - Shared Coed (Right Bottom Bed),USD,nightly
27370110,17525163,Entire home/apt,"Seattle, WA, United States",18,5,4,2,1,80,03:20.4,47.562718,-122.319066,0101000020E6100000FFD0CC936B945EC06D6FB72407C84740,50 Shades of Coastal Chic,USD,nightly
27372338,54702774,Entire home/apt,"Seattle, WA, United States",0,,6,3,2.5,200,16:13.5,47.621206,-122.29384,0101000020E61000006D904946CE925EC01C0A9FAD83CF4740,Convenient location--Special for Jan Long term,USD,nightly
27394946,63885768,Entire home/apt,"Seattle, WA, United States",10,5,4,1,1.5,75,05:54.4,47.6831,-122.388425,0101000020E6100000B9FC87F4DB985EC0E5F21FD26FD74740,Bright Townhouse w/Fenced Patio in Ballard,USD,nightly
27397476,21281620,Private room,"Seattle, WA, United States",0,,2,1,1,900,47:36.2,47.614298,-122.296551,0101000020E610000026A60BB1FA925EC0C5FF1D51A1CE4740,Gorgeous shared home in central location!,USD,nightly
27399732,140601291,Entire home/apt,"Seattle, WA, United States",29,5,3,0,1,44,26:58.6,47.630839,-122.360363,0101000020E610000010ECF82F10975EC04B051555BFD04740,Studio Apartment in the Heart of Seattle!!!,USD,nightly
27400175,95936170,Entire home/apt,"Seattle, WA, United States",16,4.5,2,0,1,75,01:33.1,47.686255,-122.336297,0101000020E61000008C2FDAE385955EC0B6DB2E34D7D74740,Cozy Greenlake Studio,USD,nightly
27402315,79671865,Private room,"Bellevue, WA, United States",2,,2,1,1,86,57:32.5,47.617266,-122.179236,0101000020E61000000491459A788B5EC06477819202CF4740,Bellevue downtown private room,USD,nightly
27404736,206528690,Entire home/apt,"Seattle, WA, United States",42,5,6,2,2,114,59:32.9,47.668098,-122.402832,0101000020E61000001172DEFFC7995EC0F2423A3C84D54740,Waterfront Cottage at Seattle's Ballard Locks,USD,nightly
27405707,13264825,Private room,"Seattle, WA, United States",0,,4,2,1,125,34:43.1,47.634396,-122.353396,0101000020E610000062A2410A9E965EC04B5B5CE333D14740,Queen Anne Gem,USD,nightly
27427493,109511215,Entire home/apt,"Seattle, WA, United States",18,5,4,2,1,76,59:51.4,47.720645,-122.306386,0101000020E6100000F27C06D49B935EC0518369183EDC4740,Private Apt. in NE Seattle,USD,nightly
27431872,206723309,Entire home/apt,"Seattle, WA, United States",6,4.5,2,1,1,23,42:25.0,47.518851,-122.378419,0101000020E6100000D74B530438985EC09A3FA6B569C24740,Private Hidden Gem West Seattle,USD,nightly
27431875,751008,Entire home/apt,"Seattle, WA, United States",3,5,5,2,1.5,106,05:09.5,47.563641,-122.388466,0101000020E6100000E8667FA0DC985EC0A5D7666325C84740,Prime Location Junction View Townhome,USD,nightly
27432519,133175398,Entire home/apt,"Renton, WA, United States",11,5,4,2,1,65,38:18.9,47.515792,-122.191885,0101000020E6100000F3E505D8478C5EC0EBC4E57805C24740,"Happy Day Express, Minutes from Seattle & Bellevue",USD,nightly
27434162,449632,Entire home/apt,"Seattle, WA, United States",13,5,3,1,1,69,41:28.1,47.567951,-122.37963,0101000020E610000027A5A0DB4B985EC0815D4D9EB2C84740,Bamboo Corner,USD,nightly
27434633,4730169,Entire home/apt,"Seattle, WA, United States",38,4.5,6,1,1,50,49:25.1,47.603936,-122.320148,0101000020E61000004F78094E7D945EC043705CC64DCD4740,Artist Style eco Loft Near downtown,USD,nightly
27435193,206751150,Entire home/apt,"Newcastle, WA, United States",6,5,12,5,3.5,195,39:55.5,47.532267,-122.184496,0101000020E61000008A8F4FC8CE8B5EC0B9DE365321C44740,Spacious 5B/4B house new renovation close to all,USD,nightly
27435722,102771507,Private room,"Seattle, WA, United States",9,5,2,1,1,45,08:02.6,47.5316,-122.347191,0101000020E6100000CB9D996038965EC0DC4603780BC44740,Traveler's Corner with private bathroom,USD,nightly
27435824,206755488,Entire home/apt,"Seattle, WA, United States",26,4.5,4,0,1,80,05:05.0,47.614869,-122.350278,0101000020E610000088A06AF46A965EC080290307B4CE4740,Beautiful Apt Downtown Seattle 97 Walking Score,USD,nightly
27437878,206742388,Entire home/apt,"Seattle, WA, United States",17,4.5,4,2,2,125,04:50.9,47.589048,-122.39435,0101000020E61000005E4BC8073D995EC019E3C3EC65CB4740,Alki Duplex Apartment,USD,nightly
27442768,206808069,Entire home/apt,"Seattle, WA, United States",33,5,6,2,1.5,130,29:03.3,47.659265,-122.350086,0101000020E610000066321CCF67965EC0DF32A7CB62D44740,"Cozy Townhome in Fremont, 2 Bedrooms + Loft",USD,nightly
27449114,3074414,Entire home/apt,"Seattle, WA, United States",2,,3,1,1,150,13:06.0,47.656374,-122.345766,0101000020E61000006684B70721965EC0ECF82F1004D44740,Stunning View Wallingford  9 min Downtown 301,USD,nightly
27464173,20041587,Entire home/apt,"Seattle, WA, United States",32,5,6,2,1,106,28:01.4,47.655731,-122.357644,0101000020E610000014E7A8A3E3965EC098FC4FFEEED34740,"Gorgeous, 2 BR Retreat,Walkable, Close to it all!",USD,nightly
27470082,187559920,Entire home/apt,"Kirkland, WA, United States",1,,2,0,1,500,57:16.9,47.703825,-122.223519,0101000020E610000037C2A2224E8E5EC0B98D06F016DA4740,Kirkland Guest Suite,USD,nightly
27470230,63739097,Entire home/apt,"Seattle, WA, United States",0,,3,1,1,120,45:50.9,47.605099,-122.306034,0101000020E6100000B35DA10F96935EC0D1EB4FE273CD4740,Modern Metal Box,USD,nightly
27483264,207122936,Entire home/apt,"Seattle, WA, United States",12,5,5,2,1,170,05:07.4,47.569456,-122.409318,0101000020E610000081EA1F44329A5EC0684128EFE3C84740,Alki Beach Bungalow,USD,nightly
27483545,146449461,Entire home/apt,"Seattle, WA, United States",1,,4,2,2,50,04:59.9,47.57502,-122.372001,0101000020E6100000134548DDCE975EC0E1455F419AC94740,West Seattle,USD,nightly
27485425,203785194,Entire home/apt,"Seattle, WA, United States",40,5,4,2,1,72,01:33.1,47.68236,-122.34759,0101000020E6100000AA9A20EA3E965EC09E0C8E9257D74740,Greenlake Seattle Getaway,USD,nightly
27487623,140601291,Entire home/apt,"Seattle, WA, United States",30,5,3,1,1,60,59:24.6,47.631173,-122.360351,0101000020E61000002D05A4FD0F975EC0218FE046CAD04740,*Couples Getaway in the Heart of Seattle!*,USD,nightly
27488857,207172048,Entire home/apt,"Newcastle, WA, United States",11,5,4,2,1,85,37:50.7,47.523732,-122.181101,0101000020E61000007711A628978B5EC031EF71A609C34740,"Home for families, vacationers & Boeing travelers",USD,nightly
27489843,100939883,Entire home/apt,"Seattle, WA, United States",23,5,4,0,1,85,25:38.9,47.615616,-122.341745,0101000020E610000094A46B26DF955EC07A724D81CCCE4740,Cozy Studio in the Heart of Emerald City,USD,nightly
27491280,77577775,Private room,"Seattle, WA, United States",10,5,1,1,1,45,04:10.9,47.566333,-122.387264,0101000020E6100000C3BAF1EEC8985EC0A2D288997DC84740,"Bright, Cozy, and Clean - West Seattle Bedroom",USD,nightly
27492845,38110467,Entire home/apt,"Seattle, WA, United States",10,5,4,2,1,90,08:26.3,47.556528,-122.273772,0101000020E6100000DFA3FE7A85915EC076A73B4F3CC74740,Columbia City Cottage,USD,nightly
27496043,82858202,Entire home/apt,"Seattle, WA, United States",8,5,2,1,1,120,05:39.1,47.706574,-122.35356,0101000020E61000001F4B1FBAA0965EC01A1A4F0471DA4740,Little oasis in Greenwood,USD,nightly
27497348,76544093,Private room,"Redmond, WA, United States",2,,1,1,1,29,53:55.0,47.665591,-122.142795,0101000020E610000012C2A38D23895EC087C1FC1532D54740,A clean room for you,USD,nightly
27498875,4069980,Entire home/apt,"Seattle, WA, United States",14,5,2,1,1,120,21:04.4,47.629007,-122.345549,0101000020E6100000988A8D791D965EC040FA264D83D04740,Charming Seattle/Queen Anne (Downtown) Apartment,USD,nightly
27504319,207353451,Entire home/apt,"Seattle, WA, United States",1,,4,2,1,119,05:10.4,47.584762,-122.385324,0101000020E61000004A97FE25A9985EC0C6F8307BD9CA4740,The California Dream Suites in West Seattle,USD,nightly
27509124,23318756,Entire home/apt,"Seattle, WA, United States",6,4.5,2,1,1,85,36:39.9,47.628274,-122.357993,0101000020E61000009ACC785BE9965EC0AB764D486BD04740,Charming Queen Anne suite with cityscape view,USD,nightly
27509933,65048930,Entire home/apt,"Seattle, WA, United States",2,,14,6,3.5,378,34:33.2,47.632174,-122.368625,0101000020E61000003BDF4F8D97975EC0D5B0DF13EBD04740,Magnificent View Home Atop Queen Anne,USD,nightly
27511667,3755315,Entire home/apt,"Seattle, WA, United States",40,5,4,1,1,39,05:12.6,47.676507,-122.386377,0101000020E61000004DBB9866BA985EC0EE4108C897D64740,Trendy Bungalow *5 Min Walk to Heart of Ballard,USD,nightly
27526987,19111885,Entire home/apt,"Seattle, WA, United States",6,5,4,1,1,85,28:13.7,47.644092,-122.37346,0101000020E61000004E97C5C4E6975EC0C0CE4D9B71D24740,Queen Anne Guest Suite,USD,nightly
27527043,207621390,Private room,"Kirkland, WA, United States",4,5,2,1,1,50,54:40.4,47.719878,-122.195069,0101000020E6100000A9DDAF027C8C5EC0118E59F624DC4740,Cozy Guest Bedroom in Quiet Kirkland House,USD,nightly
27530501,158791397,Private room,"Seattle, WA, United States",2,,2,1,1,65,08:44.6,47.552019,-122.29605,0101000020E6100000C5FEB27BF2925EC0A4E2FF8EA8C64740,Beacon Hill Suite,USD,nightly
27547511,51371268,Entire home/apt,"Seattle, WA, United States",8,5,4,2,1,190,04:32.0,47.693306,-122.331676,0101000020E61000008F37F92D3A955EC06F0F4240BED84740,Seattle retreat,USD,nightly
27548986,187559920,Entire home/apt,"Kirkland, WA, United States",0,,4,0,1,159,57:16.9,47.704419,-122.222345,0101000020E610000077DB85E63A8E5EC02CD7DB662ADA4740,Kirkland Studio,USD,nightly
27553179,26967583,Private room,"Seattle, WA, United States",8,4.5,2,1,1,25,52:03.2,47.664453,-122.30981,0101000020E6100000527E52EDD3935EC0535DC0CB0CD54740,"The British Room, 10 min drive to downtown",USD,nightly
27554294,207864841,Private room,"Seattle, WA, United States",11,5,2,1,1,70,27:23.0,47.647858,-122.389923,0101000020E6100000533D997FF4985EC0DA39CD02EDD24740,D+O's 1930's Magnolia Duplex,USD,nightly
27554308,5819249,Private room,"Seattle, WA, United States",20,5,2,1,1,40,27:11.8,47.643956,-122.356015,0101000020E6100000AB7823F3C8965EC0100874266DD24740,Pearl Room,USD,nightly
27555332,15085512,Entire home/apt,"Seattle, WA, United States",19,5,2,0,1,79,45:03.8,47.579842,-122.308292,0101000020E610000094675E0EBB935EC0726C3D4338CA4740,No car needed! Lovely studio steps from light rail,USD,nightly
27555990,38245647,Private room,"Seattle, WA, United States",1,,3,1,1,95,08:40.5,47.525503,-122.346197,0101000020E61000004B3E761728965EC09679ABAE43C34740,The Royal Room,USD,nightly
27569328,89027439,Private room,"Kirkland, WA, United States",1,,1,1,1,90,55:03.3,47.67814,-122.188657,0101000020E6100000564ACFF4128C5EC0020EA14ACDD64740,"great neighbors, for those who want peace, very quiet area",USD,nightly
27570880,5908018,Private room,"Bellevue, WA, United States",7,4.5,2,1,1.5,37,38:18.9,47.60165,-122.134087,0101000020E610000066F4A3E194885EC0B7D100DE02CD4740,Private king bed in the heart of Bellevue,USD,nightly
27574267,197676739,Entire home/apt,"Seattle, WA, United States",5,5,3,1,1,95,02:19.3,47.590938,-122.313285,0101000020E6100000F35487DC0C945EC059FB3BDBA3CB4740,Top loft near everything,USD,nightly
27576203,286318,Private room,"Bellevue, WA, United States",2,,4,2,1,95,39:23.6,47.599051,-122.202333,0101000020E6100000B3791C06F38C5EC06CD102B4ADCC4740,Perfectly located Downtown Bellevue Guest Suite,USD,nightly
27580301,39880373,Entire home/apt,"Seattle, WA, United States",3,5,8,3,2,150,34:59.7,47.636109,-122.370592,0101000020E6100000310A82C7B7975EC07BD80B056CD14740,Space Needle Place ★ New Seattle Apt ★ Sleeps 8!,USD,nightly
27580995,8598636,Entire home/apt,"Seattle, WA, United States",2,,6,2,1,85,12:43.7,47.658478,-122.32485,0101000020E6100000C286A757CA945EC05891D10149D44740,Cozy Craftsman 2-bedroom suite - Family Friendly,USD,nightly
27582905,11665430,Entire home/apt,"Seattle, WA, United States",15,4.5,2,1,1,80,33:12.0,47.627345,-122.350903,0101000020E61000005F44DB3175965EC0912749D74CD04740,"Spacious Seattle 1BR Apartment, private entrance",USD,nightly
27584596,7038250,Entire home/apt,"Seattle, WA, United States",23,4.5,2,0,1,59,27:01.9,47.637742,-122.387508,0101000020E61000000EBC5AEECC985EC090A4A487A1D14740,Private Magnolia Studio close to Downtown,USD,nightly
27584729,128572973,Private room,"Seattle, WA, United States",2,,2,0,1,100,08:29.2,47.672014,-122.363515,0101000020E6100000C0266BD443975EC0213A048E04D64740,Private large bedroom & bath in Ballard,USD,nightly
27598180,39880373,Entire home/apt,"Seattle, WA, United States",0,,6,2,1,120,33:16.5,47.636376,-122.370328,0101000020E6100000C2323674B3975EC0CAFACDC474D14740,Seattle Skyline Supreme ★ New Apt ★ Sleeps 6!,USD,nightly
27600784,39880373,Entire home/apt,"Seattle, WA, United States",1,,6,2,1,120,33:06.9,47.634767,-122.368975,0101000020E6100000AA8251499D975EC03ECA880B40D14740,The Seattle Stunner ★ 1960's Retro Apt ★ Sleeps 6!,USD,nightly
27604116,104972175,Entire home/apt,"Seattle, WA, United States",21,4,4,0,1,99,18:45.9,47.618631,-122.332171,0101000020E61000007F6B274A42955EC059A5F44C2FCF4740,Brand new apartment in SLU,USD,nightly
27607115,50913131,Entire home/apt,"Kirkland, WA, United States",2,,5,2,2,150,58:27.4,47.658906,-122.203506,0101000020E61000008CA2073E068D5EC0B091240857D44740,Kirkland Sanctuary!,USD,nightly
27607985,17250269,Entire home/apt,"Seattle, WA, United States",2,,2,1,1,60,15:22.0,47.624569,-122.292221,0101000020E6100000158DB5BFB3925EC0378C82E0F1CF4740,"Private, comfortable apartment close to everything",USD,nightly
27608157,4730169,Entire home/apt,"Seattle, WA, United States",19,4.5,4,0,1,48,44:39.8,47.605356,-122.320697,0101000020E610000038BBB54C86945EC0FC372F4E7CCD4740,Eden Apartment near Downtown,USD,nightly
27616677,38245647,Private room,"Seattle, WA, United States",0,,2,1,1,60,08:27.6,47.526592,-122.347558,0101000020E6100000A5DDE8633E965EC0E92ADD5D67C34740,Seattle Room,USD,nightly
27624563,33308014,Entire home/apt,"Seattle, WA, United States",14,5,4,1,1,95,27:01.9,47.641605,-122.386471,0101000020E61000008E76DCF0BB985EC09CF9D51C20D24740,Seattle Poolside Suite,USD,nightly
27627252,12304150,Entire home/apt,"Seattle, WA, United States",24,5,4,2,1,85,27:29.0,47.639126,-122.359002,0101000020E6100000B64C86E3F9965EC0FB027AE1CED14740,Daylight apt in desirable TOP of Queen Anne Hill,USD,nightly
27628037,2881621,Entire home/apt,"Seattle, WA, United States",1,,5,1,1,68,45:17.3,47.600955,-122.306336,0101000020E610000099654F029B935EC010AFEB17ECCC4740,Comfortable townhome in Central District,USD,nightly
