"GameId","PlayId","Team","X","Y","S","A","Dis","Orientation","Dir","NflId","JerseyNumber","Season","YardLine","Quarter","GameClock","Down","Distance","HomeScoreBeforePlay","VisitorScoreBeforePlay","DefendersInTheBox","PlayDirection","Yards","PlayerHeight","PlayerWeight","Position","Week","Stadium","Location","StadiumType","Turf","GameWeather","Temperature","Humidity","WindSpeed","WindDirection","age"
2017120306,20171203061044,"home",80.43,20.53,4.01,2.26,0.43,120.17,175.39,2495216,51,2017,31,2,12.85,2,4,2,3,9,"left",0,6.41666666666667,298,"C",13,"Hard Rock Stadium","Miami Gardens, Fla.","Outdoor","Natural Grass","Cloudy",80,58,"11","NE",29
2018121300,20181213000994,"away",85.42,32.38,2.67,1.88,0.3,134.83,124.92,497032,76,2018,25,2,14.3666666666667,1,10,14,0,6,"right",3,6.41666666666667,310,"T",15,"Arrowhead Stadium","Kansas City, MO","Outdoor","Natural Grass","",39,76,"5","NW",30
2017110506,20171105061014,"away",67.42,30.99,3.15,2.68,0.59,335.27,358.46,2555430,34,2017,35,2,11.7166666666667,3,2,10,3,7,"right",0,5.83333333333333,208,"RB",9,"Nissan Stadium","Nashville, TN","Outdoors","Grass","Cloudy",75,66,"10","WSW",24
2018090903,20180909032743,"away",46.88,29.28,3.92,0.61,0.42,136.28,175.04,2549971,66,2018,38,3,3.25,1,10,10,3,7,"right",2,6.41666666666667,315,"G",1,"Hard Rock Stadium","Miami Gardens, Fla.","Outdoor","Natural Grass","Scattered Showers",89,63,"7","WSW",28
2019091510,20190915102074,"home",12.43,23.52,0.94,0.73,0.09,89.72,259.78,2555342,42,2019,20,2,2,1,10,10,14,6,"left",3,5.83333333333333,200,"SS",2,"Oakland-Alameda County Coliseum","Oakland, CA","Outdoor","Natural Grass","Sunny",70,61,"13","WSW",25
2018121605,20181216053046,"home",83.32,24.38,2.72,3.3,0.28,63.72,88.75,2558131,97,2018,30,3,1.6,1,10,20,0,6,"left",7,6.33333333333333,250,"DE",15,"Lucas Oil Stadium","Indianapolis, Ind.","Retr. Roof-Closed","Artificial","Sunny",46,80,"5","W",23
2017121703,20171217030649,"home",13.19,25.98,1.69,1.22,0.52,204.46,322.71,2552330,60,2017,3,1,5.01666666666667,1,3,0,0,8,"left",2,6.25,325,"G",15,"Everbank Field","Jacksonville, FL","Open","Grass","",72,55,"5","SE",27
2017091712,20170917121725,"home",27.93,31.2,3.25,1.67,0.33,148.2,177.91,2540277,47,2017,17,2,3.9,2,4,6,0,6,"right",61,6.33333333333333,267,"OLB",2,"CenturyLink Field","Seattle, WA","Outdoor","FieldTurf","Mostly Cloudy",65,60,"12","S",28
2017092100,20170921003922,"away",96.96,18,0.6,1.56,0.06,118.08,212.31,2555364,89,2017,14,4,8.18333333333333,1,10,26,41,7,"left",2,6.5,257,"TE",3,"Levis Stadium","Santa Clara, CA","Outdoor","Natural grass","Mostly Sunny",68,42,"13","West-Southwest",25
2018122400,20181224003822,"away",92.04,33.84,0.87,2.1,0.08,239.66,237.24,2556278,34,2018,31,4,5.6,1,10,24,14,9,"right",2,6.08333333333333,194,"FS",16,"Oakland-Alameda County Coliseum","Oakland, CA","Outdoor","Natural Grass","Rain",58,80,"14","West",24
2017101504,20171015042979,"home",36.67,40.44,3.4,1.4,0.38,124.43,162.3,2558061,23,2017,25,3,8.56666666666667,1,10,45,10,7,"right",-3,6,192,"CB",6,"Mercedes-Benz Superdome","New Orleans, LA","Indoors","UBU Speed Series-S5-M","Cloudy",84,80,"2","SE",22
2017092411,20170924110751,"away",52.79,22.78,1.93,1.51,0.22,178.26,242.12,2555528,59,2017,40,1,3.68333333333333,1,10,7,7,6,"right",0,6.16666666666667,235,"OLB",3,"Lambeau Field","Green Bay, WI","Outdoor","DD GrassMaster","Sunny",89,44,"8","S",25
2018100709,20181007090655,"away",100.69,28.41,3.62,0.65,0.39,281.22,346.59,2535607,74,2018,10,1,2.85,1,10,0,3,7,"left",2,6.41666666666667,310,"T",5,"Lincoln Financial Field","Philadelphia, PA","Outdoor","Grass","Partly Cloudy",79,77,"6","WSW",29
2017121012,20171210122260,"home",52.9,30.32,1.73,1.3,0.16,353.47,180.73,497018,77,2017,45,3,11.65,2,12,10,10,6,"right",2,6.41666666666667,340,"G",14,"MetLife Stadium","East Rutherford, NJ","","UBU Speed Series-S5-M","Fair",39,55,"11","West",32
2019092904,20190929043954,"home",19.42,33.59,0.35,3.05,0.05,119.04,353.01,2552490,55,2019,10,4,1.3,3,8,10,13,8,"left",2,6.33333333333333,257,"ILB",4,"NRG Stadium","Houston, TX","Retractable Roof","Artificial","Mostly Cloudy",89,61,"6mph","SE",26
2018110402,20181104023643,"home",43.62,34.06,2.82,0.75,0.32,279.74,321.89,2558933,91,2018,35,4,7.13333333333333,2,10,42,28,6,"right",8,6.25,270,"DE",9,"Bank of America Stadium","Charlotte, NC","Outdoors","Natural Grass","Sunny",62,47,"8","East",24
2017122408,20171224080641,"away",85.31,18.63,1.08,1.64,0.13,6.6,97.81,2553606,87,2017,26,1,4.86666666666667,3,2,0,0,7,"right",5,6.41666666666667,195,"WR",16,"FedExField","Landover, MD","Outdoor","Grass","Cloudy",43,59,"7","NE",26
2018091700,20180917003192,"home",42.68,34.66,2.35,1.21,0.23,101.23,162.74,2552385,38,2018,40,4,12.5833333333333,1,10,17,3,6,"left",-1,6,214,"FS",2,"Soldier Field","Chicago, IL","Outdoor","Natural Grass","Clear",79,62,"2","ESE",25
2018110408,20181104080375,"home",98.8,13.44,5.39,2.71,0.53,129.57,122.63,2530747,89,2018,12,1,7.68333333333333,3,1,0,0,6,"right",2,5.83333333333333,192,"WR",9,"CenturyLink Field","Seattle","Outdoor","FieldTurf","Sunny",56,78,"4","SSE",30
2019091505,20190915051344,"home",80.11,31.32,1.1,1.67,0.1,245.48,198.93,2552255,21,2019,32,2,2.71666666666667,3,1,0,7,7,"right",2,6.08333333333333,205,"CB",2,"Hard Rock Stadium","Miami Gardens, FL","Outdoor","Natural Grass","Mostly Cloudy",87,67,"4","S",26
2017092403,20170924030482,"home",65.06,33.74,4.11,1.84,0.48,122.04,193.19,2495201,92,2017,46,1,8.41666666666667,2,3,7,0,6,"right",1,6.25,269,"OLB",3,"Soldier Field","Chicago, IL","Outdoor","Grass","Sunny, highs to upper 80s",89,48,"5","S",30
2017111202,20171112021278,"home",97.92,29.56,3.64,3.19,0.41,358,82.4,2552374,21,2017,8,2,10.5,1,8,3,10,5,"right",8,5.75,203,"RB",10,"Ford Field","Detroit, MI","Indoors","Field Turf","Controlled Climate",68,70,"","",25
2017112611,20171126111501,"away",84.14,24.6,3.4,0.84,0.41,153.1,184.94,2541898,65,2017,27,2,5.71666666666667,1,10,14,14,7,"left",4,6.25,324,"G",12,"Heinz Field","Pittsburgh","Outdoors","Grass","Clear",38,47,"7","From WSW",29
2017121709,20171217090082,"away",43.02,18.26,0.89,0.55,0.38,196.77,239.99,2556588,55,2017,33,1,14.25,1,10,0,0,6,"right",5,6.25,255,"DE",15,"Heinz Field","Pittsburgh","Outdoors","Grass","Mostly Cloudy",42,62,"4","From SSE",24
2018123006,20181230062243,"away",59.79,26.8,3.17,1.48,0.36,283.07,14.42,2550205,78,2018,49,3,11.7333333333333,2,10,21,3,7,"left",0,6.33333333333333,300,"C",17,"Gillette Stadium","Foxborough, MA","Outdoor","Field Turf","Sunny and cold",33,42,"2","SE",27
2019102701,20191027011571,"away",95.68,23.82,0.94,2.44,0.11,298.61,44.36,2555259,11,2019,20,2,6,1,10,7,3,6,"left",5,6.41666666666667,237,"QB",8,"New Era Field","Orchard Park NY","Outdoors","A-Turf Titan","Cloudy with showers and wind",54,87,"23","WSW",26
2017100200,20171002002936,"away",60.63,25.85,4.25,1.94,0.43,211.66,287.83,2532820,8,2017,44,4,13.7833333333333,2,5,17,17,8,"right",0,6.25,202,"QB",4,"Arrowhead Stadium","Kansas City, MO","Outdoor","Natural Grass","Clear",82,55,"14","South Southeast",30
2017123115,20171231150397,"home",79.68,42.08,3.6,3.6,0.51,100.47,145.92,2558259,26,2017,33,1,8.06666666666667,1,10,7,7,8,"right",2,6,198,"CB",17,"CenturyLink Field","Seattle, WA","Outdoor","FieldTurf","Sunny",40,78,"7","N",23
2019092911,20190929110467,"home",77.57,26.03,1.19,0.62,0.12,86.01,165.13,2533026,95,2019,32,1,7.68333333333333,2,3,7,0,7,"left",3,6.41666666666667,285,"DE",4,"Empower Field at Mile High","Denver, CO","Outdoor","Grass","Sunny",87,11,"14 Gusting to 24","Southwest",28
2017092405,20170924051174,"home",23.27,14.6,5.48,3.07,0.54,222.55,333.76,2543614,10,2017,15,2,11.35,1,10,7,7,7,"left",0,6.16666666666667,215,"WR",3,"Lucas Oil Stadium","Indianapolis, Ind.","Retr. Roof - Closed","Artificial","Sunny",83,45,"5","ENE",25
2018123001,20181230013733,"away",65.68,22.16,4.37,2.9,0.43,270.32,244.48,2555230,32,2018,49,4,9.11666666666667,1,10,35,17,7,"left",4,6.08333333333333,211,"RB",17,"New Era Field","Orchard Park, NY","Outdoors","A-Turf Titan","Cloudy",33,75,"9","WSW",24
2018091610,20180916102489,"away",52.72,20.53,5.42,0.91,0.54,125.09,138.36,497149,29,2018,48,3,13.1666666666667,1,10,20,10,8,"right",13,6,247,"RB",2,"Levis Stadium","Santa Clara, CA","Outdoor","Natural Grass","Clear",73,0,"12","NW",32
2017111206,20171112060447,"away",35.26,44.08,3.98,3.49,0.44,21.24,119.79,2558010,15,2017,25,1,7.93333333333333,1,10,7,0,7,"right",3,5.91666666666667,194,"WR",10,"Nissan Stadium","Nashville, TN","Outdoors","Grass","Cloudy",53,88,"4","SSW",23
2019100603,20191006032010,"away",85.32,19.15,3.53,2.39,0.34,270.75,37.54,2560884,36,2019,33,3,14.4166666666667,1,10,17,10,6,"right",0,5.91666666666667,205,"CB",5,"Mercedes-Benz Superdome","New Orleans, LA","Indoors","UBU Speed Series-S5-M","Sunny",85,77,"7","ENE",23
2017120309,20171203090178,"home",69.07,20.28,1.46,0.64,0.31,203.75,223.42,2543504,90,2017,41,1,12.9166666666667,2,10,0,0,5,"right",1,6.33333333333333,322,"DE",13,"Nissan Stadium","Nashville, TN","Outdoors","Grass","Sunny",60,39,"4","East",27
2017122410,20171224101828,"home",15.85,27.77,2.44,0.74,0.31,161.72,191.95,2533538,55,2017,6,2,6.08333333333333,1,10,3,0,8,"right",1,6.41666666666667,265,"OLB",16,"University of Phoenix Stadium","Glendale, AZ","Dome","Grass","Clear",71,14,"3","SE",28
2019102707,20191027070463,"home",100.05,33.96,1.17,1.48,0.11,259.76,280.67,2533008,56,2019,14,1,7.25,2,10,0,0,6,"right",3,6.16666666666667,248,"ILB",8,"Mercedes-Benz Superdome","New Orleans, La.","Indoors","UBU Speed Series-S5-M","Partly Cloudy",65,65,"5","NE",29
2019110301,20191103011179,"away",21.22,18.36,3.26,1.02,0.33,97.84,185.87,2560958,30,2019,26,2,9.28333333333333,1,10,10,3,6,"left",4,6.08333333333333,206,"DB",9,"New Era Field","Orchard Park, NY","Outdoors","A-Turf Titan","Mostly cloudy",42,56,"18","W",23
2017111907,20171119071683,"away",64.19,33.05,1.67,1.08,0.18,54.7,179.41,2507644,50,2017,43,2,3.76666666666667,1,10,27,7,6,"left",0,5.91666666666667,232,"OLB",11,"StubHub Center","Carson, CA","","Grass","Partly Cloudy",76,24,"6","W",31
2018110500,20181105001264,"home",107.97,26.12,2.91,2.4,0.31,267.91,209.86,2532821,98,2018,1,2,9.68333333333333,1,1,7,0,11,"right",1,6.33333333333333,285,"DE",9,"AT&T Stadium","Arlington, Texas","Indoor","Artificial","Clear skies",74,58,"4","North/Northwest",29
2017112603,20171126031044,"home",18.9,23.04,4.09,1.15,0.43,47.72,160.7,2539213,72,2017,8,1,1.38333333333333,1,10,0,7,7,"right",3,6.58333333333333,315,"T",12,"Arrowhead Stadium","Kansas City, MO","Outdoor","Natural Grass","Partly Cloudy",62,36,"9","South Southwest",27
2019091900,20190919001094,"away",49.57,17.47,1.67,1.94,0.18,318.11,252.09,2556537,93,2019,41,2,12.8166666666667,1,10,14,0,8,"right",-4,6.33333333333333,261,"LB",3,"TIAA Bank Field","Jacksonville, FL","Outdoor","Grass","Light rain",73,87,"9mph","NE",25
2017101510,20171015102816,"away",87.54,25.63,4.84,1.57,0.5,353.54,72.08,2552469,28,2017,19,4,12.3,1,10,10,7,7,"right",4,6.08333333333333,215,"RB",6,"Oakland-Alameda County Coliseum","Oakland, CA","Outdoor","Natural Grass","Sunny",76,25,"9","NNE",25
2018123002,20181230023699,"home",66.65,34.1,0.88,1.48,0.09,254.8,333.97,2506789,38,2018,47,4,5.55,1,10,0,31,8,"right",9,5.91666666666667,192,"CB",17,"Lambeau Field","Green Bay, WI","Outdoor","SISGrass","Cloudy",26,70,"15","SW",35
2018111109,20181111090318,"home",103.47,29.77,2.02,1.69,0.25,71.79,33.5,2543733,66,2018,6,1,9.36666666666667,2,6,0,0,6,"right",4,6.25,336,"G",10,"Oakland-Alameda County Coliseum","Oakland, CA","Outdoor","Natural Grass","Hazy",69,15,"16","NE",27
2017112300,20171123002357,"home",83.01,23.3,1.99,0.83,0.26,344.96,140.3,2541535,58,2017,25,3,15,1,10,10,20,8,"left",46,6,230,"OLB",12,"Ford Field","Detroit","Indoors","Field Turf","Controlled Climate",68,70,"","",28
2017121707,20171217072216,"away",97.3,40.75,5.13,0.51,0.59,1.55,61.49,2541966,13,2017,16,3,14.4166666666667,2,4,14,9,7,"right",0,6.25,205,"WR",15,"FedExField","Landover, MD","Outdoor","Grass","Cloudy",50,47,"1","South",28
2017123111,20171231110150,"home",51.31,28.6,2.6,1.01,0.29,338.35,31.4,2555279,78,2017,41,1,13.5666666666667,1,10,0,0,8,"right",-2,6.5,308,"T",17,"Nissan Stadium","Nashville, TN","Outdoors","Grass","Clear",23,45,"5","Northeast",24
2018100711,20181007113716,"away",42.97,23.69,4.61,2.12,0.45,43.36,48,2558194,83,2018,32,4,9.81666666666667,1,10,31,30,6,"right",6,6.25,196,"WR",5,"CenturyField","Seattle","Outdoor","FieldTurf","Rain",53,79,"5","SSE",23
2019110310,20191103101993,"home",64.92,31.54,4.6,1.91,0.45,276.89,266.4,2540154,13,2019,45,3,12.1333333333333,1,10,9,0,6,"left",7,6.16666666666667,211,"WR",9,"Dignity Health Sports Park","Carson, CA","","Grass","",79,18,"2","SSW",26
2018121601,20181216010320,"away",77.23,30.41,2.28,0.95,0.25,326.34,282.49,2541159,66,2018,31,1,10.3333333333333,2,5,0,0,7,"left",4,6.33333333333333,319,"C",15,"M&T Bank Stadium","Baltimore, Md.","Outdoor","Natural Grass","Cloudy, Rain",43,97,"10-20","NNW",27
2017123108,20171231083437,"away",65.93,25.24,2.06,1.47,0.17,118.28,217.21,2540161,72,2017,44,4,5.6,1,10,0,6,8,"left",5,6.33333333333333,320,"C",17,"Lincoln Financial Field","Philadelphia, Pa.","Outdoor","Grass","Sunny",19,30,"17","NW",27
2017123106,20171231061528,"away",67.67,25.37,1.42,0.02,0.18,341.49,0.23,2552486,92,2017,41,2,7.35,3,1,7,3,7,"left",1,6.41666666666667,302,"DE",17,"Gillette Stadium","Foxborough, MA","Outdoor","Field Turf","Cloudy and cold",13,42,"14","WNW",24
2018123013,20181230133474,"away",40.99,25.5,5,0.71,0.5,40.71,15.44,2495288,88,2018,33,4,9.55,2,2,9,16,8,"right",9,6.41666666666667,255,"TE",17,"Broncos Stadium at Mile High","Denver, CO","Outdoor","Grass","Mostly Cloudy",51,22,"6","North",30
2017100103,20171001033936,"home",87.69,34.32,2.23,3.03,0.25,289.6,359.12,2552299,44,2017,23,4,1.1,2,5,7,31,8,"left",0,6.25,251,"LB",4,"First Energy Stadium","Cleveland, OH","Outdoor","Grass","Sunny",63,37,"6","SE",25
2017120304,20171203040480,"home",48.54,28.17,2.82,1.93,0.45,206.87,129.68,2558204,30,2017,43,1,6.61666666666667,1,10,0,7,6,"right",9,6,213,"RB",13,"Lambeau Field","Green Bay, WI","Outdoor","DD GrassMaster","Cloudy",42,67,"8","SE",23
2018121602,20181216021484,"home",18.52,33.24,2.93,1.78,0.29,95.82,57.55,2506268,57,2018,10,2,4.73333333333333,1,10,7,6,7,"left",6,6.08333333333333,245,"OLB",15,"New Era Field","Orchard Park NY","Outdoors","A-Turf Titan","Rain shower",39,85,"7","NNE",35
2019092912,20190929121747,"away",86.44,45.65,4.26,3.12,0.41,263.44,254.51,2552487,19,2019,24,2,2.43333333333333,1,20,6,3,6,"left",3,6.08333333333333,211,"WR",4,"Mercedes-Benz Superdome","New Orleans, La.","Indoors","UBU Speed Series-S5-M","Sunny",87,62,"10","E",24
2017091002,20170910021156,"away",21.52,25.08,0.45,0.29,0.22,50.45,164.17,2552280,94,2017,12,2,10.3666666666667,1,10,0,3,7,"left",1,6.41666666666667,320,"NT",1,"Paul Brown Stadium","Cincinnati, Ohio","Outdoor","UBU Sports Speed S5-M","Sunny",68,43,"9","SE",26
2018111802,20181118022122,"home",36.17,25.31,3.03,0.72,0.3,122.62,136.03,2555132,65,2018,25,3,15,1,10,14,0,7,"right",-1,6.25,309,"OG",11,"Soldier Field","Chicago, IL","Outdoor","Natural Grass","Partly Cloudy",33,77,"6","WSW",26
2018092312,20180923122944,"away",66.53,28.26,2.13,3.26,0.24,227.27,218.83,2532821,98,2018,42,3,1.83333333333333,2,3,17,6,7,"right",5,6.33333333333333,285,"DE",3,"CenturyLink Field","Seattle, WA","Outdoor","FieldTurf","Sunny",61,59,"4","SSE",29
2018121601,20181216011056,"home",100.99,22.29,3.9,4.07,0.37,340.43,332.28,2558067,29,2018,10,2,13.0333333333333,2,10,0,0,6,"right",4,6,197,"CB",15,"M&T Bank Stadium","Baltimore, Md.","Outdoor","Natural Grass","Cloudy, Rain",43,97,"10-20","NNW",22
2019100607,20191006073718,"home",18.78,7.88,1.36,1.94,0.13,336.34,70.11,496733,23,2019,1,4,7.08333333333333,3,10,20,20,5,"right",0,5.91666666666667,195,"CB",5,"Heinz Field","Pittsburgh","Outdoors","Grass","Rain",70,74,"7","From SW",29
2018110404,20181104042542,"home",79.89,22.1,0.85,1.6,0.12,94.54,194.13,2539270,98,2018,30,3,2.55,1,10,6,3,7,"left",2,6.16666666666667,328,"DT",9,"Hard Rock Stadium","Miami Gardens, Fla.","Outdoor","Natural Grass","Partly Sunny",87,62,"16","SSE",30
2017091707,20170917070384,"home",82.86,22.47,1.82,1.58,0.27,344.55,118.53,2532828,54,2017,25,1,8.96666666666667,1,10,3,0,7,"left",-3,6.08333333333333,233,"OLB",2,"Raymond James Stadium","Tampa, FL","Outdoor","Natural Grass","Clear",88,62,"7","NE",28
2017092403,20170924030344,"away",6.66,23.84,2.1,1.8,0.19,28.1,147.26,238227,23,2017,3,1,9.21666666666667,2,3,0,0,7,"left",3,6.08333333333333,221,"FS",3,"Soldier Field","Chicago, IL","Outdoor","Grass","Sunny, highs to upper 80s",89,48,"5","S",31
2017100112,20171001121473,"home",22.63,29.38,4.22,1.57,0.44,192.22,337.87,2550930,51,2017,12,2,5.31666666666667,1,10,10,0,8,"right",4,6.08333333333333,230,"ILB",4,"Sports Authority Field at Mile High","Denver, CO","Outdoor","Grass","Mostly Cloudy",72,26,"7","E",26
2017121708,20171217082573,"away",75.73,22.14,5,3.41,0.54,51.19,162.61,2555364,89,2017,32,3,9.06666666666667,1,10,0,34,7,"right",18,6.5,257,"TE",15,"CenturyLink Field","Seattle, WA","Outdoor","FieldTurf","Cloudy",47,88,"15","S",25
2018111107,20181111070096,"away",47.21,24.93,0.1,1.15,0.06,222.84,138.26,2557844,93,2018,37,1,13.9166666666667,2,10,0,0,8,"right",9,6.25,300,"DE",10,"Raymond James Stadium","Tampa, FL","Outdoor","Natural Grass","Clear",82,59,"3","ENE",23
2018101100,20181011002789,"home",79.2,26.57,1.34,2.06,0.12,338.91,72.92,2505996,10,2018,36,3,8.15,1,10,6,31,6,"left",1,6.41666666666667,218,"QB",6,"MetLife Stadium","East Rutherford, NJ","","UBU Speed Series-S5-M","Light Rain",70,98,"3","South",37
2018121700,20181217001083,"away",87.8,21.35,2.02,0.39,0.21,49.47,98.65,2539248,67,2018,23,2,13.3833333333333,1,10,7,3,7,"right",4,6.25,317,"G",15,"Bank of America Stadium","Charlotte, NC","Outdoors","Natural Grass","Clear Skies",48,45,"3","WNW",27
2017102209,20171022093845,"home",43.44,21.82,1.74,2.07,0.22,199.46,18.12,2558157,23,2017,22,4,5.53333333333333,2,7,10,40,8,"right",4,6.25,195,"CB",7,"Levis Stadium","Santa Clara, CA","Outdoor","Natural Grass","Sunny",68,60,"10","NW",23
2017121003,20171210031969,"away",51.97,30.9,2.49,1.29,0.29,157.85,163.77,2543470,21,2017,25,3,15,1,10,14,7,7,"right",3,6.08333333333333,211,"FS",14,"FirstEnergy Stadium","Cleveland, Ohio","Outdoor","Grass","Cloudy",29,58,"24","SW",26
2019091600,20190916001864,"away",68.77,20.16,3.48,2.39,0.35,185.28,125.14,2543458,78,2019,44,2,1.81666666666667,3,10,3,13,6,"left",6,6.41666666666667,332,"OT",2,"MetLife Stadium","East Rutherford, NJ","Outdoors","FieldTurf","Cloudy",72,69,"3","N",26
2018120201,20181202011245,"away",49.28,32.76,4.64,4.81,0.46,269.87,275.89,497322,10,2018,41,2,9.51666666666667,2,3,0,0,6,"left",7,5.91666666666667,180,"WR",13,"Paul Brown Stdium","Cincinnati, Ohio","Outdoor","Twenty-Four/Seven Turf","Sunny",63,49,"12","SSW",31
2018110402,20181104020073,"home",33.33,25.01,1.86,2.3,0.19,290.1,296.66,2505010,90,2018,25,1,14.9,2,10,0,0,6,"right",3,6.58333333333333,295,"DE",9,"Bank of America Stadium","Charlotte, NC","Outdoors","Natural Grass","Sunny",62,47,"8","East",38
2018111806,20181118061133,"away",85.9,21.91,4.24,1.62,0.41,308.85,326.73,2541316,84,2018,25,2,14.2333333333333,1,10,7,10,7,"left",5,6.5,255,"TE",11,"FedExField","Landover, MD","Outdoor","Grass","Cloudy",48,56,"6","SSE",28
2018090911,20180909111692,"home",59.1,9.97,2.86,2.51,0.28,279.87,42.1,2543505,29,2018,42,2,4.96666666666667,1,10,17,10,7,"right",2,5.91666666666667,194,"CB",1,"Broncos Stadium At Mile High","Denver, CO","Outdoor","Grass","Sunny",84,17,"5","Northeast",26
2017091702,20170917023522,"away",47.48,27.44,0.93,0.84,0.11,28.54,108.49,2543628,87,2017,38,4,5.56666666666667,1,10,13,10,7,"right",3,6.5,270,"TE",2,"Lucas Oil Stadium","Indianapolis, Ind.","Retr. Roof-Closed","Artificial","Partly sunny",78,66,"6","SSW",26
2018093009,20180930094118,"home",63.74,31.15,1.67,1,0.19,280.6,359.12,2540147,90,2018,47,4,5.13333333333333,1,10,34,35,7,"right",6,6.25,340,"DT",4,"Oakland-Alameda County Coliseum","Oakland, CA","Outdoor","Natural Grass","Partly Cloudy",71,58,"8","W",26
2017121011,20171210111624,"home",83.51,35.96,3.09,2.21,0.36,1.71,13.41,2540143,52,2017,25,2,9.4,1,10,14,21,7,"left",11,6.25,235,"LB",14,"Los Angeles Memorial Coliseum","Los Angeles, Calif.","Outdoor","Grass","Cloudy",83,8,"","",27
2019110306,20191103064025,"away",77.27,23.95,4.26,2.25,0.41,56.91,12.45,2540232,84,2019,31,4,2.05,1,10,26,24,7,"right",6,6.5,262,"TE",9,"Heinz Field","Pittsburgh","Outdoors","Grass","Partly Cloudy",48,47,"12","From W",28
2019092907,20190929071493,"home",90.63,29.38,0.63,1.09,0.06,271.86,355.39,2557980,21,2019,31,2,5.23333333333333,1,15,14,0,6,"right",0,5.91666666666667,215,"FS",4,"MetLife Stadium","East Rutherford, NJ","","UBU Speed Series-S5-M","Fair",77,42,"11","NNE",23
2019090811,20190908113345,"home",16.48,28.49,4.59,2.26,0.48,300.08,359.51,2555270,94,2019,7,4,10.85,1,15,14,20,7,"right",0,6.58333333333333,275,"OLB",1,"Raymond James Stadium","Tampa, FL","Outdoor","Natural Grass","Cloudy",93,52,"9","SW",25
2017091005,20170910052926,"home",46.45,29.75,2.47,1.49,0.25,352.85,58.51,2553560,65,2017,36,3,3.21666666666667,1,10,7,26,7,"right",2,6.33333333333333,310,"C",1,"NRG Stadium","Houston, Texas","Retractable Roof","Artificial","Sunny",80,49,"10","NNE",26
2018112200,20181122003496,"away",12.12,24.54,2.78,0.43,0.33,63.88,40.33,2553500,37,2018,3,4,8.56666666666667,2,2,13,16,8,"left",1,5.75,188,"CB",12,"Ford Field","Detroit, MI","Indoors","Field Turf","",68,70,"","",27
2017091702,20170917022578,"home",80.03,18.53,0.55,2.78,0,23.69,44.65,2556429,41,2017,15,3,8.25,2,8,10,3,7,"left",4,5.91666666666667,209,"SS",2,"Lucas Oil Stadium","Indianapolis, Ind.","Retr. Roof-Closed","Artificial","Partly sunny",78,66,"6","SSW",26
2018112501,20181125013689,"away",80.85,22.08,2.93,1.35,0.29,87.83,178.82,2539237,25,2018,26,4,13.3166666666667,1,10,21,14,7,"left",0,5.91666666666667,190,"CB",12,"New Era Field","Orchard Park NY","Outdoors","A-Turf Titan","Cloudy",44,79,"12","WSW",28
2017091005,20170910050504,"away",57.67,30.93,1.96,1.94,0.04,167.93,270.54,2532848,39,2017,34,1,7.46666666666667,1,10,0,3,7,"right",6,6.08333333333333,212,"FS",1,"NRG Stadium","Houston, Texas","Retractable Roof","Artificial","Sunny",80,49,"10","NNE",28
2018102806,20181028061608,"away",42.48,27.3,1.3,1.36,0.13,90.82,126.88,2495281,54,2018,37,2,2.33333333333333,1,10,0,7,6,"left",9,6.08333333333333,250,"ILB",8,"MetLife Stadium","East Rutherford, NJ","","UBU Speed Series-S5-M","Cloudy",51,73,"11","WSW",29
2018111108,20181111081203,"home",109.06,29.13,1.34,1.43,0.13,245.19,308.39,71423,98,2018,1,2,13.5,1,1,17,3,10,"right",0,6.33333333333333,257,"OLB",10,"Nissan Stadium","Nashville, TN","Outdoors","Grass","Sunny",46,42,"4","SSW",32
2017121703,20171217033402,"away",67.03,13.61,3.43,3.16,0.34,322.96,34.85,496735,25,2017,37,3,1.05,1,10,38,7,7,"left",1,5.83333333333333,183,"CB",15,"Everbank Field","Jacksonville, FL","Open","Grass","",72,55,"5","SE",30
2019092903,20190929033861,"home",30.1,27.77,0.28,1.28,0.02,322.83,105.59,2555265,91,2019,20,4,9.26666666666667,1,10,23,27,6,"right",4,6.33333333333333,330,"DT",4,"Ford Field","Detroit","Indoors","Field Turf","Controlled Climate",68,70,"","",23
2017122400,20171224000384,"home",38.54,17.33,4.01,2.47,0.48,156.1,194.16,2499257,42,2017,24,1,8.11666666666667,1,10,3,0,7,"right",1,6,205,"FS",16,"Bank of America Stadium","Charlotte, North Carolina","Outdoors","Natural Grass","Cloudy",55,63,"6","NE",31
2018110403,20181104033196,"away",35.01,13.77,5.02,3.33,0.49,23.69,6.4,2552652,17,2018,25,4,14.95,1,10,21,34,6,"right",10,6.25,205,"WR",9,"FirstEnergy","Cleveland","Outdoor","Grass","Sunny",53,49,"16","South",26
2018110800,20181108002611,"away",77.46,43.67,2.06,2.23,0.19,274.98,24.26,2560753,26,2018,34,3,2.7,1,10,38,14,8,"right",2,5.83333333333333,180,"CB",10,"Heinz Field","Pittsburgh","Outdoors","Grass","Clear",40,76,"4","From NNE",23
2017092412,20170924121650,"away",22.99,27.7,1.68,1.5,0.22,10.51,94.54,2552674,99,2017,12,2,0.716666666666667,1,10,7,17,7,"left",0,6.16666666666667,307,"DT",3,"StubHub Center","Carson, CA","","Grass","Sunny",84,25,"5","W",25
