"id","water_bill","barrel","barrel_num","yard_size","home_garden","attitude_env","temperature","county","year","post","treat"
338,218.782453833558,"No barrel",0,18130,"No home garden",6,67.4778125,"Bexar",2019,1,1
342,182.631292429024,"No barrel",0,5752,"No home garden",5,69.1053125,"Bexar",2019,1,1
343,213.797456630354,"No barrel",0,18593,"No home garden",4,75.2084375,"Bexar",2019,1,1
344,265.208540973074,"No barrel",0,31806,"No home garden",4,94.128125,"Bexar",2019,1,1
346,203.573093618325,"No barrel",0,27107,"Home garden",7,60.3575,"Bexar",2019,1,1
348,179.859876851732,"No barrel",0,11789,"No home garden",7,64.6296875,"Bexar",2019,1,1
349,246.55028389166,"No barrel",0,22098,"No home garden",4,85.3803125,"Bexar",2019,1,1
350,176.474028702251,"No barrel",0,9797,"No home garden",3,66.6640625,"Bexar",2019,1,1
357,254.978707648847,"No barrel",0,15740,"No home garden",2,79.480625,"Bexar",2019,1,1
361,208.910264015577,"No barrel",0,11705,"No home garden",4,69.5121875,"Bexar",2019,1,1
362,282.86795511185,"No barrel",0,36420,"Home garden",6,73.784375,"Bexar",2019,1,1
363,253.209332424619,"No barrel",0,37060,"Home garden",8,57.1025,"Bexar",2019,1,1
364,192.529211001519,"No barrel",0,20577,"No home garden",3,53.6440625,"Bexar",2019,1,1
367,224.982866999769,"No barrel",0,8218,"No home garden",3,66.05375,"Bexar",2019,1,1
372,180.515049946489,"No barrel",0,20970,"No home garden",6,75.005,"Bexar",2019,1,1
374,240.629012121219,"No barrel",0,17070,"No home garden",3,73.5809375,"Bexar",2019,1,1
378,219.970708891936,"No barrel",0,22161,"Home garden",8,68.088125,"Bexar",2019,1,1
381,179.965547463409,"No barrel",0,13119,"No home garden",4,60.3575,"Bexar",2019,1,1
382,229.937832229382,"No barrel",0,24252,"No home garden",5,72.56375,"Bexar",2019,1,1
383,224.637495721083,"No barrel",0,17648,"No home garden",5,79.480625,"Bexar",2019,1,1
384,162.14447748356,"No barrel",0,3478,"No home garden",4,55.2715625,"Bexar",2019,1,1
385,235.12176405064,"No barrel",0,27011,"No home garden",4,52.626875,"Bexar",2019,1,1
386,239.336893764703,"No barrel",0,16246,"No home garden",3,73.9878125,"Bexar",2019,1,1
387,199.490573181173,"No barrel",0,13220,"No home garden",2,68.495,"Bexar",2019,1,1
388,210.124492110487,"No barrel",0,29814,"Home garden",10,58.1196875,"Bexar",2019,1,1
392,172.91208262113,"No barrel",0,16959,"No home garden",3,63.0021875,"Bexar",2019,1,1
393,268.406738757649,"No barrel",0,34034,"Home garden",8,75.81875,"Bexar",2019,1,1
394,198.030494728603,"No barrel",0,14242,"No home garden",7,77.853125,"Bexar",2019,1,1
395,174.630595791388,"No barrel",0,7896,"No home garden",4,70.93625,"Bexar",2019,1,1
397,197.360000699247,"No barrel",0,11384,"No home garden",5,70.3259375,"Bexar",2019,1,1
398,212.552779230383,"No barrel",0,12423,"No home garden",2,78.26,"Bexar",2019,1,1
399,188.305070183611,"No barrel",0,11376,"No home garden",6,72.7671875,"Bexar",2019,1,1
404,219.259136938517,"No barrel",0,26771,"Home garden",7,77.44625,"Bexar",2019,1,1
405,205.149979033389,"No barrel",0,12474,"No home garden",5,77.853125,"Bexar",2019,1,1
406,191.863718543763,"No barrel",0,15037,"Home garden",9,63.8159375,"Bexar",2019,1,1
407,218.478554086817,"No barrel",0,21735,"Home garden",7,77.2428125,"Bexar",2019,1,1
409,205.955896544362,"No barrel",0,21485,"No home garden",6,60.764375,"Bexar",2019,1,1
410,200.354898131679,"No barrel",0,19231,"No home garden",6,63.6125,"Bexar",2019,1,1
411,194.242759053266,"No barrel",0,11639,"No home garden",4,58.1196875,"Bexar",2019,1,1
414,186.140221178696,"No barrel",0,12768,"No home garden",4,58.9334375,"Bexar",2019,1,1
416,217.024830173998,"No barrel",0,23186,"No home garden",5,75.005,"Bexar",2019,1,1
417,190.180241192844,"No barrel",0,18246,"No home garden",6,65.0365625,"Bexar",2019,1,1
419,228.818983150501,"No barrel",0,30214,"No home garden",5,66.2571875,"Bexar",2019,1,1
420,183.743907545039,"No barrel",0,9743,"No home garden",7,65.646875,"Bexar",2019,1,1
421,184.432399644238,"No barrel",0,14253,"No home garden",6,59.54375,"Bexar",2019,1,1
423,203.036207209251,"No barrel",0,21306,"No home garden",5,53.03375,"Bexar",2019,1,1
424,146.337577360648,"No barrel",0,12565,"No home garden",6,75.81875,"Bexar",2019,1,1
426,271.495759142986,"No barrel",0,28754,"No home garden",1,78.0565625,"Bexar",2019,1,1
428,182.222727954741,"No barrel",0,4514,"No home garden",5,75.005,"Bexar",2019,1,1
429,255.431026016642,"No barrel",0,28854,"No home garden",5,72.156875,"Bexar",2019,1,1
431,284.432594874472,"No barrel",0,25658,"No home garden",1,72.970625,"Bexar",2019,1,1
435,227.720730112884,"No barrel",0,14747,"No home garden",2,65.646875,"Bexar",2019,1,1
437,204.2947604268,"No barrel",0,19782,"No home garden",3,67.274375,"Bexar",2019,1,1
438,197.350517634113,"No barrel",0,3006,"No home garden",8,84.1596875,"Bexar",2019,1,1
439,180.723220547358,"No barrel",0,4741,"No home garden",5,84.9734375,"Bexar",2019,1,1
440,160.531857362632,"No barrel",0,6697,"Home garden",10,53.03375,"Bexar",2019,1,1
442,236.704829419133,"No barrel",0,16104,"No home garden",7,86.1940625,"Bexar",2019,1,1
444,221.467311729058,"No barrel",0,11793,"No home garden",2,62.5953125,"Bexar",2019,1,1
445,194.375132810317,"No barrel",0,11378,"No home garden",9,76.4290625,"Bexar",2019,1,1
446,185.727061927027,"No barrel",0,14103,"No home garden",2,53.8475,"Bexar",2019,1,1
448,235.880944366365,"No barrel",0,20782,"Home garden",7,77.853125,"Bexar",2019,1,1
449,220.046587732564,"No barrel",0,31260,"Home garden",9,62.1884375,"Bexar",2019,1,1
450,243.640765489769,"No barrel",0,20661,"No home garden",2,83.95625,"Bexar",2019,1,1
451,189.25656616284,"No barrel",0,13977,"No home garden",4,65.8503125,"Bexar",2019,1,1
454,218.448668547597,"No barrel",0,13677,"No home garden",8,75.81875,"Bexar",2019,1,1
455,218.478498396579,"No barrel",0,26645,"No home garden",4,56.0853125,"Bexar",2019,1,1
456,223.986301175103,"No barrel",0,11934,"No home garden",4,66.05375,"Bexar",2019,1,1
457,225.929984139026,"No barrel",0,21117,"No home garden",5,70.3259375,"Bexar",2019,1,1
458,236.502505890825,"No barrel",0,22077,"No home garden",3,60.3575,"Bexar",2019,1,1
459,197.12085749325,"No barrel",0,16688,"No home garden",6,72.7671875,"Bexar",2019,1,1
461,192.865906809392,"No barrel",0,18839,"No home garden",3,55.068125,"Bexar",2019,1,1
463,233.786803833066,"No barrel",0,17226,"No home garden",5,75.6153125,"Bexar",2019,1,1
464,170.951735603452,"No barrel",0,3494,"No home garden",5,70.7328125,"Bexar",2019,1,1
466,213.300929834072,"No barrel",0,17631,"No home garden",4,67.274375,"Bexar",2019,1,1
467,156.324865447135,"No barrel",0,7341,"No home garden",6,69.5121875,"Bexar",2019,1,1
468,221.701460230635,"No barrel",0,36758,"Home garden",6,71.75,"Bexar",2019,1,1
470,204.594106084256,"No barrel",0,12537,"No home garden",5,69.715625,"Bexar",2019,1,1
472,221.943037162328,"No barrel",0,13035,"No home garden",3,65.24,"Bexar",2019,1,1
475,268.996441053296,"No barrel",0,33438,"Home garden",5,72.7671875,"Bexar",2019,1,1
477,230.104378715977,"No barrel",0,21262,"No home garden",2,60.9678125,"Bexar",2019,1,1
480,236.670787874072,"No barrel",0,20398,"No home garden",2,82.32875,"Bexar",2019,1,1
481,227.347880393971,"No barrel",0,33642,"Home garden",6,67.0709375,"Bexar",2019,1,1
485,227.809141738884,"No barrel",0,19375,"No home garden",2,75.411875,"Bexar",2019,1,1
490,220.897481516823,"No barrel",0,8360,"No home garden",4,78.26,"Bexar",2019,1,1
491,248.290327458135,"No barrel",0,20315,"No home garden",7,76.4290625,"Bexar",2019,1,1
494,264.399720923923,"No barrel",0,21082,"No home garden",2,83.7528125,"Bexar",2019,1,1
496,236.6336891511,"No barrel",0,36297,"Home garden",5,63.0021875,"Bexar",2019,1,1
499,243.427432588799,"No barrel",0,29073,"No home garden",4,68.6984375,"Bexar",2019,1,1
500,214.513276432546,"No barrel",0,16948,"No home garden",4,59.7471875,"Bexar",2019,1,1
505,197.513220716183,"No barrel",0,14717,"No home garden",7,77.44625,"Bexar",2019,1,1
506,216.817868569246,"No barrel",0,12366,"No home garden",8,78.666875,"Bexar",2019,1,1
509,137.601572364646,"No barrel",0,10577,"No home garden",5,46.52375,"Bexar",2019,1,1
511,237.168446004125,"No barrel",0,25056,"No home garden",3,73.9878125,"Bexar",2019,1,1
512,242.706667115843,"No barrel",0,19805,"No home garden",7,77.853125,"Bexar",2019,1,1
513,198.571433645317,"No barrel",0,21849,"Home garden",8,78.8703125,"Bexar",2019,1,1
514,207.261096676649,"No barrel",0,18702,"No home garden",4,40.2171875,"Bexar",2019,1,1
517,187.155644747583,"No barrel",0,11769,"No home garden",5,53.03375,"Bexar",2019,1,1
518,257.08794736459,"No barrel",0,32678,"No home garden",5,66.2571875,"Bexar",2019,1,1
519,200.765532875996,"No barrel",0,4896,"No home garden",3,71.343125,"Bexar",2019,1,1
520,281.67652447968,"No barrel",0,20312,"No home garden",1,82.5321875,"Bexar",2019,1,1
522,261.325791873579,"No barrel",0,15112,"No home garden",5,75.6153125,"Bexar",2019,1,1
524,226.360153065425,"No barrel",0,21597,"Home garden",8,87.618125,"Bexar",2019,1,1
525,194.814149086478,"No barrel",0,22765,"No home garden",5,47.744375,"Bexar",2019,1,1
528,194.728419749076,"No barrel",0,23827,"No home garden",5,64.2228125,"Bexar",2019,1,1
529,216.302213098036,"No barrel",0,6480,"No home garden",4,69.30875,"Bexar",2019,1,1
530,213.756246051714,"No barrel",0,19272,"No home garden",6,73.3775,"Bexar",2019,1,1
533,238.042837437312,"No barrel",0,15135,"No home garden",6,62.391875,"Bexar",2019,1,1
535,230.770171424564,"No barrel",0,32483,"Home garden",7,60.764375,"Bexar",2019,1,1
536,252.105550578973,"No barrel",0,32054,"Home garden",7,79.6840625,"Bexar",2019,1,1
537,180.14732636451,"No barrel",0,20563,"No home garden",6,58.323125,"Bexar",2019,1,1
539,184.35986443466,"No barrel",0,13443,"No home garden",7,57.3059375,"Bexar",2019,1,1
541,181.698209537269,"No barrel",0,9706,"No home garden",7,71.5465625,"Bexar",2019,1,1
545,184.606995438124,"No barrel",0,6954,"No home garden",3,60.5609375,"Bexar",2019,1,1
549,236.835806924961,"No barrel",0,14777,"No home garden",8,83.7528125,"Bexar",2019,1,1
551,215.049811081572,"No barrel",0,21492,"No home garden",5,71.1396875,"Bexar",2019,1,1
552,177.815360918116,"No barrel",0,12530,"No home garden",8,59.950625,"Bexar",2019,1,1
554,175.544689587662,"No barrel",0,7354,"No home garden",2,63.6125,"Bexar",2019,1,1
558,203.665251985839,"No barrel",0,19455,"No home garden",3,79.2771875,"Bexar",2019,1,1
560,227.66968441878,"No barrel",0,14416,"No home garden",8,79.8875,"Bexar",2019,1,1
565,189.990799436959,"No barrel",0,30759,"Home garden",7,59.3403125,"Bexar",2019,1,1
568,176.704989625117,"No barrel",0,15692,"No home garden",7,60.5609375,"Bexar",2019,1,1
569,209.514962590312,"No barrel",0,19092,"No home garden",5,67.68125,"Bexar",2019,1,1
573,229.550346939359,"No barrel",0,22427,"No home garden",4,66.460625,"Bexar",2019,1,1
574,187.8547664808,"No barrel",0,7057,"No home garden",6,83.549375,"Bexar",2019,1,1
576,221.474240431403,"No barrel",0,15252,"No home garden",7,69.715625,"Bexar",2019,1,1
577,231.091461908593,"No barrel",0,23436,"No home garden",4,76.4290625,"Bexar",2019,1,1
579,259.23068353934,"No barrel",0,13721,"No home garden",2,79.07375,"Bexar",2019,1,1
582,239.623495673152,"No barrel",0,24238,"No home garden",4,75.005,"Bexar",2019,1,1
583,222.575470520328,"No barrel",0,21808,"Home garden",7,51.813125,"Bexar",2019,1,1
584,202.643872657508,"No barrel",0,13758,"No home garden",5,53.03375,"Bexar",2019,1,1
585,267.10079650465,"No barrel",0,29175,"No home garden",4,71.1396875,"Bexar",2019,1,1
586,215.902120523202,"No barrel",0,17458,"No home garden",8,72.56375,"Bexar",2019,1,1
589,272.616415313354,"No barrel",0,33810,"Home garden",6,80.294375,"Bexar",2019,1,1
591,274.720955484424,"No barrel",0,22785,"No home garden",1,96.3659375,"Bexar",2019,1,1
593,224.040346664495,"No barrel",0,18669,"Home garden",9,69.9190625,"Bexar",2019,1,1
596,204.002057323542,"No barrel",0,25845,"No home garden",4,65.0365625,"Bexar",2019,1,1
597,218.439644754537,"No barrel",0,24886,"No home garden",1,60.5609375,"Bexar",2019,1,1
599,189.530086436,"No barrel",0,14287,"No home garden",5,59.54375,"Bexar",2019,1,1
601,218.00869592009,"No barrel",0,15306,"No home garden",7,75.81875,"Bexar",2019,1,1
603,231.504046983958,"No barrel",0,26687,"No home garden",3,79.6840625,"Bexar",2019,1,1
604,251.127546896912,"No barrel",0,16737,"No home garden",4,82.735625,"Bexar",2019,1,1
605,201.284835941011,"No barrel",0,14883,"No home garden",8,66.6640625,"Bexar",2019,1,1
606,254.865049792883,"No barrel",0,29009,"No home garden",3,67.274375,"Bexar",2019,1,1
608,157.176278392647,"No barrel",0,9979,"No home garden",6,48.558125,"Bexar",2019,1,1
609,222.582980352449,"No barrel",0,26204,"No home garden",2,55.068125,"Bexar",2019,1,1
611,235.236789495185,"No barrel",0,17422,"No home garden",2,72.156875,"Bexar",2019,1,1
613,239.042350300044,"No barrel",0,10897,"No home garden",2,86.3975,"Bexar",2019,1,1
614,238.326007110336,"No barrel",0,24942,"No home garden",3,75.2084375,"Bexar",2019,1,1
616,191.423200028801,"No barrel",0,8666,"No home garden",2,61.578125,"Bexar",2019,1,1
618,218.949825041104,"No barrel",0,19414,"No home garden",6,65.4434375,"Bexar",2019,1,1
619,263.61656729833,"No barrel",0,27133,"Home garden",8,78.26,"Bexar",2019,1,1
620,225.293013187205,"No barrel",0,25427,"No home garden",3,53.6440625,"Bexar",2019,1,1
621,252.970208152551,"No barrel",0,28180,"Home garden",7,79.480625,"Bexar",2019,1,1
622,190.37481138422,"No barrel",0,10410,"No home garden",2,65.8503125,"Bexar",2019,1,1
624,212.404746418145,"No barrel",0,20076,"No home garden",6,79.8875,"Bexar",2019,1,1
626,234.730967921217,"No barrel",0,32673,"Home garden",7,79.2771875,"Bexar",2019,1,1
627,194.295111929489,"No barrel",0,8868,"No home garden",3,74.8015625,"Bexar",2019,1,1
630,216.736325372267,"No barrel",0,20334,"No home garden",7,79.480625,"Bexar",2019,1,1
632,150.395146409776,"No barrel",0,10404,"No home garden",4,60.1540625,"Bexar",2019,1,1
633,211.627083218331,"No barrel",0,16954,"No home garden",2,80.0909375,"Bexar",2019,1,1
634,220.733660911539,"No barrel",0,23877,"No home garden",2,72.56375,"Bexar",2019,1,1
635,277.560078936981,"No barrel",0,35562,"No home garden",4,80.0909375,"Bexar",2019,1,1
637,172.937268118956,"No barrel",0,16845,"No home garden",6,66.8675,"Bexar",2019,1,1
639,270.546464276853,"No barrel",0,24383,"No home garden",1,67.274375,"Bexar",2019,1,1
640,217.977765248537,"No barrel",0,22018,"No home garden",7,74.19125,"Bexar",2019,1,1
641,211.816393814663,"No barrel",0,22657,"No home garden",5,71.343125,"Bexar",2019,1,1
642,214.879487408789,"No barrel",0,13490,"No home garden",4,59.136875,"Bexar",2019,1,1
643,212.684190680023,"No barrel",0,24820,"No home garden",3,73.3775,"Bexar",2019,1,1
646,200.376247613734,"No barrel",0,15381,"No home garden",3,56.28875,"Bexar",2019,1,1
647,219.902051118506,"No barrel",0,19733,"No home garden",8,68.2915625,"Bexar",2019,1,1
649,211.160048032641,"No barrel",0,24623,"No home garden",6,57.91625,"Bexar",2019,1,1
651,256.687367456184,"No barrel",0,36081,"Home garden",5,65.8503125,"Bexar",2019,1,1
655,196.460215284865,"No barrel",0,24607,"No home garden",4,56.0853125,"Bexar",2019,1,1
656,221.063857298733,"No barrel",0,28485,"No home garden",4,55.068125,"Bexar",2019,1,1
657,267.127956464232,"No barrel",0,27098,"Home garden",6,88.431875,"Bexar",2019,1,1
658,204.680175491014,"No barrel",0,26220,"No home garden",3,66.6640625,"Bexar",2019,1,1
661,241.341827200454,"No barrel",0,27580,"No home garden",4,71.5465625,"Bexar",2019,1,1
663,231.763729529653,"No barrel",0,14855,"No home garden",6,82.9390625,"Bexar",2019,1,1
665,186.0971512586,"No barrel",0,15415,"No home garden",7,71.5465625,"Bexar",2019,1,1
666,224.43070574774,"No barrel",0,22499,"No home garden",4,61.3746875,"Bexar",2019,1,1
668,173.00622962458,"No barrel",0,8185,"No home garden",4,61.17125,"Bexar",2019,1,1
669,238.558694975952,"No barrel",0,17869,"No home garden",4,66.6640625,"Bexar",2019,1,1
671,218.046968924516,"No barrel",0,35925,"Home garden",7,63.6125,"Bexar",2019,1,1
673,243.189705149864,"No barrel",0,27383,"No home garden",4,68.6984375,"Bexar",2019,1,1
674,248.096988231508,"No barrel",0,31943,"No home garden",2,59.136875,"Bexar",2019,1,1
676,206.027286788065,"No barrel",0,25368,"No home garden",6,82.1253125,"Bexar",2019,1,1
679,214.946719077101,"No barrel",0,20156,"No home garden",6,75.005,"Bexar",2019,1,1
681,239.728971632799,"No barrel",0,18157,"No home garden",6,69.30875,"Bexar",2019,1,1
682,254.804854894299,"No barrel",0,21887,"No home garden",5,72.970625,"Bexar",2019,1,1
684,205.447621265435,"No barrel",0,15732,"Home garden",8,66.6640625,"Bexar",2019,1,1
686,224.024282204245,"No barrel",0,18120,"No home garden",3,68.2915625,"Bexar",2019,1,1
689,251.420035421009,"No barrel",0,27438,"No home garden",5,73.5809375,"Bexar",2019,1,1
690,211.450378000231,"No barrel",0,22823,"No home garden",5,51.813125,"Bexar",2019,1,1
692,172.745690278044,"No barrel",0,549,"No home garden",8,70.7328125,"Bexar",2019,1,1
693,172.090113643121,"No barrel",0,15361,"No home garden",5,65.24,"Bexar",2019,1,1
694,222.211039294003,"No barrel",0,24124,"No home garden",4,64.833125,"Bexar",2019,1,1
695,237.416336397204,"No barrel",0,21801,"No home garden",3,75.411875,"Bexar",2019,1,1
697,220.383709501149,"No barrel",0,23658,"No home garden",6,71.5465625,"Bexar",2019,1,1
699,216.846965340667,"No barrel",0,28641,"Home garden",7,63.0021875,"Bexar",2019,1,1
701,250.751594744282,"No barrel",0,26698,"No home garden",5,58.73,"Bexar",2019,1,1
702,197.059171693185,"No barrel",0,16131,"No home garden",5,59.136875,"Bexar",2019,1,1
703,247.785622491907,"No barrel",0,8616,"No home garden",4,68.2915625,"Bexar",2019,1,1
704,197.440319263055,"No barrel",0,11635,"No home garden",8,73.1740625,"Bexar",2019,1,1
705,215.973630200231,"No barrel",0,18597,"No home garden",6,64.019375,"Bexar",2019,1,1
707,197.871207130826,"No barrel",0,29860,"No home garden",5,53.6440625,"Bexar",2019,1,1
708,191.549703537565,"No barrel",0,12764,"No home garden",2,71.9534375,"Bexar",2019,1,1
711,214.719175063871,"No barrel",0,22392,"No home garden",6,62.79875,"Bexar",2019,1,1
715,221.791079114995,"No barrel",0,22116,"No home garden",2,73.5809375,"Bexar",2019,1,1
716,284.415874848149,"No barrel",0,25170,"No home garden",5,78.0565625,"Bexar",2019,1,1
717,234.413053021168,"No barrel",0,14256,"No home garden",3,69.9190625,"Bexar",2019,1,1
718,199.8022381,"No barrel",0,12241,"No home garden",2,60.9678125,"Bexar",2019,1,1
720,170.004583188924,"No barrel",0,8628,"No home garden",8,69.5121875,"Bexar",2019,1,1
725,175.750751862225,"No barrel",0,6524,"No home garden",7,67.274375,"Bexar",2019,1,1
727,176.123973610465,"No barrel",0,10092,"No home garden",7,74.19125,"Bexar",2019,1,1
729,237.612554422728,"No barrel",0,20696,"Home garden",9,70.1225,"Bexar",2019,1,1
732,212.990927159241,"No barrel",0,23055,"No home garden",6,72.970625,"Bexar",2019,1,1
733,209.711745639565,"No barrel",0,15432,"No home garden",5,68.6984375,"Bexar",2019,1,1
735,202.097267514176,"No barrel",0,11226,"No home garden",3,76.6325,"Bexar",2019,1,1
737,203.489007623875,"No barrel",0,25515,"No home garden",5,67.68125,"Bexar",2019,1,1
741,163.760553209648,"No barrel",0,2268,"No home garden",8,64.42625,"Bexar",2019,1,1
742,223.384350145984,"No barrel",0,24530,"Home garden",9,56.8990625,"Bexar",2019,1,1
743,247.012072557884,"No barrel",0,23996,"No home garden",5,72.56375,"Bexar",2019,1,1
746,224.660270735337,"No barrel",0,19855,"No home garden",5,67.274375,"Bexar",2019,1,1
747,200.195523032885,"No barrel",0,16480,"No home garden",8,65.24,"Bexar",2019,1,1
748,203.251721674279,"No barrel",0,17797,"No home garden",6,61.578125,"Bexar",2019,1,1
749,243.272782009633,"No barrel",0,16245,"No home garden",3,72.56375,"Bexar",2019,1,1
751,227.450669818574,"No barrel",0,15371,"No home garden",1,72.156875,"Bexar",2019,1,1
752,205.286573100262,"No barrel",0,19178,"Home garden",8,84.363125,"Bexar",2019,1,1
756,205.93338960878,"No barrel",0,19288,"Home garden",9,78.666875,"Bexar",2019,1,1
757,193.251347549499,"No barrel",0,13130,"No home garden",3,70.1225,"Bexar",2019,1,1
759,214.996830529846,"No barrel",0,15926,"No home garden",3,78.26,"Bexar",2019,1,1
760,255.077402102689,"No barrel",0,12326,"No home garden",4,78.4634375,"Bexar",2019,1,1
761,257.272036136127,"No barrel",0,29719,"No home garden",5,58.9334375,"Bexar",2019,1,1
762,188.708924355612,"No barrel",0,11896,"No home garden",7,58.5265625,"Bexar",2019,1,1
763,214.130080010959,"No barrel",0,26218,"No home garden",3,67.0709375,"Bexar",2019,1,1
764,204.301064709403,"No barrel",0,10377,"No home garden",5,76.4290625,"Bexar",2019,1,1
765,236.260458089922,"No barrel",0,25653,"No home garden",4,72.970625,"Bexar",2019,1,1
766,256.301449480586,"No barrel",0,35489,"Home garden",6,66.05375,"Bexar",2019,1,1
768,256.989518884146,"No barrel",0,24151,"No home garden",3,58.5265625,"Bexar",2019,1,1
769,264.239762128556,"No barrel",0,14933,"No home garden",4,93.9246875,"Bexar",2019,1,1
771,244.915218023444,"No barrel",0,14086,"No home garden",6,83.95625,"Bexar",2019,1,1
772,213.566863625116,"No barrel",0,25814,"Home garden",9,72.970625,"Bexar",2019,1,1
774,274.216380027598,"No barrel",0,17809,"No home garden",2,84.9734375,"Bexar",2019,1,1
776,232.269345908871,"No barrel",0,21940,"No home garden",4,48.7615625,"Bexar",2019,1,1
777,233.471347627118,"No barrel",0,18608,"No home garden",5,63.4090625,"Bexar",2019,1,1
779,217.480390722453,"No barrel",0,29773,"Home garden",9,64.6296875,"Bexar",2019,1,1
780,184.489973341231,"No barrel",0,5527,"No home garden",8,72.970625,"Bexar",2019,1,1
782,228.100898342683,"No barrel",0,21441,"No home garden",6,76.0221875,"Bexar",2019,1,1
784,241.747609195047,"No barrel",0,29818,"No home garden",5,75.005,"Bexar",2019,1,1
788,211.557290190914,"No barrel",0,8374,"No home garden",3,68.901875,"Bexar",2019,1,1
789,249.066366894119,"No barrel",0,30400,"Home garden",8,72.970625,"Bexar",2019,1,1
790,269.825986644394,"No barrel",0,24938,"No home garden",3,79.8875,"Bexar",2019,1,1
793,198.494711950655,"No barrel",0,8918,"No home garden",3,71.75,"Bexar",2019,1,1
794,255.97709285963,"No barrel",0,35741,"Home garden",7,64.833125,"Bexar",2019,1,1
796,251.41268149779,"No barrel",0,32639,"No home garden",3,55.881875,"Bexar",2019,1,1
799,168.216557722812,"No barrel",0,7661,"No home garden",9,65.8503125,"Bexar",2019,1,1
803,221.71750833413,"No barrel",0,32699,"Home garden",5,53.440625,"Bexar",2019,1,1
804,239.678307315882,"No barrel",0,27322,"No home garden",5,69.1053125,"Bexar",2019,1,1
807,188.602814337745,"No barrel",0,15209,"No home garden",5,63.0021875,"Bexar",2019,1,1
808,231.851094335999,"No barrel",0,20153,"No home garden",6,67.68125,"Bexar",2019,1,1
809,240.528661982022,"No barrel",0,30153,"Home garden",9,69.9190625,"Bexar",2019,1,1
810,145.356520908986,"No barrel",0,4565,"No home garden",8,72.156875,"Bexar",2019,1,1
811,216.156164435424,"No barrel",0,19301,"No home garden",5,57.509375,"Bexar",2019,1,1
812,178.514382025657,"No barrel",0,9641,"No home garden",6,70.529375,"Bexar",2019,1,1
815,152.495075949229,"No barrel",0,11515,"No home garden",7,49.9821875,"Bexar",2019,1,1
819,230.649874501488,"No barrel",0,36793,"Home garden",5,58.73,"Bexar",2019,1,1
820,199.14936188986,"No barrel",0,13357,"No home garden",6,61.3746875,"Bexar",2019,1,1
821,184.211178803671,"No barrel",0,9571,"No home garden",4,54.8646875,"Bexar",2019,1,1
822,217.822440505789,"No barrel",0,21392,"No home garden",5,72.156875,"Bexar",2019,1,1
823,189.896641500124,"No barrel",0,12552,"No home garden",3,59.136875,"Bexar",2019,1,1
825,260.735840845668,"No barrel",0,26390,"No home garden",3,77.039375,"Bexar",2019,1,1
827,226.317358693127,"No barrel",0,16352,"No home garden",2,83.95625,"Bexar",2019,1,1
828,200.014954165055,"No barrel",0,578,"No home garden",9,74.19125,"Bexar",2019,1,1
829,155.410643672993,"No barrel",0,8083,"No home garden",5,49.5753125,"Bexar",2019,1,1
830,218.805904077389,"No barrel",0,18242,"No home garden",7,67.8846875,"Bexar",2019,1,1
831,209.773474992878,"No barrel",0,6713,"No home garden",3,79.07375,"Bexar",2019,1,1
838,231.649224542037,"No barrel",0,16241,"No home garden",2,72.970625,"Bexar",2019,1,1
839,213.316228852329,"No barrel",0,21985,"No home garden",5,64.6296875,"Bexar",2019,1,1
841,269.234181291224,"No barrel",0,37833,"No home garden",3,73.5809375,"Bexar",2019,1,1
842,194.845886193564,"No barrel",0,22754,"No home garden",6,53.440625,"Bexar",2019,1,1
844,211.885051049092,"No barrel",0,15540,"No home garden",3,71.75,"Bexar",2019,1,1
845,218.134302306194,"No barrel",0,9884,"No home garden",8,63.0021875,"Bexar",2019,1,1
847,183.789196911032,"No barrel",0,26702,"No home garden",6,53.2371875,"Bexar",2019,1,1
849,181.979362611066,"No barrel",0,20895,"No home garden",4,58.5265625,"Bexar",2019,1,1
854,189.890221463871,"No barrel",0,25703,"Home garden",7,51.40625,"Bexar",2019,1,1
856,218.898830262294,"No barrel",0,15338,"No home garden",2,63.6125,"Bexar",2019,1,1
858,255.184426928709,"No barrel",0,18632,"No home garden",3,71.1396875,"Bexar",2019,1,1
859,260.129075556788,"No barrel",0,19158,"No home garden",6,81.3115625,"Bexar",2019,1,1
861,236.966714819243,"No barrel",0,27697,"No home garden",3,68.495,"Bexar",2019,1,1
863,230.794767906551,"No barrel",0,33517,"No home garden",3,71.1396875,"Bexar",2019,1,1
864,168.666248858094,"No barrel",0,17735,"No home garden",6,55.2715625,"Bexar",2019,1,1
867,216.429442608133,"No barrel",0,23914,"No home garden",2,61.578125,"Bexar",2019,1,1
868,261.376776554082,"No barrel",0,25087,"No home garden",4,86.3975,"Bexar",2019,1,1
870,181.693486221129,"No barrel",0,14487,"No home garden",6,69.1053125,"Bexar",2019,1,1
875,216.866040339743,"No barrel",0,12188,"No home garden",3,64.42625,"Bexar",2019,1,1
877,179.512545103004,"No barrel",0,21270,"No home garden",5,66.6640625,"Bexar",2019,1,1
879,230.279098113621,"No barrel",0,11058,"No home garden",5,78.26,"Bexar",2019,1,1
880,232.822701887288,"No barrel",0,12646,"No home garden",2,75.005,"Bexar",2019,1,1
882,179.043075684119,"No barrel",0,26503,"No home garden",5,47.3375,"Bexar",2019,1,1
884,212.322539004451,"No barrel",0,8725,"No home garden",5,72.970625,"Bexar",2019,1,1
