"id","state","income","employed","subscribed","survey"
2375,"Other",80182.0656896987,NA,NA,"July2022"
2376,"Other",81824.4831952078,NA,NA,"July2022"
2377,"Other",81448.937137943,NA,0,"July2022"
2378,"Other",65690.6167808894,NA,NA,"July2022"
2379,"Other",68955.9037512814,NA,0,"July2022"
2380,"Other",51622.3745407016,NA,NA,"July2022"
2381,"Other",69690.4603290825,NA,0,"July2022"
2382,"Other",84817.1756694874,NA,NA,"July2022"
2383,"Other",47236.0435689492,NA,0,"July2022"
2384,"Other",66288.9123764638,NA,NA,"July2022"
2385,"Other",43788.9706378664,NA,NA,"July2022"
2386,"Other",59170.1531715074,NA,0,"July2022"
2387,"Other",58139.9053887624,NA,NA,"July2022"
2388,"Other",66193.8736439434,NA,0,"July2022"
2389,"Other",75185.9734740285,NA,0,"July2022"
2390,"Other",86176.347313332,NA,0,"July2022"
2391,"Other",60606.8106552902,NA,NA,"July2022"
2392,"Other",48244.6860462972,NA,0,"July2022"
2393,"Other",48862.6001068685,NA,0,"July2022"
2394,"Other",67627.0281844892,NA,NA,"July2022"
2395,"Other",72387.8843743336,NA,0,"July2022"
2396,"Other",57999.4336650052,NA,0,"July2022"
2397,"Other",76490.1253066305,NA,0,"July2022"
2398,"Other",80561.5515477147,NA,NA,"July2022"
2399,"Other",88691.7957403721,NA,0,"July2022"
2400,"Other",64778.2938620461,NA,NA,"July2022"
2401,"Other",58681.7884000772,NA,0,"July2022"
2402,"Other",39375.1846829767,NA,0,"July2022"
2403,"Other",52516.6091358337,NA,NA,"July2022"
2404,"Other",92519.4563554611,NA,0,"July2022"
2405,"Other",32486.9503689889,NA,0,"July2022"
2406,"Other",66861.8833577483,NA,NA,"July2022"
2407,"Other",77285.2739906235,NA,0,"July2022"
2408,"Other",46994.3059289256,NA,0,"July2022"
2409,"Other",49902.455637196,NA,NA,"July2022"
2410,"Other",82525.9509595104,NA,NA,"July2022"
2411,"Other",70659.829243176,NA,NA,"July2022"
2412,"Other",84062.1407191117,NA,0,"July2022"
2413,"Other",49467.8125025052,NA,0,"July2022"
2414,"Other",63038.4246673623,NA,0,"July2022"
2415,"Other",62211.9239863493,NA,0,"July2022"
2416,"Other",61853.741759229,NA,0,"July2022"
2417,"Other",64192.7128966289,NA,NA,"July2022"
2418,"Other",84580.1978860582,NA,0,"July2022"
2419,"Other",75397.7638817383,NA,0,"July2022"
2420,"Other",60807.7265022131,NA,NA,"July2022"
2421,"Other",50773.763296077,NA,NA,"July2022"
2422,"Other",64816.9330641916,NA,NA,"July2022"
2423,"Other",66806.4278617898,NA,0,"July2022"
2424,"Other",66423.0692741153,NA,NA,"July2022"
2425,"Other",44710.9144292492,NA,0,"July2022"
2426,"Other",49571.2916525438,NA,NA,"July2022"
2427,"Other",90594.282528335,NA,0,"July2022"
2428,"Other",49123.3513342587,NA,NA,"July2022"
2429,"Other",74649.1772092041,NA,NA,"July2022"
2430,"Other",51655.5118050009,NA,NA,"July2022"
2431,"Other",59302.3964736139,NA,NA,"July2022"
2432,"Other",39418.6620416861,NA,0,"July2022"
2433,"Other",30179.8432565988,NA,NA,"July2022"
2434,"Other",67506.7819926612,NA,NA,"July2022"
2435,"Other",73940.1510451826,NA,NA,"July2022"
2436,"Other",75602.9509178607,NA,0,"July2022"
2437,"Other",48390.6663826779,NA,NA,"July2022"
2438,"Other",45416.6078299336,NA,NA,"July2022"
2439,"Other",70054.1424523014,NA,NA,"July2022"
2440,"Other",72171.3078285066,NA,NA,"July2022"
2441,"Other",57009.9471228823,NA,NA,"July2022"
2442,"Other",75626.2624964794,NA,NA,"July2022"
2443,"Other",61254.2828329433,NA,NA,"July2022"
2444,"Other",56323.8958777259,NA,NA,"July2022"
2445,"Other",54899.9498170833,NA,0,"July2022"
2446,"Other",67663.217962771,NA,0,"July2022"
2447,"Other",60331.1973195627,NA,NA,"July2022"
2448,"Other",102530.046900844,NA,NA,"July2022"
2449,"Other",54704.2292058048,NA,0,"July2022"
2450,"Other",47961.8264501403,NA,0,"July2022"
2451,"Other",51235.1586236684,NA,0,"July2022"
2452,"Other",83938.8739467688,NA,NA,"July2022"
2453,"Other",63160.0713711526,NA,0,"July2022"
2454,"Other",74169.8713632355,NA,NA,"July2022"
2455,"Other",80639.6709073086,NA,0,"July2022"
2456,"Other",43096.0836219966,NA,0,"July2022"
2457,"Other",49128.056072359,NA,NA,"July2022"
2458,"Other",55015.3334669424,NA,NA,"July2022"
2459,"Other",55009.5649482045,NA,NA,"July2022"
2460,"Other",73278.0933600405,NA,NA,"July2022"
2461,"Other",55721.8346630107,NA,NA,"July2022"
2462,"Other",71165.8815502082,NA,NA,"July2022"
2463,"Other",44223.9648829817,NA,NA,"July2022"
2464,"Other",71045.7166333776,NA,0,"July2022"
2465,"Other",66021.0312087214,NA,0,"July2022"
2466,"Other",47124.2403172422,NA,0,"July2022"
2467,"Other",69087.0271532111,NA,0,"July2022"
2468,"Other",47717.7368818866,NA,NA,"July2022"
2469,"Other",72071.6599007745,NA,NA,"July2022"
2470,"Other",87488.7518014777,NA,NA,"July2022"
2471,"Other",91430.8772397852,NA,0,"July2022"
2472,"Other",59238.3800777526,NA,NA,"July2022"
2473,"Other",77508.6926080186,NA,NA,"July2022"
2474,"Other",60337.5690863087,NA,NA,"July2022"
2475,"Other",80592.9685706803,NA,NA,"July2022"
2476,"Other",74529.2233963195,NA,0,"July2022"
2477,"Other",46772.2507011735,NA,NA,"July2022"
2478,"Other",46979.8493516541,NA,0,"July2022"
2479,"Other",52879.4413514777,NA,0,"July2022"
2480,"Other",36028.0853048056,NA,0,"July2022"
2481,"Other",58989.6692659069,NA,NA,"July2022"
2482,"Other",72189.4684624297,NA,0,"July2022"
2483,"Other",28520.6950952288,NA,0,"July2022"
2484,"Other",50378.9903707168,NA,NA,"July2022"
2485,"Other",54677.93270628,NA,NA,"July2022"
2486,"Other",47005.4068491746,NA,0,"July2022"
2487,"Other",77918.5761475742,NA,0,"July2022"
2488,"Other",66104.7177094661,NA,0,"July2022"
2489,"Other",46092.642833422,NA,0,"July2022"
2490,"Other",86416.7995502627,NA,NA,"July2022"
2491,"Other",78096.6113666804,NA,0,"July2022"
2492,"Other",77515.4781021045,NA,1,"July2022"
2493,"Other",62284.442860141,NA,NA,"July2022"
2494,"Other",65648.5203578718,NA,NA,"July2022"
2495,"Other",61323.0304644581,NA,NA,"July2022"
2496,"Other",49641.7290309395,NA,0,"July2022"
2497,"Other",74885.5157082924,NA,0,"July2022"
2498,"Other",57542.4590985278,NA,0,"July2022"
2499,"Other",84209.5566418237,NA,0,"July2022"
2500,"Other",41326.8396134671,NA,NA,"July2022"
2501,"Other",42725.1114416688,NA,NA,"July2022"
2502,"Other",82981.7663051535,NA,0,"July2022"
2503,"Other",65357.986954514,NA,NA,"July2022"
2504,"Other",51165.3765235997,NA,NA,"July2022"
2505,"Other",77971.569444918,NA,NA,"July2022"
2506,"Other",65191.4884548054,NA,NA,"July2022"
2507,"Other",62404.6671282346,NA,0,"July2022"
2508,"Other",45734.1186316689,NA,0,"July2022"
2509,"Other",83594.9901883131,NA,0,"July2022"
2510,"Other",79806.7576936636,NA,NA,"July2022"
2511,"Other",54177.5772325577,NA,0,"July2022"
2512,"Other",67505.3125243306,NA,NA,"July2022"
2513,"Other",53104.9368145032,NA,0,"July2022"
2514,"Other",73689.5277544053,NA,NA,"July2022"
2515,"Other",55506.1967539285,NA,NA,"July2022"
2516,"Other",57891.076625534,NA,NA,"July2022"
2517,"Other",49308.1946315185,NA,0,"July2022"
2518,"Other",67473.0659573846,NA,NA,"July2022"
2519,"Other",78507.4250858035,NA,NA,"July2022"
2520,"Other",49469.2633985541,NA,NA,"July2022"
2521,"Other",58577.5882595507,NA,NA,"July2022"
2522,"Other",57646.5219438519,NA,0,"July2022"
2523,"Other",72213.2048310347,NA,0,"July2022"
2524,"Other",41839.4358285819,NA,0,"July2022"
2525,"Other",46765.5715294058,NA,0,"July2022"
2526,"Other",53150.3240461625,NA,NA,"July2022"
2527,"Other",80906.2657322181,NA,0,"July2022"
2528,"Other",54786.0503370407,NA,NA,"July2022"
2529,"Other",60204.3179351911,NA,NA,"July2022"
2530,"Other",72934.9336122619,NA,NA,"July2022"
2531,"Other",63558.5051046609,NA,0,"July2022"
2532,"Other",64735.127897638,NA,0,"July2022"
2533,"Other",79936.3293775423,NA,0,"July2022"
2534,"Other",61266.3122270029,NA,NA,"July2022"
2535,"Other",68062.7545776665,NA,NA,"July2022"
2536,"Other",53154.0053159142,NA,0,"July2022"
2537,"Other",52538.4578166271,NA,NA,"July2022"
2538,"Other",62851.1240391978,NA,NA,"July2022"
2539,"Other",75907.8142812346,NA,NA,"July2022"
2540,"Other",65008.9294003333,NA,0,"July2022"
2541,"Other",69494.7993580728,NA,0,"July2022"
2542,"Other",73361.6059193429,NA,0,"July2022"
2543,"Other",67941.1514081037,NA,NA,"July2022"
2544,"Other",45972.2259984859,NA,0,"July2022"
2545,"Other",57695.0142001527,NA,0,"July2022"
2546,"Other",70480.0412809634,NA,0,"July2022"
2547,"Other",74471.7855172705,NA,0,"July2022"
2548,"Other",45030.7903305579,NA,NA,"July2022"
2549,"Other",54843.6372201073,NA,NA,"July2022"
2550,"Other",53828.4198931954,NA,0,"July2022"
2551,"Other",79133.9025633617,NA,0,"July2022"
2552,"Other",57221.7811895394,NA,NA,"July2022"
2553,"Other",70718.1390119771,NA,NA,"July2022"
2554,"Other",34676.8423691901,NA,1,"July2022"
2555,"Other",50896.6710153632,NA,0,"July2022"
2556,"Other",63761.6184991532,NA,0,"July2022"
2557,"Other",80552.4197965591,NA,NA,"July2022"
2558,"Other",102573.761582309,NA,1,"July2022"
2559,"Other",52025.0272859788,NA,NA,"July2022"
2560,"Other",50171.169082539,NA,NA,"July2022"
2561,"Other",69240.539214583,NA,NA,"July2022"
2562,"Other",74872.4158384999,NA,1,"July2022"
2563,"Other",46179.1775837517,NA,NA,"July2022"
2564,"Other",52482.7770597273,NA,0,"July2022"
2565,"Other",76363.5152219623,NA,0,"July2022"
2566,"Other",92533.5320916,NA,0,"July2022"
2567,"Other",90721.9941613904,NA,0,"July2022"
2568,"Other",44789.3046569234,NA,0,"July2022"
2569,"Other",62760.1194031064,NA,0,"July2022"
2570,"Other",48363.0885405108,NA,NA,"July2022"
2571,"Other",69405.4393637992,NA,0,"July2022"
2572,"Other",49688.5012701345,NA,NA,"July2022"
2573,"Other",59913.8975064715,NA,0,"July2022"
2574,"Other",62759.3474865294,NA,0,"July2022"
2575,"Other",67126.16012755,NA,0,"July2022"
2576,"Other",53320.5450048195,NA,0,"July2022"
2577,"Other",59916.7714345398,NA,0,"July2022"
2578,"Other",60312.2340821292,NA,0,"July2022"
2579,"Other",74995.7722045726,NA,0,"July2022"
2580,"Other",65259.799583651,NA,0,"July2022"
2581,"Other",84617.0365180622,NA,1,"July2022"
2582,"Other",49115.5882151983,NA,NA,"July2022"
2583,"Other",69452.0527247777,NA,NA,"July2022"
2584,"Other",41930.4664778555,NA,0,"July2022"
2585,"Other",80139.8750974688,NA,NA,"July2022"
2586,"Other",51713.3245611962,NA,NA,"July2022"
2587,"Other",44667.4293254727,NA,NA,"July2022"
2588,"Other",37303.525869458,NA,0,"July2022"
2589,"Other",76939.5562821841,NA,NA,"July2022"
2590,"Other",66352.4535429596,NA,0,"July2022"
2591,"Other",64557.8322705149,NA,NA,"July2022"
2592,"Other",61126.0419384871,NA,0,"July2022"
2593,"Other",60599.613908477,NA,0,"July2022"
2594,"Other",84302.1970963303,NA,0,"July2022"
2595,"Other",65670.0440505686,NA,0,"July2022"
2596,"Other",53942.7670318943,NA,NA,"July2022"
2597,"Other",79353.1282500051,NA,0,"July2022"
2598,"Other",59493.8430779107,NA,0,"July2022"
2599,"Other",67989.9959374405,NA,NA,"July2022"
2600,"Other",85979.6917283849,NA,NA,"July2022"
2601,"Other",61481.929793446,NA,NA,"July2022"
2602,"Other",72734.1895755872,NA,NA,"July2022"
2603,"Other",56048.8951494231,NA,NA,"July2022"
2604,"Other",72243.6752408159,NA,1,"July2022"
2605,"Other",67658.8145177516,NA,0,"July2022"
2606,"Other",80424.788313549,NA,NA,"July2022"
2607,"Other",43340.8301211779,NA,0,"July2022"
2608,"Other",59347.5412085209,NA,NA,"July2022"
2609,"Other",48095.4690702311,NA,1,"July2022"
2610,"Other",76274.4265732404,NA,0,"July2022"
2611,"Other",80925.8940105125,NA,NA,"July2022"
2612,"Other",69598.4572607168,NA,0,"July2022"
2613,"Other",45900.6794515378,NA,NA,"July2022"
2614,"Other",71742.5026410158,NA,NA,"July2022"
2615,"Other",39418.8373087902,NA,0,"July2022"
2616,"Other",56853.8188526088,NA,NA,"July2022"
2617,"Other",71545.9973187216,NA,0,"July2022"
2618,"Other",50499.8935568724,NA,0,"July2022"
2619,"Other",63507.0544037708,NA,0,"July2022"
2620,"Other",65271.848845165,NA,0,"July2022"
2621,"Other",64161.1697312399,NA,0,"July2022"
2622,"Other",55144.6213085565,NA,NA,"July2022"
2623,"Other",64162.0497489757,NA,0,"July2022"
2624,"Other",69136.4115102454,NA,NA,"July2022"
2625,"Other",84936.2267136839,NA,0,"July2022"
2626,"Other",36293.3513803471,NA,NA,"July2022"
2627,"Other",65249.9680316988,NA,NA,"July2022"
2628,"Other",72880.4875570857,NA,NA,"July2022"
2629,"Other",55101.1821490881,NA,NA,"July2022"
2630,"Other",59503.7288069037,NA,0,"July2022"
2631,"Other",60344.5198711076,NA,0,"July2022"
2632,"Other",70768.3387673923,NA,0,"July2022"
2633,"Other",50714.8567584739,NA,NA,"July2022"
2634,"Other",79435.574292185,NA,NA,"July2022"
2635,"Other",68377.413626682,NA,0,"July2022"
2636,"Other",78953.5389465222,NA,0,"July2022"
2637,"Other",71747.8061679145,NA,0,"July2022"
2638,"Other",58349.2887112787,NA,NA,"July2022"
2639,"Other",55712.8053911063,NA,NA,"July2022"
2640,"Other",53382.1348039006,NA,NA,"July2022"
2641,"Other",74164.7229524323,NA,0,"July2022"
2642,"Other",73659.3469827383,NA,0,"July2022"
2643,"Other",73269.0594195399,NA,NA,"July2022"
2644,"Other",72575.5162710316,NA,NA,"July2022"
2645,"Other",56698.47668727,NA,NA,"July2022"
2646,"Other",58640.3063808929,NA,NA,"July2022"
2647,"Other",62316.4454156875,NA,0,"July2022"
2648,"Other",64231.8900793578,NA,NA,"July2022"
2649,"Other",76742.2369101479,NA,NA,"July2022"
2650,"Other",49566.4352062647,NA,NA,"July2022"
2651,"Other",76994.7745073254,NA,0,"July2022"
2652,"Other",59459.6262868375,NA,NA,"July2022"
2653,"Other",35618.3272971869,NA,NA,"July2022"
2654,"Other",56064.0512536892,NA,NA,"July2022"
2655,"Other",73223.0421347836,NA,0,"July2022"
2656,"Other",97878.195336999,NA,0,"July2022"
2657,"Other",77045.795323931,NA,0,"July2022"
2658,"Other",68421.7813198841,NA,0,"July2022"
2659,"Other",44880.2419276434,NA,NA,"July2022"
2660,"Other",67865.5487810723,NA,0,"July2022"
2661,"Other",80214.9421008367,NA,NA,"July2022"
2662,"Other",57732.9436402009,NA,0,"July2022"
2663,"Other",74171.1001698726,NA,0,"July2022"
2664,"Other",72636.7014768283,NA,NA,"July2022"
2665,"Other",55328.456146111,NA,0,"July2022"
2666,"Other",88908.1500015466,NA,0,"July2022"
2667,"Other",61021.80952893,NA,NA,"July2022"
2668,"Other",74335.0332648217,NA,NA,"July2022"
2669,"Other",59901.8984445293,NA,0,"July2022"
2670,"Other",56021.1239985306,NA,0,"July2022"
2671,"Other",85809.7945174016,NA,0,"July2022"
2672,"Other",65192.6302069583,NA,NA,"July2022"
2673,"Other",77127.1561467068,NA,0,"July2022"
2674,"Other",77671.6697447672,NA,0,"July2022"
2675,"Other",69544.3301907906,NA,0,"July2022"
2676,"Other",67076.3587610719,NA,NA,"July2022"
2677,"Other",68007.3691895662,NA,0,"July2022"
2678,"Other",62047.9020621236,NA,NA,"July2022"
2679,"Other",59514.3169715989,NA,1,"July2022"
2680,"Other",52450.7381960416,NA,0,"July2022"
2681,"Other",36985.7399691119,NA,0,"July2022"
2682,"Other",66448.9971926535,NA,NA,"July2022"
2683,"Other",65928.5545585878,NA,0,"July2022"
2684,"Other",72862.7459151293,NA,0,"July2022"
2685,"Other",70978.1795594602,NA,0,"July2022"
2686,"Other",69950.0347550962,NA,NA,"July2022"
2687,"Other",63608.2335815018,NA,NA,"July2022"
2688,"Other",71293.0093625733,NA,NA,"July2022"
2689,"Other",34682.9826434856,NA,NA,"July2022"
2690,"Other",54571.4292632963,NA,0,"July2022"
2691,"Other",58257.3259776187,NA,0,"July2022"
2692,"Other",51690.7471437713,NA,NA,"July2022"
2693,"Other",54880.9982344171,NA,NA,"July2022"
2694,"Other",81911.1511906406,NA,NA,"July2022"
2695,"Other",47202.1781587583,NA,NA,"July2022"
2696,"Other",69587.5266138098,NA,NA,"July2022"
2697,"Other",50757.0061603528,NA,NA,"July2022"
2698,"Other",72191.0330282509,NA,0,"July2022"
2699,"Other",80160.6574533341,NA,NA,"July2022"
2700,"Other",56243.4973230456,NA,NA,"July2022"
2701,"Other",78208.4334278504,NA,NA,"July2022"
2702,"Other",80670.1879082469,NA,NA,"July2022"
2703,"Other",95757.105496454,NA,1,"July2022"
2704,"Other",66809.4087112492,NA,NA,"July2022"
2705,"Other",104283.940838517,NA,0,"July2022"
2706,"Other",58846.044358025,NA,NA,"July2022"
2707,"Other",65077.1540677309,NA,NA,"July2022"
2708,"Other",52517.8339239655,NA,NA,"July2022"
2709,"Other",92353.5817541324,NA,NA,"July2022"
2710,"Other",68392.2406169162,NA,0,"July2022"
2711,"Other",79412.5585729066,NA,NA,"July2022"
2712,"Other",64459.6658853948,NA,0,"July2022"
2713,"Other",46619.7155339254,NA,NA,"July2022"
2714,"Other",46908.3749127051,NA,0,"July2022"
2715,"Other",63473.4643754381,NA,0,"July2022"
2716,"Other",62489.7455844539,NA,1,"July2022"
2717,"Other",45768.6826133518,NA,NA,"July2022"
2718,"Other",58166.1033361432,NA,NA,"July2022"
2719,"Other",67748.5441630646,NA,NA,"July2022"
2720,"Other",54197.0882251559,NA,0,"July2022"
2721,"Other",77675.0168068121,NA,0,"July2022"
2722,"Other",73475.2465084749,NA,0,"July2022"
2723,"Other",66046.808419256,NA,0,"July2022"
2724,"Other",76322.6515795136,NA,0,"July2022"
2725,"Other",56526.8073166495,NA,NA,"July2022"
2726,"Other",81366.8373713593,NA,0,"July2022"
2727,"Other",93483.4173970158,NA,NA,"July2022"
2728,"Other",57431.6894703821,NA,0,"July2022"
2729,"Other",93960.7331407126,NA,NA,"July2022"
2730,"Other",67475.3813248365,NA,NA,"July2022"
2731,"Other",69986.8405229522,NA,0,"July2022"
2732,"Other",64079.6268570555,NA,0,"July2022"
2733,"Other",64583.5267312399,NA,NA,"July2022"
2734,"Other",51939.5025187357,NA,0,"July2022"
2735,"Other",73806.6140299785,NA,0,"July2022"
2736,"Other",44733.5487352715,NA,NA,"July2022"
2737,"Other",69618.4356167691,NA,NA,"July2022"
2738,"Other",54497.7890697075,NA,NA,"July2022"
2739,"Other",54355.4088569628,NA,0,"July2022"
2740,"Other",82681.3307134091,NA,NA,"July2022"
2741,"Other",68869.2211390381,NA,NA,"July2022"
2742,"Other",43978.1068770651,NA,0,"July2022"
2743,"Other",75210.3682285643,NA,NA,"July2022"
2744,"Other",58786.9989353998,NA,0,"July2022"
2745,"Other",52943.2031128465,NA,0,"July2022"
2746,"Other",53582.4237670102,NA,0,"July2022"
2747,"Other",64362.3862154196,NA,0,"July2022"
2748,"Other",55758.6222850221,NA,0,"July2022"
2749,"Other",56759.9025177709,NA,NA,"July2022"
2750,"Other",60161.2080880951,NA,0,"July2022"
2751,"Other",66812.9413814882,NA,0,"July2022"
2752,"Other",72955.5620912182,NA,0,"July2022"
2753,"Other",21649.0776643212,NA,0,"July2022"
2754,"Other",42268.4342890891,NA,0,"July2022"
2755,"Other",61530.761198738,NA,0,"July2022"
2756,"Other",53255.3431747127,NA,NA,"July2022"
2757,"Other",68598.5329631539,NA,0,"July2022"
2758,"Other",58143.1470979379,NA,NA,"July2022"
2759,"Other",58950.5965825893,NA,NA,"July2022"
2760,"Other",57217.7380494639,NA,0,"July2022"
2761,"Other",75960.1959011548,NA,NA,"July2022"
2762,"Other",63018.4687133514,NA,0,"July2022"
2763,"Other",72556.3748428733,NA,0,"July2022"
2764,"Other",72513.5838037397,NA,NA,"July2022"
2765,"Other",68925.8958629207,NA,0,"July2022"
2766,"Other",66064.1107904544,NA,0,"July2022"
2767,"Other",38083.2947309943,NA,NA,"July2022"
2768,"Other",65016.2925342765,NA,0,"July2022"
2769,"Other",61237.8197499802,NA,1,"July2022"
2770,"Other",62927.3894247026,NA,0,"July2022"
2771,"Other",59791.120901579,NA,NA,"July2022"
2772,"Other",73957.2372208284,NA,0,"July2022"
2773,"Other",72382.7471299829,NA,NA,"July2022"
2774,"Other",62774.5927853728,NA,NA,"July2022"
2775,"Other",58038.4261849332,NA,0,"July2022"
2776,"Other",58236.603163707,NA,0,"July2022"
2777,"Other",52153.7734570716,NA,NA,"July2022"
2778,"Other",34845.9818720828,NA,0,"July2022"
2779,"Other",58554.6922593568,NA,0,"July2022"
2780,"Other",54912.4190355984,NA,NA,"July2022"
2781,"Other",68752.2284011484,NA,0,"July2022"
2782,"Other",65299.7244781542,NA,0,"July2022"
2783,"Other",83599.1841302398,NA,NA,"July2022"
2784,"Other",52962.2591740897,NA,NA,"July2022"
2785,"Other",74531.0580097209,NA,0,"July2022"
2786,"Other",62007.5367826196,NA,0,"July2022"
2787,"Other",57202.6655351672,NA,NA,"July2022"
2788,"Other",79094.6652480937,NA,0,"July2022"
2789,"Other",57575.8626193953,NA,0,"July2022"
2790,"Other",84998.8359693834,NA,NA,"July2022"
2791,"Other",53497.1406226595,NA,0,"July2022"
2792,"Other",73242.5746227735,NA,NA,"July2022"
2793,"Other",35905.161233397,NA,NA,"July2022"
2794,"Other",45370.5673438963,NA,0,"July2022"
2795,"Other",53168.4706266035,NA,0,"July2022"
2796,"Other",40113.553061452,NA,NA,"July2022"
2797,"Other",95159.8288343929,NA,1,"July2022"
2798,"Other",61154.7270220682,NA,0,"July2022"
2799,"Other",42057.5855417155,NA,0,"July2022"
2800,"Other",37196.1131066137,NA,NA,"July2022"
2801,"Other",63547.1436147854,NA,0,"July2022"
2802,"Other",71042.2456450652,NA,0,"July2022"
2803,"Other",61208.3183589058,NA,0,"July2022"
2804,"Other",59374.378967665,NA,0,"July2022"
2805,"Other",92983.1241290091,NA,0,"July2022"
2806,"Other",57499.7306903156,NA,0,"July2022"
2807,"Other",54068.053238074,NA,0,"July2022"
2808,"Other",70154.2978560726,NA,NA,"July2022"
2809,"Other",67278.4727230425,NA,NA,"July2022"
2810,"Other",70194.0292117397,NA,0,"July2022"
2811,"Other",56646.7400421749,NA,0,"July2022"
2812,"Other",68787.8595708326,NA,0,"July2022"
2813,"Other",52111.0621999094,NA,0,"July2022"
2814,"Other",57979.304587368,NA,0,"July2022"
2815,"Other",65510.5188871436,NA,NA,"July2022"
2816,"Other",69664.2530649061,NA,0,"July2022"
2817,"Other",82382.3979386203,NA,0,"July2022"
2818,"Other",90584.4381994939,NA,0,"July2022"
2819,"Other",55028.9159376055,NA,NA,"July2022"
2820,"Other",53670.2682084069,NA,0,"July2022"
2821,"Other",48946.2689927895,NA,NA,"July2022"
2822,"Other",64764.580231698,NA,0,"July2022"
2823,"Other",53421.8389658085,NA,1,"July2022"
2824,"Other",70869.5495364593,NA,0,"July2022"
2825,"Other",55447.6407728406,NA,0,"July2022"
2826,"Other",55571.7036899072,NA,NA,"July2022"
2827,"Other",59376.5908185786,NA,NA,"July2022"
2828,"Other",61171.0384480873,NA,NA,"July2022"
2829,"Other",86789.0011783493,NA,NA,"July2022"
2830,"Other",78222.4975910279,NA,NA,"July2022"
2831,"Other",74761.6806667341,NA,0,"July2022"
2832,"Other",65808.1909329418,NA,0,"July2022"
2833,"Other",60865.6032078644,NA,NA,"July2022"
2834,"Other",68817.1851692615,NA,0,"July2022"
2835,"Other",81956.1463833134,NA,0,"July2022"
2836,"Other",59890.2527781177,NA,0,"July2022"
2837,"Other",74118.8020384164,NA,NA,"July2022"
2838,"Other",63878.2813659194,NA,0,"July2022"
2839,"Other",71337.9578302359,NA,0,"July2022"
2840,"Other",66958.3252301431,NA,NA,"July2022"
2841,"Other",54899.8609519289,NA,NA,"July2022"
2842,"Other",69355.2770544987,NA,0,"July2022"
2843,"Other",35921.3433873418,NA,0,"July2022"
2844,"Other",67574.0918083541,NA,NA,"July2022"
2845,"Other",65085.0235418223,NA,0,"July2022"
2846,"Other",66366.1225030608,NA,NA,"July2022"
2847,"Other",58827.8570044258,NA,0,"July2022"
2848,"Other",75238.311376434,NA,0,"July2022"
2849,"Other",51163.9771060035,NA,NA,"July2022"
2850,"Other",68975.1036164075,NA,0,"July2022"
2851,"Other",53892.17016792,NA,NA,"July2022"
2852,"Other",55470.935426273,NA,NA,"July2022"
2853,"Other",80445.374266297,NA,NA,"July2022"
2854,"Other",64033.7574403978,NA,NA,"July2022"
2855,"Other",70062.5119453269,NA,0,"July2022"
2856,"Other",56534.1214976227,NA,NA,"July2022"
2857,"Other",65368.5429317117,NA,NA,"July2022"
2858,"Other",57589.146445778,NA,0,"July2022"
2859,"Other",89932.6444196744,NA,NA,"July2022"
2860,"Other",67779.823769872,NA,NA,"July2022"
2861,"Other",53560.0661784231,NA,0,"July2022"
2862,"Other",57626.2128719887,NA,1,"July2022"
2863,"Other",49259.4966050182,NA,NA,"July2022"
2864,"Other",46544.4960913578,NA,NA,"July2022"
2865,"Other",40974.6569946608,NA,0,"July2022"
2866,"Other",41012.4675014424,NA,0,"July2022"
2867,"Other",58116.60813613,NA,0,"July2022"
2868,"Other",40887.667819616,NA,NA,"July2022"
2869,"Other",51876.1288960209,NA,0,"July2022"
2870,"Other",45586.2849215172,NA,0,"July2022"
2871,"Other",92420.3242035657,NA,NA,"July2022"
2872,"Other",67391.2240326974,NA,NA,"July2022"
2873,"Other",79628.3279209537,NA,0,"July2022"
2874,"Other",83201.0852996673,NA,NA,"July2022"
2875,"Other",95961.914182008,NA,0,"July2022"
2876,"Other",55348.3948456787,NA,0,"July2022"
2877,"Other",49229.1166242176,NA,NA,"July2022"
2878,"Other",61349.3690663674,NA,0,"July2022"
2879,"Other",50185.5873106837,NA,NA,"July2022"
2880,"Other",44323.9404530097,NA,0,"July2022"
2881,"Other",55354.6990133534,NA,0,"July2022"
2882,"Other",52435.1472045145,NA,0,"July2022"
2883,"Other",46816.1146993717,NA,NA,"July2022"
2884,"Other",58423.4084159676,NA,0,"July2022"
2885,"Other",83713.8152201199,NA,0,"July2022"
2886,"Other",37361.6083273094,NA,0,"July2022"
2887,"Other",28442.3051683956,NA,NA,"July2022"
2888,"Other",50665.8126994126,NA,0,"July2022"
2889,"Other",58809.6555569678,NA,NA,"July2022"
2890,"Other",57860.0002718106,NA,0,"July2022"
2891,"Other",53744.5606643404,NA,0,"July2022"
2892,"Other",43007.3022849103,NA,0,"July2022"
2893,"Other",60906.6372732869,NA,NA,"July2022"
2894,"Other",71213.2968717766,NA,NA,"July2022"
2895,"Other",41335.6710015506,NA,0,"July2022"
2896,"Other",93667.8087884039,NA,0,"July2022"
2897,"Other",28679.2497485836,NA,NA,"July2022"
2898,"Other",75968.1303783497,NA,0,"July2022"
2899,"Other",85565.6749956009,NA,0,"July2022"
2900,"Other",64526.9198170869,NA,NA,"July2022"
2901,"Other",65091.1324610479,NA,0,"July2022"
2902,"Other",67991.0403934587,NA,0,"July2022"
2903,"Other",45104.2022775466,NA,0,"July2022"
2904,"Other",80654.2564770964,NA,0,"July2022"
