id,hh_income,female,ranking,earnings,school,college
74,81178.66315,1,0.627240143,63276.00363,17,1
75,86630.72743,1,0.659498208,46316.03553,17,1
76,92705.37168,0,0.738351254,34294.77729,17,1
77,81632.39458,1,0.032258065,79862.21129,17,1
78,88105.40706,1,0.035842294,70717.90268,17,1
79,87967.80062,0,0.641577061,36075.54699,17,1
80,80116.98622,1,0.827956989,24907.40386,17,1
81,90808.47096,1,0.602150538,38905.2437,17,1
82,94870.3794,1,0.58781362,41219.51458,17,0
83,91070.23723,1,0.663082437,34555.14749,17,1
84,81541.87636,1,0.082437276,72148.47229,17,0
85,79435.38885,1,0.810035842,44606.67336,17,1
86,61396.42349,1,0.021505376,65043.46241,17,1
87,85136.25538,1,0.168458781,47072.21381,17,0
88,90072.05151,1,0.318996416,75519.65178,17,0
89,76220.91379,0,0.415770609,35313.3523,17,1
90,76634.98625,0,0.093189964,78117.56478,17,0
91,108896.3985,1,0.924731183,17774.46735,17,0
92,88398.79213,0,0.537634409,38580.90196,17,0
93,81449.09343,1,0.422939068,51809.8448,17,0
94,81880.88283,1,0.430107527,43023.47132,17,1
95,87939.63414,1,0.82078853,41152.9448,17,0
96,87288.83237,0,0.437275986,41472.40032,17,0
97,86154.63459,0,0.394265233,57392.42876,17,1
98,88761.32136,1,0.089605735,82182.94301,17,1
99,80785.74924,0,0.096774194,65929.87486,17,1
100,93901.9868,0,0.860215054,39212.87,17,0
101,83976.17522,1,0.598566308,36671.64273,17,1
102,74832.31153,0,0.139784946,58908.42508,17,0
103,97306.30782,1,0.340501792,53788.1253,17,1
104,99712.98746,0,0.534050179,40567.47736,17,0
105,84648.9228,0,0.874551971,30625.1777,17,1
106,83536.08392,1,0.225806452,41637.35119,17,1
107,101725.865,1,0.53046595,56571.8081,17,1
108,87639.40971,1,0.136200717,59998.67343,17,1
109,94703.01942,1,0.301075269,75840.89947,17,1
110,79148.67541,1,0.609318996,35346.61823,17,1
111,102225.8139,1,0.387096774,49718.0983,17,1
112,85843.42049,1,0.870967742,38161.34907,17,1
113,92421.51318,1,0.068100358,77723.72649,17,1
114,68389.50321,1,0.523297491,46717.15643,17,0
115,77895.82184,0,0.204301075,47850.66462,17,1
116,84523.18836,0,0.605734767,45687.59109,17,0
117,76151.07252,0,0.906810036,36403.57304,17,0
118,89258.22513,0,0.483870968,53687.88862,17,0
119,95624.31038,0,0.476702509,31635.04559,17,0
120,92674.8891,0,0.964157706,39694.36001,17,1
121,91633.84617,1,0.745519713,31287.7795,17,1
122,94605.90986,1,0.623655914,40186.72192,17,0
123,93673.18668,1,0.544802867,36023.67548,17,1
124,88003.52527,1,0.903225806,34487.62316,17,1
125,90113.64124,1,0.774193548,35469.69125,17,0
126,77334.9806,1,0.770609319,39396.86933,17,1
127,79929.01524,0,0.480286738,58413.61383,17,0
128,88687.22216,0,0.078853047,76058.96481,17,1
129,90676.53553,0,0.910394265,25079.23993,17,1
130,108068.8146,0,0.35483871,58414.73866,17,0
131,102500.1651,1,0.028673835,69600.6973,17,1
132,94884.28252,0,0.802867384,27468.65928,17,1
133,89758.65577,1,0.76702509,33422.27217,17,0
134,74596.13802,0,0.379928315,42473.23972,17,1
135,82469.42044,1,0.347670251,59627.07996,17,0
136,92436.85595,1,0.258064516,56631.50693,17,1
137,74998.23223,0,0.935483871,32313.42281,17,1
138,89892.2835,1,0.362007168,52975.85555,17,0
139,80201.14972,0,0.247311828,52655.50751,17,1
140,86667.97979,1,0.695340502,56359.60544,17,1
141,94675.73581,0,0.985663082,29068.36666,17,1
142,91743.40632,1,0.451612903,50251.24792,17,0
143,65393.36963,0,0.146953405,42504.55447,17,0
144,92185.93377,0,0.888888889,51511.71827,17,0
145,94933.53168,0,0.129032258,41977.13053,17,1
146,97439.25078,0,0.960573477,37864.59103,17,0
147,86710.00127,0,0.885304659,28252.23092,17,0
148,90645.28693,1,0.075268817,88084.02468,17,1
149,79556.22247,0,0.017921147,80344.68607,17,1
150,91907.4507,1,0.17562724,61281.0294,17,1
151,79700.76028,1,0.279569892,54867.51329,17,1
152,95083.47636,1,0.23655914,57696.07063,17,1
153,92957.29126,1,0.756272401,54060.9197,17,0
154,96835.34168,0,0.931899642,31422.08202,17,0
155,91234.48104,0,0.358422939,56316.21585,17,1
156,75313.86107,0,0.046594982,77306.94091,17,0
157,95796.9474,0,0.946236559,21592.93589,17,0
158,68588.39466,0,0.727598566,27146.65049,17,1
159,88349.76068,0,0.566308244,36910.83927,17,1
160,90009.46201,1,0.039426523,78197.51993,17,0
161,96456.82359,0,0.731182796,40824.8113,17,0
162,95578.37823,1,0.132616487,60365.2233,17,0
163,97310.71725,0,0.086021505,83173.08637,17,1
164,77804.6495,0,0.114695341,61735.5189,17,0
165,79421.58494,1,0.182795699,69464.44348,17,1
166,91753.73814,1,0.23297491,76060.92913,17,0
167,71514.70051,0,0.444444444,39479.41088,17,0
168,76524.53507,1,0.405017921,51570.80021,17,1
169,104588.849,1,0.003584229,86183.2742,17,0
170,95485.40188,0,0.655913978,27496.31279,17,0
171,86045.67442,0,0.243727599,56100.71823,17,0
172,80217.33011,1,0.709677419,48162.48644,17,1
173,83278.80721,1,0.580645161,61800.48158,17,1
174,87665.73217,0,0.333333333,66817.36028,17,1
175,92323.20813,1,0.838709677,19180.80776,17,1
176,71063.38428,1,0.286738351,41004.14079,17,0
177,90884.11699,1,0.222222222,56585.67546,17,1
178,74249.8528,0,0.792114695,29549.69517,17,0
179,71870.09839,1,0.05734767,79820.0143,17,1
180,94735.46647,0,0.720430108,56646.80289,17,0
181,83963.67545,0,0.458781362,44496.2413,17,0
182,81965.91102,0,0.487455197,39414.03091,17,0
183,98587.62411,0,0.17921147,69696.07908,17,1
184,89006.64419,1,0.218637993,57790.30159,17,0
185,85786.05394,1,0.304659498,62280.5667,17,0
186,80615.29465,1,0.311827957,67511.21489,17,1
187,80950.0793,1,0.154121864,65600.08802,17,0
188,80350.6882,0,0.229390681,79202.92682,17,0
189,91296.77229,0,0.272401434,59488.88585,17,1
190,90663.50844,0,0.35125448,53736.2871,17,1
191,81207.50687,0,0.064516129,67704.00196,17,0
192,94544.92755,0,0.383512545,47188.45651,17,0
193,82867.26773,1,0.562724014,54713.26571,17,1
194,95518.9843,0,0.620071685,40456.91516,17,1
195,80364.31665,1,0.053763441,68628.51819,17,1
196,95737.76205,1,0.143369176,62128.32663,17,1
197,92265.82105,0,0.666666667,41669.74039,17,1
198,92890.16383,1,0.817204301,24820.71028,17,1
199,90749.74472,0,0.512544803,35260.03994,17,0
200,78403.54803,0,0.616487455,45141.10805,17,1
201,75769.55284,1,0.788530466,37702.78864,17,1
202,91408.67052,1,0.465949821,50520.04479,17,1
203,80236.38988,1,0.835125448,38102.00583,17,0
204,90865.63455,0,0.88172043,35263.0964,17,1
205,97962.31431,0,0.591397849,60595.8053,17,0
206,92659.52321,0,0.100358423,64536.57215,17,0
207,94505.76576,1,0.007168459,79317.59953,17,0
208,78313.77532,0,0.637992832,32512.45828,17,1
209,89250.72136,1,0.050179211,81925.4446,17,1
210,90922.54707,1,0.326164875,41583.40023,17,0
211,97065.8008,0,0.70609319,64529.54229,17,0
212,93092.81884,0,0.724014337,50364.89883,17,1
213,84373.01821,0,0.501792115,61505.02408,17,0
214,92099.67262,1,0.254480287,45457.24804,17,1
215,80142.22554,1,0.806451613,52100.82705,17,1
216,88740.2063,0,0.344086022,59320.36243,17,0
217,93434.30229,0,0.211469534,66357.31451,17,1
218,79353.54742,0,0.46953405,49861.92954,17,1
219,90176.49691,0,0.752688172,37096.78285,17,0
220,78376.64938,1,0.161290323,51505.84798,17,1
221,79678.71776,1,0.734767025,25099.10843,17,1
222,89163.73548,0,0.949820789,30696.70325,17,0
223,86155.15204,1,0.250896057,33550.88706,17,0
224,103642.3752,1,0.275985663,55019.16763,17,1
225,94385.84248,1,0.584229391,23051.57891,17,0
226,82028.9721,1,0.541218638,35083.42347,17,1
227,92978.69252,1,0.150537634,71948.03453,17,1
228,88969.88729,0,0.634408602,40461.02652,17,1
229,95296.03867,0,0.516129032,46583.56795,17,0
230,102348.4082,1,0.329749104,62153.93297,17,1
231,78768.31446,0,0.749103943,41804.84835,17,1
232,87589.84163,1,0.519713262,39374.49504,17,0
233,90409.80703,1,0.917562724,22446.02239,17,0
234,67200.03593,1,0.913978495,26635.49262,17,0
235,93413.61993,1,0.164874552,65797.78253,17,0
236,80160.24722,1,0.197132616,65806.2965,17,1
237,89840.24556,0,0.297491039,50959.79601,17,1
238,83886.11213,1,0.193548387,66416.75038,17,1
239,70317.40514,1,0.240143369,62875.58288,17,1
240,83162.33328,1,0.899641577,27819.70678,17,0
241,101623.1835,1,0.784946237,31947.32728,17,0
242,84980.68398,1,0.684587814,45828.71861,17,0
243,95346.3706,1,0.043010753,85941.62393,17,1
244,82847.14965,1,0.551971326,55930.70831,17,1
245,92886.80286,1,0.265232975,70250.60948,17,1
246,68974.40327,1,0.94265233,27252.29129,17,1
247,76356.95435,1,0.630824373,33960.12489,17,0
248,86502.60394,0,0.462365591,42505.82288,17,0
249,95502.70838,0,0.691756272,39810.96519,17,0
250,94532.18903,0,0.781362007,30176.02263,17,1
251,87085.08959,1,0.974910394,26904.54067,17,1
252,82846.53204,0,0.419354839,55749.80763,17,0
253,74225.18369,1,0.261648746,39730.85614,17,1
254,107192.0792,0,0.401433692,57731.7759,17,0
255,66760.6738,1,0.921146953,32138.03429,17,0
256,78501.03162,1,0.308243728,48005.83404,17,1
257,87502.37632,0,0.76344086,43392.05894,17,0
258,99444.64218,0,0.426523297,53753.10398,17,0
259,91599.42578,1,0.594982079,43883.36332,17,0
260,93324.14294,1,0.491039427,48314.91706,17,0
261,93223.52628,0,0.505376344,42690.02872,17,1
262,87967.72079,0,0.842293907,35917.71137,17,0
263,96629.893,1,0.47311828,42994.64847,17,1
264,96879.98179,1,0.982078853,26599.72492,17,1
265,83062.98416,0,0.369175627,51994.03048,17,0
266,86148.31367,0,0.953405018,25863.52076,17,1
267,91702.18764,0,0.813620072,34303.95892,17,1
268,91571.42144,0,1,32127.52062,17,1
269,88396.11525,0,0.010752688,74945.24881,17,1
270,106075.9214,0,0.863799283,47190.67915,17,0
271,91948.78326,0,0.283154122,67825.56188,17,0
272,84524.37827,1,0.698924731,42092.28079,17,0
273,74617.18179,0,0.433691756,38128.939,17,1
274,77906.33682,1,0.41218638,40633.62344,17,1
275,103781.1543,0,0.673835125,61812.18887,17,1
276,83410.28735,0,0.121863799,47829.41362,17,0
277,79362.57524,0,0.677419355,39207.02561,17,1
278,93300.55755,1,0.777777778,39039.30787,17,1
279,70470.42234,0,0.215053763,60024.60457,17,0
1,99468.78811,0,0.767527675,33830.46353,18,0
2,85751.21871,0,0.243542435,42607.79878,18,1
3,73669.9649,0,0.424354244,56792.17537,18,1
4,107139.1462,0,0.129151292,59165.65917,18,0
5,92380.38389,1,0.852398524,25164.44581,18,0
6,92259.46424,0,0.653136531,29406.32594,18,0
7,87471.88328,0,0.774907749,44519.50734,18,0
8,92552.26435,1,0.560885609,48517.53657,18,0
9,87647.16206,0,0.6900369,48645.86556,18,0
10,82176.61716,1,0.472324723,65520.88291,18,0
11,102472.8558,1,0.741697417,41550.60943,18,1
12,102708.124,0,0.313653137,52027.66304,18,0
13,90672.58217,0,0.804428044,48566.25863,18,1
14,112387.6447,1,0.118081181,56335.94747,18,1
15,92637.65105,1,0.52398524,56716.23873,18,1
16,85163.69016,1,0.509225092,47285.71132,18,0
17,83196.04512,0,0.704797048,38891.36284,18,1
18,86604.03909,0,0.726937269,39790.3659,18,0
19,89120.03095,0,0.3099631,66168.70854,18,0
20,96070.66771,0,0.391143911,52199.02066,18,0
21,78081.06726,0,0.682656827,34384.28316,18,0
22,96604.19369,0,0.339483395,64722.02212,18,1
23,83820.99432,1,0.206642066,57463.80225,18,1
24,78011.7451,1,0.78597786,33412.90971,18,1
25,95848.20541,1,0.269372694,61275.46406,18,0
26,77570.59719,1,0.335793358,58493.90924,18,0
27,86188.30117,0,0.051660517,87734.31997,18,1
28,86493.97603,1,0.409594096,50455.7023,18,0
29,93120.70197,0,0.066420664,65590.99855,18,0
30,81290.89111,1,0.896678967,41436.93312,18,0
31,75713.60867,0,0.73800738,39855.09686,18,0
32,72363.36781,1,0.077490775,69846.34246,18,1
33,83640.61321,1,1,32901.30069,18,1
34,83052.10704,0,0.125461255,70078.59798,18,0
35,99846.53313,1,0.372693727,56943.46851,18,0
36,90445.49584,0,0.177121771,58896.7899,18,1
37,69753.95758,0,0.081180812,87425.71959,18,1
38,85463.31065,1,0.830258303,36252.63107,18,1
39,79751.78772,1,0.41697417,53226.2258,18,0
40,71596.25682,0,0.531365314,43973.09559,18,1
41,94610.77469,0,0.693726937,53053.7643,18,1
42,92006.96474,1,0.89298893,29741.89013,18,0
43,84575.24235,0,0.94095941,26521.84133,18,1
44,90037.11528,1,0.586715867,44532.09953,18,1
45,89651.46975,0,0.15498155,59692.83111,18,0
46,83317.26359,1,0.863468635,38351.09478,18,1
47,93787.04878,0,0.022140221,76508.10628,18,1
48,92596.50432,0,0.003690037,86538.5645,18,1
49,86672.60371,0,0.878228782,46242.13178,18,0
50,90482.9214,0,0.734317343,46343.79637,18,0
51,81292.81366,1,0.527675277,41720.68975,18,1
52,80666.40456,0,0.479704797,64532.15113,18,0
53,98334.06171,1,0.284132841,62381.68317,18,0
54,87405.47198,0,0.944649446,26839.91126,18,1
55,94928.95988,0,0.446494465,44967.8678,18,1
56,73664.50574,0,0.535055351,48773.96177,18,0
57,86179.22885,1,0.210332103,65071.43558,18,1
58,99118.23115,1,0.044280443,89514.08412,18,0
59,86365.88896,1,0.103321033,60969.38315,18,0
60,77193.03518,0,0.040590406,60977.47146,18,1
61,86081.64033,0,0.546125461,37353.25764,18,0
62,82481.53243,0,0.549815498,38841.14321,18,1
63,91653.93608,0,0.221402214,47121.55794,18,0
64,93109.41444,0,0.092250923,90998.72563,18,1
65,79952.70394,1,0.199261993,42696.90693,18,0
66,83232.53148,0,0.055350554,76546.10665,18,0
67,89239.37803,0,0.011070111,73850.04393,18,1
68,97444.12827,0,0.575645756,44595.59292,18,1
69,82497.17103,1,0.730627306,35779.83888,18,0
70,73725.61349,1,0.036900369,89337.9864,18,1
71,89892.92587,0,0.457564576,58553.59981,18,1
72,79100.99801,1,0.553505535,47108.15083,18,0
73,91792.44091,1,0.354243542,45838.98758,18,0
74,87818.53234,0,0.387453875,63999.48764,18,1
75,85296.5576,1,0.723247232,47433.59656,18,1
76,94243.0213,1,0.498154982,49623.11235,18,1
77,94183.64361,1,0.121771218,51138.9979,18,0
78,89674.0567,0,0.67896679,54035.0625,18,1
79,93695.42761,1,0.332103321,58104.03508,18,0
80,74749.62849,0,0.800738007,44114.90107,18,1
81,85698.03185,1,0.859778598,38219.11096,18,0
82,89212.50858,1,0.870848708,42492.24149,18,0
83,81523.22851,0,0.20295203,66140.80862,18,1
84,84372.31114,1,0.638376384,51350.86903,18,0
85,85169.25912,1,0.42804428,63665.01318,18,0
86,82867.84242,0,0.025830258,79516.28975,18,1
87,90146.6222,1,0.752767528,54468.23439,18,1
88,86883.48035,1,0.306273063,50774.92059,18,1
89,98855.90456,0,0.516605166,47511.29048,18,1
90,78809.47303,0,0.47601476,35144.90277,18,0
91,90835.75273,0,0.169741697,69303.09508,18,1
92,76192.00064,1,0.627306273,39062.41981,18,1
93,69298.4434,1,0.623616236,43926.45281,18,1
94,95738.99629,1,0.793357934,46313.2561,18,0
95,92815.97673,1,0.745387454,48106.42351,18,0
96,100609.8688,0,0.885608856,23246.15547,18,1
97,80729.914,0,0.57195572,55266.12554,18,1
98,81220.68648,1,0.110701107,70230.41135,18,1
99,93636.02963,0,0.365313653,55814.19508,18,0
100,82474.05994,0,0.594095941,54872.47267,18,1
101,118173.4256,0,0.505535055,42724.68887,18,1
102,78612.65886,1,0.273062731,55160.1725,18,1
103,87805.84821,0,0.985239852,43902.62478,18,0
104,93956.69582,1,0.394833948,52576.85877,18,1
105,78265.78136,1,0.140221402,56478.7625,18,1
106,60882.21951,1,0.239852399,48855.92793,18,1
107,61156.07667,0,0.601476015,32770.82582,18,1
108,80831.90746,0,0.298892989,71306.5261,18,1
109,116217.8848,1,0.195571956,52231.32225,18,1
110,91445.47618,1,0.605166052,40526.23424,18,1
111,94577.28063,1,0.671586716,37063.21308,18,1
112,87264.80085,1,0.084870849,86563.51148,18,1
113,86695.34392,1,0.136531365,62800.4001,18,0
114,89171.86671,0,0.380073801,54607.67844,18,1
115,86711.98139,0,0.487084871,50091.98409,18,1
116,84879.98411,0,0.715867159,41295.19389,18,1
117,108336.9884,1,0.619926199,56056.55565,18,0
118,86876.32727,1,0.450184502,59666.22808,18,0
119,87500.16128,1,0.070110701,75978.51376,18,1
120,101720.0958,0,0.590405904,49254.68766,18,1
121,95878.18918,0,0.918819188,39458.17608,18,1
122,94917.03627,0,0.099630996,86136.08956,18,1
123,86860.15985,1,0.564575646,39861.68383,18,1
124,93773.52521,1,0.453874539,37193.41809,18,1
125,82272.54592,1,0.974169742,45595.64947,18,0
126,82688.04445,0,0.324723247,68653.57071,18,0
127,74377.56021,1,0.328413284,48580.68568,18,1
128,93279.97495,0,0.642066421,51292.36844,18,0
129,90944.91705,0,0.686346863,41727.08429,18,1
130,88459.51648,1,0.889298893,15368.87865,18,0
131,82445.76984,0,0.173431734,76525.23345,18,1
132,76738.92506,0,0.826568266,30237.17223,18,0
133,90995.24573,1,0.959409594,33773.56015,18,0
134,75671.78552,1,0.992619926,25631.33811,18,1
135,91041.78546,1,0.494464945,52095.82168,18,0
136,100422.0598,1,0.756457565,21112.5743,18,0
137,84966.84604,0,0.162361624,61316.23025,18,0
138,93677.29844,0,0.151291513,56222.21107,18,0
139,89971.78797,0,0.911439114,46680.53773,18,0
140,79250.14085,0,0.612546125,46574.88959,18,1
141,89016.52027,1,0.856088561,22784.7076,18,0
142,104245.9164,0,0.464944649,47197.08884,18,1
143,96630.7526,1,0.350553506,60641.31185,18,0
144,88886.18203,0,0.904059041,29744.75354,18,1
145,78108.66084,0,0.789667897,41334.72387,18,1
146,86352.77136,1,0.660516605,38993.51828,18,1
147,89215.37152,1,0.712177122,31910.81865,18,0
148,91468.83063,0,0.114391144,62249.82455,18,1
149,94477.05403,1,0.383763838,72626.78312,18,0
150,89157.40468,1,0.143911439,28800.51518,18,1
151,92205.90262,1,0.04797048,55336.60891,18,1
152,94262.53383,1,0.302583026,54418.59246,18,1
153,88186.96863,1,0.955719557,35037.36524,18,1
154,103501.851,1,0.749077491,40899.33791,18,1
155,74043.33395,1,0.837638376,39514.80437,18,1
156,78848.95513,0,0.228782288,67215.20179,18,0
157,86533.11529,1,0.490774908,43737.15073,18,0
158,69546.7978,0,0.538745387,43977.03531,18,1
159,78660.60876,0,0.664206642,46514.20105,18,0
160,91887.04158,1,0.937269373,42535.55291,18,0
161,76455.83486,1,0.236162362,49181.37968,18,1
162,94968.70007,0,0.808118081,58573.66533,18,0
163,71918.29771,1,0.276752768,55403.08525,18,0
164,87921.9391,0,0.254612546,63085.90523,18,1
165,103256.8292,1,0.376383764,51294.13386,18,1
166,90154.57201,1,0.597785978,36581.21653,18,0
167,85187.5401,0,0.357933579,60122.15675,18,1
168,93161.4534,0,0.225092251,60596.68811,18,0
169,95544.13619,1,0.158671587,63301.51884,18,1
170,83605.43436,0,0.483394834,46490.93756,18,1
171,85847.58947,1,0.811808118,48077.09541,18,0
172,82240.65925,0,0.608856089,57151.94745,18,1
173,81101.41859,1,0.79704797,44255.82801,18,1
174,79568.51965,0,0.26199262,64017.12644,18,1
175,91514.93313,1,0.398523985,65270.62818,18,1
176,89368.77366,1,0.542435424,41297.5266,18,1
177,76247.11055,0,0.568265683,57780.69724,18,1
178,72465.6384,1,0.833948339,24940.70377,18,1
179,91545.47301,1,0.184501845,65907.04366,18,0
180,89605.86262,0,0.147601476,58648.9771,18,1
181,83192.92644,0,0.963099631,39222.01426,18,1
182,90292.66593,0,0.512915129,46195.08599,18,0
183,87739.59289,0,0.014760148,73006.63262,18,0
184,91034.29266,1,0.616236162,48043.1161,18,1
185,80538.06954,1,0.782287823,45156.07328,18,0
186,82063.1634,0,0.701107011,39108.67675,18,0
187,90789.61705,0,0.881918819,48726.44556,18,1
188,74001.81522,1,0.948339483,27748.4941,18,1
189,89226.91653,1,0.346863469,54109.79876,18,0
190,84456.54975,1,0.675276753,51602.03248,18,1
191,80030.06797,1,0.166051661,58019.70733,18,0
192,89449.9537,0,0.317343173,57949.52545,18,0
193,71527.31411,1,0.033210332,84888.758,18,1
194,81807.26256,1,0.095940959,71591.90592,18,1
195,82970.55231,0,0.188191882,56611.44678,18,0
196,93637.0831,1,0.180811808,66856.13251,18,1
197,72626.98463,1,0.10701107,51574.15942,18,1
198,74214.33004,0,0.468634686,42849.46362,18,1
199,71894.21563,1,0.815498155,38550.14378,18,0
200,75936.31997,0,0.841328413,40856.92754,18,1
201,83824.8853,1,0.132841328,61299.79419,18,0
202,87351.6804,1,0.05904059,81074.65736,18,1
203,91486.96363,1,0.247232472,60388.82528,18,0
204,93278.52367,1,0.343173432,60467.71036,18,1
205,76772.83987,1,0.431734317,51128.10091,18,0
206,74204.23188,1,0.915129151,39365.2883,18,1
207,95106.24772,0,0.771217712,44854.87588,18,0
208,75454.77861,1,0.708487085,44435.90874,18,0
209,81723.75745,0,0.697416974,55502.49965,18,1
210,77536.55071,0,0.439114391,56388.35434,18,1
211,95349.8345,1,0.907749077,34734.76715,18,1
212,92891.98366,1,0.822878229,23757.21089,18,1
213,94288.45895,1,0.988929889,23842.46986,18,1
214,92148.95283,1,0.217712177,50441.55688,18,0
215,93765.11055,0,0.874538745,37731.6885,18,1
216,75035.04618,0,0.402214022,52818.37283,18,1
217,77099.30035,0,0.501845018,36168.64675,18,1
218,87842.68242,1,0.922509225,22172.69555,18,0
219,101453.2968,1,0.933579336,33263.15544,18,1
220,99970.8557,1,0.926199262,51011.90672,18,1
221,95175.16373,0,0.63099631,34057.04146,18,1
222,100356.7881,1,0.867158672,30586.76088,18,0
223,85512.14065,1,0.719557196,27521.38726,18,0
224,100404.8808,0,0.361623616,49869.29348,18,0
225,81050.91136,1,0.763837638,55271.91854,18,1
226,98026.33028,1,0.520295203,55829.06304,18,0
227,92271.87769,1,0.649446494,33260.52917,18,1
228,67774.2963,0,0.232472325,62559.92572,18,0
229,84976.23147,1,0.295202952,66310.18448,18,0
230,81182.00899,0,0.265682657,64008.48451,18,0
231,83555.90945,0,0.778597786,49073.56465,18,1
232,90223.41849,1,0.58302583,44825.83418,18,1
233,96492.5043,0,0.420664207,58403.53289,18,0
234,83513.57642,0,0.291512915,58530.95133,18,1
235,88290.42453,1,0.442804428,39906.60135,18,1
236,98799.17028,0,0.760147601,27482.27234,18,0
237,94333.93246,0,0.579335793,33951.26827,18,1
238,90797.19028,0,0.656826568,45020.43273,18,1
239,84979.14936,0,0.435424354,45674.23406,18,1
240,76643.11599,0,0.029520295,65379.87377,18,1
241,98820.31159,1,0.36900369,50924.24996,18,0
242,75373.22782,1,0.405904059,54771.3764,18,0
243,79815.62273,1,0.062730627,61945.15685,18,1
244,84125.93717,1,0.929889299,40996.92372,18,0
245,80331.35627,1,0.018450185,76802.22728,18,0
246,88277.11719,0,0.848708487,43787.02615,18,0
247,89995.18236,1,0.819188192,52244.11406,18,1
248,77189.55326,0,0.088560886,79146.1636,18,1
249,80848.85638,0,0.977859779,44375.96817,18,0
250,93035.18526,0,0.258302583,66158.46226,18,1
251,114879.91,0,0.32103321,57468.84049,18,0
252,107862.982,0,0.970479705,26948.66999,18,0
253,91521.29294,1,0.413284133,48647.9724,18,0
254,90896.95354,0,0.966789668,32911.41723,18,1
255,77587.76387,0,0.287822878,59182.33291,18,0
256,85348.25531,1,0.667896679,32235.1593,18,1
257,79669.43515,1,0.981549815,27477.70068,18,0
258,106107.1468,0,0.250922509,54840.61398,18,0
259,88238.21778,1,0.900369004,41333.85066,18,1
260,95583.97195,0,0.191881919,65380.64041,18,1
261,86419.27322,0,0.073800738,81319.68951,18,0
262,99271.55606,1,0.280442804,50774.55348,18,0
263,103373.413,1,0.645756458,45296.13124,18,0
264,79899.48615,0,0.996309963,20705.30677,18,0
265,106289.8989,0,0.84501845,47960.81386,18,1
266,93238.31051,0,0.95202952,31085.03512,18,1
267,77283.63042,1,0.557195572,51623.61242,18,0
268,98769.99954,1,0.461254613,43424.61382,18,1
269,91444.40126,0,0.634686347,36516.30447,18,1
270,74486.80096,1,0.007380074,79180.06665,18,1
271,97913.32458,1,0.21402214,59932.47268,18,1
1,92291.92506,0,0.890459364,25364.2429,19,1
2,99554.70667,0,0.024734982,75000.69651,19,1
3,94745.68264,0,0.466431095,43580.21474,19,0
4,97047.83542,0,0.819787986,35380.16173,19,0
5,86427.07282,1,0.908127208,27883.03797,19,1
6,83580.72553,0,0.876325088,28268.93139,19,1
7,87781.41565,1,0.724381625,39575.28796,19,0
8,75856.70462,1,0.431095406,52005.49013,19,1
9,88251.12342,1,0.042402827,74673.60824,19,1
10,102773.8616,1,0.310954064,74235.28778,19,1
11,102536.4314,0,0.964664311,30004.32903,19,1
12,87824.49087,1,0.812720848,27270.08789,19,1
13,83578.68191,0,0.247349823,49687.94266,19,0
14,97014.11901,0,0.74204947,31984.54358,19,1
15,88698.01062,1,0.696113074,43488.44158,19,0
16,98477.35443,1,0.862190813,27201.47737,19,1
17,96781.52503,1,0.826855124,38468.42317,19,0
18,95978.28461,1,0.204946996,52579.446,19,1
19,82484.40417,0,0.911660777,35353.71777,19,0
20,99419.79318,0,0.692579505,52715.72493,19,0
21,78489.87562,0,0.229681979,64764.04681,19,1
22,94235.5049,1,0.381625442,57522.12731,19,0
23,82362.60597,0,0.879858657,34725.93161,19,0
24,85877.31776,1,0.766784452,34299.37459,19,1
25,93671.40079,1,0.51590106,54816.16804,19,1
26,87694.61638,1,0.689045936,44844.32688,19,1
27,73811.88095,0,0.003533569,74261.99398,19,0
28,97304.64726,0,0.597173145,54904.76272,19,0
29,88157.35675,1,0.469964664,47111.59488,19,1
30,93595.93141,0,0.219081272,55124.2813,19,1
31,90650.29601,0,0.508833922,48128.77881,19,1
32,86711.15533,1,0.759717314,29007.32963,19,1
33,89436.49446,0,0.586572438,69969.0775,19,1
34,91575.66602,0,0.787985866,37794.26664,19,1
35,68238.77815,0,0.519434629,44780.25415,19,0
36,92684.86967,1,0.385159011,37648.49822,19,1
37,87452.21305,1,0.399293286,45245.07778,19,1
38,85701.61456,1,0.413427562,52861.18739,19,1
39,99916.78365,1,0.120141343,55621.68735,19,0
40,77916.40454,1,0.201413428,60820.51643,19,0
41,73815.42365,0,0.448763251,53493.26998,19,1
42,92252.52389,1,0.06360424,79644.42879,19,1
43,95314.02857,0,0.197879859,58098.53034,19,1
44,99323.42428,0,0.318021201,47742.97868,19,0
45,94288.04142,0,0.215547703,53940.96746,19,0
46,98085.41994,1,0.127208481,53785.03878,19,0
47,89410.05405,1,0.621908127,45539.19661,19,0
48,86678.69422,1,0.279151943,57737.10682,19,1
49,84070.55724,1,0.671378092,48508.43748,19,0
50,79606.16077,1,0.169611307,59592.76094,19,0
51,91969.74364,1,0.64664311,56166.98444,19,1
52,97801.54131,1,0.745583039,42644.26848,19,0
53,93755.98082,0,0.756183746,33121.5332,19,0
54,89074.80651,0,0.795053004,31794.76917,19,1
55,77217.28373,1,0.09540636,77532.55357,19,1
56,103840.2423,0,0.427561837,71548.45539,19,0
57,90835.46673,1,0.93639576,34725.30637,19,0
58,77517.50509,1,0.261484099,59252.35654,19,1
59,87421.66714,1,0.303886926,57560.3817,19,1
60,100688.9088,0,0.021201413,82681.96729,19,1
61,90401.59561,1,0.053003534,75346.17715,19,0
