treat,age,education,black,hispanic,married,nodegree,re74,re75,re78
0,20,9,0,1,1,1,0,1283.6610107422,0
0,27,12,0,1,1,0,24046.080078125,25152.240234375,25564.669921875
0,29,18,0,0,0,0,14931.5703125,8310.6767578125,0
0,29,18,0,0,0,0,11690.9501953125,15146.1298828125,12556.240234375
0,33,17,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
0,47,11,0,0,1,1,15213.7099609375,1971.1450195313,22941.7109375
0,22,9,0,0,0,1,18313.26953125,18352.599609375,15183.6396484375
0,19,8,0,0,0,1,0,2295.1940917969,9897.8134765625
0,20,12,0,0,0,0,12723.48046875,7345.6938476563,9469.2724609375
0,26,16,0,0,0,0,3842.1220703125,3487.5480957031,1717.1180419922
0,35,14,0,0,1,0,22829.380859375,20887.689453125,24394.310546875
0,27,12,0,0,1,0,20329.349609375,19872.580078125,25564.669921875
0,27,16,0,0,1,0,8628.611328125,14687.8095703125,25564.669921875
0,51,14,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
0,26,12,0,1,1,0,21620.509765625,15251.759765625,25564.669921875
0,39,10,0,1,1,1,25862.3203125,25243.55078125,25564.669921875
0,39,12,0,0,0,0,17468.8203125,8813.7578125,16769.240234375
0,26,14,0,0,1,0,10862.1796875,12492.8701171875,17978.01953125
0,25,15,0,0,1,0,8242.634765625,4277.0810546875,763.9846191406
0,32,14,0,0,0,0,1400.8759765625,0,0
0,16,8,0,0,0,1,423.2015991211,3809.8059082031,8208.771484375
0,55,18,0,0,0,0,9714.044921875,9476.1767578125,14481.7197265625
0,40,12,0,0,1,0,21747.859375,21662.900390625,23578.609375
0,34,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
0,39,14,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
0,18,12,0,0,0,0,1587.0059814453,3596.7580566406,3915.9750976563
0,46,14,0,0,1,0,25862.3203125,3412.3549804688,25564.669921875
0,34,13,0,0,0,0,25862.3203125,25243.55078125,25564.669921875
0,22,15,0,0,0,0,9627.8369140625,10494.8701171875,17737.150390625
0,32,16,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
0,47,11,0,0,0,1,12012.259765625,23725.349609375,25564.669921875
0,22,6,0,1,0,1,12110.23046875,12188.51953125,0
0,30,6,0,1,1,1,11877.080078125,12195.6796875,12102.580078125
0,37,10,0,1,1,1,4909.9228515625,4832.0810546875,14777.26953125
0,27,6,0,1,1,1,11694.8603515625,15011.849609375,17686.91015625
0,23,10,0,1,1,1,11806.5400390625,8616.8232421875,14332.4697265625
0,41,15,0,0,0,0,16992.720703125,25243.55078125,0
0,49,9,0,1,1,1,18946.109375,18764.369140625,25564.669921875
0,55,14,0,0,1,0,24200.859375,25243.55078125,0
0,24,13,0,0,1,0,0,0,0
0,54,13,0,0,0,0,25862.3203125,24720.76953125,25564.669921875
0,36,12,0,1,1,0,20991.580078125,17077.890625,22804.279296875
0,16,9,0,0,0,1,0,1471.6450195313,4911.962890625
0,24,16,0,0,0,0,0,0,2293.4318847656
0,30,14,0,1,0,0,6157.9760742188,392.0805969238,2636.2639160156
0,46,6,0,1,1,1,12848.8701171875,10881.580078125,10895.2802734375
0,51,4,1,0,0,1,0,0,0
0,49,12,0,0,1,0,0,0,0
0,18,12,0,0,0,0,129.3115997314,3917.2260742188,4985.8491210938
0,54,13,0,0,1,0,23095.83984375,21444.48046875,14471.3798828125
0,21,13,0,0,0,0,10027.5302734375,10242.4404296875,15473.26953125
0,52,13,1,0,1,0,13291.669921875,11919.9697265625,0
0,50,12,1,0,0,0,19486.869140625,17833.400390625,13509.3798828125
0,25,14,0,0,0,0,16937.859375,23241.970703125,25564.669921875
0,47,16,0,0,1,0,23809.009765625,24430.740234375,25564.669921875
0,33,16,0,0,0,0,25862.3203125,11119.6904296875,1219.1240234375
0,29,18,0,0,1,0,15940.58984375,25243.55078125,25564.669921875
0,29,16,0,0,0,0,21600.919921875,19034.7109375,25564.669921875
0,42,16,1,0,1,0,0,0,0
0,29,12,0,0,0,0,25862.3203125,24622.310546875,22603.310546875
0,36,13,1,0,1,0,25862.3203125,21636.05078125,13586.2197265625
0,24,11,0,1,1,1,713.1730957031,0,21750.66015625
0,22,16,0,0,0,0,0,0,22522.029296875
0,21,14,0,0,0,0,1939.6739501953,2746.3549804688,25564.669921875
0,27,12,1,0,0,0,21214.939453125,20436.529296875,25564.669921875
0,39,12,0,0,0,0,25862.3203125,25243.55078125,25564.669921875
0,41,14,0,0,0,0,25862.3203125,25243.55078125,25564.669921875
0,49,13,0,0,1,0,22400.30078125,25243.55078125,25564.669921875
0,52,12,0,0,1,0,14780.7099609375,0,25564.669921875
0,53,15,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
0,19,12,0,0,0,0,0,0,0
0,40,18,0,0,1,0,0,0,4705.0810546875
0,29,15,0,0,1,0,21440.259765625,22140.919921875,25564.669921875
0,39,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
0,26,14,0,0,1,0,25862.3203125,25243.55078125,7619.158203125
0,17,10,0,0,0,1,362.4643859863,2515.4030761719,217.2257995605
0,22,13,0,1,1,0,14522.08984375,17679.439453125,21951.630859375
0,25,12,0,0,1,0,19004.890625,19604.029296875,24978.009765625
0,19,11,0,0,1,1,4306.4677734375,6978.6767578125,837.8709716797
0,48,11,0,0,1,1,25862.3203125,25243.55078125,25564.669921875
0,27,14,0,1,1,0,25862.3203125,25243.55078125,25564.669921875
0,21,12,0,0,0,0,8128.998046875,2939.7099609375,0
0,29,10,0,0,1,1,8473.8291015625,16241.8095703125,2476.669921875
0,33,12,0,0,1,0,20995.5,21163.400390625,24477.060546875
0,17,11,0,1,0,1,601.4948730469,10.7419395447,1913.6560058594
0,23,12,0,0,1,0,19576.990234375,14716.4501953125,0
0,28,12,0,0,1,0,25862.3203125,24821.029296875,25564.669921875
0,55,8,0,0,1,1,24377.19921875,25243.55078125,0
0,21,12,0,0,0,0,3046.6599121094,1665,13787.1904296875
0,20,12,0,0,0,0,840.5255126953,2391.87109375,4270.6298828125
0,32,17,0,0,0,0,0,957.8225708008,2518.0458984375
0,20,12,0,0,0,0,8799.0673828125,15207,24942.55078125
0,48,10,0,0,1,1,11879.0302734375,16757.419921875,14104.900390625
0,51,12,0,0,0,0,25862.3203125,25243.55078125,23135.2890625
0,29,13,0,0,1,0,17564.830078125,9211.2099609375,2135.3149414063
0,19,13,0,0,0,0,10331.2099609375,13540.2099609375,15980.1396484375
0,36,16,0,0,1,0,19723.939453125,11162.66015625,23659.880859375
0,49,16,0,0,1,0,0,0,0
0,21,13,0,0,0,0,14718.009765625,11062.400390625,18931.16015625
0,18,11,0,0,0,1,0,1761.6770019531,7233.4721679688
0,33,17,0,0,0,0,25862.3203125,25243.55078125,25564.669921875
0,47,12,0,0,0,0,23135.01953125,18288.150390625,9933.2783203125
0,55,8,0,0,1,1,22915.580078125,25243.55078125,1306.3100585938
0,37,13,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
0,39,14,0,0,1,0,23595.44921875,25014.390625,11677
0,33,12,0,1,1,0,25862.3203125,25243.55078125,25564.669921875
0,32,13,0,0,0,0,22002.5703125,17670.48046875,23204.740234375
0,33,13,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
0,25,14,0,0,1,0,14931.5703125,16496.029296875,25564.669921875
0,36,14,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
0,29,12,0,1,1,0,25862.3203125,25243.55078125,25564.669921875
0,39,15,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
0,32,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
0,35,12,0,0,1,0,25862.3203125,24765.529296875,25564.669921875
0,52,18,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
0,33,12,0,0,0,0,21863.4609375,22447.060546875,24072.169921875
0,38,10,0,0,1,1,25862.3203125,25243.55078125,25564.669921875
0,41,12,0,0,1,0,25862.3203125,23367.2890625,0
0,16,9,0,0,0,1,0,0,1609.2440185547
0,50,13,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
0,33,12,0,0,1,0,0,0,0
0,44,8,0,0,1,1,25862.3203125,25243.55078125,25564.669921875
0,50,12,0,0,1,0,21077.7890625,23107.689453125,19307.98046875
0,51,14,1,0,1,0,0,0,0
0,30,16,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
0,33,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
0,19,13,0,0,0,0,1396.95703125,6702.9677734375,357.6098022461
0,16,10,0,0,0,1,0,261.3870849609,9157.4716796875
0,27,13,0,0,1,0,8652.1220703125,14136.3896484375,5927.1611328125
0,42,6,0,1,1,1,2425.5720214844,2832.2900390625,1907.7449951172
0,31,12,0,0,1,0,22837.2109375,7109.37109375,20716.25
0,29,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
0,42,12,0,0,1,0,16871.25,12449.900390625,0
0,17,9,0,0,0,1,815.0549926758,0,9327.41015625
0,20,12,0,0,1,0,12145.490234375,791.3225708008,13683.75
0,18,11,0,0,0,1,0,3226.1608886719,15814.6298828125
0,53,12,0,0,1,0,25862.3203125,25243.55078125,24459.330078125
0,35,14,0,0,1,0,8763.7998046875,10894.1103515625,20216.779296875
0,28,15,0,0,1,0,22363.0703125,23870.369140625,25564.669921875
0,36,9,0,0,1,1,18789.369140625,25241.759765625,21741.7890625
0,31,18,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
0,19,12,0,1,0,0,0,0,5310.94921875
0,26,9,0,1,0,1,9594.5302734375,10258.5498046875,6677.8461914063
0,48,12,0,0,1,0,19392.8203125,9848.5654296875,6864.0400390625
0,19,13,0,1,1,0,5090.1748046875,5399.6127929688,3583.4870605469
0,28,12,0,0,1,0,23528.83984375,25223.849609375,25564.669921875
0,36,14,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
0,22,12,0,0,0,0,13902.9599609375,14770.16015625,21028.05078125
0,49,11,0,0,1,1,25862.3203125,25243.55078125,25564.669921875
0,29,12,0,0,1,0,25862.3203125,25243.55078125,22391.990234375
0,27,15,0,0,1,0,25323.51953125,25243.55078125,0
0,33,12,0,0,1,0,18955.91015625,2014.1130371094,15776.2099609375
0,41,11,0,0,0,1,148.904296875,3448.1608886719,487.649810791
0,36,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
0,33,14,0,1,1,0,22798.029296875,22787.23046875,25564.669921875
0,28,12,0,1,1,0,22255.310546875,23347.599609375,25564.669921875
0,25,11,0,1,1,1,12801.849609375,13490.080078125,21755.08984375
0,25,10,0,0,1,1,13632.580078125,2785.7419433594,0
0,37,9,0,0,1,1,23178.130859375,3419.5161132813,14443.2998046875
0,18,9,0,0,1,1,76.4114074707,501.2903137207,3651.4619140625
0,24,13,0,0,1,0,0,14691.3896484375,13868.4599609375
0,30,9,0,0,1,1,16299.1396484375,18255.919921875,25564.669921875
0,42,3,0,0,1,1,13256.400390625,16060.98046875,14425.5703125
0,30,12,0,1,1,0,25862.3203125,25243.55078125,25564.669921875
0,23,13,0,0,1,0,18419.0703125,16214.9501953125,10772.6298828125
0,28,13,0,0,1,0,0,0,0
0,25,12,0,0,1,0,15909.25,16075.3095703125,465.4838867188
0,29,12,0,0,0,0,3585.4580078125,3367.5969238281,243.8249053955
0,44,18,0,0,1,0,25862.3203125,25243.55078125,0
0,35,16,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
0,41,12,0,0,1,0,22639.330078125,20470.55078125,22761.419921875
0,52,12,0,0,1,0,22533.529296875,22561.650390625,15827.9296875
0,23,12,0,0,0,0,10225.41015625,5168.6611328125,23170.75
0,25,12,0,1,1,0,25862.3203125,20275.400390625,25564.669921875
0,24,11,0,1,1,1,9774.7822265625,11169.8203125,1924
0,22,12,0,1,0,0,387.9348144531,11094.6298828125,14911.740234375
0,25,6,0,1,1,1,10380.2001953125,11155.5,18852.83984375
0,33,9,0,0,1,1,25862.3203125,25243.55078125,25564.669921875
0,32,18,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
0,33,17,0,0,1,0,25862.3203125,25243.55078125,1847.1579589844
0,38,12,0,1,1,0,0,13121.26953125,25564.669921875
0,34,16,0,0,1,0,25860.359375,25243.55078125,25564.669921875
0,33,13,0,1,1,0,0,0,13301.01953125
0,20,11,0,1,1,1,10913.1201171875,13388.0302734375,12972.9599609375
0,18,11,0,0,0,1,0,0,11684.3798828125
0,17,10,0,0,0,1,0,0,6881.7729492188
0,33,14,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
0,42,12,0,0,0,0,1880.8959960938,4952.0322265625,0
0,34,13,0,0,1,0,20200.0390625,10314.0498046875,25564.669921875
0,16,10,0,0,0,1,0,2028.4350585938,16420.5
0,28,13,0,0,1,0,12952.7099609375,15138.9697265625,21839.3203125
0,28,13,0,0,1,0,22092.689453125,25243.55078125,25564.669921875
0,29,18,0,1,1,0,276.2565917969,6284.0322265625,25564.669921875
0,39,12,0,0,0,0,25862.3203125,25243.55078125,25564.669921875
0,25,13,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
0,41,18,0,0,1,0,25862.3203125,25243.55078125,12618.3095703125
0,19,12,0,0,0,0,503.5315856934,0,177.3271942139
0,29,14,0,0,1,0,25509.650390625,24599.029296875,25564.669921875
0,47,14,1,0,1,0,0,0,0
0,22,15,0,0,1,0,7280.634765625,9291.7744140625,22391.990234375
0,22,14,0,1,1,0,4676.7700195313,4604.7099609375,24964.7109375
0,35,12,0,0,1,0,25862.3203125,17149.5,22464.400390625
0,31,10,0,0,1,1,0,0,0
0,38,12,0,1,1,0,15100.0703125,15683.23046875,16392.419921875
0,27,14,0,1,1,0,4067.4379882813,4613.6611328125,17480.029296875
0,53,8,0,1,0,1,16065.990234375,16906.01953125,16687.970703125
0,41,12,0,0,1,0,0,0,0
0,35,12,0,1,1,0,25862.3203125,25243.55078125,25564.669921875
0,32,13,0,0,1,0,25862.3203125,13982.419921875,25564.669921875
0,51,12,0,0,1,0,14847.3203125,12016.650390625,22321.060546875
0,18,11,0,0,0,1,1712.3990478516,599.7581176758,1720.0739746094
0,34,11,0,1,1,1,22198.490234375,0,0
0,49,12,0,0,1,0,20546.830078125,24794.1796875,25564.669921875
0,29,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
0,51,10,0,1,1,1,23571.939453125,12480.33984375,22210.23046875
0,22,9,0,1,1,1,15948.4296875,25243.55078125,25564.669921875
0,49,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
0,18,12,0,0,0,0,2940.8588867188,782.3709716797,6073.4560546875
0,23,13,0,0,0,0,6543.951171875,984.6774291992,2857.9230957031
0,31,11,0,0,1,1,12660.7802734375,14745.099609375,25564.669921875
0,24,13,0,0,0,0,12417.830078125,12994.16015625,10098.7802734375
0,49,4,0,1,1,1,15519.349609375,21303.05078125,25564.669921875
0,43,10,0,1,1,1,25862.3203125,25243.55078125,0
0,43,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
0,52,6,0,1,1,1,19684.75,19670.26953125,13629.0703125
0,43,1,0,1,1,1,12609.83984375,4275.2900390625,0
0,33,9,0,1,1,1,11959.3603515625,7087.8872070313,25564.669921875
0,41,5,0,1,1,1,7690.1220703125,12213.580078125,19702.529296875
0,40,8,0,1,1,1,22451.240234375,21779.26953125,19278.419921875
0,25,11,0,1,1,1,12627.4697265625,3381.9189453125,17178.5703125
0,46,12,0,0,1,0,0,0,0
0,32,18,0,0,1,0,0,0,0
0,45,12,0,0,0,0,20202,19240.599609375,20954.16015625
0,29,13,0,0,0,0,10936.6298828125,0,25564.669921875
0,29,16,0,0,0,0,9721.8818359375,5433.62890625,25564.669921875
0,23,16,0,0,0,0,4520.0288085938,0,25564.669921875
0,25,16,0,0,1,0,21271.759765625,20601.240234375,25564.669921875
0,35,15,0,0,0,0,3083.8859863281,324.0484008789,0
0,29,16,0,0,1,0,25862.3203125,25243.55078125,0
0,31,13,0,0,1,0,25862.3203125,25243.55078125,24870.140625
0,30,16,0,1,1,0,23552.349609375,20167.98046875,25564.669921875
0,27,3,0,1,1,1,10858.259765625,10954.98046875,11387.3603515625
0,20,13,0,0,1,0,2453.001953125,6606.2900390625,15012.2197265625
0,21,12,0,1,1,0,13468,14723.6103515625,3576.0979003906
0,44,8,0,0,0,1,5842.5341796875,11841.1904296875,10638.150390625
0,44,6,0,1,1,1,8493.421875,8353.64453125,10132.76953125
0,50,10,0,0,1,1,25862.3203125,25243.55078125,0
0,23,16,0,0,0,0,9557.302734375,17094,21079.76953125
0,23,16,0,0,0,0,503.5315856934,24860.419921875,25564.669921875
0,29,16,0,0,1,0,21322.69921875,21349.599609375,8666.8662109375
0,19,11,0,0,0,1,0,1074.1939697266,7713.7329101563
0,43,14,0,0,0,0,0,0,0
0,25,14,1,0,0,0,11855.51953125,13099.7900390625,15495.4404296875
0,23,11,0,0,1,1,2770.4030761719,9572.85546875,9401.2958984375
0,44,8,0,0,1,1,18991.169921875,12829.4501953125,21035.439453125
0,31,12,0,0,1,0,25862.3203125,22507.939453125,22607.740234375
0,33,13,0,0,1,0,23501.41015625,25243.55078125,25564.669921875
0,27,12,0,0,0,0,21395.189453125,17584.55078125,15804.2900390625
0,25,12,0,0,1,0,8614.896484375,5367.3872070313,11929.6904296875
0,34,12,0,0,1,0,14014.6396484375,14501.6103515625,13148.8095703125
0,27,14,0,0,1,0,19175.33984375,20889.48046875,25564.669921875
0,28,12,0,0,1,0,25862.3203125,25243.55078125,20295.099609375
0,46,14,0,0,1,0,22986.119140625,15309.0498046875,0
0,26,11,0,0,0,1,0,2834.0810546875,9680.5869140625
0,39,14,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
0,30,17,0,1,1,0,11363.75,1074.1939697266,25564.669921875
0,23,10,0,0,1,1,0,0,0
0,24,12,0,0,1,0,23881.5,21510.73046875,23992.369140625
0,31,16,0,0,1,0,9331.98828125,2365.0161132813,0
0,21,10,0,0,1,1,5005.9267578125,23263.44921875,3537.6770019531
0,29,12,0,0,1,0,25862.3203125,23632.259765625,25564.669921875
0,42,12,0,0,1,0,19586.7890625,14238.4404296875,13763.5498046875
0,44,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
0,51,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
0,49,10,0,1,1,1,16696.869140625,16995.529296875,17556.869140625
0,27,13,0,0,1,0,27.4297409058,0,0
0,50,14,0,0,1,0,18107.5390625,2327.4189453125,7153.673828125
0,43,14,0,0,1,0,8869.6005859375,12829.4501953125,0
0,27,16,0,0,1,0,21165.9609375,22516.890625,25564.669921875
0,47,12,0,1,1,0,0,0,0
0,28,12,0,0,1,0,23781.580078125,21324.529296875,0
0,53,15,0,0,1,0,0,0,0
0,32,14,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
0,39,13,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
0,26,16,0,0,0,0,12341.419921875,13980.6298828125,18699.150390625
0,27,18,0,0,0,0,2284.5048828125,0,0
0,53,12,0,0,1,0,25862.3203125,16791.439453125,0
0,37,13,0,0,1,0,25862.3203125,24754.7890625,22655.029296875
0,37,14,0,0,1,0,0,0,0
0,32,10,0,0,1,1,24424.220703125,25243.55078125,0
0,18,10,0,0,0,1,0,0,5049.3920898438
0,17,10,0,0,0,1,0,2254.0161132813,6481.3090820313
0,44,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
0,30,13,0,0,1,0,11220.7197265625,21483.869140625,25564.669921875
0,55,9,0,0,0,1,10205.8203125,10004.3203125,10717.9501953125
0,38,4,0,1,1,1,16369.669921875,13384.4501953125,13717.740234375
0,18,11,0,1,1,1,6173.6499023438,6821.12890625,14582.2099609375
0,27,11,0,0,1,1,327.1976013184,0,0
0,42,3,0,1,1,1,0,7897.1127929688,11526.26953125
0,48,14,0,0,1,0,19790.55078125,15955.349609375,0
0,55,12,0,0,1,0,22357.189453125,7979.4677734375,0
0,23,16,0,0,0,0,338.9531860352,6153.3388671875,7514.240234375
0,26,13,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
0,40,13,0,0,1,0,3577.62109375,10301.51953125,11911.9501953125
0,29,16,0,0,1,0,1208.8680419922,1444.7900390625,1557.5240478516
0,50,12,0,0,0,0,14616.1298828125,14510.5595703125,15926.9404296875
0,41,12,0,0,1,0,16330.490234375,21141.919921875,17976.5390625
0,40,12,0,0,1,0,25862.3203125,25243.55078125,0
0,50,10,0,0,1,1,25862.3203125,25243.55078125,5550.3408203125
0,23,15,0,0,0,0,8836.29296875,5215.2099609375,11131.7099609375
0,31,18,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
0,41,12,0,0,1,0,22931.259765625,23617.939453125,0
0,20,12,0,0,0,0,5293.9389648438,667.7902832031,7347.2568359375
0,47,12,0,1,1,0,25862.3203125,23909.759765625,0
0,18,12,0,1,0,0,693.5803833008,3335.37109375,0
0,46,12,0,0,1,0,25862.3203125,25243.55078125,17732.720703125
0,35,12,0,1,1,0,23342.69921875,22035.2890625,25564.669921875
0,23,12,0,0,1,0,15213.7099609375,16974.05078125,7264.50390625
0,45,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
0,21,14,0,0,0,0,3428.7170410156,3133.0649414063,20732.5
0,55,12,0,1,1,0,19339.919921875,16170.1904296875,25564.669921875
0,52,12,0,0,1,0,25862.3203125,20268.240234375,24856.83984375
0,50,12,0,0,0,0,16236.4404296875,14349.4404296875,18833.630859375
0,47,12,0,0,1,0,11688.990234375,1389.2900390625,12834.0595703125
0,36,8,0,1,0,1,8897.03125,11692.599609375,10568.7001953125
0,42,5,0,0,1,1,25862.3203125,25243.55078125,18694.720703125
0,48,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
0,45,12,0,0,1,0,22948.890625,15969.6796875,12430.6396484375
0,39,12,0,1,1,0,11173.7001953125,9356.2255859375,17276.099609375
0,27,12,0,0,1,0,6369.576171875,10387.4501953125,1479.2039794922
0,45,10,0,0,1,1,25862.3203125,25243.55078125,25564.669921875
0,53,14,0,0,1,0,4559.2138671875,11293.349609375,3669.1950683594
0,36,12,0,0,1,0,15805.41015625,25243.55078125,25564.669921875
0,20,12,0,0,0,0,4186.953125,15767.3701171875,1040.3199462891
0,18,10,0,0,0,1,0,1856.5649414063,22428.9296875
0,20,13,0,0,0,0,4964.7822265625,12029.1796875,23348.080078125
0,20,12,0,0,0,0,5282.1831054688,14079.099609375,5291.7387695313
0,23,12,0,0,1,0,3781.3850097656,3933.3391113281,21025.08984375
0,47,17,0,0,1,0,25862.3203125,25243.55078125,25381.4296875
0,45,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
0,21,14,0,0,0,0,1761.3809814453,1985.4680175781,15448.150390625
0,16,9,0,0,0,1,242.9490966797,406.4031982422,3655.8959960938
0,34,16,0,0,1,0,22807.8203125,24522.05078125,25564.669921875
0,35,11,0,0,1,1,3975.3520507813,0,21963.44921875
0,33,14,0,0,1,0,21226.69921875,9456.484375,17154.9296875
0,41,9,0,1,1,1,20989.630859375,20500.98046875,21876.259765625
0,41,12,0,0,1,0,20194.16015625,20893.060546875,25564.669921875
0,17,10,0,0,0,1,0,2153.7580566406,17243.58984375
0,47,9,0,0,1,1,25862.3203125,25243.55078125,25564.669921875
0,25,16,0,0,1,0,10511.4697265625,22905.390625,25564.669921875
0,20,13,0,0,1,0,5756.326171875,8956.984375,1579.6899414063
0,38,13,0,0,0,0,19743.529296875,14911.599609375,10947
0,25,16,0,0,0,0,13215.25,9880.7900390625,25564.669921875
0,18,12,0,0,0,0,1304.8719482422,2809.0161132813,4220.3872070313
0,37,12,0,0,1,0,18103.630859375,18690.970703125,19435.060546875
0,49,8,0,0,1,1,23730.640625,8391.2421875,25564.669921875
0,41,12,0,0,0,0,25862.3203125,25243.55078125,25564.669921875
0,47,12,0,0,1,0,0,0,23028.890625
0,32,13,0,0,1,0,14594.580078125,16093.2099609375,25564.669921875
0,55,13,0,0,1,0,25133.470703125,25003.650390625,25564.669921875
0,27,12,0,0,1,0,24653.44921875,21850.890625,25564.669921875
0,27,15,0,0,1,0,7982.0532226563,21372.869140625,7370.8999023438
0,47,12,0,0,1,0,0,5976.0971679688,4523.3208007813
0,25,13,0,0,0,0,0,6359.2260742188,16504.73046875
0,33,13,0,0,1,0,25074.69921875,24539.94921875,25564.669921875
0,26,12,0,0,1,0,24725.94921875,24692.130859375,25564.669921875
0,23,10,0,0,1,1,11285.3798828125,6067.4028320313,0
0,18,10,0,0,1,1,5039.2338867188,7764.62890625,19031.640625
0,31,12,0,0,1,0,25648.759765625,22398.73046875,25564.669921875
0,40,10,0,0,1,1,11792.830078125,14131.01953125,1841.2469482422
0,27,16,0,0,1,0,5194.0161132813,827.1290283203,1915.1340332031
0,29,12,0,0,0,0,13138.83984375,9483.3388671875,25564.669921875
0,52,16,0,0,1,0,20417.51953125,8956.984375,0
0,19,12,0,0,0,0,0,1983.6770019531,15211.7197265625
0,27,13,0,0,1,0,11265.7802734375,10818.919921875,5492.7099609375
0,35,18,0,0,1,0,10971.8896484375,0,0
0,29,15,0,0,1,0,12931.16015625,14367.33984375,14629.490234375
0,33,16,0,0,1,0,15339.099609375,10519.9404296875,11012.01953125
0,28,12,0,0,1,0,16199.2197265625,16521.099609375,22006.30078125
0,22,9,0,1,1,1,5562.3579101563,7014.4838867188,0
0,46,4,0,1,1,1,8395.4580078125,9660.5810546875,5868.0517578125
0,16,6,0,1,0,1,164.5783996582,35.8064498901,1640.2760009766
0,30,6,0,1,1,1,3910.6970214844,3870.6770019531,5268.0952148438
0,47,12,0,0,1,0,18403.390625,19498.400390625,18938.5390625
0,27,10,0,1,1,1,15648.66015625,2449.1608886719,21511.26953125
0,49,3,0,1,1,1,5327.24609375,8240.85546875,13042.41015625
0,18,11,0,1,0,1,0,3039.9680175781,2027.4410400391
0,53,4,0,1,1,1,11397.0498046875,4493.7099609375,2348.1079101563
0,26,13,0,0,1,0,22523.73046875,23444.26953125,1208.7800292969
0,21,11,0,1,0,1,1228.4599609375,177.241897583,410.808013916
0,32,12,0,0,1,0,20768.23046875,21625.310546875,25326.759765625
0,55,12,0,0,1,0,0,0,0
0,25,12,0,0,1,0,24949.30078125,25243.55078125,25357.7890625
0,44,14,0,0,1,0,24914.0390625,22769.3203125,25564.669921875
0,31,5,1,0,1,1,22255.310546875,21224.26953125,25564.669921875
0,41,12,0,0,1,0,19794.470703125,18502.98046875,22347.66015625
0,26,13,0,0,0,0,5838.615234375,4590.3872070313,7729.9877929688
0,32,12,0,0,1,0,23948.119140625,25243.55078125,22315.150390625
0,36,12,0,0,1,0,15732.91015625,25243.55078125,25564.669921875
0,29,13,0,0,0,0,0,943.5,16240.2197265625
0,32,14,0,0,0,0,6487.1318359375,9571.0654296875,12238.5302734375
0,24,12,0,0,1,0,22435.560546875,11612.0302734375,13704.4404296875
0,36,13,1,0,1,0,18493.51953125,17366.130859375,18128.75
0,29,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
0,22,12,0,0,1,0,15917.080078125,7558.7421875,15501.349609375
0,37,10,0,0,1,1,18842.26953125,9286.4033203125,25564.669921875
0,18,12,1,0,0,0,1579.1689453125,1408.9840087891,3057.416015625
0,39,2,1,0,1,1,0,0,964.9555053711
0,23,12,0,0,1,0,14960.9599609375,19322.94921875,25564.669921875
0,44,15,0,0,1,0,24475.16015625,25243.55078125,25564.669921875
0,37,10,0,0,1,1,9933.4833984375,4984.2578125,10562.7900390625
0,50,12,0,0,1,0,13765.8095703125,21430.16015625,25564.669921875
0,55,8,0,0,1,1,0,0,0
0,47,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
0,42,7,0,0,1,1,12121.98046875,12707.7099609375,8581.158203125
0,51,5,0,0,1,1,17866.55078125,17095.7890625,14552.650390625
