address,village,takeup_survey,age,agpop,educ,rice_inc,disaster_prob,male,default,delay,intensive,risk_averse,disaster_yes,network_rate_preintensive,network_rate_presession,network_rate_presimple,knowledge_network,network_onlyone,network_onlytwo,network_twomore,network_yes,pre_takeup_rate,id_fake
xinlian1112,xinlian,0,26,2,2,90,0,1,0,0,1,1,0,0,0,0,,0,0,0,0,.25,4097
xinlian1112,xinlian,0,80,2,1,100,0,1,0,1,0,0,0,.2,.40000001,.2,.70000005,1,0,0,1,.25,4098
xinlian1112,xinlian,0,62,7,2,60,50,1,0,1,0,.19999999,1,0,.2,.2,.2,0,0,0,0,.25,4099
xinlian1112,xinlian,0,42,4,2,100,30,1,0,1,0,0,1,.2,.2,0,.80000001,1,0,0,1,.25,4100
xinlian1112,xinlian,0,58,4,0,40,30,1,0,1,1,0,0,0,0,0,,0,0,0,0,.25,4101
xinlian1112,xinlian,0,33,5,2,60,50,1,0,1,1,0,0,.2,.2,0,.80000001,1,0,0,1,.25,4102
xinlian1112,xinlian,0,63,5,1,60,40,1,0,0,1,.39999998,0,0,.40000001,.40000001,.2,0,0,0,0,.25,4103
xinlian1112,xinlian,0,56,5,1,90,50,1,0,1,0,.60000002,0,0,.2,.2,.2,0,0,0,0,.25,4104
xinlian1112,xinlian,1,46,2,0,80,20,1,0,1,1,.80000001,,,,,,,,,,.25,4105
xinlian1112,xinlian,1,63,6,1,100,70,1,0,1,1,0,1,0,0,0,,0,0,0,0,.25,4106
xinlian1314,xinlian,0,41,4,1,70,40,1,0,1,0,0,1,.2,.2,0,.80000001,1,0,0,1,.375,4107
xinlian1314,xinlian,0,58,6,0,100,20,1,0,0,0,0,1,0,0,0,,0,0,0,0,.375,4108
xinlian1314,xinlian,0,41,5,,100,20,1,0,1,1,.19999999,1,.2,.40000001,.2,.60000002,1,0,0,1,.375,4109
xinlian1314,xinlian,0,53,3,2,80,30,1,0,0,1,0,0,0,0,0,,0,0,0,0,.375,4110
xinlian1314,xinlian,0,45,5,1,80,50,1,0,1,1,0,1,0,0,0,,0,0,0,0,.375,4111
xinlian1314,xinlian,1,56,3,1,100,40,1,1,1,1,0,1,0,0,0,,0,0,0,0,.375,4112
xinlian1314,xinlian,1,53,4,1,90,50,1,0,1,0,0,0,.2,.40000001,.2,.40000001,1,0,0,1,.375,4113
xinlian1314,xinlian,0,45,4,2,100,0,1,0,1,1,0,0,.2,.40000001,.2,.80000001,1,0,0,1,.375,4114
xinlian1314,xinlian,0,36,4,2,100,40,1,0,0,1,1,0,0,.60000002,.60000002,.2,0,0,0,0,.375,4115
xinlian1314,xinlian,0,46,4,1,80,80,1,0,1,0,.39999998,1,0,.2,.2,,0,0,0,0,.375,4116
xinlian1314,xinlian,0,34,6,2,90,50,1,0,1,1,.39999998,1,0,0,0,,0,0,0,0,.375,4117
xinlian1314,xinlian,1,36,4,1,75,20,1,0,0,0,0,0,.2,.2,0,.60000002,1,0,0,1,.375,4118
xinlian1314,xinlian,0,56,6,,19,30,1,0,1,0,.39999998,0,0,0,0,,0,0,0,0,.375,4119
xinlian1314,xinlian,0,61,10,1,80,20,1,0,0,0,1,1,.2,.40000001,.2,.5,1,0,0,1,.375,4120
xinlian1314,xinlian,0,58,10,0,100,50,1,0,0,0,0,1,.2,.2,0,.60000002,1,0,0,1,.375,4121
xinlian1314,xinlian,0,78,2,1,100,50,1,0,1,0,0,0,0,0,0,,0,0,0,0,.375,4122
xinlian1314,xinlian,1,68,3,1,100,50,1,0,1,1,.19999999,0,0,.2,.2,0,0,0,0,0,.375,4123
xinlian1314,xinlian,1,66,9,0,,40,1,0,1,1,0,0,.2,.40000001,.2,.30000001,1,0,0,1,.375,4124
xinlian1314,xinlian,1,71,6,0,100,20,1,0,1,0,.60000002,0,0,.2,.2,0,0,0,0,0,.375,4125
xinlian1314,xinlian,1,59,5,0,80,30,1,0,1,1,.80000001,1,0,.2,.2,0,0,0,0,0,.375,4126
xinlian1314,xinlian,0,46,5,2,60,30,1,0,1,0,.19999999,1,0,.2,.2,.60000002,0,0,0,0,.375,4127
xinlian1314,xinlian,1,53,3,1,80,20,1,0,0,0,0,1,.66666669,.66666669,0,.5,0,1,1,1,.375,4128
xinlian1314,xinlian,1,48,4,1,85,20,1,0,0,1,0,0,0,0,0,,0,0,0,0,.375,4129
xinlian2,xinlian,0,55,5,1,80,50,1,1,1,0,.19999999,1,.40000001,.40000001,0,.70000005,0,1,1,1,.21428572,4130
xinlian2,xinlian,1,56,3,1,45,20,1,1,0,1,1,1,.2,.2,0,.80000001,1,0,0,1,.21428572,4131
xinlian2,xinlian,0,34,4,1,50,50,1,1,1,0,0,1,.66666669,.66666669,0,.70000005,0,1,1,1,.21428572,4132
xinlian2,xinlian,0,51,3,0,60,40,1,1,0,1,0,1,.40000001,.60000002,.20000002,.13333334,0,1,1,1,.21428572,4133
xinlian2,xinlian,0,36,5,2,100,0,1,1,1,0,.19999999,0,.60000002,.60000002,0,.53333336,0,0,1,1,.21428572,4134
xinlian2,xinlian,0,45,5,1,90,20,1,1,1,1,0,1,.2,.2,0,.60000002,1,0,0,1,.21428572,4135
xinlian2,xinlian,0,65,4,0,100,20,1,1,1,1,0,1,.2,.2,0,.60000002,1,0,0,1,.21428572,4136
xinlian2,xinlian,0,43,4,1,20,30,1,1,0,1,0,1,0,.40000001,.40000001,.40000001,0,0,0,0,.21428572,4137
xinlian2,xinlian,1,49,4,3,35,0,1,1,1,1,.19999999,0,0,.2,.2,.2,0,0,0,0,.21428572,4138
xinlian2,xinlian,0,52,7,0,100,50,1,1,1,1,0,1,0,.2,.2,.2,0,0,0,0,.21428572,4139
xinlian2,xinlian,0,52,5,,60,30,1,1,0,0,1,0,.40000001,.80000001,.40000001,.40000001,0,1,1,1,.21428572,4140
xinlian2,xinlian,0,45,4,3,20,100,1,1,0,1,.19999999,1,.2,.40000001,.2,.5,1,0,0,1,.21428572,4141
xinlian2,xinlian,0,40,5,2,50,0,1,1,1,0,.19999999,1,.60000002,.80000001,.19999999,.45000002,0,0,1,1,.21428572,4142
xinlian2,xinlian,0,45,4,2,60,20,1,1,1,1,0,1,0,0,0,,0,0,0,0,.21428572,4143
xinlian2,xinlian,1,29,2,1,100,50,1,1,1,1,0,,.2,.2,0,.80000001,1,0,0,1,.21428572,4144
xinlian2,xinlian,0,42,4,1,70,3,1,1,1,1,.80000001,0,.2,.2,0,.60000002,1,0,0,1,.21428572,4145
xinlian2,xinlian,0,62,5,2,40,40,1,1,0,1,0,0,.2,.2,0,.60000002,1,0,0,1,.21428572,4146
xinlian2,xinlian,1,56,4,0,90,20,1,1,1,1,0,0,.40000001,.40000001,0,.60000002,0,1,1,1,.21428572,4147
xinlian2,xinlian,1,47,4,1,100,40,0,1,0,0,0,0,0,0,0,,0,0,0,0,.21428572,4148
xinlian2,xinlian,1,40,3,2,30,0,1,1,0,1,0,1,0,0,0,,0,0,0,0,.21428572,4149
xinlian2,xinlian,0,55,5,3,20,50,1,1,1,1,.80000001,0,0,.2,.2,.60000002,0,0,0,0,.21428572,4150
xinlian2,xinlian,0,47,5,1,100,20,1,1,0,1,0,0,0,.2,.2,0,0,0,0,0,.21428572,4151
xinlian2,xinlian,0,47,3,2,40,20,1,1,0,0,0,1,.2,.80000001,.60000002,.25,1,0,0,1,.21428572,4152
xinlian2,xinlian,0,34,5,1,100,40,1,1,0,1,0,0,.2,.40000001,.2,.5,1,0,0,1,.21428572,4153
xinlian2,xinlian,0,67,13,1,14,0,1,1,1,0,0,0,.2,.2,0,.60000002,1,0,0,1,.21428572,4154
xinlian2,xinlian,0,40,5,2,70,50,1,1,0,0,.40000001,,,,,,,,,,.21428572,4155
xinlian2,xinlian,1,29,4,2,,20,1,1,1,0,.80000001,,,,,,,,,,.21428572,4156
xinlian2,xinlian,0,79,2,1,40,30,1,1,0,0,.2,,,,,,,,,,.21428572,4157
xinlian2,xinlian,0,42,5,3,80,50,1,1,0,0,0,1,0,0,0,,0,0,0,0,.21428572,4158
xinlian56,xinlian,0,62,5,1,,50,1,0,1,0,1,0,0,0,0,,0,0,0,0,.2,4159
xinlian56,xinlian,0,44,4,2,100,10,1,0,0,0,0,0,.60000002,.60000002,0,.80000001,0,0,1,1,.2,4160
xinlian56,xinlian,0,52,6,1,60,20,1,0,0,0,0,0,.2,.40000001,.2,.80000001,1,0,0,1,.2,4161
xinlian56,xinlian,0,59,8,1,70,20,1,0,1,1,.39999998,1,.2,.40000001,.2,.80000001,1,0,0,1,.2,4162
xinlian56,xinlian,0,65,4,1,100,0,1,0,1,0,1,0,0,.2,.2,.60000002,0,0,0,0,.2,4163
xinlian56,xinlian,0,58,3,2,100,50,1,0,1,0,0,1,0,0,0,,0,0,0,0,.2,4164
xinlian56,xinlian,0,47,2,1,100,30,1,0,1,1,0,1,,,,,,,,,.2,4165
xinlian56,xinlian,1,65,2,1,90,10,1,0,0,1,0,1,.2,.40000001,.2,.5,1,0,0,1,.2,4166
xinlian56,xinlian,0,42,4,3,60,50,1,0,1,0,1,0,0,.2,.2,0,0,0,0,0,.2,4167
xinlian56,xinlian,0,45,4,2,100,20,1,0,0,0,0,1,.2,.2,0,.80000001,1,0,0,1,.2,4168
xinlian56,xinlian,0,50,4,2,60,20,1,0,0,1,0,1,.2,.40000001,.2,.30000001,1,0,0,1,.2,4169
xinlian56,xinlian,0,74,2,2,100,20,1,0,1,1,0,1,.80000001,.80000001,0,.66666669,0,0,1,1,.2,4170
xinlian56,xinlian,1,61,2,0,,40,1,0,1,1,0,1,0,0,0,,0,0,0,0,.2,4171
xinlian56,xinlian,0,47,4,3,100,20,1,0,1,0,.19999999,1,0,.2,.2,.60000002,0,0,0,0,.2,4172
xinlian56,xinlian,0,58,4,1,40,50,1,0,1,1,.39999998,0,0,.2,.2,.2,0,0,0,0,.2,4173
xinlian56,xinlian,0,39,6,2,90,20,1,0,0,0,0,1,.40000001,.60000002,.20000002,.53333336,0,1,1,1,.2,4174
xinlian56,xinlian,1,39,4,2,100,40,1,0,0,0,.60000002,1,0,.2,.2,.2,0,0,0,0,.2,4175
xinlian56,xinlian,0,59,4,1,70,50,1,0,0,1,0,1,.2,.40000001,.2,.60000002,1,0,0,1,.2,4176
xinlian56,xinlian,0,76,1,0,40,30,1,0,0,1,.2,,,,,,,,,,.2,4177
xinlian56,xinlian,0,43,4,2,90,40,1,0,1,0,0,1,.2,.2,0,.80000001,1,0,0,1,.2,4178
xinlian56,xinlian,0,33,6,2,80,20,1,0,0,1,0,1,.60000002,.60000002,0,.69999999,0,0,1,1,.2,4179
xinlian56,xinlian,0,55,2,1,70,50,1,0,1,1,0,0,0,0,0,,0,0,0,0,.2,4180
xinlian56,xinlian,0,44,5,1,30,50,1,0,1,1,0,1,0,.2,.2,.40000001,0,0,0,0,.2,4181
xinlian7,xinlian,0,39,4,1,100,20,1,1,1,0,0,1,.2,.40000001,.2,.40000001,1,0,0,1,.14285715,4182
xinlian7,xinlian,0,69,5,0,100,50,1,1,0,1,0,0,.2,.2,0,.80000001,1,0,0,1,.14285715,4183
xinlian7,xinlian,0,41,6,1,100,20,0,1,1,0,.39999998,1,0,.2,.2,.2,0,0,0,0,.14285715,4184
xinlian7,xinlian,0,34,6,1,90,30,1,1,0,0,0,1,.2,.2,0,.80000001,1,0,0,1,.14285715,4185
xinlian7,xinlian,1,59,3,1,100,40,1,1,1,0,0,0,0,.2,.2,.2,0,0,0,0,.14285715,4186
xinlian7,xinlian,1,68,4,1,80,20,1,1,1,1,0,0,0,.2,.2,.2,0,0,0,0,.14285715,4187
xinlian7,xinlian,0,37,5,1,60,40,1,1,0,0,.39999998,0,.40000001,.40000001,0,.80000001,0,1,1,1,.14285715,4188
xinlian7,xinlian,0,38,4,1,90,30,1,1,0,1,0,0,.2,.40000001,.2,.40000001,1,0,0,1,.14285715,4189
xinlian7,xinlian,0,52,6,2,40,50,1,1,1,1,0,1,.40000001,.60000002,.20000002,.53333336,0,1,1,1,.14285715,4190
xinlian7,xinlian,1,48,5,1,100,50,1,1,1,1,0,1,.2,.40000001,.2,.40000001,1,0,0,1,.14285715,4191
xinlian7,xinlian,0,40,5,1,100,50,1,1,1,0,0,1,.2,.2,0,.80000001,1,0,0,1,.14285715,4192
xinlian7,xinlian,0,42,5,1,,20,1,1,1,1,0,1,0,0,0,,0,0,0,0,.14285715,4193
xinlian7,xinlian,1,40,4,2,100,20,1,1,1,1,0,1,.2,.40000001,.2,.40000001,1,0,0,1,.14285715,4194
xinlian7,xinlian,1,70,7,1,70,50,1,1,0,0,0,1,.2,.2,0,.80000001,1,0,0,1,.14285715,4195
xinlian7,xinlian,0,37,4,2,60,40,1,1,1,0,1,1,0,.2,.2,.2,0,0,0,0,.14285715,4196
xinlian7,xinlian,0,40,4,1,85,20,1,1,0,1,0,1,0,.2,.2,.2,0,0,0,0,.14285715,4197
xinlian7,xinlian,0,37,4,2,100,50,0,1,1,0,0,1,.2,.40000001,.2,.5,1,0,0,1,.14285715,4198
xinlian7,xinlian,0,43,6,2,100,30,1,1,1,0,.60000002,1,0,.2,.2,.2,0,0,0,0,.14285715,4199
xinlian7,xinlian,0,41,4,1,100,30,1,1,0,1,0,1,.2,.40000001,.2,.40000001,1,0,0,1,.14285715,4200
xinlian8,xinlian,0,36,4,2,,20,1,0,1,0,.39999998,1,0,.25,.25,.2,0,0,0,0,.14285715,4201
xinlian8,xinlian,0,53,4,1,60,20,1,0,1,1,.19999999,0,.2,.40000001,.2,0,1,0,0,1,.14285715,4202
xinlian8,xinlian,1,62,1,1,100,50,1,0,0,1,0,0,.2,.60000002,.40000004,0,1,0,0,1,.14285715,4203
xinlian8,xinlian,1,51,5,3,100,50,1,0,1,0,.60000002,1,.2,.40000001,.2,.1,1,0,0,1,.14285715,4204
xinlian8,xinlian,0,41,4,0,100,40,1,0,0,0,0,1,0,.2,.2,.2,0,0,0,0,.14285715,4205
xinlian8,xinlian,0,56,6,1,100,40,1,0,0,1,.19999999,0,.2,.2,0,1,1,0,0,1,.14285715,4206
xinlian8,xinlian,0,55,4,1,100,20,1,0,1,0,0,0,0,.2,.2,,0,0,0,0,.14285715,4207
xinlian8,xinlian,0,53,6,2,60,40,1,0,0,1,1,1,0,.40000001,.40000001,.2,0,0,0,0,.14285715,4208
xinlian8,xinlian,0,42,4,1,90,30,1,0,1,0,1,1,.40000001,.40000001,0,0,0,1,1,1,.14285715,4209
xinlian8,xinlian,0,46,4,3,70,50,1,0,0,1,.40000001,,,,,,,,,,.14285715,4210
xinlian8,xinlian,0,64,7,1,80,50,1,0,1,1,.39999998,0,.2,.2,0,.80000001,1,0,0,1,.14285715,4211
xinlian8,xinlian,0,52,3,1,30,0,1,0,0,0,0,0,.40000001,.40000001,0,.40000001,0,1,1,1,.14285715,4212
xinlian8,xinlian,0,55,4,1,20,0,1,0,0,0,0,1,.40000001,.40000001,0,0,0,1,1,1,.14285715,4213
xinlian8,xinlian,0,43,4,1,80,20,1,0,0,0,.80000001,,,,,,,,,,.14285715,4214
xinlian8,xinlian,0,48,5,,90,40,1,0,1,0,0,0,.2,.2,0,0,1,0,0,1,.14285715,4215
xinlian8,xinlian,1,55,6,0,,40,1,0,1,0,0,0,.2,.2,0,0,1,0,0,1,.14285715,4216
xinlian8,xinlian,0,37,3,,100,30,1,0,1,1,0,1,0,0,0,,0,0,0,0,.14285715,4217
xinlian8,xinlian,0,45,4,1,100,0,1,0,1,1,.19999999,0,.2,.2,0,.80000001,1,0,0,1,.14285715,4218
xinlian8,xinlian,0,67,5,,,50,1,0,1,1,0,0,0,.2,.2,,0,0,0,0,.14285715,4219
xinlian8,xinlian,0,66,1,0,70,20,0,0,0,0,.80000001,,,,,,,,,,.14285715,4220
xinlian8,xinlian,0,52,7,1,100,20,1,0,1,0,0,0,0,.2,.2,.2,0,0,0,0,.14285715,4221
xinlian8,xinlian,0,43,5,2,100,50,1,0,1,1,0,1,0,0,0,,0,0,0,0,.14285715,4222
xinlian8,xinlian,0,43,1,1,100,30,1,0,1,1,0,1,0,0,0,,0,0,0,0,.14285715,4223
xinlian8,xinlian,0,74,2,0,30,20,1,0,0,0,.80000001,,,,,,,,,,.14285715,4224
xinlian8,xinlian,0,40,4,1,20,50,1,0,1,1,0,1,.2,.2,0,0,1,0,0,1,.14285715,4225
xinlian8,xinlian,0,46,5,2,100,20,1,0,0,1,.19999999,1,.2,.40000001,.2,.60000002,1,0,0,1,.14285715,4226
xinlian8,xinlian,0,64,7,2,60,50,1,0,0,1,.40000001,,,,,,,,,,.14285715,4227
xinlian8,xinlian,0,42,4,1,40,50,1,0,0,0,0,0,.2,.40000001,.2,.1,1,0,0,1,.14285715,4228
xinlian8,xinlian,1,61,3,0,100,30,1,0,0,1,1,1,.2,.40000001,.2,0,1,0,0,1,.14285715,4229
xinlian910,xinlian,1,54,5,1,95,90,1,1,0,0,1,1,.2,.40000001,.2,.5,1,0,0,1,.33333334,4230
xinlian910,xinlian,1,74,6,0,100,40,1,1,1,0,0,0,0,.40000001,.40000001,.30000001,0,0,0,0,.33333334,4231
xinlian910,xinlian,1,48,4,2,100,5,1,1,1,1,.39999998,1,.2,.40000001,.2,.30000001,1,0,0,1,.33333334,4232
xinlian910,xinlian,1,50,5,1,100,50,1,1,1,1,.39999998,1,.2,.40000001,.2,.5,1,0,0,1,.33333334,4233
xinlian910,xinlian,0,77,5,0,100,50,1,1,1,0,.39999998,1,0,.2,.2,.40000001,0,0,0,0,.33333334,4234
xinlian910,xinlian,1,35,5,1,100,40,1,1,0,1,.39999998,1,.2,.2,0,1,1,0,0,1,.33333334,4235
xinlian910,xinlian,0,47,4,2,80,50,1,1,1,1,.39999998,1,0,.2,.2,.2,0,0,0,0,.33333334,4236
xinlian910,xinlian,0,61,13,1,20,30,1,1,0,0,.39999998,1,0,.2,.2,.2,0,0,0,0,.33333334,4237
xinlian910,xinlian,0,69,3,1,100,20,1,1,1,0,0,1,0,0,0,,0,0,0,0,.33333334,4238
xinlian910,xinlian,0,41,5,2,80,50,1,1,0,1,.80000001,1,.2,.2,0,.60000002,1,0,0,1,.33333334,4239
xinlian910,xinlian,1,39,6,1,100,20,1,1,0,1,.39999998,0,0,0,0,,0,0,0,0,.33333334,4240
xinlian910,xinlian,0,34,4,1,70,50,1,1,0,1,.39999998,1,0,.2,.2,.40000001,0,0,0,0,.33333334,4241
xinlian910,xinlian,1,42,4,2,40,40,1,1,1,0,0,0,.80000001,.80000001,0,1,0,0,1,1,.33333334,4242
xinlian910,xinlian,0,52,4,2,50,20,1,1,1,1,.39999998,0,.40000001,.60000002,.20000002,.60000002,0,1,1,1,.33333334,4243
xinlian910,xinlian,1,64,5,1,30,40,1,1,0,0,.60000002,0,0,0,0,,0,0,0,0,.33333334,4244
xinlian910,xinlian,0,46,4,1,60,50,1,1,0,0,.39999998,0,.2,.40000001,.2,.40000001,1,0,0,1,.33333334,4245
xinlian910,xinlian,0,58,7,1,100,20,1,1,1,0,0,1,0,0,0,,0,0,0,0,.33333334,4246
xinlian910,xinlian,1,45,1,1,100,50,1,1,0,0,0,0,.80000001,1,.19999999,.56,0,0,1,1,.33333334,4247
xinlian910,xinlian,0,42,6,0,,20,1,1,1,0,1,0,.60000002,.60000002,0,1,0,0,1,1,.33333334,4248
xinlian910,xinlian,0,63,2,2,100,40,1,1,0,0,0,0,.40000001,.40000001,0,.5,0,1,1,1,.33333334,4249
xinlian910,xinlian,0,47,5,2,100,30,1,1,1,0,.19999999,1,0,.40000001,.40000001,.2,0,0,0,0,.33333334,4250
xinlian910,xinlian,0,56,4,2,100,20,1,1,1,0,1,0,.2,.80000001,.60000002,.40000001,1,0,0,1,.33333334,4251
xinlian910,xinlian,1,36,4,4,20,10,1,1,1,0,.60000002,1,.2,.40000001,.2,.40000001,1,0,0,1,.33333334,4252
xinlian910,xinlian,0,53,2,1,100,20,1,1,0,1,0,1,.2,.2,0,.40000001,1,0,0,1,.33333334,4253
xinlian910,xinlian,0,37,4,2,95,5,1,1,1,0,0,1,.2,.40000001,.2,.2,1,0,0,1,.33333334,4254
xinlian910,xinlian,0,64,4,2,100,50,1,1,1,0,0,1,.2,.2,0,.60000002,1,0,0,1,.33333334,4255
xinlian910,xinlian,0,68,7,1,40,50,1,1,1,1,.39999998,0,0,.40000001,.40000001,.2,0,0,0,0,.33333334,4256
xinlian910,xinlian,0,54,6,0,60,20,1,1,0,0,.39999998,0,.2,.2,0,.80000001,1,0,0,1,.33333334,4257
xinlian910,xinlian,0,71,5,1,100,50,1,1,1,0,0,0,0,.2,.2,.40000001,0,0,0,0,.33333334,4258
xinlian910,xinlian,1,37,4,2,100,50,0,1,1,1,.39999998,1,.2,.60000002,.40000004,.46666667,1,0,0,1,.33333334,4259
xinlian910,xinlian,0,40,4,2,60,20,1,1,0,0,.39999998,0,.2,.2,0,.80000001,1,0,0,1,.33333334,4260
xinlian910,xinlian,0,70,2,1,100,30,1,1,0,1,0,0,0,.2,.2,.2,0,0,0,0,.33333334,4261
xinlian910,xinlian,0,62,2,2,30,3,1,1,1,1,0,0,.40000001,.40000001,0,.80000001,0,1,1,1,.33333334,4262
xinlian910,xinlian,0,79,6,1,80,50,1,1,0,1,.39999998,1,.40000001,.60000002,.20000002,.60000002,0,1,1,1,.33333334,4263
xinlian910,xinlian,0,41,4,2,70,40,1,1,1,1,0,0,0,0,0,,0,0,0,0,.33333334,4264
xinlian910,xinlian,0,52,7,1,100,30,1,1,1,1,0,1,.2,.40000001,.2,.60000002,1,0,0,1,.33333334,4265
xinlian910,xinlian,1,56,7,1,75,50,1,1,1,1,.60000002,0,0,.2,.2,.2,0,0,0,0,.33333334,4266
xinlian910,xinlian,0,42,4,1,100,30,1,1,1,1,0,1,.2,.40000001,.2,.60000002,1,0,0,1,.33333334,4267
xinlian910,xinlian,1,66,6,0,100,0,1,1,1,1,0,0,0,.40000001,.40000001,.30000001,0,0,0,0,.33333334,4268
xinlian910,xinlian,1,41,6,2,90,20,1,1,1,0,.60000002,1,0,.2,.2,.2,0,0,0,0,.33333334,4269
yanjiangbeixin,yanjiang,1,64,3,1,40,50,1,1,1,1,0,1,0,0,0,,0,0,0,0,1,4270
yanjiangbeixin,yanjiang,1,74,3,0,100,50,1,1,0,1,0,1,.2,.2,0,.80000001,1,0,0,1,1,4271
yanjiangbeixin,yanjiang,0,67,8,1,75,40,1,1,1,1,0,1,.2,.2,0,.60000002,1,0,0,1,1,4272
yanjiangdonghezhong,yanjiang,0,53,6,0,40,30,0,0,1,0,0,0,0,.40000001,.40000001,.30000001,0,0,0,0,.42857143,4273
yanjiangdonghezhong,yanjiang,1,80,3,0,100,50,0,0,0,1,.60000002,1,0,.2,.2,.40000001,0,0,0,0,.42857143,4274
yanjiangdonghezhong,yanjiang,1,58,2,1,60,20,1,0,1,0,1,1,0,.2,.2,.40000001,0,0,0,0,.42857143,4275
yanjiangdonghezhong,yanjiang,0,63,2,3,100,50,1,0,0,1,0,1,.2,.40000001,.2,.2,1,0,0,1,.42857143,4276
yanjiangdonghezhong,yanjiang,1,54,3,2,100,50,1,0,1,0,.39999998,1,.2,.40000001,.2,.60000002,1,0,0,1,.42857143,4277
yanjiangdonghezhong,yanjiang,1,58,5,0,50,20,1,0,1,1,0,1,0,.2,.2,.40000001,0,0,0,0,.42857143,4278
yanjiangdonghezhong,yanjiang,1,65,4,1,100,20,1,0,1,1,.39999998,1,0,0,0,,0,0,0,0,.42857143,4279
yanjiangdonghezhong,yanjiang,1,29,5,2,40,40,1,0,0,1,0,1,0,0,0,,0,0,0,0,.42857143,4280
yanjiangdonghezhong,yanjiang,1,56,5,2,100,50,1,0,1,0,.39999998,1,.2,.40000001,.2,.40000001,1,0,0,1,.42857143,4281
yanjiangdonghezhong,yanjiang,0,63,3,0,80,50,1,0,0,0,0,1,0,.2,.2,.40000001,0,0,0,0,.42857143,4282
yanjiangdonghezhong,yanjiang,0,64,8,1,60,30,1,0,0,1,.2,,,,,,,,,,.42857143,4283
yanjiangdonghezhong,yanjiang,0,31,5,2,20,20,1,0,0,0,.39999998,1,0,.2,.2,.40000001,0,0,0,0,.42857143,4284
yanjiangdonghezhong,yanjiang,1,61,5,0,100,40,1,0,0,0,0,1,0,.40000001,.40000001,.2,0,0,0,0,.42857143,4285
yanjiangtangshang,yanjiang,1,60,3,1,60,40,1,0,1,1,1,0,.2,.40000001,.2,.40000001,1,0,0,1,.40000001,4286
yanjiangtangshang,yanjiang,1,75,6,0,100,50,1,0,1,0,0,0,0,.25,.25,.2,0,0,0,0,.40000001,4287
yanjiangtangshang,yanjiang,1,50,3,1,100,20,1,0,0,1,.19999999,1,0,0,0,,0,0,0,0,.40000001,4288
yanjiangtangshang,yanjiang,1,57,4,0,20,40,1,0,1,0,0,0,.2,.40000001,.2,.5,1,0,0,1,.40000001,4289
yanjiangtangshang,yanjiang,0,73,3,1,100,50,1,0,0,0,.19999999,1,0,.40000001,.40000001,.70000005,0,0,0,0,.40000001,4290
yanjiangtangshang,yanjiang,1,47,5,0,50,50,1,0,1,1,.19999999,0,0,.2,.2,.60000002,0,0,0,0,.40000001,4291
yanjiangtangshang,yanjiang,0,67,4,0,85,20,1,0,0,0,0,0,.40000001,.60000002,.20000002,.40000001,0,1,1,1,.40000001,4292
yanjiangtangshang,yanjiang,1,65,11,1,20,30,1,0,0,0,1,1,0,.2,.2,.60000002,0,0,0,0,.40000001,4293
yanjiangtangshang,yanjiang,0,27,4,4,11,0,0,0,1,0,.39999998,0,0,0,0,,0,0,0,0,.40000001,4294
yanjiangtangshang,yanjiang,0,43,4,2,70,30,1,0,1,1,0,,.60000002,.80000001,.19999999,.5,0,0,1,1,.40000001,4295
yanjiangtangshang,yanjiang,1,71,7,0,100,20,1,0,1,0,0,1,0,0,0,,0,0,0,0,.40000001,4296
yanjiangtangshang,yanjiang,1,27,4,1,70,50,1,0,1,1,.39999998,1,0,0,0,,0,0,0,0,.40000001,4297
yanjiangtangshang,yanjiang,0,33,5,2,50,40,1,0,0,1,0,0,.2,.2,0,.2,1,0,0,1,.40000001,4298
yanjiangtangshang,yanjiang,1,48,5,2,20,20,1,0,1,1,0,1,0,0,0,,0,0,0,0,.40000001,4299
yazhoushangbian1,yazhou,0,47,3,1,60,0,1,1,0,1,0,0,0,0,0,,0,0,0,0,.05882353,4300
yazhoushangbian1,yazhou,1,50,5,1,70,40,1,1,1,0,0,1,.2,.40000001,.2,.80000001,1,0,0,1,.05882353,4301
yazhoushangbian1,yazhou,0,40,4,1,100,50,1,1,1,1,0,0,0,0,0,,0,0,0,0,.05882353,4302
yazhoushangbian1,yazhou,0,59,4,1,100,20,1,1,0,0,0,0,.60000002,.60000002,0,.5,0,0,1,1,.05882353,4303
yazhoushangbian1,yazhou,0,47,4,2,40,20,1,1,0,1,.80000001,,,,,,,,,,.05882353,4304
yazhoushangbian1,yazhou,1,33,2,2,80,40,1,1,1,0,.60000002,,,,,,,,,,.05882353,4305
yazhoushangbian1,yazhou,0,40,3,2,100,50,1,1,1,0,0,0,.2,.2,0,1,1,0,0,1,.05882353,4306
yazhoushangbian1,yazhou,0,38,7,1,100,50,1,1,1,0,0,1,0,.2,.2,,0,0,0,0,.05882353,4307
yazhoushangbian1,yazhou,1,40,5,2,10,20,1,1,1,0,.80000001,,,,,,,,,,.05882353,4308
yazhoushangbian1,yazhou,0,32,5,2,50,50,1,1,1,1,0,1,.2,.40000001,.2,.80000001,1,0,0,1,.05882353,4309
yazhoushangbian1,yazhou,0,50,4,2,100,50,1,1,0,0,0,1,.2,.60000002,.40000004,.30000001,1,0,0,1,.05882353,4310
yazhoushangbian1,yazhou,1,77,2,0,30,20,1,1,1,0,.80000001,,,,,,,,,,.05882353,4311
