"as_of_year","respondent_id","agency_name","agency_abbr","agency_code","loan_type_name","loan_type","loan_purpose_name","loan_purpose","owner_occupancy_name","owner_occupancy","preapproval_name","preapproval","action_taken_name","state_abbr","applicant_ethnicity_name","applicant_ethnicity","co_applicant_ethnicity_name","co_applicant_ethnicity","applicant_race_name_1","applicant_race_1","co_applicant_race_name_1","co_applicant_race_1","applicant_sex_name","applicant_sex","co_applicant_sex_name","co_applicant_sex","applicant_income_000s","population","minority_population","hud_median_family_income","tract_to_msamd_income","number_of_owner_occupied_units","number_of_1_to_4_family_units"
2017,"62-0997810","Department of Housing and Urban Development","HUD",7,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Loan originated","TN","Not Hispanic or Latino",2,"No co-applicant",5,"White",5,"No co-applicant",8,"Male",1,"No co-applicant",5,24,3435,6.26000022888184,52200,97.0299987792969,945,1786
2017,"62-0997810","Department of Housing and Urban Development","HUD",7,"FHA-insured",2,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Loan originated","TN","Not Hispanic or Latino",2,"No co-applicant",5,"White",5,"No co-applicant",8,"Female",2,"No co-applicant",5,20,5872,3.50999999046326,61600,95.0299987792969,1553,2178
2017,"62-0997810","Department of Housing and Urban Development","HUD",7,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Loan originated","TX","Information not provided by applicant in mail, Internet, or telephone application",3,"No co-applicant",5,"White",5,"No co-applicant",8,"Information not provided by applicant in mail, Internet, or telephone application",3,"No co-applicant",5,35,6675,59.2400016784668,72500,89.7600021362305,1715,2115
2017,"62-0997810","Department of Housing and Urban Development","HUD",7,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Loan originated","OH","Not Hispanic or Latino",2,"No co-applicant",5,"White",5,"No co-applicant",8,"Female",2,"No co-applicant",5,19,6266,3.84999990463257,57600,95.9700012207031,1994,2622
2017,"62-0997810","Department of Housing and Urban Development","HUD",7,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Loan originated","TX","Not Hispanic or Latino",2,"No co-applicant",5,"White",5,"No co-applicant",8,"Male",1,"No co-applicant",5,62,3457,6.09999990463257,70900,119.019996643066,951,1234
2017,"62-0997810","Department of Housing and Urban Development","HUD",7,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Loan originated","TN","Not Hispanic or Latino",2,"Not Hispanic or Latino",2,"White",5,"White",5,"Male",1,"Female",2,29,9914,5.48999977111816,52200,109.940002441406,2856,3844
2017,"62-1259997","Federal Deposit Insurance Corporation","FDIC",3,"VA-guaranteed",3,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Loan originated","WV","Not Hispanic or Latino",2,"No co-applicant",5,"White",5,"No co-applicant",8,"Male",1,"No co-applicant",5,58,5988,16.3500003814697,53900,74.0699996948242,1102,2177
2017,"62-1259997","Federal Deposit Insurance Corporation","FDIC",3,"FHA-insured",2,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Loan originated","CO","Not Hispanic or Latino",2,"No co-applicant",5,"White",5,"No co-applicant",8,"Male",1,"No co-applicant",5,53,5821,63.8199996948242,83900,72.9400024414062,1095,1256
2017,"62-1494087","Department of Housing and Urban Development","HUD",7,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was requested",1,"Loan originated","TN","Not Hispanic or Latino",2,"Not Hispanic or Latino",2,"White",5,"White",5,"Female",2,"Male",1,165,6402,15.1499996185303,67500,139.029998779297,1718,2068
2017,"62-1532940","Department of Housing and Urban Development","HUD",7,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was not requested",2,"Loan originated","FL","Not Hispanic or Latino",2,"No co-applicant",5,"White",5,"No co-applicant",8,"Female",2,"No co-applicant",5,30,6096,18.75,54800,95.7399978637695,1728,2609
2017,"62-1532940","Department of Housing and Urban Development","HUD",7,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was not requested",2,"Loan originated","OH","Not Hispanic or Latino",2,"Not Hispanic or Latino",2,"White",5,"White",5,"Male",1,"Female",2,58,2450,29.1800003051758,61500,92.0400009155273,374,916
2017,"62-1532940","Department of Housing and Urban Development","HUD",7,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was requested",1,"Loan originated","KS","Not Hispanic or Latino",2,"No co-applicant",5,"White",5,"No co-applicant",8,"Male",1,"No co-applicant",5,302,3728,40.2400016784668,74600,68.8899993896484,707,1554
2017,"62-1532940","Department of Housing and Urban Development","HUD",7,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was not requested",2,"Loan originated","KY","Not Hispanic or Latino",2,"Not Hispanic or Latino",2,"White",5,"White",5,"Male",1,"Female",2,94,3833,10.1999998092651,47800,60.6500015258789,401,970
2017,"62-1859487","Department of Housing and Urban Development","HUD",7,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was not requested",2,"Loan originated","WI","Not Hispanic or Latino",2,"No co-applicant",5,"White",5,"No co-applicant",8,"Female",2,"No co-applicant",5,84,5355,7.25,67700,144.820007324219,1792,1840
2017,"62-1859487","Department of Housing and Urban Development","HUD",7,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Loan originated","IL","Not Hispanic or Latino",2,"Not Hispanic or Latino",2,"Black or African American",3,"White",5,"Male",1,"Female",2,179,11127,31.4599990844727,91600,101.900001525879,3832,4178
2017,"62-1859487","Department of Housing and Urban Development","HUD",7,"FHA-insured",2,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was not requested",2,"Loan originated","CA","Not Hispanic or Latino",2,"No co-applicant",5,"Black or African American",3,"No co-applicant",8,"Female",2,"No co-applicant",5,108,6961,73.3399963378906,80400,111.919998168945,1207,2156
2017,"62-1859487","Department of Housing and Urban Development","HUD",7,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was not requested",2,"Loan originated","IL","Not Hispanic or Latino",2,"Not Hispanic or Latino",2,"White",5,"White",5,"Male",1,"Female",2,96,7650,18.8500003814697,84400,130.089996337891,2115,2706
2017,"62-1859487","Department of Housing and Urban Development","HUD",7,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was not requested",2,"Loan originated","CA","Not Hispanic or Latino",2,"No co-applicant",5,"White",5,"No co-applicant",8,"Female",2,"No co-applicant",5,191,2640,12.539999961853,83900,132.270004272461,780,1200
2017,"63-1052225","Department of Housing and Urban Development","HUD",7,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Loan originated","AL","Not Hispanic or Latino",2,"No co-applicant",5,"White",5,"No co-applicant",8,"Female",2,"No co-applicant",5,18,6655,6.51000022888184,53500,100.75,2141,2791
2017,"6443809990","Department of Housing and Urban Development","HUD",7,"FHA-insured",2,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was requested",1,"Loan originated","ID","Not Hispanic or Latino",2,"No co-applicant",5,"White",5,"No co-applicant",8,"Male",1,"No co-applicant",5,36,3415,10.4499998092651,64000,127.98999786377,1135,1263
2017,"65-0447670","Department of Housing and Urban Development","HUD",7,"FHA-insured",2,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was not requested",2,"Loan originated","FL","Hispanic or Latino",1,"No co-applicant",5,"White",5,"No co-applicant",8,"Male",1,"No co-applicant",5,85,6719,74.2699966430664,51800,134.009994506836,1815,2260
2017,"65-0763054","Department of Housing and Urban Development","HUD",7,"FHA-insured",2,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was requested",1,"Loan originated","FL","Hispanic or Latino",1,"No co-applicant",5,"White",5,"No co-applicant",8,"Male",1,"No co-applicant",5,62,7418,62.689998626709,67900,132.860000610352,1715,2186
2017,"65-0763054","Department of Housing and Urban Development","HUD",7,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was requested",1,"Loan originated","FL","Hispanic or Latino",1,"No co-applicant",5,"White",5,"No co-applicant",8,"Male",1,"No co-applicant",5,407,4941,88.5400009155273,51800,88.8000030517578,827,351
2017,"65-0782023","Department of Housing and Urban Development","HUD",7,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was not requested",2,"Loan originated","FL","Hispanic or Latino",1,"Hispanic or Latino",1,"White",5,"White",5,"Female",2,"Male",1,67,5039,52.9700012207031,65500,74.5899963378906,1313,2493
2017,"65-1059543","Department of Housing and Urban Development","HUD",7,"FHA-insured",2,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was not requested",2,"Loan originated","CA","Hispanic or Latino",1,"No co-applicant",5,"White",5,"No co-applicant",8,"Male",1,"No co-applicant",5,43,6049,71.0899963378906,53000,69.25,853,1855
2017,"66-0705554","Department of Housing and Urban Development","HUD",7,"FHA-insured",2,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Loan originated","PR","Hispanic or Latino",1,"Hispanic or Latino",1,"White",5,"White",5,"Male",1,"Female",2,90,4803,99.2300033569336,25900,121.339996337891,1208,2035
2017,"68-0151632","Department of Housing and Urban Development","HUD",7,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Loan originated","CO","Not Hispanic or Latino",2,"No co-applicant",5,"White",5,"No co-applicant",8,"Male",1,"No co-applicant",5,55,5917,65.9300003051758,83900,59.2400016784668,1014,1435
2017,"68-0151632","Department of Housing and Urban Development","HUD",7,"FHA-insured",2,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Loan originated","IA","Not Hispanic or Latino",2,"No co-applicant",5,"White",5,"No co-applicant",8,"Male",1,"No co-applicant",5,52,4371,23.9799995422363,63900,87.7699966430664,932,1406
2017,"68-0151632","Department of Housing and Urban Development","HUD",7,"FHA-insured",2,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Loan originated","MD","Hispanic or Latino",1,"Hispanic or Latino",1,"White",5,"White",5,"Male",1,"Female",2,64,4526,92.2200012207031,107600,38.0299987792969,492,815
2017,"68-0151632","Department of Housing and Urban Development","HUD",7,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Loan originated","WA","Not Hispanic or Latino",2,"No co-applicant",5,"White",5,"No co-applicant",8,"Male",1,"No co-applicant",5,44,7160,24.5799999237061,96000,94.8099975585938,1937,2452
2017,"68-0151632","Department of Housing and Urban Development","HUD",7,"VA-guaranteed",3,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Loan originated","VA","Not Hispanic or Latino",2,"No co-applicant",5,"Black or African American",3,"No co-applicant",8,"Male",1,"No co-applicant",5,67,4971,33.6800003051758,107600,75.1900024414062,1159,1859
2017,"68-0309242","Department of Housing and Urban Development","HUD",7,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was not requested",2,"Loan originated","FL","Hispanic or Latino",1,"No co-applicant",5,"White",5,"No co-applicant",8,"Male",1,"No co-applicant",5,49,5368,38.9199981689453,64300,71.5,556,1023
2017,"68-0309242","Department of Housing and Urban Development","HUD",7,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was not requested",2,"Loan originated","TX","Information not provided by applicant in mail, Internet, or telephone application",3,"Information not provided by applicant in mail, Internet, or telephone application",3,"Information not provided by applicant in mail, Internet, or telephone application",6,"Information not provided by applicant in mail, Internet, or telephone application",6,"Female",2,"Male",1,101,3587,15.1899995803833,81400,136.320007324219,1304,1414
2017,"68-0309242","Department of Housing and Urban Development","HUD",7,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was requested",1,"Loan originated","FL","Hispanic or Latino",1,"No co-applicant",5,"White",5,"No co-applicant",8,"Male",1,"No co-applicant",5,31,7423,63.6100006103516,64300,58.310001373291,1233,1927
2017,"68-0309242","Department of Housing and Urban Development","HUD",7,"FHA-insured",2,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was not requested",2,"Loan originated","FL","Not Hispanic or Latino",2,"Not Hispanic or Latino",2,"White",5,"White",5,"Female",2,"Male",1,43,2964,36.2999992370605,52500,134.589996337891,954,1150
2017,"68-0309242","Department of Housing and Urban Development","HUD",7,"FHA-insured",2,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was not requested",2,"Loan originated","CA","Not Hispanic or Latino",2,"Not Hispanic or Latino",2,"White",5,"White",5,"Male",1,"Female",2,68,4442,17.6700000762939,63200,90.629997253418,1108,2741
2017,"68-0309242","Department of Housing and Urban Development","HUD",7,"FHA-insured",2,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was not requested",2,"Loan originated","NV","Hispanic or Latino",1,"No co-applicant",5,"White",5,"No co-applicant",8,"Female",2,"No co-applicant",5,30,7621,59.1399993896484,61900,117.720001220703,1519,2485
2017,"68-0309242","Department of Housing and Urban Development","HUD",7,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was not requested",2,"Loan originated","FL","Hispanic or Latino",1,"No co-applicant",5,"White",5,"No co-applicant",8,"Male",1,"No co-applicant",5,40,6874,95.9599990844727,51800,93.8199996948242,1326,1728
2017,"68-0309242","Department of Housing and Urban Development","HUD",7,"FHA-insured",2,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was not requested",2,"Loan originated","TN","Not Hispanic or Latino",2,"Not Hispanic or Latino",2,"White",5,"Black or African American",3,"Female",2,"Male",1,74,7966,34.6800003051758,67500,70.1100006103516,937,1721
2017,"68-0309242","Department of Housing and Urban Development","HUD",7,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was not requested",2,"Loan originated","TX","Not Hispanic or Latino",2,"No co-applicant",5,"White",5,"No co-applicant",8,"Female",2,"No co-applicant",5,180,4235,60.7299995422363,73400,72.9300003051758,686,1215
2017,"68-0309242","Department of Housing and Urban Development","HUD",7,"FHA-insured",2,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was not requested",2,"Loan originated","ID","Not Hispanic or Latino",2,"Not Hispanic or Latino",2,"White",5,"White",5,"Male",1,"Female",2,42,5485,20.9300003051758,59200,55.3800010681152,910,1698
2017,"68-0309242","Department of Housing and Urban Development","HUD",7,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was not requested",2,"Loan originated","NM","Hispanic or Latino",1,"Hispanic or Latino",1,"White",5,"White",5,"Male",1,"Female",2,101,3160,65.2799987792969,61900,128.539993286133,803,1189
2017,"7015500006","Department of Housing and Urban Development","HUD",7,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was not requested",2,"Loan originated","PA","Not Hispanic or Latino",2,"No co-applicant",5,"White",5,"No co-applicant",8,"Male",1,"No co-applicant",5,109,4331,3.46000003814697,72200,99.8899993896484,1377,1775
2017,"7053700008","Department of Housing and Urban Development","HUD",7,"FHA-insured",2,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was not requested",2,"Loan originated","NJ","Hispanic or Latino",1,"Hispanic or Latino",1,"White",5,"White",5,"Female",2,"Male",1,64,4917,49.2400016784668,73700,131.240005493164,1038,1160
2017,"7056000000","Department of Housing and Urban Development","HUD",7,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Loan originated","IL","Not Hispanic or Latino",2,"No co-applicant",5,"White",5,"No co-applicant",8,"Female",2,"No co-applicant",5,43,4153,33.1599998474121,77500,78.4899978637695,1143,1354
2017,"7056000000","Department of Housing and Urban Development","HUD",7,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Loan originated","VA","Not Hispanic or Latino",2,"Not Hispanic or Latino",2,"White",5,"White",5,"Male",1,"Female",2,140,5346,26.2299995422363,78700,110.190002441406,1751,2359
2017,"7056000000","Department of Housing and Urban Development","HUD",7,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Loan originated","CA","Not Hispanic or Latino",2,"Not Hispanic or Latino",2,"White",5,"White",5,"Male",1,"Male",1,155,7404,40.7200012207031,83300,82.2300033569336,835,2308
2017,"7056000000","Department of Housing and Urban Development","HUD",7,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Loan originated","IL","Not Hispanic or Latino",2,"Not Hispanic or Latino",2,"White",5,"White",5,"Male",1,"Female",2,67,5018,16.5,77500,140.25,1698,1805
2017,"7056000000","Department of Housing and Urban Development","HUD",7,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Loan originated","CA","Not Hispanic or Latino",2,"Not Hispanic or Latino",2,"White",5,"White",5,"Male",1,"Female",2,74,6040,58.4900016784668,50000,89.7200012207031,821,1575
2017,"7056000000","Department of Housing and Urban Development","HUD",7,"FHA-insured",2,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Loan originated","MD","Not Hispanic or Latino",2,"Not Hispanic or Latino",2,"White",5,"White",5,"Male",1,"Female",2,88,4753,16.2399997711182,63000,114.110000610352,1646,2165
2017,"7162800002","Department of Housing and Urban Development","HUD",7,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Loan originated","MS","Not Hispanic or Latino",2,"Not Hispanic or Latino",2,"White",5,"White",5,"Male",1,"Male",1,35,5965,27.6900005340576,45600,100.889999389648,1426,2334
2017,"7162800002","Department of Housing and Urban Development","HUD",7,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Loan originated","FL","Not Hispanic or Latino",2,"No co-applicant",5,"White",5,"No co-applicant",8,"Female",2,"No co-applicant",5,146,2363,15.2299995422363,61700,86.9000015258789,616,971
2017,"7162800002","Department of Housing and Urban Development","HUD",7,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Loan originated","KY","Information not provided by applicant in mail, Internet, or telephone application",3,"No co-applicant",5,"Information not provided by applicant in mail, Internet, or telephone application",6,"No co-applicant",8,"Female",2,"No co-applicant",5,22,4017,3.98000001907349,47800,65.1600036621094,1147,1942
2017,"7162800002","Department of Housing and Urban Development","HUD",7,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Loan originated","NY","Not Hispanic or Latino",2,"Not Hispanic or Latino",2,"White",5,"White",5,"Male",1,"Female",2,61,1360,2.21000003814697,62500,106.309997558594,529,1193
2017,"7162800002","Department of Housing and Urban Development","HUD",7,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Loan originated","FL","Information not provided by applicant in mail, Internet, or telephone application",3,"No co-applicant",5,"White",5,"No co-applicant",8,"Male",1,"No co-applicant",5,47,5760,40.1699981689453,52500,95.8399963378906,1067,2919
2017,"7162800002","Department of Housing and Urban Development","HUD",7,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Loan originated","MS","Not Hispanic or Latino",2,"No co-applicant",5,"Black or African American",3,"No co-applicant",8,"Male",1,"No co-applicant",5,25,6293,19.8199996948242,45600,128.089996337891,1830,2833
2017,"7162800002","Department of Housing and Urban Development","HUD",7,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Loan originated","SC","Information not provided by applicant in mail, Internet, or telephone application",3,"No co-applicant",5,"White",5,"No co-applicant",8,"Male",1,"No co-applicant",5,44,7084,29.6000003814697,45900,104.160003662109,2167,3190
2017,"7162800002","Department of Housing and Urban Development","HUD",7,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Loan originated","KY","Not Hispanic or Latino",2,"Not Hispanic or Latino",2,"White",5,"White",5,"Male",1,"Female",2,19,2946,4.17999982833862,47800,89.9100036621094,898,2321
2017,"7162800002","Department of Housing and Urban Development","HUD",7,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Loan originated","TX","Information not provided by applicant in mail, Internet, or telephone application",3,"No co-applicant",5,"White",5,"No co-applicant",8,"Female",2,"No co-applicant",5,26,9547,22.0499992370605,73400,115.379997253418,2542,3485
2017,"7162800002","Department of Housing and Urban Development","HUD",7,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Not applicable",3,"Loan originated","FL","Information not provided by applicant in mail, Internet, or telephone application",3,"Information not provided by applicant in mail, Internet, or telephone application",3,"White",5,"White",5,"Male",1,"Female",2,108,8276,22.25,57900,94.4199981689453,2923,4466
2017,"7197000003","Department of Housing and Urban Development","HUD",7,"FHA-insured",2,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was not requested",2,"Loan originated","MI","Not Hispanic or Latino",2,"Not Hispanic or Latino",2,"White",5,"White",5,"Female",2,"Male",1,85,5620,7.26000022888184,79600,93.25,1856,2158
2017,"7197000003","Department of Housing and Urban Development","HUD",7,"FHA-insured",2,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was not requested",2,"Loan originated","MI","Information not provided by applicant in mail, Internet, or telephone application",3,"No co-applicant",5,"Information not provided by applicant in mail, Internet, or telephone application",6,"No co-applicant",8,"Information not provided by applicant in mail, Internet, or telephone application",3,"No co-applicant",5,36,5558,14.3199996948242,53500,123.629997253418,2184,2435
2017,"7197000003","Department of Housing and Urban Development","HUD",7,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was not requested",2,"Loan originated","TX","Not Hispanic or Latino",2,"No co-applicant",5,"Black or African American",3,"No co-applicant",8,"Male",1,"No co-applicant",5,110,10688,88.2399978637695,72500,59.3499984741211,1021,2119
2017,"7197000003","Department of Housing and Urban Development","HUD",7,"FHA-insured",2,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was not requested",2,"Loan originated","MI","Not Hispanic or Latino",2,"No co-applicant",5,"White",5,"No co-applicant",8,"Female",2,"No co-applicant",5,25,1498,16.0200004577637,68300,49.9000015258789,426,725
2017,"7197000003","Department of Housing and Urban Development","HUD",7,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was requested",1,"Loan originated","ID","Not Hispanic or Latino",2,"No co-applicant",5,"White",5,"No co-applicant",8,"Male",1,"No co-applicant",5,112,11308,14.7399997711182,64000,113.730003356934,2708,3814
2017,"7197000003","Department of Housing and Urban Development","HUD",7,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was not requested",2,"Loan originated","MI","Not Hispanic or Latino",2,"No co-applicant",5,"White",5,"No co-applicant",8,"Male",1,"No co-applicant",5,47,1451,26.1200008392334,53500,122.199996948242,508,690
2017,"7197000003","Department of Housing and Urban Development","HUD",7,"FHA-insured",2,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was not requested",2,"Loan originated","IA","Not Hispanic or Latino",2,"No co-applicant",5,"Black or African American",3,"No co-applicant",8,"Male",1,"No co-applicant",5,69,4747,3.88000011444092,63400,132.029998779297,1552,1886
2017,"7197000003","Department of Housing and Urban Development","HUD",7,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was not requested",2,"Loan originated","WA","Not Hispanic or Latino",2,"No co-applicant",5,"White",5,"No co-applicant",8,"Male",1,"No co-applicant",5,59,3594,10.8000001907349,76300,121.680000305176,1207,1493
2017,"7197000003","Department of Housing and Urban Development","HUD",7,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was not requested",2,"Loan originated","FL","Not Hispanic or Latino",2,"No co-applicant",5,"White",5,"No co-applicant",8,"Male",1,"No co-applicant",5,67,6647,36.1500015258789,54800,90.4100036621094,1999,2728
2017,"7197000003","Department of Housing and Urban Development","HUD",7,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was not requested",2,"Loan originated","KY","Not Hispanic or Latino",2,"No co-applicant",5,"White",5,"No co-applicant",8,"Male",1,"No co-applicant",5,44,8359,20.2099990844727,47800,61.5699996948242,1846,2878
2017,"7197000003","Department of Housing and Urban Development","HUD",7,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was not requested",2,"Loan originated","NY","Not Hispanic or Latino",2,"Not Hispanic or Latino",2,"White",5,"White",5,"Male",1,"Female",2,55,1663,4.21000003814697,68000,136.460006713867,581,1257
2017,"7197000003","Department of Housing and Urban Development","HUD",7,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was not requested",2,"Loan originated","CA","Not Hispanic or Latino",2,"No co-applicant",5,"White",5,"No co-applicant",8,"Male",1,"No co-applicant",5,37,3736,17.3199996948242,63200,72.3300018310547,1666,3985
2017,"7197000003","Department of Housing and Urban Development","HUD",7,"VA-guaranteed",3,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was not requested",2,"Loan originated","FL","Information not provided by applicant in mail, Internet, or telephone application",3,"Information not provided by applicant in mail, Internet, or telephone application",3,"Information not provided by applicant in mail, Internet, or telephone application",6,"Information not provided by applicant in mail, Internet, or telephone application",6,"Information not provided by applicant in mail, Internet, or telephone application",3,"Information not provided by applicant in mail, Internet, or telephone application",3,206,6651,40.3199996948242,59800,194.970001220703,1836,2421
2017,"7197000003","Department of Housing and Urban Development","HUD",7,"FHA-insured",2,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was not requested",2,"Loan originated","PA","Information not provided by applicant in mail, Internet, or telephone application",3,"No co-applicant",5,"Information not provided by applicant in mail, Internet, or telephone application",6,"No co-applicant",8,"Information not provided by applicant in mail, Internet, or telephone application",3,"No co-applicant",5,80,4181,73.3600006103516,68900,56.310001373291,749,1430
2017,"7197000003","Department of Housing and Urban Development","HUD",7,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was not requested",2,"Loan originated","CA","Information not provided by applicant in mail, Internet, or telephone application",3,"Information not provided by applicant in mail, Internet, or telephone application",3,"Information not provided by applicant in mail, Internet, or telephone application",6,"Information not provided by applicant in mail, Internet, or telephone application",6,"Information not provided by applicant in mail, Internet, or telephone application",3,"Information not provided by applicant in mail, Internet, or telephone application",3,210,3253,33.6300010681152,88000,156.210006713867,930,994
2017,"7197000003","Department of Housing and Urban Development","HUD",7,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was not requested",2,"Loan originated","IN","Not Hispanic or Latino",2,"Not Hispanic or Latino",2,"White",5,"White",5,"Male",1,"Female",2,96,7161,7.8899998664856,65500,136.470001220703,2084,2730
2017,"7197000003","Department of Housing and Urban Development","HUD",7,"Conventional",1,"Home purchase",1,"Owner-occupied as a principal dwelling",1,"Preapproval was not requested",2,"Loan originated","NC","Information not provided by applicant in mail, Internet, or telephone application",3,"Hispanic or Latino",1,"Information not provided by applicant in mail, Internet, or telephone application",6,"American Indian or Alaska Native",1,"Information not provided by applicant in mail, Internet, or telephone application",3,"Information not provided by applicant in mail, Internet, or telephone application",3,113,6858,9.76000022888184,56800,89.3600006103516,2048,2776
