"","loan","village","religion","roof","rooms","beds","electricity","ownership","leader","degree_z"
"57075",0,"57","hindu","tile",2,0,1,"OWNED",0,-0.172407512406037
"57076",0,"57","hindu","sheet",1,1,1,"OWNED",0,1.13693589635363
"57077",0,"57","hindu","stone",2,0,1,"OWNED",0,-0.958013557661836
"57078",0,"57","hindu","stone",4,2,1,"OWNED",1,3.62468837299699
"57079",1,"57","hindu","tile",2,2,1,"OWNED",0,-0.04147317153007
"57080",0,"57","hindu","stone",1,0,0,"OWNED",0,-1.21988223941377
"57081",0,"57","hindu","stone",1,1,1,"OWNED",0,-0.827079216785869
"57082",0,"57","hindu","stone",2,0,1,"OWNED",0,-0.827079216785869
"57083",1,"57","hindu","rcc",3,0,1,"OWNED",0,-0.43427619415797
"57084",0,"57","hindu","tile",6,2,1,"OWNED",1,1.66067325985749
"57085",0,"57","hindu","stone",3,0,1,"OWNED",0,1.79160760073346
"57086",0,"57","hindu","stone",2,1,1,"OWNED",0,-0.958013557661836
"57087",0,"57","hindu","stone",2,2,1,"OWNED",0,0.35132985109783
"57088",0,"57","hindu","stone",2,0,1,"OWNED",0,0.0894611693458965
"57089",0,"57","hindu","stone",2,0,1,"OWNED",0,0.613198532849763
"57090",0,"57","hindu","stone",2,2,1,"OWNED",0,0.0894611693458965
"57091",0,"57","hindu","stone",2,0,1,"OWNED",0,-1.21988223941377
"57092",0,"57","hindu","stone",1,1,1,"OWNED",0,-0.827079216785869
"57093",0,"57","hindu","stone",1,0,1,"OWNED",0,0.482264191973796
"57094",0,"57","hindu","stone",1,0,1,"OWNED",0,-1.21988223941377
"57095",0,"57","hindu","stone",3,0,1,"OWNED",0,-0.04147317153007
"57096",0,"57","hindu","stone",5,0,1,"OWNED",0,-0.172407512406037
"57097",0,"57","hindu","stone",1,1,1,"OWNED",1,-0.303341853282003
"57098",0,"57","hindu","stone",2,1,1,"OWNED",0,0.613198532849763
"57099",0,"57","hindu","stone",1,1,0,"OWNED",0,-0.958013557661836
"57100",0,"57","hindu","stone",2,0,1,"OWNED",0,-0.827079216785869
"57101",0,"57","hindu","stone",1,0,1,"OWNED",0,-1.21988223941377
"57102",0,"57","hindu","stone",1,0,1,"OWNED",0,-1.0889478985378
"57103",0,"57","hindu","stone",2,0,1,"OWNED",0,0.744132873725729
"57104",0,"57","hindu","stone",5,8,1,"OWNED",0,-1.0889478985378
"57105",0,"57","hindu","stone",2,0,1,"OWNED",0,-0.303341853282003
"57106",1,"57","hindu","stone",2,1,1,"OWNED",0,1.66067325985749
"57107",0,"57","hindu","stone",1,0,1,"OWNED",0,2.05347628248539
"57108",0,"57","hindu","stone",1,0,1,"OWNED",0,0.35132985109783
"57109",0,"57","hindu","stone",3,0,1,"OWNED",0,1.00600155547766
"57110",0,"57","hindu","sheet",2,0,0,"OWNED",0,-1.0889478985378
"57111",1,"57","hindu","stone",1,1,1,"OWNED",0,-0.565210535033936
"57112",0,"57","hindu","stone",1,0,1,"OWNED",0,-0.958013557661836
"57113",0,"57","hindu","stone",2,0,1,"OWNED",0,0.35132985109783
"57114",1,"57","hindu","stone",3,0,1,"OWNED",0,1.66067325985749
"57115",0,"57","hindu","stone",2,0,1,"OWNED",0,0.220395510221863
"57116",0,"57","hindu","stone",1,1,1,"OWNED",0,0.0894611693458965
"57117",0,"57","hindu","stone",1,1,1,"OWNED",0,0.35132985109783
"57118",0,"57","hindu","stone",2,1,1,"OWNED",0,-0.172407512406037
"57119",0,"57","hindu","stone",2,1,1,"GOVERNMENT",0,1.13693589635363
"57120",0,"57","hindu","stone",2,0,1,"OWNED",0,-0.696144875909903
"57121",0,"57","hindu","stone",2,0,1,"OWNED",1,-0.303341853282003
"57122",0,"57","hindu","stone",2,1,0,"GOVERNMENT",0,0.613198532849763
"57123",0,"57","hindu","stone",2,0,1,"OWNED",0,-0.172407512406037
"57124",0,"57","hindu","stone",2,0,1,"OWNED",0,1.39880457810556
"57125",0,"57","hindu","rcc",5,3,1,"OWNED",1,-1.0889478985378
"57126",0,"57","hindu","thatch",2,0,1,"OWNED",0,0.220395510221863
"57127",0,"57","hindu","stone",1,1,1,"OWNED",1,-0.827079216785869
"57128",0,"57","hindu","stone",4,2,0,"OWNED",0,-1.21988223941377
"57129",1,"57","hindu","stone",4,1,0,"OWNED",1,0.220395510221863
"57130",0,"57","hindu","stone",2,0,1,"OWNED",0,-0.958013557661836
"57131",0,"57","hindu","stone",3,0,1,"OWNED",1,0.482264191973796
"57132",0,"57","hindu","stone",4,1,1,"OWNED",0,0.35132985109783
"57133",0,"57","hindu","sheet",1,1,1,"OWNED",0,-0.696144875909903
"57134",0,"57","hindu","sheet",1,1,1,"OWNED",0,-0.43427619415797
"57135",0,"57","hindu","thatch",1,0,0,"OWNED",0,-0.958013557661836
"57136",0,"57","hindu","thatch",1,0,0,"OWNED",0,-1.0889478985378
"57137",0,"57","hindu","stone",1,1,1,"OWNED",0,0.0894611693458965
"57138",0,"57","hindu","stone",3,1,1,"OWNED",0,-0.04147317153007
"57139",0,"57","hindu","stone",4,2,1,"OWNED",0,-0.565210535033936
"57140",0,"57","hindu","rcc",4,1,1,"OWNED",1,0.482264191973796
"57141",0,"57","hindu","stone",2,0,1,"OWNED",0,0.875067214601696
"57142",0,"57","hindu","stone",1,0,1,"OWNED",0,-0.827079216785869
"57143",0,"57","hindu","stone",2,0,1,"OWNED",1,0.35132985109783
"57144",0,"57","hindu","stone",2,3,1,"OWNED",0,-0.04147317153007
"57145",0,"57","hindu","stone",1,0,1,"OWNED",0,-0.696144875909903
"57146",0,"57","hindu","stone",1,0,1,"OWNED",0,-1.21988223941377
"57147",0,"57","hindu","stone",2,0,1,"OWNED",0,-0.958013557661836
"57148",0,"57","hindu","stone",2,0,1,"OWNED",0,-0.303341853282003
"57149",0,"57","hindu","stone",2,0,1,"OWNED",0,-0.565210535033936
"57150",0,"57","hindu","stone",2,0,1,"OWNED",0,-0.696144875909903
"57151",0,"57","hindu","stone",2,0,1,"OWNED",0,1.79160760073346
"57152",0,"57","hindu","stone",2,4,1,"OWNED",0,-0.04147317153007
"57153",0,"57","hindu","stone",2,0,1,"OWNED",0,1.52973891898153
"57154",0,"57","hindu","stone",2,0,1,"OWNED",1,-0.04147317153007
"57155",0,"57","hindu","stone",2,0,1,"OWNED",0,-0.04147317153007
"57156",0,"57","hindu","stone",1,0,1,"OWNED",0,-0.827079216785869
"57157",0,"57","hindu","stone",2,0,1,"OWNED",0,0.220395510221863
"57158",0,"57","hindu","stone",1,0,0,"OWNED",0,0.220395510221863
"57159",0,"57","hindu","stone",4,1,1,"OWNED",0,0.35132985109783
"57160",1,"57","hindu","stone",2,0,0,"OWNED",0,-0.565210535033936
"57161",0,"57","hindu","stone",2,0,1,"OWNED",0,-0.958013557661836
"57162",0,"57","hindu","stone",3,2,1,"OWNED",1,2.57721364598926
"57163",0,"57","hindu","stone",2,1,1,"OWNED",0,0.35132985109783
"57164",0,"57","hindu","stone",1,0,1,"OWNED",0,-0.303341853282003
"57165",0,"57","hindu","stone",1,0,1,"OWNED",0,-1.0889478985378
"57166",0,"57","hindu","stone",3,1,1,"OWNED",0,-0.696144875909903
"57167",0,"57","hindu","stone",2,0,1,"OWNED",0,-1.21988223941377
"57168",0,"57","hindu","stone",2,0,1,"OWNED",0,-0.43427619415797
"57169",0,"57","hindu","stone",3,0,1,"OWNED",0,0.613198532849763
"57170",0,"57","hindu","stone",2,1,1,"OWNED",0,-1.21988223941377
"57171",0,"57","hindu","stone",2,0,1,"OWNED",0,-0.172407512406037
"57172",0,"57","hindu","stone",1,0,1,"OWNED",0,-1.21988223941377
"57173",0,"57","hindu","stone",3,0,1,"OWNED",0,-0.827079216785869
"57174",0,"57","hindu","stone",1,1,1,"OWNED",0,-0.303341853282003
"57175",0,"57","hindu","stone",1,1,1,"OWNED",0,0.35132985109783
"57176",0,"57","hindu","stone",4,2,1,"OWNED",0,-1.0889478985378
"57177",0,"57","hindu","stone",2,0,1,"OWNED",1,-0.958013557661836
"57178",1,"57","hindu","stone",2,0,1,"OWNED",0,1.79160760073346
"57179",1,"57","hindu","stone",3,0,1,"OWNED",0,-0.04147317153007
"57180",0,"57","hindu","stone",3,0,1,"OWNED",0,-1.0889478985378
"57181",1,"57","hindu","stone",3,1,1,"OWNED",1,1.39880457810556
"57182",0,"57","hindu","stone",4,0,1,"OWNED",0,2.05347628248539
"57183",0,"57","hindu","stone",2,0,1,"OWNED",0,0.220395510221863
"57184",0,"57","hindu","stone",1,0,1,"OWNED",1,0.744132873725729
"57185",1,"57","hindu","stone",1,0,1,"OWNED",1,1.66067325985749
"57186",1,"57","hindu","stone",1,0,1,"OWNED",1,-0.43427619415797
"57187",0,"57","hindu","stone",1,0,1,"OWNED",0,-0.565210535033936
"57188",0,"57","hindu","stone",1,1,1,"OWNED",0,-0.696144875909903
"57189",0,"57","hindu","stone",1,0,1,"OWNED",0,-1.0889478985378
"57190",0,"57","hindu","stone",1,0,1,"OWNED",0,-0.172407512406037
"57191",0,"57","hindu","stone",2,0,1,"OWNED",0,1.79160760073346
"57192",0,"57","hindu","stone",2,0,1,"RENTED",0,1.00600155547766
"57193",0,"57","hindu","stone",2,0,1,"OWNED",1,-0.827079216785869
"57194",0,"57","hindu","stone",2,0,1,"OWNED",1,-0.43427619415797
"57195",0,"57","hindu","stone",3,0,1,"OWNED",1,2.31534496423733
"57196",0,"57","hindu","stone",2,1,1,"OWNED",0,1.92254194160943
"57197",0,"57","hindu","stone",1,0,1,"OWNED",0,-0.958013557661836
"57198",0,"57","hindu","stone",2,0,1,"OWNED",0,1.79160760073346
"57199",0,"57","hindu","stone",1,0,1,"OWNED",0,-0.696144875909903
"57200",0,"57","hindu","stone",1,0,1,"OWNED",0,-0.827079216785869
"57201",0,"57","hindu","stone",1,1,1,"OWNED",0,0.875067214601696
"57202",0,"57","hindu","stone",1,1,1,"OWNED",0,1.00600155547766
"57203",1,"57","hindu","thatch",1,0,1,"OWNED",0,-1.0889478985378
"57204",1,"57","hindu","stone",3,0,1,"OWNED",0,1.00600155547766
"57205",0,"57","hindu","stone",2,1,1,"OWNED",0,-0.565210535033936
"57206",0,"57","hindu","stone",4,0,1,"OWNED",0,-0.565210535033936
"57207",0,"57","hindu","stone",2,2,1,"RENTED",0,-1.21988223941377
"57208",0,"57","hindu","rcc",1,0,1,"OWNED",0,-0.958013557661836
"59001",0,"59","hindu","stone",2,2,1,"OWNED",0,-1.0889478985378
"59002",0,"59","hindu","stone",2,2,1,"OWNED",0,0.220395510221863
"59003",0,"59","hindu","sheet",4,4,1,"OWNED",0,0.482264191973796
"59004",0,"59","hindu","stone",2,0,1,"OWNED",0,-0.958013557661836
"59005",0,"59","hindu","stone",3,2,1,"OWNED",0,-0.827079216785869
"59006",0,"59","hindu","stone",2,1,1,"GOVERNMENT",0,-0.43427619415797
"59007",0,"59","hindu","stone",4,2,1,"OWNED",0,0.35132985109783
"59008",0,"59","hindu","stone",2,0,1,"OWNED",0,-0.04147317153007
"59009",0,"59","hindu","rcc",5,6,1,"OWNED",0,-0.43427619415797
"59010",0,"59","hindu","rcc",4,6,1,"OWNED",0,-0.172407512406037
"59011",0,"59","hindu","stone",2,1,1,"OWNED",0,-1.21988223941377
"59012",0,"59","hindu","stone",3,0,1,"OWNED",0,-0.827079216785869
"59013",0,"59","hindu","stone",2,2,1,"OWNED",0,-0.565210535033936
"59014",0,"59","hindu","stone",2,0,1,"OWNED",0,-1.0889478985378
"59015",0,"59","hindu","stone",2,0,1,"OWNED",0,0.0894611693458965
"59016",0,"59","hindu","other",2,0,1,"OWNED",1,-0.827079216785869
"59017",0,"59","hindu","stone",2,1,1,"OWNED",0,-0.958013557661836
"59018",0,"59","hindu","rcc",5,1,1,"LEASED",0,-0.04147317153007
"59019",0,"59","hindu","stone",1,0,1,"OWNED",0,-1.0889478985378
"59020",0,"59","hindu","stone",1,0,1,"OWNED",0,0.0894611693458965
"59021",0,"59","hindu","stone",1,1,1,"OWNED",0,-1.21988223941377
"59022",0,"59","hindu","stone",4,2,1,"OWNED",0,-0.43427619415797
"59023",0,"59","hindu","stone",1,1,0,"OWNED",0,-1.21988223941377
"59024",0,"59","hindu","stone",2,2,1,"OWNED",0,-0.04147317153007
"59025",0,"59","hindu","rcc",6,5,1,"OWNED",0,-1.0889478985378
"59026",0,"59","hindu","stone",2,0,1,"OWNED",0,-0.696144875909903
"59027",0,"59","hindu","stone",3,1,1,"OWNED",1,0.744132873725729
"59028",0,"59","hindu","stone",2,0,1,"OWNED",0,-0.172407512406037
"59029",0,"59","hindu","stone",1,0,1,"OWNED",0,-0.827079216785869
"59030",0,"59","hindu","stone",2,2,1,"OWNED",0,-0.565210535033936
"59031",0,"59","hindu","stone",3,1,1,"OWNED",0,-0.303341853282003
"59032",0,"59","hindu","stone",2,2,1,"OWNED",0,-0.958013557661836
"59033",0,"59","hindu","stone",3,1,1,"OWNED",0,0.35132985109783
"59034",0,"59","hindu","stone",3,0,1,"OWNED",0,0.482264191973796
"59035",0,"59","hindu","stone",3,0,1,"RENTED",0,0.0894611693458965
"59036",0,"59","hindu","rcc",4,2,1,"OWNED",0,-0.303341853282003
"59037",0,"59","hindu","stone",2,1,1,"OWNED",0,-0.303341853282003
"59038",0,"59","islam","stone",2,1,1,"OWNED",0,-0.303341853282003
"59039",0,"59","hindu","stone",4,2,1,"OWNED",0,1.79160760073346
"59040",0,"59","hindu","rcc",6,1,1,"OWNED",0,-0.696144875909903
"59041",0,"59","hindu","other",3,1,1,"OWNED",0,-0.565210535033936
"59042",0,"59","hindu","stone",1,0,1,"RENTED",0,-0.696144875909903
"59043",0,"59","hindu","stone",2,1,1,"OWNED",1,-0.696144875909903
"59044",0,"59","hindu","stone",2,2,1,"OWNED",0,0.35132985109783
"59045",0,"59","hindu","stone",1,1,1,"RENTED",0,-0.43427619415797
"59046",0,"59","hindu","stone",1,1,1,"OWNED",0,-0.565210535033936
"59047",0,"59","hindu","rcc",4,0,1,"OWNED",0,-0.303341853282003
"59048",0,"59","hindu","stone",4,2,1,"OWNED",0,-0.04147317153007
"59049",0,"59","hindu","stone",1,0,0,"OWNED",1,-0.303341853282003
"59050",0,"59","hindu","stone",1,1,1,"OWNED",0,-1.0889478985378
"59051",0,"59","hindu","other",3,0,1,"OWNED",0,-1.0889478985378
"59052",0,"59","hindu","other",3,0,1,"OWNED",0,-0.958013557661836
"59053",0,"59","hindu","stone",2,2,1,"OWNED",0,-1.0889478985378
"59054",0,"59","hindu","stone",2,0,1,"OWNED",0,0.220395510221863
"59055",0,"59","hindu","stone",2,0,1,"OWNED",0,-0.172407512406037
"59056",1,"59","hindu","stone",2,0,1,"OWNED",1,1.2678702372296
"59057",1,"59","hindu","stone",2,1,1,"OWNED",1,-1.0889478985378
"59058",0,"59","hindu","stone",2,1,1,"OWNED",0,0.35132985109783
"59059",0,"59","hindu","stone",2,1,1,"OWNED",0,-0.04147317153007
"59060",0,"59","hindu","stone",6,2,1,"OWNED",1,-0.303341853282003
"59061",0,"59","hindu","stone",1,1,1,"OWNED",0,1.39880457810556
"59062",0,"59","hindu","stone",1,0,1,"OWNED",0,-0.696144875909903
"59063",0,"59","hindu","stone",1,0,1,"RENTED",0,-0.04147317153007
"59064",0,"59","hindu","stone",2,0,1,"OWNED",0,1.39880457810556
"59065",0,"59","hindu","stone",2,1,1,"OWNED",0,-0.43427619415797
"59066",0,"59","hindu","stone",2,0,1,"OWNED",0,0.220395510221863
"59067",0,"59","hindu","stone",4,0,1,"OWNED",0,-0.43427619415797
"59068",0,"59","hindu","stone",2,0,1,"GOVERNMENT",0,-0.827079216785869
"59069",0,"59","hindu","stone",1,1,1,"OWNED",0,-0.827079216785869
"59070",0,"59","hindu","stone",3,3,1,"OWNED",1,-0.696144875909903
"59071",0,"59","hindu","stone",1,1,1,"OWNED",0,0.875067214601696
"59072",0,"59","hindu","stone",1,1,1,"OWNED",0,0.613198532849763
"59073",0,"59","hindu","stone",2,0,1,"OWNED",0,0.613198532849763
"59074",0,"59","hindu","stone",1,0,1,"OWNED",0,0.0894611693458965
"59075",0,"59","hindu","stone",2,0,1,"OWNED",0,0.35132985109783
"59076",0,"59","hindu","stone",1,0,1,"OWNED",0,-0.827079216785869
"59077",0,"59","hindu","stone",1,0,0,"OWNED",0,-1.21988223941377
"59078",0,"59","hindu","stone",2,2,1,"OWNED",0,0.0894611693458965
"59079",0,"59","islam","stone",2,2,1,"OWNED",0,-0.43427619415797
"59080",0,"59","hindu","stone",1,0,1,"OWNED",0,-0.696144875909903
"59081",0,"59","hindu","stone",2,1,1,"OWNED",1,2.18441062336136
"59082",0,"59","hindu","rcc",5,4,1,"OWNED",1,1.00600155547766
"59083",0,"59","hindu","stone",2,1,1,"OWNED",0,0.875067214601696
"59084",0,"59","hindu","stone",3,1,1,"OWNED",0,-0.172407512406037
"59085",0,"59","hindu","stone",2,2,1,"OWNED",0,0.744132873725729
"59086",0,"59","hindu","stone",2,1,1,"OWNED",0,-0.303341853282003
"59087",0,"59","hindu","stone",2,1,1,"OWNED",0,-0.696144875909903
"59088",1,"59","hindu","stone",1,0,1,"OWNED",0,-0.696144875909903
"59089",0,"59","hindu","sheet",2,1,1,"OWNED",1,-0.04147317153007
"59090",0,"59","hindu","stone",2,1,1,"OWNED",0,-0.43427619415797
"59091",0,"59","hindu","stone",2,1,1,"OWNED",0,1.66067325985749
"59092",0,"59","hindu","stone",1,0,1,"OWNED",0,-0.565210535033936
"59093",0,"59","hindu","stone",3,1,1,"OWNED",0,2.05347628248539
"59094",0,"59","hindu","stone",1,0,1,"OWNED",0,-0.303341853282003
"59095",0,"59","hindu","stone",1,1,1,"OWNED",0,0.875067214601696
"59096",0,"59","hindu","stone",1,1,1,"OWNED",0,0.482264191973796
"59097",0,"59","hindu","stone",1,0,1,"OWNED",1,-0.696144875909903
"59098",0,"59","hindu","stone",1,0,1,"OWNED",0,-0.827079216785869
"59099",0,"59","hindu","stone",2,0,1,"OWNED",0,-0.827079216785869
"59100",0,"59","hindu","stone",1,0,1,"RENTED",0,-0.958013557661836
"59101",0,"59","hindu","stone",1,0,1,"OWNED",0,-0.43427619415797
"59102",1,"59","hindu","stone",2,1,1,"OWNED",0,-0.827079216785869
"59103",0,"59","hindu","stone",2,1,1,"OWNED",0,1.52973891898153
"59104",0,"59","hindu","stone",4,1,1,"OWNED",1,0.35132985109783
"59105",0,"59","hindu","stone",2,0,1,"OWNED",0,1.2678702372296
"59106",0,"59","hindu","stone",2,1,1,"OWNED",0,-0.565210535033936
"59107",0,"59","hindu","stone",4,0,1,"OWNED",1,-0.303341853282003
"59108",0,"59","hindu","stone",3,2,1,"OWNED",0,-0.303341853282003
"59109",1,"59","hindu","stone",2,1,1,"OWNED",0,-0.827079216785869
"59110",0,"59","hindu","stone",4,2,1,"OWNED",0,-0.565210535033936
"59111",0,"59","islam","stone",2,2,1,"OWNED",0,0.0894611693458965
"59112",0,"59","hindu","stone",1,0,1,"OWNED",0,0.613198532849763
"59113",0,"59","hindu","stone",2,1,1,"OWNED",0,0.613198532849763
"59114",0,"59","hindu","stone",2,0,1,"OWNED",0,-1.0889478985378
"59115",0,"59","hindu","stone",4,0,1,"OWNED",0,0.613198532849763
"59116",0,"59","islam","tile",3,0,1,"OWNED",0,-0.958013557661836
"59117",1,"59","islam","tile",1,0,1,"OWNED",1,-0.172407512406037
"59118",0,"59","hindu","stone",2,1,1,"RENTED",0,-1.21988223941377
"59119",1,"59","islam","stone",2,0,1,"OWNED",0,-1.21988223941377
"59120",0,"59","islam","stone",2,2,1,"OWNED",0,-1.0889478985378
"59121",1,"59","hindu","rcc",2,2,1,"OWNED",1,0.744132873725729
"59122",0,"59","hindu","stone",1,0,1,"OWNED",0,0.0894611693458965
"59123",0,"59","hindu","stone",1,0,1,"OWNED",0,-0.04147317153007
"59124",0,"59","hindu","stone",5,3,1,"OWNED",1,1.66067325985749
"59125",1,"59","hindu","rcc",3,1,1,"OWNED",0,1.13693589635363
"59126",0,"59","islam","rcc",5,2,1,"OWNED",1,1.00600155547766
"59127",0,"59","islam","stone",4,1,1,"OWNED",0,1.2678702372296
"59128",0,"59","hindu","stone",3,1,1,"OWNED",0,2.05347628248539
"59129",1,"59","hindu","stone",3,1,1,"LEASED",0,0.744132873725729
"59130",0,"59","hindu","stone",3,0,1,"OWNED",0,-0.172407512406037
"59131",0,"59","hindu","stone",2,0,1,"OWNED",0,0.35132985109783
"59132",0,"59","hindu","stone",3,2,1,"OWNED",0,0.220395510221863
"59133",0,"59","hindu","rcc",3,2,0,"OWNED",0,1.00600155547766
"59134",0,"59","hindu","stone",2,2,1,"OWNED",0,0.220395510221863
"59135",0,"59","hindu","rcc",2,2,1,"OWNED",0,-0.958013557661836
"59136",0,"59","hindu","stone",6,3,1,"OWNED",0,0.744132873725729
"59137",1,"59","hindu","sheet",2,1,1,"OWNED",0,-0.696144875909903
"59138",0,"59","hindu","stone",2,0,1,"OWNED",0,-0.696144875909903
"59139",1,"59","hindu","rcc",3,0,1,"OWNED",0,-0.303341853282003
"59140",1,"59","hindu","rcc",5,5,1,"OWNED",1,-0.696144875909903
"59141",0,"59","hindu","stone",3,2,1,"OWNED",1,1.92254194160943
"59142",0,"59","hindu","thatch",1,0,1,"OWNED",0,0.613198532849763
"59143",0,"59","hindu","stone",2,0,1,"OWNED",0,0.35132985109783
"59144",0,"59","hindu","stone",2,1,1,"OWNED",0,-0.172407512406037
"59145",0,"59","hindu","stone",2,0,1,"OWNED",0,-0.43427619415797
"59146",0,"59","hindu","stone",3,0,1,"OWNED",0,0.875067214601696
"59147",0,"59","hindu","stone",3,2,1,"OWNED",0,-0.696144875909903
"59148",0,"59","hindu","stone",2,3,1,"OWNED",0,0.0894611693458965
"59149",1,"59","hindu","stone",3,1,1,"OWNED",0,-0.303341853282003
"59150",0,"59","hindu","stone",3,0,1,"OWNED",0,0.744132873725729
"59151",0,"59","hindu","stone",2,0,1,"OWNED",0,-0.04147317153007
"59152",0,"59","hindu","rcc",6,2,1,"OWNED",1,1.66067325985749
"59153",0,"59","hindu","stone",2,2,1,"OWNED",1,-0.172407512406037
"59154",0,"59","hindu","stone",2,0,1,"OWNED",0,0.482264191973796
"59155",0,"59","hindu","rcc",3,0,1,"OWNED",0,-0.827079216785869
"59156",0,"59","hindu","stone",7,2,1,"OWNED",0,1.13693589635363
"59157",0,"59","hindu","stone",3,0,1,"OWNED",0,0.0894611693458965
"59158",0,"59","hindu","stone",5,3,1,"OWNED",0,-0.04147317153007
"59159",0,"59","hindu","rcc",6,20,1,"OWNED",0,3.49375403212103
"59160",0,"59","hindu","stone",4,0,1,"OWNED",1,1.13693589635363
"59161",0,"59","hindu","stone",2,0,1,"OWNED",0,-0.827079216785869
"59162",0,"59","hindu","stone",2,0,1,"OWNED",0,-0.827079216785869
"59163",1,"59","hindu","stone",5,0,1,"OWNED",0,0.875067214601696
"59164",1,"59","hindu","stone",3,0,1,"OWNED",0,-0.827079216785869
"59165",0,"59","hindu","stone",3,2,1,"OWNED",0,-0.958013557661836
"59166",0,"59","hindu","rcc",2,1,1,"OWNED",0,1.00600155547766
"59167",0,"59","hindu","stone",2,0,1,"OWNED",0,0.744132873725729
"59168",0,"59","hindu","rcc",4,2,1,"OWNED",0,-0.565210535033936
"59169",0,"59","hindu","stone",2,0,1,"OWNED",0,1.2678702372296
"59170",0,"59","hindu","stone",1,1,1,"OWNED",0,-1.0889478985378
"59171",0,"59","hindu","stone",2,2,0,"OWNED",0,-0.303341853282003
"59172",0,"59","hindu","thatch",1,0,1,"OWNED",0,-0.43427619415797
"59173",0,"59","hindu","rcc",4,2,1,"OWNED",0,0.0894611693458965
"59174",0,"59","hindu","tile",2,0,1,"OWNED",0,-0.04147317153007
"59175",0,"59","hindu","stone",2,0,1,"OWNED",0,-0.696144875909903
"59176",0,"59","hindu","stone",2,0,1,"OWNED",0,0.220395510221863
"59177",0,"59","hindu","stone",2,0,1,"OWNED",0,0.220395510221863
"59178",0,"59","hindu","stone",2,0,1,"OWNED",0,-0.696144875909903
"59179",0,"59","hindu","stone",2,2,1,"OWNED",0,0.220395510221863
"59180",0,"59","hindu","stone",2,0,1,"OWNED",0,-0.43427619415797
"59181",0,"59","hindu","stone",2,1,1,"OWNED",1,-0.958013557661836
"59182",0,"59","hindu","stone",2,0,1,"OWNED",0,-1.21988223941377
"59183",0,"59","hindu","thatch",1,0,1,"OWNED",0,-0.958013557661836
"59184",0,"59","hindu","stone",1,0,1,"OWNED",0,-0.04147317153007
"59185",0,"59","hindu","stone",4,2,1,"OWNED",0,-1.0889478985378
"59186",0,"59","hindu","stone",2,0,1,"OWNED",1,-0.827079216785869
"59187",0,"59","hindu","stone",2,0,1,"OWNED",0,0.482264191973796
"59188",0,"59","hindu","stone",2,0,1,"OWNED",0,1.66067325985749
"59189",0,"59","hindu","stone",1,1,1,"OWNED",0,-0.696144875909903
"59190",0,"59","hindu","stone",2,1,1,"OWNED",0,0.0894611693458965
"59191",0,"59","hindu","stone",2,2,1,"OWNED",0,-0.303341853282003
"59192",0,"59","hindu","stone",1,0,0,"OWNED",0,0.613198532849763
"59193",0,"59","hindu","stone",1,0,1,"OWNED",0,0.0894611693458965
"59194",0,"59","hindu","stone",1,0,1,"OWNED",0,-1.21988223941377
"59195",0,"59","hindu","stone",2,1,1,"OWNED",0,-0.43427619415797
"59196",0,"59","hindu","stone",2,0,1,"OWNED",0,1.00600155547766
"59197",0,"59","hindu","stone",2,0,1,"OWNED",0,-0.172407512406037
"59198",0,"59","hindu","stone",1,0,0,"OWNED",0,0.613198532849763
"59199",0,"59","hindu","other",1,0,1,"OWNED",1,0.875067214601696
"59200",0,"59","hindu","stone",1,1,0,"OWNED",0,-0.827079216785869
"59201",0,"59","hindu","stone",2,0,1,"OWNED",0,-1.21988223941377
"59202",0,"59","hindu","stone",1,0,1,"OWNED",0,-0.04147317153007
"59203",0,"59","hindu","stone",2,0,1,"OWNED",0,-1.0889478985378
"59204",0,"59","hindu","stone",2,0,1,"OWNED",0,-0.172407512406037
"59205",0,"59","hindu","stone",2,2,1,"OWNED",0,-1.21988223941377
"59206",0,"59","hindu","stone",3,1,1,"OWNED",1,-0.43427619415797
"59207",0,"59","hindu","stone",2,1,1,"OWNED",0,0.744132873725729
"59208",0,"59","hindu","thatch",1,0,1,"OWNED",0,-0.958013557661836
"59209",0,"59","hindu","tile",1,0,1,"OWNED",0,-0.565210535033936
"59210",0,"59","hindu","tile",1,0,1,"OWNED",0,-0.43427619415797
"59211",0,"59","hindu","stone",2,0,1,"OWNED",1,-0.696144875909903
"59212",0,"59","hindu","stone",2,2,1,"OWNED",1,-0.827079216785869
"59213",0,"59","hindu","stone",1,0,1,"OWNED",0,0.220395510221863
"59214",0,"59","hindu","stone",2,1,1,"OWNED",0,-1.0889478985378
"59215",0,"59","hindu","stone",3,0,1,"OWNED",0,-1.0889478985378
"59216",0,"59","hindu","stone",3,2,1,"OWNED",0,-0.43427619415797
"59217",0,"59","hindu","stone",1,0,1,"OWNED",0,-0.827079216785869
"59218",0,"59","hindu","stone",1,0,1,"OWNED",0,-0.303341853282003
"59219",0,"59","hindu","stone",2,0,1,"OWNED",0,-1.0889478985378
"59220",0,"59","hindu","stone",2,0,1,"OWNED",0,-0.827079216785869
"59221",0,"59","hindu","rcc",1,0,1,"OWNED",0,0.0894611693458965
"59222",0,"59","hindu","stone",2,0,1,"GOVERNMENT",0,-0.172407512406037
"59223",0,"59","hindu","stone",1,1,1,"OWNED",0,-0.958013557661836
"59224",0,"59","hindu","stone",2,0,1,"OWNED",0,0.220395510221863
"59225",0,"59","hindu","stone",2,0,1,"OWNED",0,-0.172407512406037
