"id","water_bill","barrel","yard_size","home_garden","attitude_env","temperature","county","year","post","treat"
1220,222.201732902383,0,10522,"No home garden",4,72.970625,"Bexar",2018,0,1
1221,225.83202466337,0,16007,"No home garden",3,73.784375,"Bexar",2018,0,1
1223,277.181964073829,0,19859,"No home garden",2,73.784375,"Bexar",2018,0,1
1224,226.295210453413,0,9177,"No home garden",2,77.039375,"Bexar",2018,0,1
1225,221.946864143038,0,11933,"No home garden",4,87.21125,"Bexar",2018,0,1
1226,253.775888094332,0,25745,"No home garden",2,70.93625,"Bexar",2018,0,1
1227,238.850794019412,0,22408,"No home garden",7,72.56375,"Bexar",2018,0,1
1228,242.618608107909,0,18781,"No home garden",5,78.8703125,"Bexar",2018,0,1
1229,284.142782488934,0,35488,"No home garden",5,66.6640625,"Bexar",2018,0,1
1231,255.243521675706,0,15576,"No home garden",3,67.8846875,"Bexar",2018,0,1
1232,221.250776562144,0,19180,"No home garden",7,65.8503125,"Bexar",2018,0,1
1235,286.79731411269,0,35610,"No home garden",1,57.509375,"Bexar",2018,0,1
1237,231.216272258658,0,13387,"No home garden",4,65.4434375,"Bexar",2018,0,1
1238,262.443024220553,0,22504,"No home garden",3,77.2428125,"Bexar",2018,0,1
1240,262.163686596752,0,23959,"No home garden",4,72.156875,"Bexar",2018,0,1
1241,297.624243360271,0,22785,"No home garden",3,88.2284375,"Bexar",2018,0,1
2,239.326597814785,0,39479,"Home garden",7,61.7815625,"Bexar",2019,1,1
4,253.801382723081,0,28259,"No home garden",2,72.970625,"Bexar",2019,1,1
7,190.033680637899,0,7041,"No home garden",3,64.2228125,"Bexar",2019,1,1
8,262.219585798029,0,29434,"No home garden",4,74.3946875,"Bexar",2019,1,1
10,248.844718599549,0,29741,"Home garden",9,68.495,"Bexar",2019,1,1
17,180.67692537539,0,14641,"No home garden",8,48.7615625,"Bexar",2019,1,1
19,148.711791560472,0,6782,"No home garden",9,56.695625,"Bexar",2019,1,1
20,192.453863912488,0,19185,"No home garden",5,63.8159375,"Bexar",2019,1,1
21,215.665525685615,0,26319,"Home garden",7,71.5465625,"Bexar",2019,1,1
24,175.449919808536,0,8066,"No home garden",8,73.5809375,"Bexar",2019,1,1
25,166.581275512502,0,9509,"No home garden",6,72.3603125,"Bexar",2019,1,1
27,253.599992954233,0,20160,"No home garden",2,77.039375,"Bexar",2019,1,1
28,262.185856118768,0,28510,"Home garden",7,74.8015625,"Bexar",2019,1,1
30,220.903706476871,0,11933,"No home garden",4,74.598125,"Bexar",2019,1,1
31,259.872613217839,0,36989,"Home garden",5,57.509375,"Bexar",2019,1,1
32,191.049334018057,0,13489,"No home garden",5,78.26,"Bexar",2019,1,1
33,229.773830602521,0,17570,"No home garden",2,68.901875,"Bexar",2019,1,1
34,216.734302101997,0,17197,"No home garden",3,77.2428125,"Bexar",2019,1,1
35,255.823130638686,0,37644,"Home garden",6,64.42625,"Bexar",2019,1,1
36,249.543132840734,0,33476,"Home garden",7,73.5809375,"Bexar",2019,1,1
37,245.205737012508,0,24009,"No home garden",1,59.54375,"Bexar",2019,1,1
39,260.307322577487,0,31316,"Home garden",6,75.005,"Bexar",2019,1,1
40,252.933806260422,0,34542,"Home garden",5,76.8359375,"Bexar",2019,1,1
41,224.386650199359,0,14983,"No home garden",4,72.7671875,"Bexar",2019,1,1
44,180.749381447514,0,15527,"No home garden",2,69.1053125,"Bexar",2019,1,1
46,265.469158050245,0,28308,"No home garden",2,76.0221875,"Bexar",2019,1,1
47,225.145269851229,0,26454,"No home garden",5,59.54375,"Bexar",2019,1,1
48,243.953204614996,0,29906,"No home garden",4,75.81875,"Bexar",2019,1,1
49,190.913544907721,0,18501,"Home garden",9,70.1225,"Bexar",2019,1,1
50,241.567119178508,0,26720,"No home garden",5,78.8703125,"Bexar",2019,1,1
51,262.870163150851,0,35343,"Home garden",6,69.9190625,"Bexar",2019,1,1
52,204.737366330296,0,12211,"No home garden",6,71.9534375,"Bexar",2019,1,1
55,186.174818418651,0,12990,"No home garden",4,75.005,"Bexar",2019,1,1
57,222.9329127977,0,27521,"Home garden",7,65.8503125,"Bexar",2019,1,1
59,239.615942452934,0,26410,"No home garden",4,70.93625,"Bexar",2019,1,1
64,179.828375878437,0,13646,"No home garden",6,63.8159375,"Bexar",2019,1,1
65,214.001675380049,0,20140,"No home garden",3,55.881875,"Bexar",2019,1,1
67,218.095785260978,0,11316,"No home garden",8,73.9878125,"Bexar",2019,1,1
68,266.607379461077,0,23572,"No home garden",4,79.480625,"Bexar",2019,1,1
69,231.528966505396,0,29730,"No home garden",5,70.529375,"Bexar",2019,1,1
70,209.20044682514,0,12860,"No home garden",6,67.0709375,"Bexar",2019,1,1
71,208.333924286425,0,13761,"No home garden",5,58.1196875,"Bexar",2019,1,1
73,212.170130075572,0,31993,"Home garden",5,68.495,"Bexar",2019,1,1
75,245.728250102729,0,36695,"Home garden",5,61.7815625,"Bexar",2019,1,1
76,223.880161665551,0,16829,"No home garden",1,55.2715625,"Bexar",2019,1,1
77,207.948063090253,0,26067,"Home garden",7,63.0021875,"Bexar",2019,1,1
78,219.109423033701,0,23897,"No home garden",7,70.1225,"Bexar",2019,1,1
79,228.303776342146,0,34248,"Home garden",7,70.1225,"Bexar",2019,1,1
80,246.205880193057,0,28608,"Home garden",7,75.81875,"Bexar",2019,1,1
82,217.192988983526,0,24637,"Home garden",6,67.8846875,"Bexar",2019,1,1
83,231.812452377194,0,29531,"Home garden",6,64.6296875,"Bexar",2019,1,1
84,216.173650249978,0,18565,"No home garden",5,66.05375,"Bexar",2019,1,1
85,214.916919609663,0,19108,"No home garden",1,75.411875,"Bexar",2019,1,1
86,236.278955149052,0,30574,"Home garden",6,75.6153125,"Bexar",2019,1,1
87,232.87284395587,0,20286,"No home garden",4,63.0021875,"Bexar",2019,1,1
88,261.152964170167,0,16218,"No home garden",4,71.1396875,"Bexar",2019,1,1
89,170.929987212869,0,18107,"No home garden",7,66.6640625,"Bexar",2019,1,1
90,213.01923130126,0,23129,"Home garden",8,73.9878125,"Bexar",2019,1,1
93,251.100824146353,0,12219,"No home garden",2,85.990625,"Bexar",2019,1,1
94,196.067486979008,0,27721,"Home garden",6,53.03375,"Bexar",2019,1,1
95,241.602281753589,0,18977,"No home garden",4,81.515,"Bexar",2019,1,1
98,179.125681647274,0,16333,"No home garden",6,63.6125,"Bexar",2019,1,1
99,255.234094254709,0,26412,"No home garden",6,72.3603125,"Bexar",2019,1,1
101,211.139499934736,0,22827,"No home garden",3,57.1025,"Bexar",2019,1,1
102,273.364820256849,0,28279,"No home garden",4,67.274375,"Bexar",2019,1,1
104,169.674371476942,0,11176,"No home garden",6,55.881875,"Bexar",2019,1,1
105,183.673288071513,0,10682,"No home garden",6,56.4921875,"Bexar",2019,1,1
106,243.602970859602,0,25144,"No home garden",4,70.3259375,"Bexar",2019,1,1
107,220.492329546256,0,22087,"No home garden",5,70.3259375,"Bexar",2019,1,1
109,221.494739699144,0,26079,"No home garden",5,69.715625,"Bexar",2019,1,1
110,207.895578862392,0,21691,"No home garden",5,63.8159375,"Bexar",2019,1,1
113,203.557008041951,0,26331,"Home garden",8,75.6153125,"Bexar",2019,1,1
114,251.096380646214,0,32150,"No home garden",4,67.8846875,"Bexar",2019,1,1
119,216.816539800073,0,21556,"No home garden",4,73.1740625,"Bexar",2019,1,1
124,238.3692087573,0,19757,"No home garden",5,88.2284375,"Bexar",2019,1,1
125,243.237741889017,0,24519,"No home garden",5,71.75,"Bexar",2019,1,1
126,195.726574592586,0,27526,"No home garden",6,47.1340625,"Bexar",2019,1,1
127,217.590344642214,0,22271,"No home garden",6,68.495,"Bexar",2019,1,1
128,225.697568548716,0,17550,"No home garden",3,74.598125,"Bexar",2019,1,1
129,208.254158570684,0,22228,"No home garden",3,55.475,"Bexar",2019,1,1
132,217.352256738813,0,19544,"No home garden",7,56.8990625,"Bexar",2019,1,1
134,214.115232853491,0,14885,"No home garden",7,69.9190625,"Bexar",2019,1,1
135,270.398303491454,0,27255,"No home garden",5,96.569375,"Bexar",2019,1,1
136,213.313942582437,0,22252,"No home garden",5,66.460625,"Bexar",2019,1,1
138,230.26669602138,0,28339,"No home garden",4,58.323125,"Bexar",2019,1,1
142,229.407397623986,0,26763,"No home garden",5,84.363125,"Bexar",2019,1,1
143,237.236139459662,0,20645,"No home garden",6,68.2915625,"Bexar",2019,1,1
144,202.896460451193,0,11961,"No home garden",4,73.1740625,"Bexar",2019,1,1
145,193.320318511393,0,17118,"No home garden",7,71.343125,"Bexar",2019,1,1
146,236.594128710842,0,28364,"Home garden",6,68.088125,"Bexar",2019,1,1
150,188.535491216316,0,22450,"No home garden",7,65.24,"Bexar",2019,1,1
152,247.004207068658,0,27979,"No home garden",2,75.411875,"Bexar",2019,1,1
153,171.200501362651,0,6885,"No home garden",7,64.42625,"Bexar",2019,1,1
155,207.164659440463,0,18034,"No home garden",5,75.005,"Bexar",2019,1,1
157,232.763331070164,0,13369,"No home garden",2,80.70125,"Bexar",2019,1,1
160,164.293121846433,0,6049,"No home garden",6,66.05375,"Bexar",2019,1,1
161,208.378750232926,0,28028,"No home garden",6,70.7328125,"Bexar",2019,1,1
162,144.046995399973,0,24006,"Home garden",8,55.6784375,"Bexar",2019,1,1
163,187.505095401056,0,22052,"No home garden",4,54.8646875,"Bexar",2019,1,1
164,219.385165887623,0,27177,"No home garden",6,70.93625,"Bexar",2019,1,1
167,235.978776341705,0,34602,"No home garden",4,71.5465625,"Bexar",2019,1,1
168,230.134952101507,0,24962,"No home garden",5,68.088125,"Bexar",2019,1,1
169,162.99981933308,0,7522,"No home garden",9,77.6496875,"Bexar",2019,1,1
170,250.173119749391,0,30832,"No home garden",3,66.6640625,"Bexar",2019,1,1
171,273.675821959419,0,33357,"Home garden",7,79.6840625,"Bexar",2019,1,1
172,253.694434497033,0,28891,"No home garden",4,71.9534375,"Bexar",2019,1,1
174,245.491504593752,0,22879,"No home garden",1,75.005,"Bexar",2019,1,1
177,246.778450468755,0,38750,"No home garden",4,57.91625,"Bexar",2019,1,1
178,195.58605846042,0,10549,"No home garden",6,73.3775,"Bexar",2019,1,1
179,235.588348030706,0,16835,"No home garden",2,75.6153125,"Bexar",2019,1,1
180,253.010708223083,0,29641,"No home garden",5,59.7471875,"Bexar",2019,1,1
181,156.941603771317,0,1950,"No home garden",7,67.68125,"Bexar",2019,1,1
184,199.243263676687,0,23409,"No home garden",5,68.2915625,"Bexar",2019,1,1
185,287.25661535246,0,36306,"No home garden",3,84.1596875,"Bexar",2019,1,1
186,182.656944279325,0,14235,"No home garden",8,75.2084375,"Bexar",2019,1,1
188,171.492937531062,0,19659,"No home garden",5,48.558125,"Bexar",2019,1,1
192,285.987579941245,0,36826,"Home garden",7,78.666875,"Bexar",2019,1,1
193,203.751059919062,0,17097,"No home garden",5,63.4090625,"Bexar",2019,1,1
194,221.638200833358,0,14804,"No home garden",5,87.8215625,"Bexar",2019,1,1
199,265.490161278535,0,39000,"Home garden",4,80.9046875,"Bexar",2019,1,1
202,158.234937875807,0,7235,"No home garden",9,68.2915625,"Bexar",2019,1,1
203,217.378629948039,0,19168,"No home garden",6,65.8503125,"Bexar",2019,1,1
204,267.227939410195,0,28649,"Home garden",8,85.58375,"Bexar",2019,1,1
205,225.527085308013,0,17615,"No home garden",3,78.666875,"Bexar",2019,1,1
207,224.585710014217,0,29426,"Home garden",6,61.7815625,"Bexar",2019,1,1
208,222.15858672797,0,22186,"No home garden",5,52.8303125,"Bexar",2019,1,1
209,238.37933632396,0,24699,"Home garden",8,72.3603125,"Bexar",2019,1,1
212,206.206606303054,0,28699,"No home garden",6,57.3059375,"Bexar",2019,1,1
213,206.020746788348,0,22377,"No home garden",5,57.7128125,"Bexar",2019,1,1
215,187.93781802933,0,17516,"No home garden",7,72.3603125,"Bexar",2019,1,1
216,189.388258708799,0,24901,"Home garden",9,71.5465625,"Bexar",2019,1,1
223,244.323139163156,0,26493,"No home garden",4,79.07375,"Bexar",2019,1,1
226,201.291418655604,0,26145,"No home garden",5,66.2571875,"Bexar",2019,1,1
228,258.189185560813,0,28862,"No home garden",4,79.07375,"Bexar",2019,1,1
229,232.110218416671,0,28305,"No home garden",4,74.598125,"Bexar",2019,1,1
230,178.145375317132,0,22778,"Home garden",7,74.3946875,"Bexar",2019,1,1
231,220.391683497776,0,28042,"No home garden",6,46.3203125,"Bexar",2019,1,1
232,215.013383282695,0,20065,"No home garden",3,78.8703125,"Bexar",2019,1,1
233,204.366575894735,0,8463,"No home garden",6,60.9678125,"Bexar",2019,1,1
235,172.646130420872,0,22067,"Home garden",8,52.0165625,"Bexar",2019,1,1
236,235.372762164002,0,12730,"No home garden",3,82.5321875,"Bexar",2019,1,1
237,243.592947713352,0,23102,"No home garden",5,85.7871875,"Bexar",2019,1,1
238,230.283611822926,0,25148,"Home garden",6,69.9190625,"Bexar",2019,1,1
239,214.40208857664,0,29420,"No home garden",5,66.8675,"Bexar",2019,1,1
241,248.213989215355,0,26237,"No home garden",4,70.529375,"Bexar",2019,1,1
242,215.892839422053,0,16245,"No home garden",2,78.0565625,"Bexar",2019,1,1
243,220.173389404748,0,20156,"No home garden",4,77.2428125,"Bexar",2019,1,1
244,249.562477774671,0,12116,"No home garden",3,90.46625,"Bexar",2019,1,1
245,252.003688942644,0,27499,"No home garden",4,90.873125,"Bexar",2019,1,1
248,177.239509600834,0,14483,"No home garden",7,66.8675,"Bexar",2019,1,1
250,198.847514494827,0,17426,"No home garden",7,50.5925,"Bexar",2019,1,1
251,176.813051220418,0,10322,"No home garden",6,58.1196875,"Bexar",2019,1,1
252,208.80311404654,0,10334,"No home garden",6,81.3115625,"Bexar",2019,1,1
253,274.124348067023,0,31526,"Home garden",5,66.8675,"Bexar",2019,1,1
254,216.430251209426,0,14850,"No home garden",5,78.4634375,"Bexar",2019,1,1
255,224.700846089677,0,13115,"No home garden",3,69.5121875,"Bexar",2019,1,1
257,264.950452418498,0,24220,"No home garden",5,73.9878125,"Bexar",2019,1,1
258,201.623438969889,0,17341,"No home garden",4,52.0165625,"Bexar",2019,1,1
259,206.918532236491,0,23242,"No home garden",6,60.5609375,"Bexar",2019,1,1
260,269.526907844766,0,38900,"Home garden",7,66.05375,"Bexar",2019,1,1
261,205.175069918577,0,12636,"No home garden",5,101.85875,"Bexar",2019,1,1
262,207.242467432509,0,25900,"Home garden",7,55.881875,"Bexar",2019,1,1
263,241.217855224541,0,30876,"Home garden",6,76.8359375,"Bexar",2019,1,1
264,263.842554353077,0,38559,"Home garden",6,69.9190625,"Bexar",2019,1,1
266,234.640644448296,0,25847,"No home garden",4,77.039375,"Bexar",2019,1,1
267,216.268733056661,0,16846,"No home garden",2,61.985,"Bexar",2019,1,1
268,238.997772985015,0,21089,"No home garden",5,69.1053125,"Bexar",2019,1,1
269,201.571722525166,0,11424,"No home garden",4,66.2571875,"Bexar",2019,1,1
271,228.91339673931,0,22464,"Home garden",7,73.1740625,"Bexar",2019,1,1
272,232.681254450343,0,11423,"No home garden",3,85.990625,"Bexar",2019,1,1
275,255.859917412707,0,30111,"Home garden",6,74.19125,"Bexar",2019,1,1
276,166.06720505733,0,7301,"No home garden",9,66.460625,"Bexar",2019,1,1
277,243.224573465569,0,19713,"No home garden",2,86.804375,"Bexar",2019,1,1
280,236.856813954067,0,36530,"No home garden",3,70.93625,"Bexar",2019,1,1
284,225.119570009227,0,19227,"No home garden",5,83.7528125,"Bexar",2019,1,1
285,243.238421655222,0,12084,"No home garden",5,91.0765625,"Bexar",2019,1,1
286,217.778324522239,0,20179,"No home garden",7,74.19125,"Bexar",2019,1,1
287,193.550116834112,0,13680,"No home garden",4,55.881875,"Bexar",2019,1,1
289,198.427821417336,0,9402,"No home garden",4,59.54375,"Bexar",2019,1,1
291,205.442055412515,0,5772,"No home garden",5,87.21125,"Bexar",2019,1,1
292,202.197405216421,0,25044,"Home garden",8,54.254375,"Bexar",2019,1,1
294,214.131964940481,0,11746,"No home garden",3,72.3603125,"Bexar",2019,1,1
295,240.179360130748,0,36012,"No home garden",4,70.7328125,"Bexar",2019,1,1
296,217.353827494625,0,19909,"No home garden",7,79.8875,"Bexar",2019,1,1
297,263.252791941515,0,13791,"No home garden",3,88.2284375,"Bexar",2019,1,1
298,210.978936458942,0,17166,"Home garden",8,67.8846875,"Bexar",2019,1,1
299,225.789527011359,0,32059,"No home garden",3,59.950625,"Bexar",2019,1,1
300,165.65289531801,0,15538,"No home garden",8,62.79875,"Bexar",2019,1,1
301,206.480046057911,0,24576,"No home garden",6,71.5465625,"Bexar",2019,1,1
302,256.523776540525,0,36060,"Home garden",8,85.58375,"Bexar",2019,1,1
303,201.242045001426,0,14428,"No home garden",4,75.005,"Bexar",2019,1,1
304,202.117058945442,0,16403,"No home garden",6,72.970625,"Bexar",2019,1,1
309,175.933563584825,0,26563,"Home garden",8,50.999375,"Bexar",2019,1,1
313,203.113074473874,0,19936,"Home garden",8,59.950625,"Bexar",2019,1,1
314,196.653042638621,0,30956,"No home garden",4,41.64125,"Bexar",2019,1,1
315,185.880676417638,0,9035,"No home garden",5,59.136875,"Bexar",2019,1,1
317,205.227163155943,0,21845,"No home garden",7,62.391875,"Bexar",2019,1,1
318,212.215448009296,0,18141,"No home garden",6,75.005,"Bexar",2019,1,1
320,240.962825786429,0,24703,"Home garden",9,73.784375,"Bexar",2019,1,1
322,192.237675111489,0,23680,"Home garden",9,72.7671875,"Bexar",2019,1,1
323,228.141195542807,0,32314,"No home garden",4,59.54375,"Bexar",2019,1,1
324,189.697655470824,0,26245,"No home garden",6,46.930625,"Bexar",2019,1,1
325,212.873189562288,0,21201,"No home garden",6,72.56375,"Bexar",2019,1,1
326,271.383869275969,0,31968,"No home garden",2,79.6840625,"Bexar",2019,1,1
327,241.911348859249,0,21966,"No home garden",6,77.039375,"Bexar",2019,1,1
328,250.328122545912,0,21619,"No home garden",3,74.3946875,"Bexar",2019,1,1
329,245.909304961615,0,29348,"No home garden",5,67.4778125,"Bexar",2019,1,1
332,257.819224261605,0,23481,"Home garden",8,77.039375,"Bexar",2019,1,1
335,258.988680731844,0,18675,"No home garden",2,84.5665625,"Bexar",2019,1,1
336,217.394730604702,0,29744,"Home garden",6,60.1540625,"Bexar",2019,1,1
337,209.746699291055,0,29141,"Home garden",9,58.5265625,"Bexar",2019,1,1
338,227.273547346297,0,18130,"No home garden",6,67.4778125,"Bexar",2019,1,1
342,181.415006372285,0,5752,"No home garden",5,69.1053125,"Bexar",2019,1,1
343,206.735348068462,0,18593,"No home garden",4,75.2084375,"Bexar",2019,1,1
344,255.086294064886,0,31806,"No home garden",4,94.128125,"Bexar",2019,1,1
346,202.044107077334,0,27107,"Home garden",7,60.3575,"Bexar",2019,1,1
348,177.520693804706,0,11789,"No home garden",7,64.6296875,"Bexar",2019,1,1
349,258.550657560393,0,22098,"No home garden",4,85.3803125,"Bexar",2019,1,1
350,174.539414623866,0,9797,"No home garden",3,66.6640625,"Bexar",2019,1,1
357,258.252867427895,0,15740,"No home garden",2,79.480625,"Bexar",2019,1,1
361,204.203571738093,0,11705,"No home garden",4,69.5121875,"Bexar",2019,1,1
362,270.818597860127,0,36420,"Home garden",6,73.784375,"Bexar",2019,1,1
363,251.483337168908,0,37060,"Home garden",8,57.1025,"Bexar",2019,1,1
364,189.461100838336,0,20577,"No home garden",3,53.6440625,"Bexar",2019,1,1
367,217.964265723974,0,8218,"No home garden",3,66.05375,"Bexar",2019,1,1
372,185.28487918316,0,20970,"No home garden",6,75.005,"Bexar",2019,1,1
374,233.3140668883,0,17070,"No home garden",3,73.5809375,"Bexar",2019,1,1
378,214.453087637102,0,22161,"Home garden",8,68.088125,"Bexar",2019,1,1
381,176.760679599868,0,13119,"No home garden",4,60.3575,"Bexar",2019,1,1
382,225.782245173795,0,24252,"No home garden",5,72.56375,"Bexar",2019,1,1
383,232.927310659502,0,17648,"No home garden",5,79.480625,"Bexar",2019,1,1
384,164.395133486652,0,3478,"No home garden",4,55.2715625,"Bexar",2019,1,1
385,221.732967684884,0,27011,"No home garden",4,52.626875,"Bexar",2019,1,1
386,254.428451605934,0,16246,"No home garden",3,73.9878125,"Bexar",2019,1,1
387,199.400984439881,0,13220,"No home garden",2,68.495,"Bexar",2019,1,1
388,200.31254854693,0,29814,"Home garden",10,58.1196875,"Bexar",2019,1,1
392,182.17610552672,0,16959,"No home garden",3,63.0021875,"Bexar",2019,1,1
393,271.259493281673,0,34034,"Home garden",8,75.81875,"Bexar",2019,1,1
394,194.827792630062,0,14242,"No home garden",7,77.853125,"Bexar",2019,1,1
395,178.606588264761,0,7896,"No home garden",4,70.93625,"Bexar",2019,1,1
397,192.433142350917,0,11384,"No home garden",5,70.3259375,"Bexar",2019,1,1
398,207.994987578849,0,12423,"No home garden",2,78.26,"Bexar",2019,1,1
399,195.19839491623,0,11376,"No home garden",6,72.7671875,"Bexar",2019,1,1
404,232.500640230755,0,26771,"Home garden",7,77.44625,"Bexar",2019,1,1
405,205.295907862846,0,12474,"No home garden",5,77.853125,"Bexar",2019,1,1
406,169.972668504044,0,15037,"Home garden",9,63.8159375,"Bexar",2019,1,1
407,241.174535760458,0,21735,"Home garden",7,77.2428125,"Bexar",2019,1,1
409,220.594254648857,0,21485,"No home garden",6,60.764375,"Bexar",2019,1,1
410,210.987611967557,0,19231,"No home garden",6,63.6125,"Bexar",2019,1,1
411,186.473869978737,0,11639,"No home garden",4,58.1196875,"Bexar",2019,1,1
414,180.368249515129,0,12768,"No home garden",4,58.9334375,"Bexar",2019,1,1
416,214.164779121841,0,23186,"No home garden",5,75.005,"Bexar",2019,1,1
417,187.886367408734,0,18246,"No home garden",6,65.0365625,"Bexar",2019,1,1
419,242.603964046906,0,30214,"No home garden",5,66.2571875,"Bexar",2019,1,1
420,188.613897562645,0,9743,"No home garden",7,65.646875,"Bexar",2019,1,1
421,162.981579335484,0,14253,"No home garden",6,59.54375,"Bexar",2019,1,1
423,206.810975694003,0,21306,"No home garden",5,53.03375,"Bexar",2019,1,1
424,154.328693194143,0,12565,"No home garden",6,75.81875,"Bexar",2019,1,1
426,268.128953685427,0,28754,"No home garden",1,78.0565625,"Bexar",2019,1,1
428,168.209726260543,0,4514,"No home garden",5,75.005,"Bexar",2019,1,1
429,265.164046721445,0,28854,"No home garden",5,72.156875,"Bexar",2019,1,1
431,276.157907261214,0,25658,"No home garden",1,72.970625,"Bexar",2019,1,1
435,215.289114863871,0,14747,"No home garden",2,65.646875,"Bexar",2019,1,1
437,193.932657137184,0,19782,"No home garden",3,67.274375,"Bexar",2019,1,1
438,211.052633605006,0,3006,"No home garden",8,84.1596875,"Bexar",2019,1,1
439,183.83507475896,0,4741,"No home garden",5,84.9734375,"Bexar",2019,1,1
440,140.158521087083,0,6697,"Home garden",10,53.03375,"Bexar",2019,1,1
442,247.505286579727,0,16104,"No home garden",7,86.1940625,"Bexar",2019,1,1
444,194.90612697963,0,11793,"No home garden",2,62.5953125,"Bexar",2019,1,1
445,185.22035721889,0,11378,"No home garden",9,76.4290625,"Bexar",2019,1,1
446,198.292192861259,0,14103,"No home garden",2,53.8475,"Bexar",2019,1,1
448,228.406221344198,0,20782,"Home garden",7,77.853125,"Bexar",2019,1,1
449,214.017250253334,0,31260,"Home garden",9,62.1884375,"Bexar",2019,1,1
450,242.092633545489,0,20661,"No home garden",2,83.95625,"Bexar",2019,1,1
451,214.961214969734,0,13977,"No home garden",4,65.8503125,"Bexar",2019,1,1
454,208.509153216542,0,13677,"No home garden",8,75.81875,"Bexar",2019,1,1
455,190.712207311831,0,26645,"No home garden",4,56.0853125,"Bexar",2019,1,1
456,212.884020817814,0,11934,"No home garden",4,66.05375,"Bexar",2019,1,1
457,247.88528417779,0,21117,"No home garden",5,70.3259375,"Bexar",2019,1,1
458,238.503246292491,0,22077,"No home garden",3,60.3575,"Bexar",2019,1,1
459,195.121696661125,0,16688,"No home garden",6,72.7671875,"Bexar",2019,1,1
461,184.800092891877,0,18839,"No home garden",3,55.068125,"Bexar",2019,1,1
463,224.200054955992,0,17226,"No home garden",5,75.6153125,"Bexar",2019,1,1
464,182.287874692838,0,3494,"No home garden",5,70.7328125,"Bexar",2019,1,1
466,214.856269970224,0,17631,"No home garden",4,67.274375,"Bexar",2019,1,1
467,158.365361148844,0,7341,"No home garden",6,69.5121875,"Bexar",2019,1,1
468,220.386563863791,0,36758,"Home garden",6,71.75,"Bexar",2019,1,1
470,206.18369621873,0,12537,"No home garden",5,69.715625,"Bexar",2019,1,1
472,222.370405851149,0,13035,"No home garden",3,65.24,"Bexar",2019,1,1
475,261.73251981602,0,33438,"Home garden",5,72.7671875,"Bexar",2019,1,1
477,231.476238593837,0,21262,"No home garden",2,60.9678125,"Bexar",2019,1,1
480,235.572106886152,0,20398,"No home garden",2,82.32875,"Bexar",2019,1,1
481,253.287955611158,0,33642,"Home garden",6,67.0709375,"Bexar",2019,1,1
485,245.569262767503,0,19375,"No home garden",2,75.411875,"Bexar",2019,1,1
490,214.895973927296,0,8360,"No home garden",4,78.26,"Bexar",2019,1,1
491,236.308841062637,0,20315,"No home garden",7,76.4290625,"Bexar",2019,1,1
494,270.008874899162,0,21082,"No home garden",2,83.7528125,"Bexar",2019,1,1
496,265.848550463782,0,36297,"Home garden",5,63.0021875,"Bexar",2019,1,1
499,246.710087444611,0,29073,"No home garden",4,68.6984375,"Bexar",2019,1,1
500,206.178588321158,0,16948,"No home garden",4,59.7471875,"Bexar",2019,1,1
505,221.591401189745,0,14717,"No home garden",7,77.44625,"Bexar",2019,1,1
506,187.568632129768,0,12366,"No home garden",8,78.666875,"Bexar",2019,1,1
509,158.598857222049,0,10577,"No home garden",5,46.52375,"Bexar",2019,1,1
511,240.695064411455,0,25056,"No home garden",3,73.9878125,"Bexar",2019,1,1
512,246.159956239382,0,19805,"No home garden",7,77.853125,"Bexar",2019,1,1
513,215.347735652521,0,21849,"Home garden",8,78.8703125,"Bexar",2019,1,1
514,197.349751680903,0,18702,"No home garden",4,40.2171875,"Bexar",2019,1,1
517,185.15102560175,0,11769,"No home garden",5,53.03375,"Bexar",2019,1,1
518,252.887061936564,0,32678,"No home garden",5,66.2571875,"Bexar",2019,1,1
519,201.474633544883,0,4896,"No home garden",3,71.343125,"Bexar",2019,1,1
520,283.580597708896,0,20312,"No home garden",1,82.5321875,"Bexar",2019,1,1
522,254.622174335622,0,15112,"No home garden",5,75.6153125,"Bexar",2019,1,1
524,238.303432384699,0,21597,"Home garden",8,87.618125,"Bexar",2019,1,1
525,185.940466350486,0,22765,"No home garden",5,47.744375,"Bexar",2019,1,1
528,190.843888271218,0,23827,"No home garden",5,64.2228125,"Bexar",2019,1,1
529,224.717444795117,0,6480,"No home garden",4,69.30875,"Bexar",2019,1,1
530,220.616390293596,0,19272,"No home garden",6,73.3775,"Bexar",2019,1,1
533,214.353702470627,0,15135,"No home garden",6,62.391875,"Bexar",2019,1,1
535,215.757563942526,0,32483,"Home garden",7,60.764375,"Bexar",2019,1,1
536,238.539117509637,0,32054,"Home garden",7,79.6840625,"Bexar",2019,1,1
537,203.844281059333,0,20563,"No home garden",6,58.323125,"Bexar",2019,1,1
539,178.453227280742,0,13443,"No home garden",7,57.3059375,"Bexar",2019,1,1
541,198.355583757091,0,9706,"No home garden",7,71.5465625,"Bexar",2019,1,1
545,175.017310909214,0,6954,"No home garden",3,60.5609375,"Bexar",2019,1,1
549,224.13702239708,0,14777,"No home garden",8,83.7528125,"Bexar",2019,1,1
551,205.208350904103,0,21492,"No home garden",5,71.1396875,"Bexar",2019,1,1
552,170.738808812931,0,12530,"No home garden",8,59.950625,"Bexar",2019,1,1
554,180.286405145155,0,7354,"No home garden",2,63.6125,"Bexar",2019,1,1
