"id","water_bill","barrel","barrel_num","yard_size","home_garden","attitude_env","temperature","county","year"
48,333.953204614996,"No barrel",0,29906,"No home garden",4,75.81875,"Bexar",2019
49,280.913544907721,"No barrel",0,18501,"Home garden",9,70.1225,"Bexar",2019
50,331.567119178508,"No barrel",0,26720,"No home garden",5,78.8703125,"Bexar",2019
51,352.870163150851,"No barrel",0,35343,"Home garden",6,69.9190625,"Bexar",2019
52,294.737366330296,"No barrel",0,12211,"No home garden",6,71.9534375,"Bexar",2019
55,276.174818418651,"No barrel",0,12990,"No home garden",4,75.005,"Bexar",2019
57,312.9329127977,"No barrel",0,27521,"Home garden",7,65.8503125,"Bexar",2019
59,329.615942452934,"No barrel",0,26410,"No home garden",4,70.93625,"Bexar",2019
64,269.828375878437,"No barrel",0,13646,"No home garden",6,63.8159375,"Bexar",2019
65,304.001675380049,"No barrel",0,20140,"No home garden",3,55.881875,"Bexar",2019
67,308.095785260978,"No barrel",0,11316,"No home garden",8,73.9878125,"Bexar",2019
68,356.607379461077,"No barrel",0,23572,"No home garden",4,79.480625,"Bexar",2019
69,321.528966505396,"No barrel",0,29730,"No home garden",5,70.529375,"Bexar",2019
70,299.20044682514,"No barrel",0,12860,"No home garden",6,67.0709375,"Bexar",2019
71,298.333924286425,"No barrel",0,13761,"No home garden",5,58.1196875,"Bexar",2019
73,302.170130075572,"No barrel",0,31993,"Home garden",5,68.495,"Bexar",2019
75,335.728250102729,"No barrel",0,36695,"Home garden",5,61.7815625,"Bexar",2019
76,313.880161665551,"No barrel",0,16829,"No home garden",1,55.2715625,"Bexar",2019
77,297.948063090253,"No barrel",0,26067,"Home garden",7,63.0021875,"Bexar",2019
78,309.109423033701,"No barrel",0,23897,"No home garden",7,70.1225,"Bexar",2019
79,318.303776342146,"No barrel",0,34248,"Home garden",7,70.1225,"Bexar",2019
80,336.205880193057,"No barrel",0,28608,"Home garden",7,75.81875,"Bexar",2019
82,307.192988983526,"No barrel",0,24637,"Home garden",6,67.8846875,"Bexar",2019
83,321.812452377194,"No barrel",0,29531,"Home garden",6,64.6296875,"Bexar",2019
84,306.173650249978,"No barrel",0,18565,"No home garden",5,66.05375,"Bexar",2019
85,304.916919609663,"No barrel",0,19108,"No home garden",1,75.411875,"Bexar",2019
86,326.278955149052,"No barrel",0,30574,"Home garden",6,75.6153125,"Bexar",2019
87,322.87284395587,"No barrel",0,20286,"No home garden",4,63.0021875,"Bexar",2019
88,351.152964170167,"No barrel",0,16218,"No home garden",4,71.1396875,"Bexar",2019
89,260.929987212869,"No barrel",0,18107,"No home garden",7,66.6640625,"Bexar",2019
90,303.01923130126,"No barrel",0,23129,"Home garden",8,73.9878125,"Bexar",2019
93,341.100824146353,"No barrel",0,12219,"No home garden",2,85.990625,"Bexar",2019
94,286.067486979008,"No barrel",0,27721,"Home garden",6,53.03375,"Bexar",2019
95,331.602281753589,"No barrel",0,18977,"No home garden",4,81.515,"Bexar",2019
98,269.125681647274,"No barrel",0,16333,"No home garden",6,63.6125,"Bexar",2019
99,345.234094254709,"No barrel",0,26412,"No home garden",6,72.3603125,"Bexar",2019
101,301.139499934736,"No barrel",0,22827,"No home garden",3,57.1025,"Bexar",2019
102,363.364820256849,"No barrel",0,28279,"No home garden",4,67.274375,"Bexar",2019
104,259.674371476942,"No barrel",0,11176,"No home garden",6,55.881875,"Bexar",2019
105,273.673288071513,"No barrel",0,10682,"No home garden",6,56.4921875,"Bexar",2019
106,333.602970859602,"No barrel",0,25144,"No home garden",4,70.3259375,"Bexar",2019
107,310.492329546256,"No barrel",0,22087,"No home garden",5,70.3259375,"Bexar",2019
109,311.494739699144,"No barrel",0,26079,"No home garden",5,69.715625,"Bexar",2019
110,297.895578862392,"No barrel",0,21691,"No home garden",5,63.8159375,"Bexar",2019
113,293.557008041951,"No barrel",0,26331,"Home garden",8,75.6153125,"Bexar",2019
114,341.096380646214,"No barrel",0,32150,"No home garden",4,67.8846875,"Bexar",2019
119,306.816539800073,"No barrel",0,21556,"No home garden",4,73.1740625,"Bexar",2019
124,328.369208757299,"No barrel",0,19757,"No home garden",5,88.2284375,"Bexar",2019
125,333.237741889017,"No barrel",0,24519,"No home garden",5,71.75,"Bexar",2019
126,285.726574592586,"No barrel",0,27526,"No home garden",6,47.1340625,"Bexar",2019
127,307.590344642214,"No barrel",0,22271,"No home garden",6,68.495,"Bexar",2019
128,315.697568548716,"No barrel",0,17550,"No home garden",3,74.598125,"Bexar",2019
129,298.254158570684,"No barrel",0,22228,"No home garden",3,55.475,"Bexar",2019
132,307.352256738813,"No barrel",0,19544,"No home garden",7,56.8990625,"Bexar",2019
134,304.115232853491,"No barrel",0,14885,"No home garden",7,69.9190625,"Bexar",2019
135,360.398303491454,"No barrel",0,27255,"No home garden",5,96.569375,"Bexar",2019
136,303.313942582437,"No barrel",0,22252,"No home garden",5,66.460625,"Bexar",2019
138,320.26669602138,"No barrel",0,28339,"No home garden",4,58.323125,"Bexar",2019
142,319.407397623986,"No barrel",0,26763,"No home garden",5,84.363125,"Bexar",2019
143,327.236139459662,"No barrel",0,20645,"No home garden",6,68.2915625,"Bexar",2019
144,292.896460451193,"No barrel",0,11961,"No home garden",4,73.1740625,"Bexar",2019
145,283.320318511393,"No barrel",0,17118,"No home garden",7,71.343125,"Bexar",2019
146,326.594128710842,"No barrel",0,28364,"Home garden",6,68.088125,"Bexar",2019
150,278.535491216316,"No barrel",0,22450,"No home garden",7,65.24,"Bexar",2019
152,337.004207068658,"No barrel",0,27979,"No home garden",2,75.411875,"Bexar",2019
153,261.200501362651,"No barrel",0,6885,"No home garden",7,64.42625,"Bexar",2019
155,297.164659440463,"No barrel",0,18034,"No home garden",5,75.005,"Bexar",2019
157,322.763331070164,"No barrel",0,13369,"No home garden",2,80.70125,"Bexar",2019
160,254.293121846433,"No barrel",0,6049,"No home garden",6,66.05375,"Bexar",2019
161,298.378750232926,"No barrel",0,28028,"No home garden",6,70.7328125,"Bexar",2019
162,234.046995399973,"No barrel",0,24006,"Home garden",8,55.6784375,"Bexar",2019
163,277.505095401056,"No barrel",0,22052,"No home garden",4,54.8646875,"Bexar",2019
164,309.385165887623,"No barrel",0,27177,"No home garden",6,70.93625,"Bexar",2019
167,325.978776341705,"No barrel",0,34602,"No home garden",4,71.5465625,"Bexar",2019
168,320.134952101507,"No barrel",0,24962,"No home garden",5,68.088125,"Bexar",2019
169,252.99981933308,"No barrel",0,7522,"No home garden",9,77.6496875,"Bexar",2019
170,340.173119749391,"No barrel",0,30832,"No home garden",3,66.6640625,"Bexar",2019
171,363.675821959419,"No barrel",0,33357,"Home garden",7,79.6840625,"Bexar",2019
172,343.694434497033,"No barrel",0,28891,"No home garden",4,71.9534375,"Bexar",2019
174,335.491504593752,"No barrel",0,22879,"No home garden",1,75.005,"Bexar",2019
177,336.778450468755,"No barrel",0,38750,"No home garden",4,57.91625,"Bexar",2019
178,285.58605846042,"No barrel",0,10549,"No home garden",6,73.3775,"Bexar",2019
179,325.588348030706,"No barrel",0,16835,"No home garden",2,75.6153125,"Bexar",2019
180,343.010708223083,"No barrel",0,29641,"No home garden",5,59.7471875,"Bexar",2019
181,246.941603771317,"No barrel",0,1950,"No home garden",7,67.68125,"Bexar",2019
184,289.243263676687,"No barrel",0,23409,"No home garden",5,68.2915625,"Bexar",2019
185,357.447509670363,"No barrel",0,36306,"No home garden",3,84.1596875,"Bexar",2019
186,274.307440274608,"No barrel",0,14235,"No home garden",8,75.2084375,"Bexar",2019
188,257.515734062483,"No barrel",0,19659,"No home garden",5,48.558125,"Bexar",2019
192,374.398039084648,"No barrel",0,36826,"Home garden",7,78.666875,"Bexar",2019
193,298.089322782878,"No barrel",0,17097,"No home garden",5,63.4090625,"Bexar",2019
194,300.191515893444,"No barrel",0,14804,"No home garden",5,87.8215625,"Bexar",2019
199,377.793633037528,"No barrel",0,39000,"Home garden",4,80.9046875,"Bexar",2019
202,241.438832338792,"No barrel",0,7235,"No home garden",9,68.2915625,"Bexar",2019
203,300.607059012128,"No barrel",0,19168,"No home garden",6,65.8503125,"Bexar",2019
204,366.231709243531,"No barrel",0,28649,"Home garden",8,85.58375,"Bexar",2019
205,299.3819102868,"No barrel",0,17615,"No home garden",3,78.666875,"Bexar",2019
207,328.056829909476,"No barrel",0,29426,"Home garden",6,61.7815625,"Bexar",2019
208,283.917706297901,"No barrel",0,22186,"No home garden",5,52.8303125,"Bexar",2019
209,328.37933632396,"No barrel",0,24699,"Home garden",8,72.3603125,"Bexar",2019
212,296.206606303054,"No barrel",0,28699,"No home garden",6,57.3059375,"Bexar",2019
213,296.020746788348,"No barrel",0,22377,"No home garden",5,57.7128125,"Bexar",2019
215,277.93781802933,"No barrel",0,17516,"No home garden",7,72.3603125,"Bexar",2019
216,270.30498695455,"No barrel",0,24901,"Home garden",9,71.5465625,"Bexar",2019
223,317.863389064326,"No barrel",0,26493,"No home garden",4,79.07375,"Bexar",2019
226,302.888150431966,"No barrel",0,26145,"No home garden",5,66.2571875,"Bexar",2019
228,350.446274853519,"No barrel",0,28862,"No home garden",4,79.07375,"Bexar",2019
229,320.391191358025,"No barrel",0,28305,"No home garden",4,74.598125,"Bexar",2019
230,271.621260612948,"No barrel",0,22778,"Home garden",7,74.3946875,"Bexar",2019
231,286.720873648061,"No barrel",0,28042,"No home garden",6,46.3203125,"Bexar",2019
232,305.013383282695,"No barrel",0,20065,"No home garden",3,78.8703125,"Bexar",2019
233,294.366575894735,"No barrel",0,8463,"No home garden",6,60.9678125,"Bexar",2019
235,262.646130420872,"No barrel",0,22067,"Home garden",8,52.0165625,"Bexar",2019
236,314.738711101054,"No barrel",0,12730,"No home garden",3,82.5321875,"Bexar",2019
237,324.594386882547,"No barrel",0,23102,"No home garden",5,85.7871875,"Bexar",2019
238,313.521935897325,"No barrel",0,25148,"Home garden",6,69.9190625,"Bexar",2019
239,321.004340970982,"No barrel",0,29420,"No home garden",5,66.8675,"Bexar",2019
241,318.026312502485,"No barrel",0,26237,"No home garden",4,70.529375,"Bexar",2019
242,319.549114472085,"No barrel",0,16245,"No home garden",2,78.0565625,"Bexar",2019
243,309.783994517104,"No barrel",0,20156,"No home garden",4,77.2428125,"Bexar",2019
244,327.729237159616,"No barrel",0,12116,"No home garden",3,90.46625,"Bexar",2019
245,344.109352095694,"No barrel",0,27499,"No home garden",4,90.873125,"Bexar",2019
248,281.700769021956,"No barrel",0,14483,"No home garden",7,66.8675,"Bexar",2019
250,283.601551218455,"No barrel",0,17426,"No home garden",7,50.5925,"Bexar",2019
251,279.106236533258,"No barrel",0,10322,"No home garden",6,58.1196875,"Bexar",2019
252,289.324862972179,"No barrel",0,10334,"No home garden",6,81.3115625,"Bexar",2019
253,365.33259211295,"No barrel",0,31526,"Home garden",5,66.8675,"Bexar",2019
254,304.088476655489,"No barrel",0,14850,"No home garden",5,78.4634375,"Bexar",2019
255,313.356981559103,"No barrel",0,13115,"No home garden",3,69.5121875,"Bexar",2019
257,347.906038066093,"No barrel",0,24220,"No home garden",5,73.9878125,"Bexar",2019
258,281.437977395807,"No barrel",0,17341,"No home garden",4,52.0165625,"Bexar",2019
259,286.907721602495,"No barrel",0,23242,"No home garden",6,60.5609375,"Bexar",2019
260,363.841476699069,"No barrel",0,38900,"Home garden",7,66.05375,"Bexar",2019
261,285.042615849752,"No barrel",0,12636,"No home garden",5,101.85875,"Bexar",2019
262,287.730557378675,"No barrel",0,25900,"Home garden",7,55.881875,"Bexar",2019
263,353.170542964993,"No barrel",0,30876,"Home garden",6,76.8359375,"Bexar",2019
264,369.508464252052,"No barrel",0,38559,"Home garden",6,69.9190625,"Bexar",2019
266,323.336393599885,"No barrel",0,25847,"No home garden",4,77.039375,"Bexar",2019
267,311.20293275923,"No barrel",0,16846,"No home garden",2,61.985,"Bexar",2019
268,315.111171447934,"No barrel",0,21089,"No home garden",5,69.1053125,"Bexar",2019
269,296.01310594385,"No barrel",0,11424,"No home garden",4,66.2571875,"Bexar",2019
271,335.924454906664,"No barrel",0,22464,"Home garden",7,73.1740625,"Bexar",2019
272,313.261497931355,"No barrel",0,11423,"No home garden",3,85.990625,"Bexar",2019
275,330.95959861021,"No barrel",0,30111,"Home garden",6,74.19125,"Bexar",2019
276,256.028872600555,"No barrel",0,7301,"No home garden",9,66.460625,"Bexar",2019
277,345.617683014405,"No barrel",0,19713,"No home garden",2,86.804375,"Bexar",2019
280,320.996144097165,"No barrel",0,36530,"No home garden",3,70.93625,"Bexar",2019
284,296.744092213107,"No barrel",0,19227,"No home garden",5,83.7528125,"Bexar",2019
285,331.700043720613,"No barrel",0,12084,"No home garden",5,91.0765625,"Bexar",2019
286,314.578500953253,"No barrel",0,20179,"No home garden",7,74.19125,"Bexar",2019
287,288.703015188588,"No barrel",0,13680,"No home garden",4,55.881875,"Bexar",2019
289,297.675248030006,"No barrel",0,9402,"No home garden",4,59.54375,"Bexar",2019
291,300.610495780228,"No barrel",0,5772,"No home garden",5,87.21125,"Bexar",2019
292,281.848546735565,"No barrel",0,25044,"Home garden",8,54.254375,"Bexar",2019
294,300.277714482036,"No barrel",0,11746,"No home garden",3,72.3603125,"Bexar",2019
295,338.922281506068,"No barrel",0,36012,"No home garden",4,70.7328125,"Bexar",2019
296,311.3969168013,"No barrel",0,19909,"No home garden",7,79.8875,"Bexar",2019
297,344.892481786883,"No barrel",0,13791,"No home garden",3,88.2284375,"Bexar",2019
298,294.481744392722,"No barrel",0,17166,"Home garden",8,67.8846875,"Bexar",2019
299,314.54220298433,"No barrel",0,32059,"No home garden",3,59.950625,"Bexar",2019
300,253.29524684934,"No barrel",0,15538,"No home garden",8,62.79875,"Bexar",2019
301,304.842802713113,"No barrel",0,24576,"No home garden",6,71.5465625,"Bexar",2019
302,353.91585347489,"No barrel",0,36060,"Home garden",8,85.58375,"Bexar",2019
303,285.811309171709,"No barrel",0,14428,"No home garden",4,75.005,"Bexar",2019
304,282.625475963646,"No barrel",0,16403,"No home garden",6,72.970625,"Bexar",2019
309,260.525242069554,"No barrel",0,26563,"Home garden",8,50.999375,"Bexar",2019
313,296.367584334629,"No barrel",0,19936,"Home garden",8,59.950625,"Bexar",2019
314,287.652492701526,"No barrel",0,30956,"No home garden",4,41.64125,"Bexar",2019
315,270.654722974728,"No barrel",0,9035,"No home garden",5,59.136875,"Bexar",2019
317,286.104953269914,"No barrel",0,21845,"No home garden",7,62.391875,"Bexar",2019
318,305.381842475138,"No barrel",0,18141,"No home garden",6,75.005,"Bexar",2019
320,307.775384219768,"No barrel",0,24703,"Home garden",9,73.784375,"Bexar",2019
322,285.18788559744,"No barrel",0,23680,"Home garden",9,72.7671875,"Bexar",2019
323,332.315419429941,"No barrel",0,32314,"No home garden",4,59.54375,"Bexar",2019
324,269.180114796082,"No barrel",0,26245,"No home garden",6,46.930625,"Bexar",2019
325,297.305335430159,"No barrel",0,21201,"No home garden",6,72.56375,"Bexar",2019
326,348.16608587862,"No barrel",0,31968,"No home garden",2,79.6840625,"Bexar",2019
327,352.399354923337,"No barrel",0,21966,"No home garden",6,77.039375,"Bexar",2019
328,311.63446189326,"No barrel",0,21619,"No home garden",3,74.3946875,"Bexar",2019
329,325.285190316878,"No barrel",0,29348,"No home garden",5,67.4778125,"Bexar",2019
332,345.174808363114,"No barrel",0,23481,"Home garden",8,77.039375,"Bexar",2019
335,340.367070780123,"No barrel",0,18675,"No home garden",2,84.5665625,"Bexar",2019
336,310.185641517435,"No barrel",0,29744,"Home garden",6,60.1540625,"Bexar",2019
337,314.894298745321,"No barrel",0,29141,"Home garden",9,58.5265625,"Bexar",2019
338,305.778281372713,"No barrel",0,18130,"No home garden",6,67.4778125,"Bexar",2019
342,266.37811519831,"No barrel",0,5752,"No home garden",5,69.1053125,"Bexar",2019
343,292.677411967415,"No barrel",0,18593,"No home garden",4,75.2084375,"Bexar",2019
344,341.217224387413,"No barrel",0,31806,"No home garden",4,94.128125,"Bexar",2019
346,301.635165199283,"No barrel",0,27107,"Home garden",7,60.3575,"Bexar",2019
348,279.172827343343,"No barrel",0,11789,"No home garden",7,64.6296875,"Bexar",2019
349,352.488959648168,"No barrel",0,22098,"No home garden",4,85.3803125,"Bexar",2019
350,253.29185005387,"No barrel",0,9797,"No home garden",3,66.6640625,"Bexar",2019
357,335.588351450434,"No barrel",0,15740,"No home garden",2,79.480625,"Bexar",2019
361,302.67905810899,"No barrel",0,11705,"No home garden",4,69.5121875,"Bexar",2019
362,358.159596806817,"No barrel",0,36420,"Home garden",6,73.784375,"Bexar",2019
363,335.988547819784,"No barrel",0,37060,"Home garden",8,57.1025,"Bexar",2019
364,291.101348980186,"No barrel",0,20577,"No home garden",3,53.6440625,"Bexar",2019
367,308.166449053014,"No barrel",0,8218,"No home garden",3,66.05375,"Bexar",2019
372,271.482570441164,"No barrel",0,20970,"No home garden",6,75.005,"Bexar",2019
374,322.815539602135,"No barrel",0,17070,"No home garden",3,73.5809375,"Bexar",2019
378,297.967945887593,"No barrel",0,22161,"Home garden",8,68.088125,"Bexar",2019
381,271.369284255409,"No barrel",0,13119,"No home garden",4,60.3575,"Bexar",2019
382,323.62942112255,"No barrel",0,24252,"No home garden",5,72.56375,"Bexar",2019
383,329.813388805921,"No barrel",0,17648,"No home garden",5,79.480625,"Bexar",2019
384,215.752543460448,"No barrel",0,3478,"No home garden",4,55.2715625,"Bexar",2019
385,294.652582425961,"No barrel",0,27011,"No home garden",4,52.626875,"Bexar",2019
386,344.344116362326,"No barrel",0,16246,"No home garden",3,73.9878125,"Bexar",2019
387,274.304173100967,"No barrel",0,13220,"No home garden",2,68.495,"Bexar",2019
388,295.687005063579,"No barrel",0,29814,"Home garden",10,58.1196875,"Bexar",2019
392,285.877615479219,"No barrel",0,16959,"No home garden",3,63.0021875,"Bexar",2019
393,341.146714947609,"No barrel",0,34034,"Home garden",8,75.81875,"Bexar",2019
394,298.885114341561,"No barrel",0,14242,"No home garden",7,77.853125,"Bexar",2019
395,261.727961125176,"No barrel",0,7896,"No home garden",4,70.93625,"Bexar",2019
397,280.408918668798,"No barrel",0,11384,"No home garden",5,70.3259375,"Bexar",2019
398,300.388277957764,"No barrel",0,12423,"No home garden",2,78.26,"Bexar",2019
399,294.256220921468,"No barrel",0,11376,"No home garden",6,72.7671875,"Bexar",2019
404,319.790992785136,"No barrel",0,26771,"Home garden",7,77.44625,"Bexar",2019
405,284.909980845683,"No barrel",0,12474,"No home garden",5,77.853125,"Bexar",2019
406,248.32161665203,"No barrel",0,15037,"Home garden",9,63.8159375,"Bexar",2019
407,318.422643385163,"No barrel",0,21735,"Home garden",7,77.2428125,"Bexar",2019
409,315.288523455006,"No barrel",0,21485,"No home garden",6,60.764375,"Bexar",2019
410,292.287698892791,"No barrel",0,19231,"No home garden",6,63.6125,"Bexar",2019
411,266.772180143097,"No barrel",0,11639,"No home garden",4,58.1196875,"Bexar",2019
414,282.066856761729,"No barrel",0,12768,"No home garden",4,58.9334375,"Bexar",2019
416,295.378092486651,"No barrel",0,23186,"No home garden",5,75.005,"Bexar",2019
417,287.239231311972,"No barrel",0,18246,"No home garden",6,65.0365625,"Bexar",2019
419,339.329954824182,"No barrel",0,30214,"No home garden",5,66.2571875,"Bexar",2019
420,262.972915906571,"No barrel",0,9743,"No home garden",7,65.646875,"Bexar",2019
421,242.301750665199,"No barrel",0,14253,"No home garden",6,59.54375,"Bexar",2019
423,296.810975694003,"No barrel",0,21306,"No home garden",5,53.03375,"Bexar",2019
424,244.328693194143,"No barrel",0,12565,"No home garden",6,75.81875,"Bexar",2019
426,358.128953685427,"No barrel",0,28754,"No home garden",1,78.0565625,"Bexar",2019
428,258.209726260543,"No barrel",0,4514,"No home garden",5,75.005,"Bexar",2019
429,355.164046721445,"No barrel",0,28854,"No home garden",5,72.156875,"Bexar",2019
431,366.157907261214,"No barrel",0,25658,"No home garden",1,72.970625,"Bexar",2019
435,305.289114863871,"No barrel",0,14747,"No home garden",2,65.646875,"Bexar",2019
437,283.932657137184,"No barrel",0,19782,"No home garden",3,67.274375,"Bexar",2019
438,301.052633605006,"No barrel",0,3006,"No home garden",8,84.1596875,"Bexar",2019
439,273.83507475896,"No barrel",0,4741,"No home garden",5,84.9734375,"Bexar",2019
440,230.158521087083,"No barrel",0,6697,"Home garden",10,53.03375,"Bexar",2019
442,337.505286579727,"No barrel",0,16104,"No home garden",7,86.1940625,"Bexar",2019
444,284.90612697963,"No barrel",0,11793,"No home garden",2,62.5953125,"Bexar",2019
445,275.22035721889,"No barrel",0,11378,"No home garden",9,76.4290625,"Bexar",2019
446,288.292192861259,"No barrel",0,14103,"No home garden",2,53.8475,"Bexar",2019
448,318.406221344198,"No barrel",0,20782,"Home garden",7,77.853125,"Bexar",2019
449,304.017250253334,"No barrel",0,31260,"Home garden",9,62.1884375,"Bexar",2019
450,332.092633545489,"No barrel",0,20661,"No home garden",2,83.95625,"Bexar",2019
451,304.961214969734,"No barrel",0,13977,"No home garden",4,65.8503125,"Bexar",2019
454,298.509153216542,"No barrel",0,13677,"No home garden",8,75.81875,"Bexar",2019
455,280.712207311831,"No barrel",0,26645,"No home garden",4,56.0853125,"Bexar",2019
456,302.884020817814,"No barrel",0,11934,"No home garden",4,66.05375,"Bexar",2019
457,337.88528417779,"No barrel",0,21117,"No home garden",5,70.3259375,"Bexar",2019
458,328.503246292491,"No barrel",0,22077,"No home garden",3,60.3575,"Bexar",2019
459,285.121696661125,"No barrel",0,16688,"No home garden",6,72.7671875,"Bexar",2019
461,274.800092891877,"No barrel",0,18839,"No home garden",3,55.068125,"Bexar",2019
463,314.200054955992,"No barrel",0,17226,"No home garden",5,75.6153125,"Bexar",2019
464,272.287874692838,"No barrel",0,3494,"No home garden",5,70.7328125,"Bexar",2019
466,304.856269970224,"No barrel",0,17631,"No home garden",4,67.274375,"Bexar",2019
467,248.365361148844,"No barrel",0,7341,"No home garden",6,69.5121875,"Bexar",2019
468,310.386563863791,"No barrel",0,36758,"Home garden",6,71.75,"Bexar",2019
470,296.18369621873,"No barrel",0,12537,"No home garden",5,69.715625,"Bexar",2019
472,312.370405851149,"No barrel",0,13035,"No home garden",3,65.24,"Bexar",2019
475,351.73251981602,"No barrel",0,33438,"Home garden",5,72.7671875,"Bexar",2019
477,321.476238593837,"No barrel",0,21262,"No home garden",2,60.9678125,"Bexar",2019
480,325.572106886152,"No barrel",0,20398,"No home garden",2,82.32875,"Bexar",2019
481,343.287955611158,"No barrel",0,33642,"Home garden",6,67.0709375,"Bexar",2019
485,335.569262767503,"No barrel",0,19375,"No home garden",2,75.411875,"Bexar",2019
490,304.895973927296,"No barrel",0,8360,"No home garden",4,78.26,"Bexar",2019
491,326.308841062637,"No barrel",0,20315,"No home garden",7,76.4290625,"Bexar",2019
494,360.008874899162,"No barrel",0,21082,"No home garden",2,83.7528125,"Bexar",2019
496,355.848550463782,"No barrel",0,36297,"Home garden",5,63.0021875,"Bexar",2019
499,336.710087444611,"No barrel",0,29073,"No home garden",4,68.6984375,"Bexar",2019
500,296.178588321158,"No barrel",0,16948,"No home garden",4,59.7471875,"Bexar",2019
505,311.591401189745,"No barrel",0,14717,"No home garden",7,77.44625,"Bexar",2019
506,277.568632129768,"No barrel",0,12366,"No home garden",8,78.666875,"Bexar",2019
509,248.598857222049,"No barrel",0,10577,"No home garden",5,46.52375,"Bexar",2019
511,330.695064411455,"No barrel",0,25056,"No home garden",3,73.9878125,"Bexar",2019
512,336.159956239382,"No barrel",0,19805,"No home garden",7,77.853125,"Bexar",2019
513,305.347735652521,"No barrel",0,21849,"Home garden",8,78.8703125,"Bexar",2019
514,287.349751680903,"No barrel",0,18702,"No home garden",4,40.2171875,"Bexar",2019
517,275.15102560175,"No barrel",0,11769,"No home garden",5,53.03375,"Bexar",2019
518,342.887061936564,"No barrel",0,32678,"No home garden",5,66.2571875,"Bexar",2019
519,291.474633544883,"No barrel",0,4896,"No home garden",3,71.343125,"Bexar",2019
520,373.580597708896,"No barrel",0,20312,"No home garden",1,82.5321875,"Bexar",2019
522,344.622174335622,"No barrel",0,15112,"No home garden",5,75.6153125,"Bexar",2019
524,328.303432384699,"No barrel",0,21597,"Home garden",8,87.618125,"Bexar",2019
525,275.940466350486,"No barrel",0,22765,"No home garden",5,47.744375,"Bexar",2019
528,280.843888271218,"No barrel",0,23827,"No home garden",5,64.2228125,"Bexar",2019
529,314.717444795117,"No barrel",0,6480,"No home garden",4,69.30875,"Bexar",2019
530,310.616390293596,"No barrel",0,19272,"No home garden",6,73.3775,"Bexar",2019
533,304.353702470627,"No barrel",0,15135,"No home garden",6,62.391875,"Bexar",2019
535,305.757563942526,"No barrel",0,32483,"Home garden",7,60.764375,"Bexar",2019
536,328.539117509637,"No barrel",0,32054,"Home garden",7,79.6840625,"Bexar",2019
537,293.844281059333,"No barrel",0,20563,"No home garden",6,58.323125,"Bexar",2019
539,268.453227280742,"No barrel",0,13443,"No home garden",7,57.3059375,"Bexar",2019
541,288.355583757091,"No barrel",0,9706,"No home garden",7,71.5465625,"Bexar",2019
545,265.017310909214,"No barrel",0,6954,"No home garden",3,60.5609375,"Bexar",2019
549,314.13702239708,"No barrel",0,14777,"No home garden",8,83.7528125,"Bexar",2019
551,295.208350904103,"No barrel",0,21492,"No home garden",5,71.1396875,"Bexar",2019
552,260.738808812931,"No barrel",0,12530,"No home garden",8,59.950625,"Bexar",2019
554,270.286405145155,"No barrel",0,7354,"No home garden",2,63.6125,"Bexar",2019
558,309.571026313225,"No barrel",0,19455,"No home garden",3,79.2771875,"Bexar",2019
560,303.306746947511,"No barrel",0,14416,"No home garden",8,79.8875,"Bexar",2019
565,297.919378834927,"No barrel",0,30759,"Home garden",7,59.3403125,"Bexar",2019
568,230.251301555011,"No barrel",0,15692,"No home garden",7,60.5609375,"Bexar",2019
569,291.155214386994,"No barrel",0,19092,"No home garden",5,67.68125,"Bexar",2019
573,323.517901748532,"No barrel",0,22427,"No home garden",4,66.460625,"Bexar",2019
574,293.539028076622,"No barrel",0,7057,"No home garden",6,83.549375,"Bexar",2019
576,300.883834032498,"No barrel",0,15252,"No home garden",7,69.715625,"Bexar",2019
577,334.27371330594,"No barrel",0,23436,"No home garden",4,76.4290625,"Bexar",2019
579,310.619061682657,"No barrel",0,13721,"No home garden",2,79.07375,"Bexar",2019
582,322.767579779678,"No barrel",0,24238,"No home garden",4,75.005,"Bexar",2019
583,326.875607602384,"No barrel",0,21808,"Home garden",7,51.813125,"Bexar",2019
584,293.833498065324,"No barrel",0,13758,"No home garden",5,53.03375,"Bexar",2019
585,345.315913650411,"No barrel",0,29175,"No home garden",4,71.1396875,"Bexar",2019
586,306.523092574142,"No barrel",0,17458,"No home garden",8,72.56375,"Bexar",2019
589,367.018966874966,"No barrel",0,33810,"Home garden",6,80.294375,"Bexar",2019
591,380.041463775333,"No barrel",0,22785,"No home garden",1,96.3659375,"Bexar",2019
593,300.601855594066,"No barrel",0,18669,"Home garden",9,69.9190625,"Bexar",2019
596,309.864759505597,"No barrel",0,25845,"No home garden",4,65.0365625,"Bexar",2019
597,299.232065446616,"No barrel",0,24886,"No home garden",1,60.5609375,"Bexar",2019
599,287.668422059168,"No barrel",0,14287,"No home garden",5,59.54375,"Bexar",2019
601,290.970090014162,"No barrel",0,15306,"No home garden",7,75.81875,"Bexar",2019
603,328.692935061128,"No barrel",0,26687,"No home garden",3,79.6840625,"Bexar",2019
604,353.939875017543,"No barrel",0,16737,"No home garden",4,82.735625,"Bexar",2019
605,286.909229761756,"No barrel",0,14883,"No home garden",8,66.6640625,"Bexar",2019
606,358.012933330071,"No barrel",0,29009,"No home garden",3,67.274375,"Bexar",2019
608,265.048847737365,"No barrel",0,9979,"No home garden",6,48.558125,"Bexar",2019
