address,addressCity,addressState,addressStreet,addressZipcode,area,availabilityDate,badgeInfo,baths,beds,brokerName,countryCurrency,detailUrl,has3DModel,hasAdditionalAttributions,hasImage,hasVideo,id,imgSrc,info2String,info3String,isFeaturedListing,isHomeRec,isSaved,isUndisclosedAddress,isUserClaimingOwner,isUserConfirmedClaim,isZillowOwned,latLong,list,pgapt,price,providerListingId,relaxed,sgapt,shouldShowZestimateAsPrice,statusText,statusType,unformattedPrice,variableData,zestimate,zpid,builderName,hasOpenHouse,openHouseDescription,openHouseEndDate,openHouseStartDate,info6String,lotAreaString,streetViewMetadataURL,streetViewURL,best_deal
"7102 Creighton Ln, Austin, TX 78723",Austin,TX,7102 Creighton Ln,78723,2098,,,2.0,4,Paknia Real Estate Team LLC,$,https://www.zillow.com/homedetails/7102-Creighton-Ln-Austin-TX-78723/29410965_zpid/,0.0,1.0,1.0,0.0,29410965,https://photos.zillowstatic.com/fp/157cd6e6f32c10d54b3d8f83d9758ecd-p_e.jpg,Listing provided by ABOR,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 30.321264, 'longitude': -97.67824}",1.0,ForSale,"$919,000",,0.0,For Sale (Broker),0.0,Active,FOR_SALE,919000.0,"{'type': 'OPEN_HOUSE', 'text': 'Open: Sat. 1-4pm'}",0,29410965,,1.0,Open House - 1:00 - 4:00 PM,2022-09-17T16:00:00,2022-09-17T13:00:00,,,,,919000.0
"6909 One Oak Rd, Austin, TX 78749",Austin,TX,6909 One Oak Rd,78749,2436,,,3.0,3,Ashley Austin Homes,$,https://www.zillow.com/homedetails/6909-One-Oak-Rd-Austin-TX-78749/29483335_zpid/,0.0,1.0,1.0,0.0,29483335,https://photos.zillowstatic.com/fp/4d1b9a3615c8668e3e87375e2edf849a-p_e.jpg,Listing provided by ABOR,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 30.22082, 'longitude': -97.84488}",1.0,ForSale,"$919,000",,0.0,For Sale (Broker),0.0,Active,FOR_SALE,919000.0,"{'type': 'DAYS_ON', 'text': '5 days on Zillow'}",0,29483335,,,,,,,,,,919000.0
"3808 Avenue F, Austin, TX 78751",Austin,TX,3808 Avenue F,78751,1312,,,1.0,2,"Compass RE Texas, LLC",$,https://www.zillow.com/homedetails/3808-Avenue-F-Austin-TX-78751/29400544_zpid/,0.0,1.0,1.0,0.0,29400544,https://photos.zillowstatic.com/fp/10a027a9e976600dc63c64707a378fab-p_e.jpg,Listing provided by ABOR,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 30.300909, 'longitude': -97.73246}",1.0,ForSale,"$925,000",,0.0,For Sale (Broker),0.0,Active,FOR_SALE,925000.0,"{'type': 'OPEN_HOUSE', 'text': 'Open: Sat. 1-3pm'}",0,29400544,,1.0,Open House - 1:00 - 3:00 PM,2022-09-17T15:00:00,2022-09-17T13:00:00,,,,,925000.0
"2411 Euclid Ave #B, Austin, TX 78704",Austin,TX,2411 Euclid Ave #B,78704,1563,,,3.0,3,KW-Austin Portfolio RealEstate,$,https://www.zillow.com/homedetails/2411-Euclid-Ave-B-Austin-TX-78704/145655513_zpid/,0.0,1.0,1.0,0.0,145655513,https://photos.zillowstatic.com/fp/7fac743c0abae825bbe8a73c78abf3bc-p_e.jpg,Listing provided by ABOR,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 30.239487, 'longitude': -97.756096}",1.0,ForSale,"$925,000",,0.0,For Sale (Broker),0.0,Active,FOR_SALE,925000.0,"{'type': 'PRICE_REDUCTION', 'text': '$15,000 (Jul 26)'}",0,145655513,,,,,,,,,,925000.0
"14412 Cochise Trl, Austin, TX 78734",Austin,TX,14412 Cochise Trl,78734,2155,,,3.0,4,"Compass RE Texas, LLC",$,https://www.zillow.com/homedetails/14412-Cochise-Trl-Austin-TX-78734/2061770170_zpid/,0.0,1.0,1.0,1.0,2061770170,https://photos.zillowstatic.com/fp/69af1f7353d0e03f2eed4467c039b325-p_e.jpg,Listing provided by ABOR,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 30.384327, 'longitude': -97.92016}",1.0,ForSale,"$925,000",,0.0,New Construction,0.0,Active,FOR_SALE,925000.0,"{'type': 'VIDEO_WALKTHROUGH', 'text': 'Video Walkthrough'}",0,2061770170,,,,,,,,,,925000.0
"4603 Lime Stone Cir, Austin, TX 78731",Austin,TX,4603 Lime Stone Cir,78731,2605,,,3.0,4,Realty Austin,$,https://www.zillow.com/homedetails/4603-Lime-Stone-Cir-Austin-TX-78731/29350237_zpid/,0.0,1.0,1.0,0.0,29350237,https://photos.zillowstatic.com/fp/a6526b855456292a79bf1b8ed740ace1-p_e.jpg,Listing provided by ABOR,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 30.350733, 'longitude': -97.7787}",1.0,ForSale,"$929,000",,0.0,For Sale (Broker),0.0,Active,FOR_SALE,929000.0,"{'type': 'PRICE_REDUCTION', 'text': '$21,000 (Sep 5)'}",0,29350237,,,,,,,,,,929000.0
"3906 Greystone Dr, Austin, TX 78731",Austin,TX,3906 Greystone Dr,78731,2122,,,3.0,3,Coldwell Banker Realty,$,https://www.zillow.com/homedetails/3906-Greystone-Dr-Austin-TX-78731/29353371_zpid/,0.0,1.0,1.0,0.0,29353371,https://photos.zillowstatic.com/fp/fcd379f256814c72b11d39ceb52c20f8-p_e.jpg,Listing provided by ABOR,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 30.361925, 'longitude': -97.75842}",1.0,ForSale,"$935,500",,0.0,For Sale (Broker),0.0,Active,FOR_SALE,935500.0,"{'type': 'PRICE_REDUCTION', 'text': '$179,500 (Sep 6)'}",0,29353371,,,,,,,,,,935500.0
"9405 Caracas Dr, Austin, TX 78733",Austin,TX,9405 Caracas Dr,78733,2445,,,3.0,4,Moreland Properties,$,https://www.zillow.com/homedetails/9405-Caracas-Dr-Austin-TX-78733/29344981_zpid/,0.0,1.0,1.0,0.0,29344981,https://photos.zillowstatic.com/fp/835dbb00625164e43c099c806a8d0c55-p_e.jpg,Listing provided by ABOR,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 30.334938, 'longitude': -97.86025}",1.0,ForSale,"$949,000",,0.0,For Sale (Broker),0.0,Active,FOR_SALE,949000.0,"{'type': 'DAYS_ON', 'text': '13 days on Zillow'}",0,29344981,,,,,,,,,,949000.0
"120 Palisade Dr, Austin, TX 78737",Austin,TX,120 Palisade Dr,78737,3885,,,5.0,4,Realty Austin,$,https://www.zillow.com/homedetails/120-Palisade-Dr-Austin-TX-78737/67388613_zpid/,0.0,1.0,1.0,0.0,67388613,https://photos.zillowstatic.com/fp/fe585bff34af0cb538a7d9d673e3b318-p_e.jpg,Listing provided by ABOR,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 30.19612, 'longitude': -97.978226}",1.0,ForSale,"$950,000",,0.0,For Sale (Broker),0.0,Active,FOR_SALE,950000.0,"{'type': 'PRICE_REDUCTION', 'text': '$49,998 (Sep 13)'}",0,67388613,,,,,,,,,,950000.0
"4209 Front Range Ln, Austin, TX 78732",Austin,TX,4209 Front Range Ln,78732,3122,,,4.0,4,Kuper Sotheby's Itl Rlty,$,https://www.zillow.com/homedetails/4209-Front-Range-Ln-Austin-TX-78732/145653641_zpid/,0.0,1.0,1.0,0.0,145653641,https://photos.zillowstatic.com/fp/6cfec445cb7ab18f62d9fcfbda8bb136-p_e.jpg,Listing provided by ABOR,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 30.37974, 'longitude': -97.881645}",1.0,ForSale,"$950,000",,0.0,For Sale (Broker),0.0,Active,FOR_SALE,950000.0,"{'type': 'PRICE_REDUCTION', 'text': '$50,000 (Aug 24)'}",0,145653641,,,,,,,,,,950000.0
"3437 Zebecca Creek Dr, Austin, TX 78732",Austin,TX,3437 Zebecca Creek Dr,78732,3383,,,4.0,4,Mallach and Company,$,https://www.zillow.com/homedetails/3437-Zebecca-Creek-Dr-Austin-TX-78732/29359772_zpid/,0.0,1.0,1.0,0.0,29359772,https://photos.zillowstatic.com/fp/1e212b3788da3ede69bc9920e06f2a85-p_e.jpg,Listing provided by ABOR,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 30.378515, 'longitude': -97.89668}",1.0,ForSale,"$959,900",,0.0,For Sale (Broker),0.0,Active,FOR_SALE,959900.0,"{'type': 'DAYS_ON', 'text': '6 days on Zillow'}",0,29359772,,,,,,,,,,959900.0
"7701 Boyd Ln, Austin, TX 78732",Austin,TX,7701 Boyd Ln,78732,3491,,,4.0,4,"Perry Homes Realty, LLC",$,https://www.zillow.com/homedetails/7701-Boyd-Ln-Austin-TX-78732/2062415546_zpid/,0.0,1.0,1.0,0.0,2062415546,https://photos.zillowstatic.com/fp/ef10ea69f412f4056ffcd2b01245ba61-p_e.jpg,Listing provided by ABOR,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 30.155611, 'longitude': -97.717735}",1.0,ForSale,"$964,900",,0.0,For Sale (Broker),0.0,Active,FOR_SALE,964900.0,"{'type': 'PRICE_REDUCTION', 'text': '$35,000 (Aug 2)'}",0,2062415546,,,,,,,,,,964900.0
"6504 Antigo Ln, Austin, TX 78739",Austin,TX,6504 Antigo Ln,78739,2927,,,3.0,5,Womack Real Estate LLC,$,https://www.zillow.com/homedetails/6504-Antigo-Ln-Austin-TX-78739/83831884_zpid/,0.0,1.0,1.0,0.0,83831884,https://photos.zillowstatic.com/fp/00740495127c7453725a09df7b2e70ef-p_e.jpg,Listing provided by ABOR,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 30.181358, 'longitude': -97.90179}",1.0,ForSale,"$975,000",,0.0,For Sale (Broker),0.0,Active,FOR_SALE,975000.0,"{'type': 'OPEN_HOUSE', 'text': 'Open: Sat. 2-4pm'}",0,83831884,,1.0,Open House - 2:00 - 4:00 PM,2022-09-17T16:00:00,2022-09-17T14:00:00,,,,,975000.0
"6203 Shadow Mountain Cv, Austin, TX 78731",Austin,TX,6203 Shadow Mountain Cv,78731,2312,,,2.0,3,"Mark Stovall, REALTOR",$,https://www.zillow.com/homedetails/6203-Shadow-Mountain-Cv-Austin-TX-78731/29349277_zpid/,0.0,1.0,1.0,0.0,29349277,https://photos.zillowstatic.com/fp/d5111fcb9a908e04ffcd453ad946e24c-p_e.jpg,Listing provided by ABOR,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 30.347939, 'longitude': -97.76065}",1.0,ForSale,"$975,000",,0.0,For Sale (Broker),0.0,Active,FOR_SALE,975000.0,"{'type': 'DAYS_ON', 'text': '5 days on Zillow'}",0,29349277,,,,,,,,,,975000.0
"1901 David St, Austin, TX 78705",Austin,TX,1901 David St,78705,1460,,,3.0,3,Moreland Properties,$,https://www.zillow.com/homedetails/1901-David-St-Austin-TX-78705/29331875_zpid/,0.0,1.0,1.0,0.0,29331875,https://photos.zillowstatic.com/fp/f3e815e60d24cd14361740cf45971a3b-p_e.jpg,Listing provided by ABOR,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 30.284243, 'longitude': -97.7503}",1.0,ForSale,"$975,000",,0.0,For Sale (Broker),0.0,Active,FOR_SALE,975000.0,"{'type': 'PRICE_REDUCTION', 'text': '$75,000 (Aug 31)'}",0,29331875,,,,,,,,,,975000.0
"10605 Spicewood Pkwy, Austin, TX 78750",Austin,TX,10605 Spicewood Pkwy,78750,3041,,,3.0,4,John Horton Realty,$,https://www.zillow.com/homedetails/10605-Spicewood-Pkwy-Austin-TX-78750/29372629_zpid/,0.0,1.0,1.0,0.0,29372629,https://photos.zillowstatic.com/fp/e54c60561d5886a6fdc0a2f4edc1e859-p_e.jpg,Listing provided by ABOR,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 30.431026, 'longitude': -97.80529}",1.0,ForSale,"$994,750",,0.0,For Sale (Broker),0.0,Active,FOR_SALE,994750.0,"{'type': 'PRICE_REDUCTION', 'text': '$154,249 (Aug 6)'}",0,29372629,,,,,,,,,,994750.0
"2403 Saratoga Dr, Austin, TX 78733",Austin,TX,2403 Saratoga Dr,78733,1780,,,3.0,3,Realty Austin,$,https://www.zillow.com/homedetails/2403-Saratoga-Dr-Austin-TX-78733/144176918_zpid/,1.0,1.0,1.0,0.0,144176918,https://photos.zillowstatic.com/fp/4b4ffaf662f48f09fee436e2ba2bba5b-p_e.jpg,Listing provided by ABOR,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 30.348595, 'longitude': -97.86572}",1.0,ForSale,"$995,000",,0.0,For Sale (Broker),0.0,Active,FOR_SALE,995000.0,"{'type': '3D_HOME', 'text': '3D Tour'}",0,144176918,,,,,,,,,,995000.0
"5911 Fairlane Dr, Austin, TX 78757",Austin,TX,5911 Fairlane Dr,78757,2527,,,2.0,4,"Compass RE Texas, LLC",$,https://www.zillow.com/homedetails/5911-Fairlane-Dr-Austin-TX-78757/29345859_zpid/,1.0,1.0,1.0,0.0,29345859,https://photos.zillowstatic.com/fp/b43d248ce7b48b03efc6fd5cab0fb006-p_e.jpg,Listing provided by ABOR,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 30.338903, 'longitude': -97.75098}",1.0,ForSale,"$995,000",,0.0,For Sale (Broker),0.0,Active,FOR_SALE,995000.0,"{'type': '3D_HOME', 'text': '3D Tour'}",0,29345859,,,,,,,,,,995000.0
"12505 Emerald Oaks Dr, Austin, TX 78739",Austin,TX,12505 Emerald Oaks Dr,78739,3534,,,4.0,5,Coldwell Banker Realty,$,https://www.zillow.com/homedetails/12505-Emerald-Oaks-Dr-Austin-TX-78739/64607473_zpid/,0.0,1.0,1.0,0.0,64607473,https://photos.zillowstatic.com/fp/f517491699c11ed50237d90ec9de9e33-p_e.jpg,Listing provided by ABOR,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 30.149757, 'longitude': -97.85615}",1.0,ForSale,"$996,588",,0.0,For Sale (Broker),0.0,Active,FOR_SALE,996588.0,"{'type': 'PRICE_REDUCTION', 'text': '$63,612 (Aug 5)'}",0,64607473,,,,,,,,,,996588.0
"605 Highland Ave, Austin, TX 78703",Austin,TX,605 Highland Ave,78703,1674,,,2.0,3,RE/MAX Austin Skyline,$,https://www.zillow.com/homedetails/605-Highland-Ave-Austin-TX-78703/29327382_zpid/,0.0,1.0,1.0,0.0,29327382,https://photos.zillowstatic.com/fp/48ecd5a82077e64048733061f17dfd91-p_e.jpg,Listing provided by ABOR,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 30.274921, 'longitude': -97.760956}",1.0,ForSale,"$999,000",,0.0,For Sale (Broker),0.0,Active,FOR_SALE,999000.0,"{'type': 'DAYS_ON', 'text': '11 days on Zillow'}",0,29327382,,,,,,,,,,999000.0
"1315 Comal St, Austin, TX 78702",Austin,TX,1315 Comal St,78702,2381,,,2.0,3,Keller Williams Realty,$,https://www.zillow.com/homedetails/1315-Comal-St-Austin-TX-78702/29388366_zpid/,1.0,1.0,1.0,0.0,29388366,https://photos.zillowstatic.com/fp/a2f3d18dc7f6070c674fee0a2a45840b-p_e.jpg,Listing provided by ABOR,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 30.275038, 'longitude': -97.72401}",1.0,ForSale,"$999,800",,0.0,For Sale (Broker),0.0,Active,FOR_SALE,999800.0,"{'type': '3D_HOME', 'text': '3D Tour'}",0,29388366,,,,,,,,,,999800.0
"7689 Delwau Ln, Austin, TX 78725",Austin,TX,7689 Delwau Ln,78725,1500,,,3.0,2,Redfin Corporation,$,https://www.zillow.com/homedetails/7689-Delwau-Ln-Austin-TX-78725/2101469324_zpid/,1.0,1.0,1.0,0.0,2101469324,https://photos.zillowstatic.com/fp/4086093ae02304d87725eeabd4515630-p_e.jpg,Listing provided by ABOR,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 30.263346, 'longitude': -97.66353}",1.0,ForSale,"$1,000,000",,0.0,For Sale (Broker),0.0,Active,FOR_SALE,1000000.0,"{'type': '3D_HOME', 'text': '3D Tour'}",0,2101469324,,,,,,,,,,1000000.0
"11400 Ladera Vista Dr, Austin, TX 78759",Austin,TX,11400 Ladera Vista Dr,78759,2334,,,2.0,2,Realty Austin,$,https://www.zillow.com/homedetails/11400-Ladera-Vista-Dr-Austin-TX-78759/29367573_zpid/,0.0,1.0,1.0,0.0,29367573,https://photos.zillowstatic.com/fp/5f9e4f3d2f1ac56aeec7e35907194d65-p_e.jpg,Listing provided by ABOR,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 30.415688, 'longitude': -97.7554}",1.0,ForSale,"$1,000,000",,0.0,For Sale (Broker),0.0,Active,FOR_SALE,1000000.0,"{'type': 'PRICE_REDUCTION', 'text': '$250,000 (Sep 11)'}",0,29367573,,,,,,,,,,1000000.0
"1802 Singleton Ave, Austin, TX 78702",Austin,TX,1802 Singleton Ave,78702,1772,,,3.0,3,Realty Austin,$,https://www.zillow.com/homedetails/1802-Singleton-Ave-Austin-TX-78702/29389608_zpid/,0.0,1.0,1.0,0.0,29389608,https://photos.zillowstatic.com/fp/693a157ee5c36e3772c6bed4a1d4eb98-p_e.jpg,Listing provided by ABOR,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 30.279812, 'longitude': -97.71535}",1.0,ForSale,"$1,000,000",,0.0,For Sale (Broker),0.0,Active,FOR_SALE,1000000.0,"{'type': 'DAYS_ON', 'text': '2 days on Zillow'}",0,29389608,,,,,,,,,,1000000.0
"1601 J J Seabrook Dr #1, Austin, TX 78721",Austin,TX,1601 J J Seabrook Dr #1,78721,1875,,,3.0,3,"Compass RE Texas, LLC",$,https://www.zillow.com/homedetails/1601-J-J-Seabrook-Dr-1-Austin-TX-78721/2061641383_zpid/,0.0,1.0,1.0,0.0,2061641383,https://photos.zillowstatic.com/fp/94431342373a955d29a191cf217ffeff-p_e.jpg,Listing provided by ABOR,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 30.281847, 'longitude': -97.69244}",1.0,ForSale,"$1,000,000",,0.0,New Construction,0.0,Active,FOR_SALE,1000000.0,"{'type': 'DAYS_ON', 'text': '6 days on Zillow'}",0,2061641383,,,,,,,,,,1000000.0
"4610 Oakmont Blvd, Austin, TX 78731",Austin,TX,4610 Oakmont Blvd,78731,2001,,,2.0,4,Moreland Properties,$,https://www.zillow.com/homedetails/4610-Oakmont-Blvd-Austin-TX-78731/29410468_zpid/,0.0,1.0,1.0,0.0,29410468,https://photos.zillowstatic.com/fp/2473b9d7523731a55d8506cd227e1db0-p_e.jpg,Listing provided by ABOR,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 30.3219, 'longitude': -97.75085}",1.0,ForSale,"$1,049,000",,0.0,For Sale (Broker),0.0,Active,FOR_SALE,1049000.0,"{'type': 'PRICE_REDUCTION', 'text': '$51,000 (Sep 7)'}",0,29410468,,,,,,,,,,1049000.0
"6628 Estana Ln, Austin, TX 78739",Austin,TX,6628 Estana Ln,78739,3039,,,3.0,4,Pearson Properties,$,https://www.zillow.com/homedetails/6628-Estana-Ln-Austin-TX-78739/144399874_zpid/,0.0,1.0,1.0,0.0,144399874,https://photos.zillowstatic.com/fp/e32f459e07b6a8c633be7a44316b3540-p_e.jpg,Listing provided by ABOR,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 30.180271, 'longitude': -97.90594}",1.0,ForSale,"$1,050,000",,0.0,For Sale (Broker),0.0,Active,FOR_SALE,1050000.0,"{'type': 'PRICE_REDUCTION', 'text': '$50,000 (Sep 9)'}",0,144399874,,,,,,,,,,1050000.0
"13910 Skyline Dr, Austin, TX 78732",Austin,TX,13910 Skyline Dr,78732,3300,,,4.0,3,"Keller Williams, LLC",$,https://www.zillow.com/homedetails/13910-Skyline-Dr-Austin-TX-78732/29366830_zpid/,0.0,1.0,1.0,0.0,29366830,https://photos.zillowstatic.com/fp/4add67675e3dc752fe54c4eb90296bea-p_e.jpg,Listing provided by ABOR,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 30.417492, 'longitude': -97.88962}",1.0,ForSale,"$1,059,000",,0.0,For Sale (Broker),0.0,Active,FOR_SALE,1059000.0,"{'type': 'PRICE_REDUCTION', 'text': '$131,000 (Sep 8)'}",0,29366830,,,,,,,,,,1059000.0
"4610 Englewood Dr #1, Austin, TX 78745",Austin,TX,4610 Englewood Dr #1,78745,2050,,,4.0,4,Twelve Rivers Realty,$,https://www.zillow.com/homedetails/4610-Englewood-Dr-1-Austin-TX-78745/2061611042_zpid/,0.0,1.0,1.0,0.0,2061611042,https://photos.zillowstatic.com/fp/9799ddd7ec1e8d5fbcdce7d77a9c83bb-p_e.jpg,Listing provided by ABOR,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{},1.0,ForSale,"$1,075,000",,0.0,New Construction,0.0,Active,FOR_SALE,1075000.0,"{'type': 'DAYS_ON', 'text': '4 days on Zillow'}",0,2061611042,,,,,,,,,,1075000.0
"9004 Spring Lake Dr, Austin, TX 78750",Austin,TX,9004 Spring Lake Dr,78750,2386,,,3.0,4,Realty Austin,$,https://www.zillow.com/homedetails/9004-Spring-Lake-Dr-Austin-TX-78750/29374175_zpid/,0.0,1.0,1.0,0.0,29374175,https://photos.zillowstatic.com/fp/f5d0ef2029aa3c92ced107aef77006a6-p_e.jpg,Listing provided by ABOR,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 30.437695, 'longitude': -97.79465}",1.0,ForSale,"$1,100,000",,0.0,For Sale (Broker),0.0,Active,FOR_SALE,1100000.0,"{'type': 'DAYS_ON', 'text': '8 days on Zillow'}",0,29374175,,,,,,,,,,1100000.0
"5510 Woodrow Ave #1, Austin, TX 78756",Austin,TX,5510 Woodrow Ave #1,78756,2219,,,3.0,4,"Compass RE Texas, LLC",$,https://www.zillow.com/homedetails/5510-Woodrow-Ave-1-Austin-TX-78756/331626582_zpid/,0.0,1.0,1.0,0.0,331626582,https://photos.zillowstatic.com/fp/01d3c065c02974200741e9f40a17263a-p_e.jpg,Listing provided by ABOR,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 30.326567, 'longitude': -97.73451}",1.0,ForSale,"$1,145,000",,0.0,For Sale (Broker),0.0,Active,FOR_SALE,1145000.0,"{'type': 'DAYS_ON', 'text': '6 days on Zillow'}",0,331626582,,,,,,,,,,1145000.0
"1502 Hillmont St, Austin, TX 78704",Austin,TX,1502 Hillmont St,78704,1756,,,2.0,2,"Compass RE Texas, LLC",$,https://www.zillow.com/homedetails/1502-Hillmont-St-Austin-TX-78704/29324788_zpid/,0.0,1.0,1.0,0.0,29324788,https://photos.zillowstatic.com/fp/9a6d4ebea2ed849253548f41856be3a0-p_e.jpg,Listing provided by ABOR,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 30.260578, 'longitude': -97.76065}",1.0,ForSale,"$1,150,000",,0.0,For Sale (Broker),0.0,Active,FOR_SALE,1150000.0,"{'type': 'DAYS_ON', 'text': '20 days on Zillow'}",0,29324788,,,,,,,,,,1150000.0
"4612 Red River St, Austin, TX 78751",Austin,TX,4612 Red River St,78751,2792,,,3.0,4,Skout Real Estate,$,https://www.zillow.com/homedetails/4612-Red-River-St-Austin-TX-78751/29401697_zpid/,0.0,1.0,1.0,0.0,29401697,https://photos.zillowstatic.com/fp/b74dc87eb204857467f7fb73f6204586-p_e.jpg,Listing provided by ABOR,https://photos.zillowstatic.com/fp/98ab7c7b2895c2f5f278917766712625-zillow_web_48_23.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'latitude': 30.3071, 'longitude': -97.718544}",1.0,ForSale,"$1,150,000",,0.0,For Sale (Broker),0.0,Active,FOR_SALE,1150000.0,"{'type': 'PRICE_REDUCTION', 'text': '$100,000 (Aug 4)'}",0,29401697,,,,,,,,,,1150000.0
